U10008: N34344, N31893, N6873, N17073, N52764, N37629, N32626, N37688, N30630, N33792, N44789, N34397, N3996, N11645, N52502, N19013, N19815, N24275, N3997, N27499
U22906: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N62820, N41850, N15568, N44305, N26199, N8746, N44492, N59415, N529, N16844, N39050, N30874, N48084
U19170: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N62820, N41850, N26199, N8746, N15568, N59415, N48084, N529, N44305, N5908, N65094, N38390, N26614
U62996: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N16844, N62820, N26199, N41850, N15568, N8746, N44305, N52393, N5908, N65094, N44492, N3984, N48084
U2312: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N41850, N15568, N62820, N26199, N3984, N44305, N37104, N32990, N44492, N59415, N529, N43173, N57367
U44843: N33469, N51745, N12570, N46236, N27979, N48740, N23446, N41850, N56051, N27079, N62820, N59415, N59933, N15568, N529, N44492, N57244, N40521, N32990, N49279
U77529: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N41850, N62820, N15568, N59415, N44305, N26199, N38390, N529, N8746, N16844, N44492, N48084, N48049
U42626: N33469, N51745, N12570, N46236, N27979, N48740, N49279, N59415, N41850, N43173, N62820, N3984, N15568, N529, N57244, N44305, N22244, N33363, N48084, N2970
U73751: N51745, N33469, N12570, N27979, N46236, N26199, N48740, N62820, N27079, N41850, N8746, N44305, N56838, N26614, N5908, N52393, N65094, N15568, N3984, N59415
U55643: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N26199, N62820, N41850, N8746, N15568, N16844, N44305, N52393, N5908, N26614, N56838, N30874, N16520
U89883: N33469, N51745, N12570, N46236, N27979, N48740, N62820, N15568, N41850, N26199, N3984, N59415, N529, N49279, N43173, N48084, N44305, N33363, N39595, N32196
U41855: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N26199, N62820, N41850, N8746, N15568, N52393, N26614, N56838, N44305, N5908, N16844, N59415, N3984
U35999: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N23446, N41850, N62820, N15568, N39050, N59415, N16844, N8746, N56051, N26199, N44305, N5908, N20507
U21738: N33469, N51745, N12570, N46236, N27979, N48740, N49279, N62820, N41850, N3984, N529, N43173, N2970, N15568, N37052, N33363, N22244, N64954, N59415, N62104
U11774: N33469, N51745, N12570, N46236, N27979, N48740, N49279, N41850, N529, N15568, N3984, N43173, N62820, N33363, N48084, N2970, N59415, N36480, N37052, N8364
U38320: N33469, N51745, N12570, N46236, N27979, N48740, N62820, N26199, N15568, N41850, N3984, N44305, N59415, N43173, N49279, N48084, N529, N32196, N57367, N17302
U88998: N33469, N51745, N12570, N27979, N46236, N48740, N27079, N41850, N62820, N26199, N44305, N3984, N15568, N44492, N529, N16844, N59415, N37052, N2970, N8746
U89628: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N41850, N15568, N62820, N26199, N16844, N44305, N8746, N39050, N38390, N52393, N44492, N3984, N65094
U59084: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N62820, N41850, N26199, N8746, N15568, N59415, N44305, N16844, N23446, N48084, N44492, N5908, N30874
U63294: N51745, N33469, N12570, N46236, N27979, N27079, N48740, N26199, N62820, N41850, N8746, N15568, N5908, N26614, N56838, N52393, N44305, N65094, N30874, N16844
U40325: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N62820, N41850, N26199, N15568, N8746, N44305, N16844, N38390, N33273, N52393, N44903, N65094, N56838
U65966: N51745, N33469, N12570, N46236, N27979, N26199, N27079, N48740, N62820, N8746, N41850, N56838, N26614, N5908, N15568, N44305, N52393, N57546, N65094, N529
U38932: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N41850, N62820, N15568, N44305, N16844, N3984, N26199, N44492, N39595, N37104, N59415, N529, N2970
U51519: N51745, N33469, N12570, N46236, N27979, N27079, N48740, N26199, N62820, N8746, N5908, N41850, N26614, N56838, N52393, N15568, N31060, N44305, N16520, N65094
U11257: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N62820, N16844, N41850, N15568, N26199, N44305, N38390, N8746, N44492, N33273, N44903, N3984, N37104
U38006: N33469, N51745, N12570, N46236, N27979, N48740, N41850, N62820, N3984, N49279, N59415, N529, N43173, N33363, N37052, N44492, N2970, N64954, N32990, N15568
U30043: N33469, N51745, N12570, N46236, N27979, N48740, N41850, N15568, N59415, N49279, N529, N62820, N43173, N48084, N57244, N40521, N27079, N3984, N13270, N64954
U15543: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N62820, N41850, N15568, N26199, N44305, N8746, N59415, N38390, N44492, N16844, N529, N52393, N48084
U42453: N51745, N33469, N12570, N27979, N46236, N26199, N62820, N48740, N26614, N56838, N8746, N52393, N41850, N44305, N5908, N3984, N42433, N16520, N10379, N32556
U64446: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N23446, N15568, N41850, N56051, N62820, N59415, N39050, N529, N44305, N59933, N26199, N48084, N8746
U37115: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N62820, N41850, N15568, N44305, N59415, N26199, N529, N48084, N3984, N8746, N37104, N44492, N17302
U55029: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N41850, N62820, N15568, N16844, N26199, N44305, N59415, N44492, N8746, N3984, N39050, N48084, N37104
U12588: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N62820, N26199, N16844, N41850, N15568, N44305, N8746, N3984, N52393, N44492, N56838, N26614, N37104
U11805: N51745, N33469, N12570, N46236, N27979, N27079, N26199, N48740, N62820, N8746, N5908, N15568, N41850, N56838, N26614, N52393, N31060, N44305, N16520, N38390
U91405: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N41850, N62820, N15568, N23446, N59415, N39050, N26199, N8746, N44305, N5908, N30874, N17302, N52393
U12872: N33469, N51745, N12570, N46236, N27979, N48740, N41850, N62820, N59415, N49279, N43173, N529, N15568, N3984, N57244, N22244, N44305, N32990, N44492, N33363
U79681: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N41850, N15568, N62820, N16844, N26199, N59415, N44492, N8746, N44305, N39050, N37104, N48084, N3984
U59992: N33469, N51745, N12570, N46236, N27979, N48740, N49279, N3984, N43173, N41850, N62820, N529, N15568, N37052, N33363, N2970, N44322, N36480, N48084, N28589
U5203: N33469, N51745, N12570, N46236, N27979, N48740, N41850, N62820, N15568, N59415, N3984, N26199, N49279, N529, N43173, N48084, N25650, N57367, N44492, N44305
U27907: N33469, N51745, N12570, N46236, N27979, N48740, N41850, N15568, N62820, N26199, N59415, N3984, N43173, N44305, N49279, N48084, N529, N27079, N44492, N39595
U92021: N33469, N51745, N12570, N46236, N27979, N48740, N49279, N43173, N59415, N3984, N529, N22244, N62820, N41850, N33363, N37052, N2970, N47020, N39918, N57244
U31398: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N62820, N41850, N15568, N26199, N8746, N59415, N44305, N38390, N529, N48084, N39050, N16844, N44492
U43321: N33469, N51745, N12570, N46236, N27979, N48740, N62820, N41850, N3984, N26199, N44305, N59415, N15568, N49279, N529, N37052, N44492, N57367, N22244, N2970
U74029: N51745, N33469, N12570, N46236, N27979, N27079, N48740, N26199, N62820, N41850, N8746, N15568, N44305, N5908, N52393, N56838, N26614, N30874, N65094, N38390
U66887: N51745, N33469, N12570, N27979, N46236, N26199, N62820, N27079, N8746, N5908, N48740, N56838, N26614, N41850, N52393, N44305, N57546, N31060, N2482, N16520
U54209: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N15568, N62820, N41850, N26199, N8746, N59415, N48084, N65094, N5908, N2482, N17302, N44305, N39050
U78239: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N23446, N56051, N41850, N42457, N15568, N62820, N39050, N8746, N59933, N57560, N59415, N5908, N9284
U16840: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N62820, N41850, N15568, N529, N26199, N44305, N48084, N59415, N6790, N51700, N8746, N3984, N64954
U28817: N51745, N33469, N12570, N27979, N46236, N27079, N26199, N48740, N62820, N8746, N41850, N56838, N26614, N52393, N5908, N31060, N16844, N15568, N44305, N16520
U37477: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N41850, N62820, N15568, N59415, N26199, N529, N40521, N8746, N44305, N39595, N3984, N44492, N48084
U36484: N33469, N51745, N12570, N46236, N27979, N48740, N15568, N27079, N41850, N62820, N3984, N49279, N39050, N62104, N59415, N48084, N50054, N44305, N37104, N43173
U43977: N33469, N51745, N12570, N46236, N27979, N48740, N41850, N62820, N15568, N27079, N26199, N59415, N3984, N44305, N529, N43173, N44492, N49279, N48084, N57244
U78941: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N26199, N62820, N41850, N8746, N15568, N26614, N56838, N44305, N52393, N38390, N5908, N529, N59415
U11651: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N41850, N62820, N15568, N23446, N59415, N8746, N39050, N26199, N44305, N529, N16844, N38390, N56051
U49598: N33469, N51745, N12570, N46236, N27979, N48740, N41850, N62820, N15568, N59415, N27079, N3984, N43173, N49279, N44492, N529, N39595, N44305, N48084, N25650
U71105: N33469, N51745, N12570, N46236, N27979, N48740, N41850, N49279, N15568, N62820, N3984, N529, N33363, N64954, N2970, N43173, N28589, N22244, N37052, N48084
U72549: N51745, N33469, N12570, N46236, N27979, N27079, N48740, N62820, N26199, N16844, N41850, N8746, N15568, N44305, N5908, N38390, N31060, N65094, N52393, N30874
U47898: N51745, N33469, N12570, N27979, N46236, N26199, N48740, N62820, N27079, N8746, N26614, N56838, N5908, N52393, N41850, N15568, N44305, N57546, N31060, N16520
U16533: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N62820, N41850, N26199, N15568, N8746, N16844, N44305, N65094, N38390, N5908, N52393, N30874, N26614
U7843: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N41850, N62820, N15568, N8746, N26199, N16844, N44305, N5908, N59415, N23446, N38390, N30874, N39050
U19378: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N15568, N62820, N41850, N8746, N26199, N38390, N5908, N44305, N59415, N48084, N56458, N65094, N16844
U67959: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N23446, N41850, N56051, N62820, N59415, N15568, N39050, N8746, N16844, N26199, N5908, N42457, N59933
U88447: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N15568, N41850, N62820, N39050, N16844, N26199, N8746, N44305, N59415, N30874, N44492, N37104, N20507
U20421: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N41850, N62820, N26199, N15568, N16844, N44305, N8746, N44492, N52393, N3984, N65094, N42861, N30874
U7660: N33469, N51745, N12570, N46236, N27979, N48740, N26199, N62820, N41850, N27079, N15568, N8746, N44305, N3984, N529, N52393, N56838, N26614, N59415, N44492
U79887: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N62820, N41850, N26199, N15568, N44305, N16844, N8746, N3984, N44492, N52393, N59415, N65094, N38390
U88419: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N23446, N15568, N41850, N62820, N8746, N56051, N39050, N59415, N5908, N26199, N48084, N16844, N20507
U35847: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N41850, N15568, N62820, N16844, N26199, N44305, N8746, N44492, N59415, N3984, N48084, N37104, N65094
U70079: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N26199, N62820, N41850, N8746, N15568, N56838, N26614, N16844, N52393, N5908, N44305, N16520, N3984
U23962: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N41850, N62820, N15568, N59415, N23446, N39050, N8746, N16844, N44305, N26199, N44492, N30874, N48084
U27160: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N62820, N41850, N15568, N26199, N59415, N8746, N44305, N529, N38390, N44492, N48084, N26614, N56838
U47548: N33469, N51745, N12570, N46236, N27979, N48740, N62820, N41850, N27079, N3984, N44305, N26199, N44492, N15568, N529, N2970, N59415, N57367, N37052, N39595
U46683: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N41850, N62820, N26199, N8746, N16844, N15568, N5908, N44305, N65094, N30874, N52393, N31060, N16520
U80197: N33469, N51745, N12570, N46236, N27979, N48740, N41850, N27079, N15568, N62820, N59415, N3984, N529, N48084, N49279, N43173, N64954, N40521, N44322, N44492
U20597: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N15568, N26199, N62820, N41850, N8746, N16844, N44305, N65094, N52393, N39050, N3984, N5908, N43728
U13363: N33469, N51745, N12570, N46236, N27979, N48740, N41850, N62820, N49279, N59415, N3984, N15568, N43173, N529, N37052, N44492, N2970, N32990, N48084, N57367
U65424: N33469, N51745, N12570, N46236, N27979, N48740, N62820, N26199, N27079, N8746, N41850, N52393, N44305, N15568, N26614, N56838, N59415, N5908, N57546, N529
U30571: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N15568, N41850, N62820, N16844, N23446, N26199, N8746, N44305, N39050, N5908, N30874, N38390, N44492
U46060: N33469, N51745, N12570, N46236, N27979, N48740, N41850, N62820, N15568, N59415, N3984, N49279, N529, N32990, N43173, N58693, N37104, N44492, N44305, N57367
U37436: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N15568, N62820, N41850, N26199, N8746, N59415, N44305, N38390, N5908, N48084, N529, N39050, N23446
U68699: N33469, N51745, N12570, N27979, N46236, N48740, N62820, N26199, N41850, N3984, N44305, N15568, N59415, N529, N8746, N48084, N17302, N27079, N12171, N57367
U10727: N33469, N51745, N12570, N27979, N46236, N48740, N62820, N26199, N3984, N41850, N529, N44305, N15568, N49279, N59415, N44492, N2970, N37052, N57367, N43173
U91212: N51745, N33469, N12570, N46236, N27979, N27079, N48740, N26199, N62820, N41850, N8746, N15568, N5908, N44305, N52393, N59415, N56838, N26614, N16844, N65094
U83030: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N23446, N56051, N41850, N62820, N15568, N59415, N39050, N8746, N42457, N57560, N16844, N59933, N5908
U17570: N51745, N33469, N12570, N46236, N27979, N27079, N48740, N62820, N26199, N8746, N41850, N15568, N5908, N56838, N26614, N48084, N44305, N38390, N65094, N59415
U55983: N33469, N51745, N12570, N46236, N27979, N48740, N41850, N59415, N62820, N15568, N529, N43173, N26199, N48084, N49279, N57244, N3984, N13270, N44305, N40521
U47238: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N62820, N41850, N44305, N15568, N26199, N16844, N59415, N44492, N52484, N30874, N529, N8746, N3984
U63847: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N15568, N41850, N62820, N3984, N44305, N26199, N37104, N44492, N16844, N62104, N65094, N33273, N50054
U70531: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N26199, N62820, N41850, N8746, N15568, N16844, N44305, N52393, N5908, N56838, N26614, N3984, N65094
U71032: N51745, N33469, N12570, N46236, N27979, N27079, N48740, N26199, N62820, N8746, N41850, N15568, N5908, N26614, N56838, N52393, N16520, N44305, N38390, N30874
U1122: N51745, N33469, N12570, N46236, N27979, N27079, N48740, N62820, N26199, N15568, N41850, N38390, N16844, N8746, N44305, N52393, N33273, N44903, N5908, N56458
U92635: N51745, N33469, N12570, N46236, N27979, N27079, N48740, N62820, N41850, N15568, N26199, N8746, N44305, N16844, N5908, N38390, N65094, N52393, N30874, N48084
U14789: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N62820, N41850, N15568, N3984, N44305, N26199, N17302, N44492, N37104, N62104, N65094, N59415, N48084
U15020: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N16844, N62820, N26199, N41850, N8746, N44305, N15568, N5908, N52393, N31060, N42861, N44492, N44903
U51832: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N15568, N62820, N41850, N26199, N3984, N39050, N44305, N62104, N48084, N38390, N37104, N65094, N8746
U63239: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N62820, N41850, N15568, N26199, N8746, N44305, N38390, N48084, N59415, N5908, N65094, N529, N48049
U10642: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N41850, N15568, N62820, N16844, N26199, N8746, N23446, N5908, N39050, N44305, N59415, N65094, N30874
U58493: N33469, N51745, N12570, N46236, N27979, N48740, N62820, N41850, N15568, N26199, N3984, N17302, N44305, N37104, N59415, N529, N48084, N32990, N32196, N57367
U72379: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N62820, N26199, N41850, N8746, N15568, N59415, N44305, N52393, N5908, N56838, N26614, N16844, N30874
U79299: N51745, N33469, N12570, N46236, N27979, N27079, N48740, N26199, N62820, N8746, N41850, N5908, N15568, N56838, N26614, N2482, N31060, N30874, N52393, N44305
U79951: N33469, N51745, N12570, N46236, N27979, N48740, N62820, N27079, N41850, N15568, N59415, N44305, N39050, N48084, N529, N26199, N3984, N43173, N17302, N49279
U93277: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N41850, N62820, N23446, N8746, N15568, N59415, N26199, N529, N56051, N5908, N44305, N39050, N48084
U42332: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N62820, N41850, N26199, N15568, N44305, N8746, N16844, N65094, N17302, N48084, N3984, N37104, N44492
U65282: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N15568, N41850, N62820, N39050, N26199, N44305, N48084, N3984, N62104, N37104, N44492, N50054, N43728
U49248: N51745, N33469, N12570, N46236, N27979, N27079, N26199, N8746, N48740, N62820, N5908, N26614, N56838, N52393, N41850, N16520, N31060, N57546, N30874, N15568
U3739: N33469, N51745, N12570, N46236, N27979, N48740, N529, N49279, N62820, N64954, N41850, N3984, N33363, N2970, N47020, N37052, N22244, N43173, N28589, N40409
U14670: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N62820, N41850, N15568, N16844, N26199, N44305, N8746, N38390, N44492, N59415, N65094, N37104, N3984
U29662: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N62820, N41850, N15568, N26199, N8746, N44305, N5908, N59415, N16844, N39050, N65094, N52393, N48084
U89567: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N23446, N41850, N62820, N56051, N59415, N15568, N8746, N44305, N59933, N44492, N26199, N48084, N42457
U44116: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N41850, N62820, N26199, N15568, N8746, N44305, N59415, N65094, N5908, N56838, N26614, N48084, N529
U60230: N33469, N51745, N12570, N27979, N46236, N48740, N49279, N3984, N41850, N37052, N62820, N2970, N529, N43173, N46959, N33363, N15568, N57367, N62104, N28589
U13350: N51745, N33469, N12570, N46236, N27979, N27079, N48740, N26199, N62820, N16844, N41850, N15568, N8746, N44305, N52393, N5908, N56838, N26614, N44492, N30874
U41057: N33469, N51745, N12570, N46236, N27979, N23446, N56051, N48740, N27079, N42457, N9284, N20025, N59933, N41850, N59415, N57560, N15568, N46389, N58553, N62820
U9152: N33469, N51745, N12570, N27979, N46236, N48740, N49279, N3984, N2970, N37052, N41850, N43173, N529, N33363, N28589, N22244, N62820, N39918, N47020, N53308
U30758: N33469, N51745, N12570, N27979, N46236, N26199, N62820, N48740, N26614, N56838, N41850, N8746, N3984, N52393, N529, N61682, N12171, N32556, N15568, N59415
U52643: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N41850, N62820, N15568, N16844, N8746, N26199, N38390, N59415, N44305, N5908, N56458, N23446, N48084
U60379: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N62820, N41850, N26199, N15568, N8746, N16844, N44305, N38390, N65094, N30874, N44492, N52393, N5908
U79671: N33469, N51745, N12570, N46236, N27979, N27079, N62820, N26199, N2482, N48740, N41850, N8746, N15568, N529, N65094, N26614, N56838, N38390, N44305, N5908
U81734: N33469, N51745, N12570, N27979, N46236, N48740, N26199, N62820, N27079, N15568, N41850, N3984, N8746, N44305, N48084, N2482, N65094, N56838, N26614, N52393
U55481: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N41850, N62820, N26199, N15568, N8746, N44305, N58693, N16844, N37104, N3984, N529, N44492, N59415
U62951: N33469, N51745, N12570, N46236, N27979, N48740, N49279, N43173, N3984, N62820, N41850, N22244, N59415, N529, N33363, N15568, N37052, N28589, N64954, N8364
U45388: N33469, N51745, N12570, N46236, N27979, N48740, N62820, N41850, N27079, N26199, N44305, N3984, N15568, N59415, N529, N44492, N43173, N48084, N17302, N49279
U42691: N51745, N33469, N12570, N46236, N27979, N27079, N48740, N26199, N62820, N41850, N8746, N15568, N5908, N44305, N52393, N56838, N26614, N16844, N30874, N16520
U79486: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N26199, N62820, N15568, N41850, N8746, N44305, N52393, N65094, N3984, N16844, N44492, N5908, N30874
U1119: N33469, N51745, N12570, N27979, N46236, N48740, N62820, N41850, N26199, N3984, N15568, N59415, N529, N44305, N49279, N27079, N44492, N37052, N57367, N43173
U85556: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N41850, N15568, N62820, N8746, N59415, N23446, N26199, N48084, N39050, N44305, N65094, N5908, N39595
U75202: N33469, N51745, N12570, N27979, N46236, N49279, N48740, N47020, N39918, N3984, N37052, N43173, N2970, N9287, N33363, N28589, N41934, N53308, N22244, N529
U27355: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N41850, N15568, N62820, N16844, N39050, N44492, N44305, N26199, N59415, N43728, N37104, N8746, N58693
U85633: N51745, N33469, N12570, N46236, N27979, N27079, N26199, N48740, N62820, N8746, N41850, N5908, N26614, N56838, N31060, N15568, N52393, N44305, N16520, N38390
U16432: N33469, N51745, N12570, N27979, N46236, N48740, N26199, N62820, N41850, N44305, N8746, N3984, N15568, N59415, N49279, N529, N56838, N26614, N12171, N43173
U59: N51745, N33469, N12570, N46236, N27979, N27079, N48740, N26199, N62820, N41850, N15568, N8746, N44305, N16844, N5908, N52393, N56838, N26614, N38390, N65094
U28362: N51745, N33469, N12570, N46236, N27979, N27079, N48740, N26199, N62820, N41850, N8746, N15568, N16844, N5908, N52393, N44305, N56838, N26614, N16520, N30874
U69211: N51745, N33469, N12570, N46236, N27979, N27079, N48740, N26199, N62820, N41850, N16844, N8746, N44305, N5908, N52393, N15568, N56838, N26614, N30874, N31060
U26105: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N41850, N62820, N15568, N16844, N26199, N3984, N44305, N44492, N59415, N37104, N65094, N39595, N8746
U78267: N33469, N51745, N12570, N46236, N27979, N48740, N26199, N62820, N27079, N41850, N15568, N44305, N3984, N52393, N8746, N44492, N37104, N56838, N26614, N40204
U28693: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N41850, N62820, N26199, N15568, N44305, N3984, N44492, N8746, N16844, N38390, N33273, N37104, N52393
U70123: N51745, N33469, N12570, N46236, N27979, N48740, N27079, N26199, N62820, N8746, N41850, N5908, N15568, N52393, N44305, N26614, N56838, N65094, N16844, N16520
U11147: N51745, N33469, N12570, N46236, N27979, N27079, N48740, N62820, N41850, N26199, N15568, N8746, N5908, N44305, N30874, N52393, N59415, N56838, N26614, N39050
U70582: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N41850, N62820, N15568, N26199, N16844, N44305, N8746, N3984, N38390, N37104, N44492, N48084, N65094
U80263: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N16844, N41850, N62820, N15568, N26199, N44305, N44492, N8746, N3984, N59415, N37104, N52393, N39595
U2111: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N62820, N41850, N15568, N16844, N44305, N26199, N44492, N37104, N59415, N8746, N3984, N32990, N17302
U26203: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N62820, N15568, N26199, N41850, N8746, N44305, N65094, N16844, N44492, N48084, N3984, N59415, N5908
U83070: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N15568, N41850, N62820, N39050, N59415, N8746, N48084, N26199, N44305, N17302, N65094, N39595, N44492
U16644: N51745, N33469, N12570, N46236, N27979, N27079, N26199, N48740, N62820, N8746, N41850, N56838, N26614, N5908, N15568, N52393, N44305, N31060, N16520, N38390
U28268: N33469, N51745, N12570, N46236, N27979, N56051, N23446, N42457, N27079, N48740, N9284, N20025, N59933, N57560, N49180, N41850, N58553, N15568, N39050, N61811
U49381: N51745, N33469, N12570, N46236, N27979, N27079, N48740, N26199, N15568, N62820, N41850, N8746, N44305, N16844, N65094, N52393, N5908, N3984, N30874, N26614
U65265: N33469, N51745, N12570, N46236, N27979, N48740, N41850, N62820, N15568, N529, N27079, N3984, N49279, N44305, N26199, N43173, N48084, N2970, N64954, N59415
U83304: N51745, N33469, N12570, N46236, N27979, N27079, N48740, N26199, N62820, N8746, N41850, N15568, N5908, N44305, N56838, N26614, N52393, N30874, N16520, N65094
U59389: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N62820, N41850, N15568, N26199, N8746, N38390, N44305, N48084, N529, N59415, N33273, N26614, N56838
U70939: N33469, N51745, N12570, N46236, N27979, N48740, N15568, N27079, N41850, N62820, N3984, N44305, N48084, N43173, N49279, N59415, N37104, N529, N26199, N39595
U44773: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N41850, N15568, N62820, N26199, N44305, N3984, N529, N8746, N44492, N48084, N16844, N37104, N59415
U89837: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N15568, N62820, N41850, N26199, N16844, N8746, N44305, N38390, N65094, N3984, N44492, N37104, N48084
U17631: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N41850, N15568, N62820, N39050, N16844, N44305, N26199, N8746, N44492, N59415, N43728, N30874, N65094
U42931: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N62820, N41850, N15568, N26199, N38390, N8746, N56458, N5908, N44305, N11823, N26614, N56838, N529
U73498: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N41850, N62820, N15568, N44305, N26199, N16844, N44492, N59415, N8746, N3984, N65094, N529, N39050
U4198: N33469, N51745, N12570, N46236, N27979, N48740, N62820, N3984, N15568, N41850, N49279, N59415, N529, N48084, N43173, N44305, N57367, N17302, N2970, N32990
U47191: N51745, N33469, N12570, N46236, N27979, N27079, N48740, N62820, N26199, N15568, N41850, N8746, N44305, N5908, N30874, N39050, N52393, N65094, N16844, N16520
U65917: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N41850, N62820, N15568, N8746, N16844, N26199, N59415, N39050, N44305, N48084, N65094, N529, N30874
U4911: N33469, N51745, N12570, N46236, N27979, N27079, N48740, N62820, N41850, N26199, N15568, N8746, N44305, N38390, N16844, N59415, N529, N52393, N48084, N56838
U82708: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N62820, N41850, N15568, N44305, N16844, N26199, N59415, N44492, N8746, N39050, N30874, N529, N52393
U32661: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N15568, N41850, N62820, N26199, N44305, N3984, N48084, N529, N59415, N43173, N44492, N49279, N39595
U13821: N33469, N51745, N12570, N27979, N46236, N48740, N62820, N26199, N41850, N3984, N59415, N529, N44305, N49279, N15568, N2970, N57367, N12171, N43173, N37052
U4686: N33469, N51745, N12570, N46236, N27979, N48740, N15568, N27079, N41850, N62820, N59415, N48084, N44305, N39595, N43173, N49279, N3984, N529, N8746, N26199
U4371: N33469, N51745, N12570, N46236, N27979, N48740, N27079, N62820, N41850, N15568, N44492, N59415, N26199, N44305, N3984, N25650, N16844, N39050, N57367, N43173
U22516: N51745, N33469, N12570, N46236, N27979, N27079, N48740, N41850, N62820, N26199, N15568, N8746, N44305, N39050, N16844, N59415, N5908, N52393, N30874, N65094
U29217: N51745, N33469, N12570, N46236, N27979, N27079, N48740, N41850, N62820, N15568, N8746, N38390, N26199, N56458, N5908, N23446, N35238, N44305, N26439, N48049
U37580: N33469, N51745, N12570, N46236, N27979, N48740, N41850, N62820, N26199, N59415, N15568, N27079, N44305, N529, N49279, N3984, N43173, N48084, N44492, N8746
