U10008: N28855, N1508, N44203, N9513, N26139, N35370, N64037, N13930, N59526, N50080, N37629, N34492, N42163, N23855, N4384, N28876, N38924, N24358, N225, N10831
U11938: N41387, N60550, N50372, N53084, N60000, N12029, N6890, N48077, N28751, N45523, N42365, N18729, N56966, N55913, N53004, N60750, N42796, N2592, N43538, N28579
U28113: N18708, N46477, N57368, N11768, N59981, N740, N2847, N15807, N5223, N57005, N37007, N9538, N1957, N15880, N1539, N23807, N40973, N54912, N52329, N33576
U65001: N1952, N60255, N56194, N57328, N41176, N56645, N4700, N3279, N60134, N33474, N11546, N23517, N56075, N49279, N54066, N51552, N57521, N35389, N60085, N37126
U44406: N19003, N64459, N3128, N49279, N7865, N14736, N57332, N19643, N45023, N45804, N1952, N38201, N30290, N18312, N16445, N43863, N29578, N45118, N30288, N61973
U60609: N7246, N40119, N1989, N63550, N30334, N8318, N39814, N40836, N29319, N43927, N49180, N1458, N47213, N3544, N29722, N54743, N36568, N58660, N759, N14391
U30345: N30436, N56133, N14857, N42593, N15628, N19949, N39442, N55491, N9335, N36931, N46992, N20901, N14436, N33123, N42604, N40130, N30454, N9368, N4689, N3318
U62447: N21590, N31395, N50484, N50023, N9792, N1952, N34679, N62921, N47737, N14924, N7462, N6477, N59009, N4689, N8012, N41853, N35725, N12910, N43102, N20577
U27823: N61429, N353, N341, N39601, N41626, N31509, N12843, N40470, N10541, N28579, N43538, N16990, N27518, N51570, N23807, N35268, N9792, N61241, N52850, N29404
U5718: N57700, N6745, N46624, N42457, N28179, N23446, N54315, N49180, N32031, N63550, N9284, N20025, N10812, N20576, N21417, N49279, N34869, N45067, N64606, N43522
U9363: N47861, N30944, N12570, N5610, N41548, N7173, N3216, N51019, N45338, N53476, N24275, N54152, N64490, N64376, N13471, N11681, N18972, N13854, N14684, N61081
U21731: N36249, N44249, N9621, N3841, N39028, N22457, N16256, N23184, N23446, N54277, N64459, N54571, N5981, N6735, N60009, N50060, N33376, N12029, N20521, N23767
U18996: N23446, N9284, N56051, N15855, N17340, N42457, N51344, N3123, N16256, N61811, N58553, N46624, N22457, N63550, N35393, N59267, N35486, N14483, N11940, N49180
U51434: N36382, N584, N63627, N23807, N59960, N29862, N53140, N45953, N5472, N41073, N38142, N23144, N26343, N46069, N11572, N53248, N15947, N53113, N37468, N40768
U85659: N18409, N46810, N43016, N3580, N37352, N22456, N7601, N21712, N9284, N8914, N3292, N24509, N46966, N29344, N5037, N8878, N62358, N4663, N13439, N59317
U37088: N43498, N53984, N53346, N12029, N7799, N26538, N53923, N61483, N51202, N46923, N23807, N50058, N36288, N44289, N45612, N3894, N47737, N16680, N47868, N11153
U34002: N3618, N48510, N6890, N64545, N30290, N25064, N31154, N62207, N50653, N59126, N44772, N10876, N41881, N38869, N43433, N52635, N26271, N45023, N21468, N12570
U43085: N2592, N59526, N28112, N9621, N20614, N50060, N19643, N39688, N40466, N5897, N64459, N34852, N53084, N1443, N4663, N7129, N38797, N3123, N56051, N61909
U41935: N277, N35471, N49279, N12300, N9284, N496, N55347, N63174, N11546, N59469, N37204, N7344, N14436, N41176, N44854, N14170, N63656, N1952, N49516, N58848
U52428: N24675, N36414, N4505, N24532, N35268, N7670, N44412, N10012, N62976, N38215, N28248, N64459, N9719, N22978, N94, N35591, N8137, N3920, N36916, N8267
U69730: N59126, N50757, N7655, N56075, N49521, N36414, N34436, N28176, N9284, N41179, N27342, N42457, N7874, N46864, N51005, N1110, N64462, N49279, N21265, N41881
U5320: N29319, N30162, N47916, N4754, N34869, N14436, N16568, N58941, N14964, N28811, N17031, N43834, N6816, N21519, N24826, N36836, N54456, N9966, N1180, N44795
U25: N62365, N16256, N33623, N61040, N42634, N25491, N44305, N54003, N9997, N54315, N38764, N62856, N62216, N12171, N23165, N36545, N7344, N29393, N976, N49554
U83605: N49279, N9284, N29363, N19592, N52674, N50060, N37783, N6258, N45523, N24717, N10544, N65134, N16657, N9368, N12300, N40987, N39028, N48476, N7419, N19926
U28108: N42877, N41979, N30222, N8914, N43064, N28019, N20729, N55943, N21030, N51344, N4700, N25471, N1952, N308, N33677, N41176, N23864, N37204, N49279, N42365
U87116: N48077, N36553, N49279, N52424, N24176, N29578, N3128, N20729, N56249, N32012, N35998, N36243, N14170, N34400, N63174, N23784, N37204, N18708, N11511, N37783
U9592: N12596, N60663, N29442, N20136, N42670, N48486, N28855, N27289, N41626, N7121, N26521, N46266, N55913, N41853, N60700, N64515, N19632, N49554, N50404, N36394
U27617: N31910, N1663, N47213, N55279, N35418, N41853, N7928, N58570, N41179, N30671, N24275, N60272, N56075, N17821, N46266, N7347, N11931, N64037, N19047, N33611
U83153: N28734, N33611, N44009, N62939, N34041, N11551, N46915, N41596, N62252, N18253, N40365, N2592, N53223, N44853, N43498, N49881, N4554, N61158, N22978, N11771
U48864: N52284, N8914, N16804, N23956, N33469, N40752, N4089, N7181, N26537, N17289, N27020, N28669, N51937, N57521, N15838, N29578, N30874, N35381, N45988, N48898
U61756: N17691, N4105, N52675, N31423, N48533, N41491, N26415, N35815, N54615, N25226, N62880, N33332, N35147, N27788, N30069, N20729, N16256, N52129, N55123, N42698
U50335: N47094, N57546, N63647, N36568, N46069, N48106, N57919, N20838, N24617, N55518, N14391, N19477, N2463, N49249, N63828, N4610, N57216, N30944, N51793, N52675
U86211: N30309, N12253, N62089, N11930, N11469, N42478, N23611, N26018, N11237, N45671, N29862, N20296, N32639, N55967, N4205, N62700, N28698, N225, N15777, N16918
U84667: N39814, N48106, N23446, N15855, N56133, N3123, N55943, N37204, N18644, N37783, N36910, N1019, N58553, N63550, N63084, N32646, N5981, N42457, N46624, N1665
U16045: N63353, N55303, N22556, N12136, N39919, N40119, N3279, N35689, N46783, N4642, N4290, N60750, N39456, N8137, N6400, N27020, N48186, N48403, N35147, N47406
U38014: N52007, N47406, N18653, N61699, N20521, N41612, N52662, N44453, N5981, N59841, N55943, N42457, N56051, N58848, N9763, N4272, N31050, N29344, N53599, N16549
U1946: N27906, N48302, N16066, N41285, N27318, N18895, N47290, N34668, N17416, N31556, N15947, N1065, N24062, N39149, N1952, N46545, N31014, N37101, N8889, N40466
U36194: N6664, N13022, N14809, N11194, N21313, N43498, N12800, N24320, N58293, N46393, N30207, N8373, N12216, N55396, N1796, N44795, N63415, N59876, N35689, N64327
U9801: N11569, N32053, N44621, N6638, N35405, N41881, N27499, N59060, N64120, N25639, N3123, N53113, N41526, N24176, N57236, N51287, N15194, N11817, N63421, N39683
U45705: N19050, N1058, N23446, N308, N4663, N40438, N55221, N29830, N7416, N48841, N9284, N49180, N39978, N15469, N51005, N14270, N51633, N59905, N94, N34869
U58486: N39602, N37204, N36612, N59267, N55943, N49279, N60663, N29107, N43738, N46624, N34382, N63174, N54743, N48403, N19661, N16323, N14285, N7344, N56746, N10812
U74196: N12588, N33297, N27552, N18260, N60531, N26537, N17475, N62856, N62216, N28734, N7010, N42499, N5135, N25867, N15336, N45346, N28152, N9360, N15051, N4556
U10139: N35689, N10050, N6224, N63415, N59856, N24272, N42670, N43491, N29212, N44528, N2960, N33474, N29442, N61466, N45017, N43770, N23807, N15683, N10472, N16804
U37683: N31448, N27307, N40981, N2960, N25609, N57236, N31289, N9047, N27499, N3007, N32053, N11768, N6837, N34400, N9340, N30454, N28983, N22061, N24509, N38131
U17982: N56075, N60134, N27020, N41626, N36568, N30207, N5472, N18032, N11569, N38718, N6549, N42011, N54442, N58885, N30466, N26819, N51793, N35689, N61740, N61158
U26363: N409, N62880, N52129, N27342, N46182, N926, N26202, N26013, N12436, N55440, N9592, N36360, N46501, N2704, N44605, N55885, N60320, N28987, N54593, N39774
U37266: N1477, N27079, N15855, N52438, N35671, N20776, N19061, N53322, N58553, N17340, N12300, N47087, N31136, N10812, N11823, N11645, N53599, N3806, N23446, N54422
U90902: N39679, N49881, N46203, N23502, N61754, N3618, N26271, N57754, N1450, N22855, N63481, N12843, N32158, N23144, N63152, N23513, N31136, N2159, N24017, N35725
U60138: N16081, N25609, N51552, N1952, N63828, N36777, N52492, N58848, N42670, N35815, N45953, N12682, N28103, N29319, N4254, N13297, N32290, N54315, N37437, N30454
U9460: N53572, N23816, N46024, N43834, N10600, N39919, N38779, N12570, N29354, N46821, N38483, N19013, N62920, N60085, N18032, N20929, N44184, N18146, N57359, N10776
U42405: N41717, N25605, N6224, N44971, N39184, N63415, N54152, N37204, N50536, N49279, N64275, N12300, N39832, N61053, N47087, N64063, N55198, N57329, N51287, N18476
U47727: N15947, N61754, N6371, N5009, N12146, N26433, N16081, N15336, N63385, N48730, N23460, N46951, N29228, N35418, N17720, N5450, N62089, N4253, N24275, N32038
U60614: N46266, N29722, N41626, N6066, N23807, N62104, N14523, N43738, N48403, N28579, N43538, N31154, N16035, N9883, N58969, N7965, N53916, N42676, N1228, N57957
U79290: N7965, N46266, N5009, N4485, N32158, N4936, N22666, N9368, N51700, N47190, N19351, N61902, N41817, N7789, N57854, N29212, N2548, N57120, N37266, N17475
U4328: N63421, N42457, N52662, N50029, N23446, N49279, N9284, N26325, N39184, N45023, N16445, N23398, N44183, N8878, N47792, N3243, N19592, N44698, N49180, N25064
U28917: N11572, N5293, N38324, N29693, N43342, N36292, N6735, N23144, N46545, N44305, N37468, N23132, N13704, N16396, N20180, N61754, N40221, N55518, N15947, N29801
U21264: N4700, N41176, N56194, N26537, N29952, N57053, N33297, N17475, N61190, N7119, N52492, N57700, N6209, N7568, N27788, N30069, N11675, N47627, N7112, N24017
U10596: N4820, N7852, N57032, N20003, N27555, N31373, N29124, N4215, N36888, N7119, N29722, N10350, N59602, N8104, N32433, N61404, N27289, N28725, N39151, N52939
U73873: N11569, N5450, N12146, N51287, N7119, N15051, N38070, N10600, N42670, N27327, N64037, N2960, N43834, N38060, N16300, N56075, N4649, N16804, N26271, N50946
U12170: N33297, N7119, N61969, N52492, N26537, N63353, N29952, N28738, N4700, N4820, N41176, N4556, N23180, N4485, N12588, N61241, N64372, N27318, N35238, N56132
U17444: N1952, N59067, N22457, N41658, N57957, N19211, N20576, N47213, N51848, N6388, N30069, N27788, N46736, N33078, N1458, N53484, N37007, N50879, N3618, N41881
U22155: N41626, N60647, N36940, N36678, N14436, N20576, N40194, N43580, N1394, N34852, N32639, N43738, N2970, N63381, N43083, N42365, N17720, N43932, N19433, N20929
U87730: N33297, N61241, N30689, N27532, N40184, N58506, N26518, N5223, N45384, N42515, N2989, N42433, N60639, N41979, N46477, N39463, N55421, N32288, N34653, N40941
U69769: N15336, N12869, N64439, N5880, N15628, N26967, N43222, N46088, N54229, N39824, N7246, N23460, N19420, N4322, N27025, N47380, N50700, N25664, N13648, N38070
U9815: N38263, N20776, N57764, N20603, N49554, N10616, N57403, N56517, N21752, N3361, N42604, N45734, N9023, N13930, N2159, N20136, N54442, N4107, N41165, N29578
U2196: N23557, N54956, N61429, N57328, N56983, N7181, N1768, N30291, N39796, N49183, N51560, N60531, N28152, N39015, N12769, N18310, N47195, N30166, N24190, N1477
U69180: N21752, N53496, N23807, N23855, N33439, N33397, N30553, N584, N38381, N63627, N52675, N64095, N5472, N29126, N25191, N11572, N6706, N4637, N35689, N18146
U83962: N18531, N5940, N17510, N22825, N54315, N10960, N45509, N30668, N3416, N42457, N28203, N14993, N27869, N46459, N46146, N56051, N50372, N7344, N1952, N57244
U81110: N16794, N57754, N39978, N22575, N61898, N16054, N39814, N19926, N13131, N23028, N41165, N61878, N38142, N54422, N22664, N29734, N4554, N19478, N45887, N43872
U27876: N24272, N52286, N9360, N4642, N58354, N53549, N35689, N39853, N7674, N26538, N39028, N41717, N31136, N46304, N46624, N21297, N31782, N23807, N62921, N7328
U88270: N27831, N26537, N51195, N3415, N34617, N57236, N46501, N42515, N56133, N25170, N52020, N2034, N43222, N14333, N62528, N22939, N38490, N10960, N22803, N164
U33037: N42365, N42800, N5695, N48403, N30835, N34055, N55435, N58205, N4510, N46662, N59526, N11808, N30222, N34672, N55303, N7792, N18653, N19592, N55943, N24458
U72610: N60255, N39346, N51704, N39456, N31080, N8627, N60647, N26343, N29497, N6739, N7799, N35689, N41717, N36777, N63353, N17405, N42845, N31136, N63828, N2463
U14731: N51793, N5880, N61429, N54956, N30207, N30553, N32567, N64490, N61230, N31154, N2563, N63627, N61306, N23807, N21428, N57972, N15194, N11864, N8929, N63412
U62437: N56746, N62216, N62856, N52530, N20838, N30207, N23373, N25657, N46446, N1450, N23244, N28734, N584, N18644, N5085, N31519, N61740, N25256, N64515, N48796
U63672: N57000, N46917, N60724, N29578, N4021, N7173, N61786, N31917, N62291, N4290, N29059, N51239, N50658, N26415, N61233, N37527, N29801, N12410, N43927, N23838
U61411: N57005, N64120, N25064, N23942, N1768, N5897, N25999, N28895, N57625, N57706, N30207, N3056, N43540, N46279, N45479, N19536, N2592, N7961, N31939, N45023
U61820: N24320, N60531, N25256, N16568, N45509, N44795, N60134, N31154, N23513, N20267, N51793, N63356, N21290, N24963, N7011, N24802, N41626, N23838, N13058, N40356
U77000: N22292, N39028, N14049, N59022, N17031, N52662, N5981, N25124, N1019, N23446, N54966, N2960, N59267, N23838, N49180, N10812, N48487, N17599, N32221, N39213
U41691: N56051, N23446, N9284, N10812, N17340, N42457, N15855, N15811, N50060, N14483, N16256, N59469, N20285, N25605, N57426, N48077, N58553, N52662, N57700, N49279
U84893: N48843, N23805, N28345, N63656, N11940, N52312, N28638, N7344, N41697, N7654, N43498, N45283, N26330, N2463, N59602, N12523, N37204, N37078, N19926, N15746
U70427: N61044, N46624, N33871, N20331, N9284, N26953, N54966, N55221, N63309, N19592, N43772, N52129, N25999, N29448, N15001, N9154, N4485, N14607, N14282, N38381
U85622: N40768, N3087, N55396, N26537, N23807, N49516, N26305, N54066, N53346, N14273, N12136, N4820, N35045, N19017, N44556, N7799, N13464, N31503, N34852, N54269
U63786: N39463, N46069, N7347, N42433, N20136, N1768, N23807, N584, N36689, N28734, N21752, N44789, N64671, N36382, N56746, N33474, N5472, N16918, N1006, N46917
U21253: N58216, N22825, N25609, N4485, N55712, N15628, N22774, N24386, N6371, N64462, N65016, N26236, N53923, N8914, N10879, N44532, N15194, N4689, N38070, N10012
U43631: N31035, N57854, N13930, N60255, N28855, N30741, N3451, N26445, N23616, N23657, N47813, N55435, N30273, N20776, N31893, N16806, N62880, N16126, N35689, N57764
U50995: N7342, N25623, N13854, N57354, N26537, N22825, N24386, N54000, N6706, N39456, N27788, N30069, N761, N6578, N52728, N57919, N9719, N52939, N53452, N29128
U24077: N43360, N12570, N23807, N7826, N811, N56075, N30744, N60085, N24358, N63990, N63480, N47433, N20136, N51133, N46726, N19420, N19003, N32630, N49188, N1796
U58736: N36382, N37783, N16256, N584, N30668, N63627, N64894, N52675, N59277, N48106, N60887, N32641, N25191, N41491, N48533, N39028, N5472, N39184, N5450, N37587
U28438: N57328, N15807, N4642, N41612, N24109, N7288, N49279, N32630, N61595, N34869, N64594, N50946, N42433, N39463, N48186, N17031, N17605, N31376, N41380, N49634
U46817: N9368, N12253, N62089, N30372, N1952, N64424, N29448, N46266, N3132, N23444, N39602, N48077, N50312, N35815, N29212, N61754, N28751, N33474, N21417, N50946
U13487: N44897, N52588, N16445, N40752, N45023, N45283, N31341, N49279, N56133, N58542, N43975, N61384, N20325, N30667, N43269, N58354, N37587, N59841, N19661, N33507
U18468: N57700, N21030, N17998, N6761, N52662, N29497, N59469, N32290, N14780, N7112, N23805, N55325, N1019, N49001, N3034, N16725, N39651, N27625, N17647, N64439
U6765: N51187, N7246, N30222, N41934, N51344, N48106, N48077, N23446, N40973, N42803, N33677, N12523, N31212, N56501, N31594, N7865, N11546, N48151, N49279, N11415
U17043: N30466, N53223, N53476, N14744, N43222, N23517, N64095, N5794, N55633, N54442, N19477, N5162, N20676, N10930, N53113, N23406, N27020, N4485, N10335, N48403
U55880: N32548, N19017, N9368, N3517, N61404, N57327, N56501, N48106, N23490, N25064, N38599, N53599, N30741, N31289, N46459, N1849, N13729, N33203, N7132, N6914
U86848: N44897, N61190, N52675, N14964, N28895, N28345, N52588, N4700, N42365, N55967, N33212, N7584, N11940, N38924, N46624, N40987, N24608, N10012, N23446, N17234
U82516: N42515, N33169, N57854, N29952, N12588, N3356, N51489, N56459, N38239, N1477, N21571, N36360, N4820, N44346, N24017, N60960, N17228, N28669, N53350, N10350
U23500: N28132, N6638, N37587, N8267, N63421, N19949, N9368, N33611, N15947, N45001, N16021, N15628, N35861, N16081, N55885, N4384, N22613, N40194, N47409, N56133
U27021: N39184, N4700, N6873, N25605, N41176, N12043, N9621, N45523, N38924, N12029, N56194, N25867, N55221, N52129, N16914, N49279, N11363, N38797, N23558, N23144
U92843: N36568, N52329, N25598, N4936, N34041, N6706, N2458, N4390, N60520, N42095, N36516, N60750, N16953, N9538, N45466, N2235, N26445, N21437, N57023, N28661
U92344: N42433, N39463, N47213, N38356, N7347, N16918, N29497, N32290, N63481, N63962, N55279, N58293, N1166, N46130, N44417, N50055, N23132, N64037, N13941, N35609
U77836: N6399, N19420, N10560, N43932, N33677, N29578, N59981, N23444, N60105, N496, N60550, N55943, N55949, N18708, N61754, N27342, N49001, N49279, N16628, N8878
U88830: N30818, N30744, N57332, N13981, N39028, N38620, N34492, N7826, N1058, N44772, N25163, N11770, N43360, N21590, N62207, N15366, N55279, N9182, N14354, N18426
U55153: N35381, N2159, N50023, N41626, N44605, N36777, N12843, N53470, N35430, N13011, N16311, N31594, N46917, N36436, N51489, N23535, N63415, N38356, N30290, N23196
U63083: N5088, N7119, N6224, N41670, N29490, N8627, N17975, N57053, N8361, N40941, N26781, N56194, N10786, N2712, N19025, N9883, N44605, N46037, N57919, N55198
U56538: N57329, N47627, N51767, N39602, N34600, N53346, N63356, N41626, N53223, N49197, N16854, N15982, N49279, N41505, N50713, N44516, N8618, N1952, N57919, N53108
U46253: N52286, N63627, N6873, N31849, N48486, N64515, N31594, N62423, N16260, N25303, N60550, N5472, N36436, N51954, N5370, N55221, N6914, N56501, N11817, N584
U74751: N40332, N41074, N59009, N29379, N52714, N3318, N36553, N13898, N52129, N42635, N42365, N17376, N29830, N23814, N37994, N34925, N33957, N15561, N43064, N37384
U83694: N32870, N18332, N24065, N20394, N53735, N15336, N43927, N9991, N27057, N26780, N54442, N38070, N47213, N42196, N62291, N5162, N4476, N33357, N4162, N41221
U20994: N4637, N53350, N62717, N61446, N60343, N1957, N53615, N22575, N17031, N41950, N8878, N51745, N64735, N59602, N13297, N27318, N1021, N49940, N23593, N12713
U59280: N11931, N53169, N58506, N2659, N17261, N13763, N64037, N13729, N11718, N60750, N64269, N22117, N64958, N13094, N33474, N42499, N27020, N26220, N14744, N48875
U14465: N57854, N36624, N16854, N56551, N7119, N7181, N6670, N39005, N47572, N11593, N26537, N60686, N17720, N7901, N56133, N42515, N19949, N45734, N64535, N56211
U5243: N63415, N25605, N42365, N14285, N37204, N39184, N16439, N1665, N27342, N1663, N64037, N23409, N7347, N42877, N53228, N19486, N32158, N63828, N23144, N8627
U70102: N26967, N52662, N9368, N63805, N57700, N17759, N31289, N53923, N4107, N41697, N29116, N41594, N27975, N15336, N57536, N33297, N1166, N20112, N63860, N54229
U51527: N1952, N7246, N18151, N23814, N26940, N28661, N14483, N15194, N41881, N63303, N23184, N16914, N16777, N45417, N63693, N47409, N30290, N58216, N11556, N44422
U88131: N29107, N27342, N10912, N43115, N13107, N9538, N40752, N16953, N20603, N23517, N12380, N45611, N11218, N58748, N12029, N1336, N51963, N9193, N57536, N27499
U61966: N2624, N39151, N61412, N9368, N55396, N25256, N32158, N49279, N53484, N20056, N34515, N60472, N4642, N27342, N56533, N29468, N61233, N46976, N59874, N24532
U84365: N17720, N27552, N15777, N42365, N40852, N40194, N26968, N36349, N8137, N48146, N59067, N10776, N22613, N10901, N11817, N17826, N11153, N40941, N26792, N58212
U90209: N44934, N6873, N5085, N39184, N45980, N27342, N24386, N10379, N21535, N13297, N55460, N26649, N31341, N5077, N53223, N12477, N12300, N61158, N26967, N32290
U81329: N23446, N15807, N56051, N9284, N10812, N42457, N15315, N17340, N51457, N43173, N14652, N47040, N56517, N3123, N31448, N62532, N49180, N27289, N2041, N36382
U72717: N30933, N30466, N12588, N39742, N47094, N11652, N29490, N38239, N59833, N38356, N64958, N22117, N5135, N445, N402, N60965, N11153, N13601, N13626, N54281
U82631: N46304, N28751, N47627, N18644, N23855, N16120, N39998, N7092, N35018, N40119, N20876, N2041, N42365, N63415, N55943, N17405, N20576, N57981, N63828, N53004
U11545: N1663, N53069, N48448, N27499, N4986, N24213, N11425, N58609, N4265, N11803, N58969, N44998, N24190, N29578, N6814, N18485, N41492, N31910, N33474, N60134
U59317: N30744, N7826, N1952, N61230, N6382, N41626, N43360, N49082, N761, N52728, N39602, N13055, N62128, N13763, N35268, N64184, N9295, N14726, N1228, N55943
U57139: N48403, N58969, N61532, N2592, N41979, N13107, N35430, N19478, N49940, N39456, N4700, N21437, N3517, N20576, N1952, N41626, N29107, N944, N31136, N39602
U70422: N51187, N46263, N33123, N36408, N19241, N26271, N6814, N51489, N29091, N38637, N59427, N47280, N15564, N20939, N56675, N37055, N64228, N20985, N3894, N2970
U58561: N60750, N31014, N49554, N14652, N32945, N5669, N46178, N24176, N49279, N13907, N54960, N30253, N366, N103, N14257, N36045, N19003, N41179, N47412, N59841
U40493: N41881, N46069, N54442, N48703, N30207, N23184, N51009, N19478, N61740, N49328, N54197, N52393, N26626, N16447, N6171, N12324, N35340, N64808, N10522, N12769
U93067: N51793, N60134, N27020, N29497, N56391, N29319, N18653, N64794, N30316, N21931, N305, N23513, N62856, N62216, N31341, N43872, N5949, N41934, N46736, N35430
U66610: N35951, N43772, N740, N36568, N12713, N61902, N40886, N39213, N51552, N37346, N13601, N2872, N28998, N61230, N31332, N60343, N42796, N56746, N60255, N31192
U25935: N11572, N28734, N36940, N35854, N5472, N29107, N47652, N62856, N62216, N6706, N23807, N63627, N51793, N28307, N21752, N23513, N4936, N42433, N27020, N11627
U4482: N17720, N51552, N64037, N25133, N42515, N28751, N19926, N1796, N55997, N41179, N18975, N46495, N47627, N7965, N35389, N34397, N26819, N9368, N12869, N57854
U72753: N15628, N48486, N21142, N7419, N49279, N29468, N63656, N926, N34276, N57226, N61197, N23060, N61754, N63650, N38131, N63309, N7092, N25088, N19542, N48475
U27863: N7113, N51793, N50023, N31341, N35436, N2659, N23195, N15279, N19477, N42845, N58828, N25256, N33957, N43872, N10020, N5880, N2761, N37773, N65021, N30108
U19773: N38306, N42877, N49279, N20479, N225, N24007, N3763, N19746, N34062, N17720, N11681, N62104, N19321, N42163, N33176, N54956, N15269, N47213, N18324, N49335
U6620: N34852, N46917, N11511, N1985, N48486, N29379, N32053, N24176, N6477, N48703, N54966, N29212, N19661, N30288, N26538, N63773, N28751, N7865, N46624, N37629
U24230: N4700, N41176, N32945, N56194, N63828, N39393, N57053, N46304, N20056, N5226, N45953, N50308, N6142, N37463, N42365, N4689, N48403, N944, N46917, N5051
U91300: N44760, N56746, N7799, N43053, N58054, N28855, N36914, N9039, N5162, N56075, N17807, N6706, N63627, N35045, N33828, N54911, N5796, N2844, N46266, N36516
U29171: N23184, N34852, N39028, N94, N45500, N3234, N63805, N63007, N44737, N41934, N42607, N26262, N30283, N6578, N14478, N62212, N64439, N7792, N41717, N802
U11562: N18295, N26013, N2960, N33240, N57854, N46501, N23180, N4820, N43834, N7568, N54281, N19351, N27906, N10050, N22874, N39003, N12980, N48486, N44448, N4290
U66913: N53346, N7119, N23460, N1952, N56075, N7754, N18476, N35063, N22742, N42593, N20614, N9883, N9298, N61233, N894, N8711, N3517, N64902, N48106, N60027
U38489: N13964, N56569, N33719, N63656, N11864, N17031, N23406, N44496, N2492, N17988, N9243, N29494, N56343, N20477, N27932, N54867, N53476, N35980, N47916, N23513
U86554: N39184, N60134, N56645, N29497, N17289, N14169, N35430, N6224, N56551, N61230, N1344, N18032, N5450, N53069, N18146, N44184, N49297, N39602, N14270, N1427
U87121: N7584, N55518, N23517, N40119, N7655, N55633, N7246, N15481, N44554, N1564, N25323, N11036, N45953, N5794, N30466, N53248, N10876, N1458, N63353, N5088
U20225: N52675, N4700, N43772, N41176, N53717, N52129, N41626, N7129, N64894, N1952, N28477, N30454, N24176, N56194, N5472, N52286, N28922, N56075, N56746, N49279
U8042: N54113, N51552, N3318, N63627, N45236, N63481, N54408, N7092, N17475, N1185, N5472, N24021, N50808, N47190, N28592, N9259, N33388, N584, N59307, N46624
U44229: N64037, N61754, N63481, N31492, N30207, N41881, N15072, N3894, N5450, N37547, N60750, N15559, N33505, N22613, N20838, N55396, N50055, N29693, N6532, N61429
U69565: N28910, N53496, N22825, N49554, N49252, N37142, N28747, N42334, N7038, N28961, N35094, N6258, N28332, N25609, N18332, N51287, N51253, N10566, N15435, N9368
U35410: N59022, N36249, N15811, N61811, N57755, N3123, N53296, N42890, N37458, N54752, N20270, N23444, N43822, N63255, N23938, N32031, N2447, N33297, N43400, N64273
U53366: N6224, N6258, N39151, N7173, N55221, N2960, N60799, N37204, N57329, N8509, N9883, N944, N63415, N15194, N48403, N7119, N6578, N62128, N39832, N34750
U42348: N25256, N11436, N40808, N55518, N46069, N34041, N23132, N24272, N41069, N22825, N14615, N51009, N62717, N54911, N55943, N49279, N24375, N60969, N30207, N46477
U2979: N35676, N59526, N14285, N61483, N58264, N2235, N41612, N60969, N35689, N36293, N42163, N63415, N56675, N65216, N20729, N13964, N2041, N48533, N41491, N40788
U83554: N26537, N60134, N32945, N49279, N38987, N21219, N35689, N47627, N34617, N49197, N1228, N12588, N39932, N59076, N61682, N14964, N23942, N45017, N13058, N39602
U3426: N20577, N44192, N27945, N62365, N5822, N15768, N52939, N18708, N38381, N24176, N41073, N6926, N30290, N62700, N34852, N12910, N43102, N15315, N31594, N47412
U24582: N48416, N52129, N16323, N4247, N23809, N13604, N23144, N19592, N34852, N33474, N5652, N44971, N57733, N41073, N24176, N57327, N5897, N24272, N926, N27110
U36416: N60343, N38333, N48627, N23807, N42433, N36243, N44305, N61230, N51202, N39463, N24375, N40752, N46477, N23184, N308, N5897, N25064, N53916, N2235, N64515
U79109: N47704, N9883, N38166, N29722, N22417, N49833, N30346, N28592, N6814, N35389, N35238, N2463, N39456, N56075, N57854, N6706, N51318, N1228, N26091, N49180
U28443: N51898, N7010, N39002, N32945, N39184, N40852, N12523, N23446, N49516, N23101, N41492, N53069, N41626, N31212, N23517, N29751, N45384, N60631, N29578, N46477
U55314: N54867, N54442, N6890, N51745, N27020, N1768, N30553, N7010, N58969, N42635, N30290, N24532, N56075, N28539, N65103, N36349, N33474, N48403, N40656, N4485
U75650: N34852, N279, N26139, N7336, N10012, N62521, N38070, N51545, N56166, N63828, N6371, N40119, N32053, N43222, N10694, N47087, N5152, N36611, N18151, N22575
U1480: N41612, N64515, N33576, N7112, N28592, N43772, N52662, N23807, N35018, N39814, N7344, N13974, N24617, N25867, N7121, N54966, N60092, N42876, N32651, N60779
U2446: N51239, N33474, N48350, N2624, N34297, N52606, N2970, N46304, N17647, N24272, N30744, N46992, N46130, N24638, N8618, N44528, N55943, N7584, N31299, N63415
U42678: N43498, N1768, N42433, N5716, N39463, N28771, N43360, N9538, N60750, N50484, N16953, N52329, N18708, N5472, N51793, N3894, N5037, N23513, N50314, N21752
U36417: N11511, N40523, N28751, N37783, N16327, N7121, N32806, N60472, N10600, N54422, N20576, N10840, N7792, N22188, N1180, N58617, N47040, N6816, N47263, N14291
U50729: N43568, N63152, N58969, N50302, N29722, N6224, N46266, N56075, N57053, N5822, N2045, N22417, N30316, N36777, N19003, N2712, N53069, N64037, N60134, N39151
U16302: N60750, N49554, N761, N33056, N22825, N41626, N5822, N44401, N40973, N30668, N53587, N31041, N33677, N35609, N41179, N47370, N55303, N20876, N61786, N52447
