U10008: N16081, N11645, N35495, N27055, N28275, N3996, N34344, N3132, N46396, N44789, N28103, N41258, N18236, N49712, N24275, N31893, N22417, N20270, N38488, N3059
U26646: N32646, N4857, N39774, N51364, N46279, N40356, N40468, N17543, N60027, N16291, N16280, N28978, N46261, N37673, N28983, N6903, N34525, N14924, N28072, N27936
U26685: N36414, N23675, N53587, N36910, N59423, N15719, N59833, N56227, N30290, N15838, N20811, N35045, N44772, N16804, N1336, N54960, N25191, N6890, N11627, N24435
U26692: N36414, N31053, N30049, N11417, N10879, N32074, N16931, N6566, N6432, N50757, N23675, N15435, N18359, N6712, N17659, N50924, N4273, N6347, N31329, N55887
U26701: N6522, N13556, N2659, N22061, N62391, N43974, N30725, N11793, N41174, N61969, N4156, N21710, N60960, N45319, N12831, N53084, N37101, N35094, N41074, N55488
U26710: N11627, N27020, N14266, N37125, N18032, N55943, N15559, N53635, N50055, N1450, N55633, N58212, N4119, N43568, N41176, N26587, N1336, N24713, N31500, N9039
U26724: N16081, N49712, N38620, N7494, N12910, N43102, N37250, N41493, N10960, N2659, N53515, N46736, N31621, N59277, N63859, N11551, N20036, N19001, N13080, N17605
U26728: N30283, N41113, N42676, N3234, N49279, N15719, N1458, N53587, N20015, N63859, N811, N58114, N18529, N28569, N20287, N23616, N8687, N43738, N21019, N62992
U26731: N5370, N8373, N35486, N49279, N40973, N48350, N4936, N15066, N42803, N13887, N59415, N57957, N41717, N34729, N18708, N38294, N63859, N38306, N4485, N9763
U2674: N48350, N33311, N44460, N24176, N4404, N60009, N57426, N59469, N23254, N37925, N64606, N22029, N30870, N10032, N38488, N6645, N11511, N28324, N48487, N3804
U26744: N40899, N28506, N37500, N20331, N16260, N33871, N39949, N38155, N60192, N47433, N15912, N23824, N28983, N34865, N1186, N40324, N3007, N42094, N41309, N32031
U26771: N50060, N46864, N31154, N14257, N42803, N35738, N15738, N36689, N51187, N27869, N38620, N42457, N33677, N15234, N1495, N22363, N13930, N43102, N16445, N53304
U26787: N63748, N38138, N23814, N23391, N48707, N38550, N31050, N17234, N39832, N15982, N6066, N10754, N43143, N6761, N1180, N43102, N62358, N26408, N12910, N8373
U268: N35486, N53084, N24176, N17252, N52502, N50023, N14751, N19013, N34048, N46396, N27499, N38138, N6873, N19990, N41040, N58301, N11645, N50314, N14652, N37688
U26800: N11511, N21719, N15066, N22483, N496, N6066, N24109, N24176, N46477, N12800, N19926, N46396, N26262, N41165, N64606, N10754, N41934, N63421, N31978, N46662
U26834: N29553, N17161, N43360, N53615, N36569, N36414, N17681, N17659, N17586, N57437, N57367, N17231, N36359, N30162, N44183, N44203, N49940, N16931, N6477, N29801
U26863: N20577, N14370, N46396, N6255, N40109, N16081, N48849, N48730, N4254, N25609, N5050, N36910, N62777, N10250, N44789, N28332, N23060, N32381, N43738, N18828
U26880: N32731, N1450, N34490, N40973, N41717, N49831, N35147, N49279, N41881, N1539, N41934, N19013, N8125, N63647, N24272, N58264, N3708, N37384, N46624, N7121
U26884: N52520, N54401, N28179, N60939, N9276, N61230, N4162, N14181, N16051, N652, N20394, N15518, N26271, N25165, N25406, N11681, N16020, N51307, N53735, N53075
U26885: N62505, N47627, N10786, N41626, N7342, N63647, N16628, N47704, N64794, N61749, N39389, N63342, N12410, N23942, N64543, N31630, N63353, N55226, N38697, N5288
U26898: N9284, N49180, N22036, N59933, N63174, N55943, N61811, N59267, N32567, N65134, N23938, N52938, N57560, N49046, N496, N63859, N1228, N11551, N46624, N63550
U26905: N42890, N1667, N35045, N29369, N17998, N55518, N51570, N20811, N47572, N33828, N22036, N48407, N26762, N17193, N6767, N38869, N22731, N35447, N55392, N57713
U26908: N409, N38697, N36931, N23446, N25064, N5897, N39389, N52502, N7245, N17201, N1952, N59131, N7416, N41258, N18151, N6578, N45734, N2961, N37142, N55491
U26937: N12523, N59981, N1539, N53013, N14170, N46624, N64515, N38294, N23938, N31782, N36673, N33677, N23807, N63550, N18291, N15855, N31289, N43053, N17340, N53524
U26941: N51489, N17998, N59833, N57625, N31212, N53013, N45676, N29369, N1667, N36673, N14170, N31289, N47151, N51424, N31958, N24272, N42890, N61969, N27318, N42491
U26942: N62358, N50007, N4663, N44453, N31511, N43528, N42845, N60868, N63580, N1410, N59149, N31050, N41004, N38029, N22353, N44460, N47370, N59337, N22371, N57041
U26988: N30135, N23955, N27737, N23611, N47087, N6224, N27307, N61483, N30273, N50245, N14964, N20729, N46326, N32012, N20688, N47357, N50107, N60724, N48475, N18059
U26996: N56227, N6522, N42676, N46691, N22816, N25040, N16931, N17201, N50314, N9997, N54534, N32207, N58462, N44737, N41113, N53515, N47960, N19746, N15574, N26690
U270: N9997, N30105, N29107, N58660, N60085, N21196, N20746, N62632, N19685, N16445, N6578, N15043, N14964, N14699, N7901, N56211, N12910, N36332, N33957, N39184
U27029: N49279, N31289, N53599, N24608, N15155, N50058, N23489, N28983, N16439, N40078, N3007, N53634, N23692, N41651, N39094, N60647, N25605, N57226, N15015, N22061
U2703: N409, N11768, N33630, N62621, N3303, N14990, N57764, N18151, N10250, N55397, N56166, N44460, N38620, N103, N51954, N50023, N43227, N51587, N22029, N46279
U27037: N59263, N40331, N48241, N25257, N6312, N5435, N36003, N43222, N60750, N57120, N18729, N62227, N30207, N9370, N46887, N33663, N9806, N21654, N11237, N48824
U27043: N63309, N39184, N35062, N51092, N46612, N33677, N35051, N4661, N58054, N30454, N48730, N52728, N24963, N21290, N27908, N6255, N5051, N57354, N41113, N53108
U27077: N16439, N47370, N62532, N34709, N41258, N1952, N59761, N6890, N59367, N49335, N53561, N19990, N65216, N15269, N19013, N37142, N41176, N40078, N6578, N46624
U27103: N46279, N36414, N11551, N33630, N61571, N23547, N28786, N30290, N62920, N25623, N18032, N5288, N62128, N55913, N183, N3745, N14478, N16120, N16844, N7895
U27114: N54867, N64095, N5051, N53476, N63415, N8618, N1837, N59868, N30840, N36673, N59267, N20709, N15880, N13107, N27945, N1170, N47216, N26018, N38442, N38294
U27123: N12980, N25165, N14270, N9724, N19050, N62423, N60647, N53587, N28800, N3711, N3704, N27436, N14744, N1684, N62805, N17031, N25064, N44823, N48659, N42678
U27128: N409, N7416, N3517, N31849, N17161, N6390, N5897, N40981, N25064, N43227, N53715, N57005, N63259, N7132, N55491, N16447, N59131, N40906, N52208, N27063
U27159: N19776, N60750, N52329, N1539, N29450, N61682, N18485, N9806, N50990, N41221, N14282, N55176, N15194, N584, N30162, N31782, N23394, N633, N15015, N18729
U27206: N41626, N41365, N614, N36725, N16096, N53877, N17458, N57957, N33123, N8373, N13022, N46024, N9792, N34083, N11425, N18729, N50879, N36252, N59263, N32776
U27209: N11931, N41174, N54792, N57854, N49191, N4119, N1065, N28129, N42196, N40917, N53986, N30135, N12769, N45676, N19387, N46012, N32283, N41547, N59543, N36495
U27243: N27908, N30562, N18828, N41881, N26649, N15279, N14370, N35436, N8456, N38029, N18708, N19477, N43834, N60750, N15065, N37773, N37125, N53443, N65021, N15477
U27251: N4510, N47020, N47612, N55943, N62518, N43083, N36332, N43770, N59142, N14436, N16439, N30162, N44146, N35047, N46887, N16256, N28800, N32567, N49180, N15234
U27262: N47357, N25605, N39184, N18032, N23955, N46304, N60647, N17886, N14266, N55943, N6224, N28477, N36779, N17342, N21519, N10786, N2904, N63334, N36332, N51963
U27280: N14780, N59981, N32533, N21508, N64515, N51187, N52484, N19298, N4247, N15773, N47380, N52662, N42196, N366, N47370, N59814, N14170, N54274, N23779, N48077
U27303: N59841, N6890, N36016, N21885, N14305, N43083, N3126, N57437, N1768, N48077, N30290, N38770, N57462, N31112, N36414, N1364, N7462, N63860, N779, N31395
U2731: N36664, N46693, N3421, N4913, N47280, N9997, N35815, N28059, N56459, N29952, N29511, N13408, N2704, N59749, N36252, N22975, N45346, N33728, N29889, N32641
U27310: N10616, N50404, N23675, N22816, N14370, N38779, N8687, N14699, N7670, N30888, N3303, N32533, N21508, N58264, N18828, N6645, N50924, N34436, N35495, N59263
U27315: N30253, N53599, N24136, N47216, N24894, N20729, N19694, N22061, N44772, N37125, N35047, N51793, N25501, N36933, N24435, N9000, N24176, N32295, N62465, N10960
U27329: N55943, N57081, N14436, N35062, N42655, N20746, N14726, N7092, N7119, N58785, N21950, N36288, N2852, N46592, N37437, N9340, N30454, N18253, N18571, N62777
U2733: N14170, N23805, N9846, N48487, N39442, N2035, N40973, N46624, N30689, N59602, N41174, N52850, N29404, N38442, N33297, N42846, N62518, N25471, N20603, N51690
U27344: N51587, N17201, N11817, N51954, N26525, N58264, N34492, N14751, N55913, N7094, N23195, N53304, N13337, N15738, N32207, N7819, N16271, N34344, N16096, N1847
U27348: N16439, N60647, N4642, N3589, N18032, N59142, N57764, N62894, N14266, N60539, N31500, N21519, N24272, N8618, N35045, N977, N3034, N16777, N58237, N21219
U27370: N10541, N60747, N55397, N60186, N14924, N31962, N30725, N6767, N4107, N9846, N34436, N32646, N53756, N3626, N44772, N28934, N19241, N6916, N24509, N17510
U27371: N5822, N40466, N22417, N41176, N7655, N57484, N34600, N15043, N59868, N60647, N51092, N48186, N47704, N60750, N41979, N57329, N30840, N56194, N9420, N58969
U27384: N36414, N30290, N14291, N6312, N58462, N4936, N11551, N54960, N43222, N94, N63480, N23196, N53470, N41881, N21654, N36436, N18260, N53587, N22816, N53528
U274: N22417, N19996, N53349, N44487, N44926, N61081, N38070, N47704, N11652, N38381, N64409, N1774, N34915, N48849, N10250, N7655, N15043, N24985, N10282, N52502
U27407: N21196, N45023, N61817, N43528, N44183, N16445, N4059, N26687, N35803, N31813, N39184, N42590, N58264, N12608, N32986, N33540, N59149, N29553, N61233, N17586
U27411: N23394, N37994, N54867, N9349, N19542, N61740, N51092, N47704, N14436, N6706, N53011, N35389, N7419, N18032, N25256, N12588, N27737, N53635, N29490, N46992
U27422: N61233, N47380, N62518, N41174, N30207, N42196, N60750, N11931, N46917, N8344, N64794, N55633, N63627, N1667, N15155, N41596, N14266, N8361, N62465, N677
U27426: N9997, N53304, N50924, N7129, N15234, N7245, N4675, N43143, N39184, N38215, N29462, N37801, N36332, N35406, N3234, N53072, N50060, N30713, N63599, N23490
U27453: N57754, N40109, N16081, N48730, N706, N4923, N53635, N32457, N14808, N49197, N44557, N29363, N14266, N63381, N37441, N26159, N1887, N4025, N50645, N1105
U27457: N24176, N55887, N39028, N33332, N50757, N1495, N23675, N57041, N3128, N50924, N62632, N20187, N51187, N37204, N44772, N22348, N21436, N60009, N27869, N12910
U27459: N45479, N32031, N1443, N61233, N62777, N778, N30870, N17586, N25163, N22257, N21461, N59149, N17605, N62358, N59432, N51816, N46810, N11469, N45523, N41491
U2747: N20746, N35389, N8509, N8373, N23814, N62518, N30290, N60750, N15194, N60695, N1952, N61233, N9959, N36414, N11627, N55943, N61754, N19444, N15043, N57462
U2749: N44698, N21701, N46477, N802, N33831, N35273, N4510, N2277, N44460, N45812, N53304, N62894, N20372, N43064, N13337, N20770, N55897, N60009, N35930, N5981
U27504: N24532, N21375, N366, N13303, N50245, N23513, N47370, N41176, N59863, N43871, N62610, N65036, N30253, N23502, N15807, N6399, N20811, N12588, N54867, N1336
U27554: N24176, N57426, N20372, N60009, N23563, N2277, N6056, N50004, N52662, N5981, N26262, N44422, N33311, N48487, N54274, N20770, N64606, N20729, N57713, N52484
U27559: N55673, N9409, N183, N19542, N7121, N26224, N47704, N52102, N23593, N29124, N25471, N55747, N28934, N52218, N63656, N23355, N18394, N43269, N4912, N45462
U27583: N14170, N48487, N33576, N45912, N37204, N39399, N41612, N41934, N4404, N64606, N24176, N16120, N1660, N6735, N17031, N49834, N25605, N63174, N13087, N36673
U2762: N14808, N46012, N51489, N1065, N14751, N55943, N12488, N7328, N23455, N32759, N56471, N23955, N61472, N36480, N12523, N54274, N17475, N41498, N36664, N22483
U27639: N55943, N12910, N43102, N39184, N59602, N41881, N3234, N34869, N6224, N36167, N18032, N7121, N24109, N48403, N5358, N60085, N44737, N49279, N40941, N26673
U27664: N27079, N20746, N53013, N62518, N27318, N60747, N21484, N46452, N56132, N15249, N56471, N28150, N36673, N11931, N6767, N281, N55633, N62992, N16051, N26537
U27678: N13930, N61404, N33828, N27932, N62518, N47916, N38333, N2960, N32641, N22099, N14056, N34617, N31962, N14929, N59602, N31448, N9991, N43655, N8373, N15880
U27694: N60192, N28983, N3007, N10083, N60550, N20331, N33871, N64606, N58264, N23824, N38155, N26262, N40324, N46662, N44249, N7330, N16260, N42094, N47020, N64424
U27736: N25605, N39184, N55943, N10786, N41934, N60647, N305, N31884, N6224, N47370, N41717, N20576, N32923, N41640, N17289, N4642, N51793, N60085, N40451, N22977
U27737: N30049, N3745, N31053, N36414, N23675, N11417, N1790, N50757, N14744, N14699, N58693, N40165, N28934, N13107, N6645, N27869, N17659, N41432, N29801, N3416
U27759: N3517, N10250, N33677, N41258, N52294, N56716, N7416, N30454, N59407, N37204, N30888, N27376, N46612, N19001, N11511, N55491, N44588, N38697, N27327, N49633
U27815: N9997, N25966, N47846, N25286, N15043, N2528, N61817, N47888, N61787, N47902, N25257, N25191, N48100, N25040, N48241, N61682, N15244, N48302, N61614, N24985
U27826: N28072, N23446, N4663, N56051, N45912, N10786, N29830, N18032, N39184, N1952, N16081, N34937, N19661, N15855, N12980, N45953, N49279, N36251, N15234, N41165
U27842: N47652, N55943, N1450, N47216, N59833, N19694, N18708, N54867, N37125, N1336, N49279, N61740, N28408, N46477, N60322, N4642, N20838, N41934, N27545, N56746
U27891: N41934, N49279, N53470, N28895, N47652, N33078, N60272, N43102, N12910, N43016, N64748, N51633, N44558, N20287, N22975, N17821, N32158, N33123, N26262, N28910
U2792: N6056, N5981, N23446, N55703, N23184, N54571, N60799, N21712, N61483, N26262, N62358, N4663, N44422, N13165, N43460, N64606, N39028, N22029, N3841, N52102
U27936: N63647, N13272, N35045, N62518, N33828, N23446, N56023, N4369, N34869, N8114, N28150, N3589, N48762, N36910, N4642, N8711, N37553, N21484, N57981, N27079
U27961: N19592, N55943, N23502, N47380, N59833, N56132, N57462, N45017, N19661, N1336, N26537, N60085, N7092, N10541, N53013, N46917, N11627, N35815, N23513, N37553
U27966: N51195, N48350, N50775, N33203, N15855, N26485, N23394, N27737, N33831, N20603, N51570, N35393, N14535, N4162, N16065, N7928, N18312, N4247, N29920, N51966
U27973: N42670, N56711, N53470, N36436, N61230, N33630, N37261, N14726, N22417, N15435, N32139, N50023, N4059, N28179, N31621, N19444, N53013, N9349, N51896, N52308
U27994: N60647, N58114, N26673, N56227, N41717, N42723, N1663, N47280, N35815, N14328, N10423, N21077, N55949, N15947, N3415, N29652, N63693, N47380, N1952, N24065
U27999: N10250, N16081, N43106, N50924, N14652, N34480, N44789, N53242, N18236, N2120, N49712, N35495, N40109, N14194, N18010, N23417, N7842, N7670, N54785, N56716
U28014: N7416, N31849, N38697, N57005, N51287, N19050, N25064, N47380, N37250, N3087, N21312, N55491, N5940, N23942, N63860, N51937, N19001, N18423, N7470, N20819
U28025: N57041, N17031, N36545, N41612, N55943, N63174, N59868, N3589, N33576, N56051, N52102, N36480, N28640, N60750, N7928, N38442, N41176, N1660, N59863, N48707
U28030: N40094, N21508, N30207, N60750, N32533, N51793, N13087, N44487, N24435, N4272, N46836, N55943, N16851, N28734, N64409, N41714, N52329, N55633, N47902, N49831
U28048: N55943, N25605, N15234, N25064, N53013, N14780, N55949, N5940, N47380, N51187, N39184, N10786, N50245, N57462, N7119, N45017, N7129, N13604, N15194, N41717
U28058: N56211, N47380, N58098, N59149, N31289, N32986, N64459, N21461, N26325, N1443, N7901, N21063, N21312, N26408, N27318, N52520, N60531, N26940, N55435, N59761
U28070: N38779, N61740, N27361, N65062, N50404, N43053, N14370, N39184, N42845, N9806, N37553, N8468, N19623, N39463, N7505, N19477, N57995, N46586, N42433, N42196
U28094: N3969, N5940, N1768, N31448, N2159, N35389, N8373, N48049, N33240, N47412, N27101, N63550, N7901, N53013, N29751, N11417, N23814, N41073, N23489, N4936
U28097: N14257, N18359, N59814, N16445, N45734, N23446, N35803, N26352, N3865, N38620, N2704, N27639, N53013, N37749, N57041, N31813, N65058, N27318, N6532, N19685
U2812: N41174, N54792, N2844, N54911, N39978, N52098, N64264, N19811, N33953, N61472, N1065, N36495, N3380, N60531, N27891, N20816, N39149, N49222, N9039, N4034
U28121: N6578, N36931, N4642, N17031, N33123, N8427, N38138, N22061, N9284, N9928, N23767, N35815, N48490, N60647, N5051, N41934, N7121, N23955, N55943, N8656
U28126: N39463, N42433, N13107, N36414, N49285, N15477, N23805, N30290, N47216, N37125, N52138, N28408, N43102, N12910, N11627, N53322, N30207, N37007, N14370, N6890
U28129: N3506, N31849, N3128, N61541, N47263, N63381, N26125, N55887, N47851, N18098, N31962, N25609, N16081, N11417, N61233, N38620, N1106, N30253, N13133, N1774
U28160: N9997, N45793, N46594, N36332, N21077, N20985, N46393, N55392, N36351, N58785, N64543, N45625, N34915, N20577, N36931, N14652, N20378, N58345, N37702, N44737
U28167: N43053, N1660, N61567, N55747, N46662, N48894, N31958, N13272, N54912, N8468, N39853, N12082, N7674, N645, N31556, N45630, N2847, N20912, N55633, N65216
U28180: N48351, N2844, N44823, N32145, N27891, N32533, N21508, N54867, N25501, N19694, N9039, N36673, N25966, N1561, N55518, N45280, N47216, N1458, N7995, N1450
U28185: N27342, N38381, N55949, N25605, N41717, N3517, N31337, N62207, N41714, N1849, N53807, N57053, N65021, N24065, N41122, N14049, N60550, N19885, N3169, N36987
U28244: N35045, N5050, N53587, N7618, N41122, N28811, N14990, N26220, N6343, N25040, N41594, N54606, N31849, N30834, N18426, N11846, N27936, N43415, N63803, N4661
U28257: N59981, N7470, N48350, N30207, N38294, N23805, N36673, N57957, N49259, N58540, N18423, N45630, N21885, N53013, N15469, N8373, N55518, N61541, N21312, N61429
U28270: N18708, N49279, N50023, N33677, N50060, N45479, N56791, N58264, N23938, N23195, N11153, N26262, N36673, N40973, N15015, N759, N1344, N34048, N7443, N12043
U28292: N19661, N60647, N35815, N10786, N31212, N25605, N45676, N39184, N55943, N47151, N41717, N49892, N16439, N47380, N53735, N15234, N47280, N3034, N34568, N14270
U28302: N19318, N30105, N25639, N20136, N30207, N60750, N20811, N58660, N62252, N23490, N16568, N10250, N3128, N33677, N14370, N52329, N7129, N54911, N6706, N58054
U28304: N47380, N42196, N37553, N5940, N17998, N21312, N27318, N51119, N26967, N48729, N61969, N42890, N301, N56217, N45676, N51700, N56132, N13941, N48613, N41548
U28307: N64037, N35389, N56716, N51552, N19996, N61230, N13439, N51587, N19683, N16020, N46501, N31954, N24985, N3497, N31154, N59494, N6816, N53349, N52502, N22816
U28313: N29450, N24435, N60750, N59320, N30207, N55633, N20676, N46393, N60272, N53470, N48824, N64508, N61682, N41917, N54867, N19694, N2636, N36408, N13087, N56573
U28319: N30222, N58553, N25315, N32567, N15492, N61981, N41612, N7462, N15469, N25605, N22457, N12300, N41717, N49335, N32776, N49279, N62212, N53862, N53916, N48982
U28320: N39184, N10250, N48578, N60647, N6837, N18828, N51287, N4485, N17886, N38029, N7121, N51092, N496, N28477, N14370, N59602, N34600, N11940, N17342, N4663
U28326: N39184, N16804, N10786, N58660, N8373, N62518, N60647, N9724, N10472, N17193, N21310, N57484, N8214, N14169, N41513, N31632, N16051, N25191, N35430, N23955
U28333: N32533, N21508, N51793, N10786, N15043, N30207, N13087, N19694, N60750, N60848, N5435, N23513, N1450, N52020, N28734, N63647, N64409, N55633, N50896, N27545
U28348: N49279, N60647, N55943, N25605, N10250, N4510, N36480, N19592, N5652, N15234, N37204, N36332, N39184, N37702, N50245, N13303, N53599, N36167, N55123, N5152
U28356: N20036, N30283, N7895, N28569, N43528, N31552, N6477, N63859, N8687, N34382, N802, N31005, N36359, N811, N51364, N11770, N25980, N32078, N1307, N43360
U28433: N18010, N22977, N7041, N58131, N60647, N57484, N3708, N28477, N19423, N61595, N56391, N14699, N29801, N51963, N34763, N3279, N37391, N58660, N35392, N36612
U28442: N63415, N26595, N20394, N9592, N14285, N39184, N31789, N31704, N20056, N60255, N28855, N7342, N15672, N57327, N7419, N61044, N8618, N32641, N53248, N38368
U28451: N5435, N48291, N23336, N45208, N56523, N48100, N24434, N20413, N25257, N29292, N38884, N6013, N40788, N37251, N40854, N36251, N45950, N46662, N17873, N4089
U28462: N58656, N49955, N6916, N47087, N50060, N22750, N13689, N57764, N23824, N55397, N6056, N24686, N6816, N279, N55723, N16344, N8657, N54, N64037, N34004
U28476: N48350, N64606, N17031, N4404, N41612, N32078, N16553, N33576, N1443, N7957, N30870, N24109, N21519, N35273, N13270, N28327, N38442, N3804, N59385, N39369
U28482: N60750, N37773, N65216, N20036, N60531, N6997, N63859, N28569, N56471, N8687, N10840, N51009, N52329, N15648, N22985, N18729, N16035, N8373, N47370, N36359
U28498: N35045, N14408, N50060, N41612, N59602, N35393, N24375, N36545, N35411, N15249, N6066, N53862, N38294, N7957, N32556, N10931, N43443, N38306, N16952, N18236
U28502: N60750, N1952, N16081, N5822, N51552, N37125, N19318, N24435, N48730, N51793, N14370, N15838, N35389, N6890, N41626, N14523, N21539, N4729, N47704, N23513
U28518: N57995, N40109, N16081, N62777, N17605, N14370, N48730, N59432, N46887, N18828, N20577, N11469, N64424, N59317, N43478, N41934, N6890, N32053, N57415, N50879
U28523: N51793, N24435, N6767, N41596, N25639, N30648, N15838, N32945, N47216, N64508, N62465, N5949, N23406, N23373, N25657, N46446, N1336, N11771, N27327, N30108
U28533: N4661, N45988, N11931, N57854, N23955, N55943, N45734, N39028, N10993, N47040, N40039, N42670, N61404, N7247, N4556, N4107, N36931, N20498, N51951, N34048
U28557: N16096, N62532, N46992, N38697, N43738, N25605, N60647, N28987, N48578, N19420, N20136, N62692, N25064, N42365, N7245, N19013, N50713, N4642, N6224, N19990
U2856: N8373, N14436, N38215, N4384, N24963, N21290, N47704, N35389, N62128, N44795, N55977, N23814, N58570, N5822, N14291, N3894, N58171, N33123, N15194, N16844
U28562: N47704, N51793, N10786, N60750, N23513, N35418, N55633, N15043, N32641, N19694, N55029, N49782, N5949, N1450, N35389, N45988, N41917, N64037, N41596, N15838
U2859: N42634, N49364, N38138, N46326, N16118, N54571, N65036, N60550, N5370, N32774, N63152, N37384, N17252, N6399, N17376, N36931, N398, N35147, N32701, N13165
U2861: N44422, N22061, N5364, N14751, N63580, N31556, N30162, N13907, N29856, N22825, N59761, N62921, N52835, N22188, N34081, N23394, N28203, N42515, N54326, N56142
U28613: N59868, N60647, N28477, N5051, N64095, N34600, N25605, N8618, N6224, N18032, N23101, N37391, N36396, N16120, N20709, N1170, N57329, N27945, N15234, N63415
U28621: N48077, N14170, N12910, N30648, N53599, N30870, N17376, N13604, N22483, N13729, N38620, N26650, N52129, N1427, N31813, N45023, N33203, N14780, N46624, N57437
U28632: N47704, N39949, N4485, N37500, N40899, N28506, N45590, N41309, N56716, N58638, N12627, N46612, N35291, N40887, N8559, N19318, N9792, N15315, N18828, N55977
U28648: N3708, N22977, N41513, N34869, N21535, N11511, N3279, N64794, N59602, N23616, N48487, N30870, N17886, N14169, N52424, N36779, N55435, N50727, N56391, N58660
U2867: N29889, N40130, N36786, N21077, N6522, N11645, N9580, N30049, N45319, N31630, N23196, N7852, N31053, N14328, N11793, N13408, N53084, N14652, N23129, N17252
U28679: N49279, N50990, N47652, N30099, N47087, N18729, N65216, N5716, N43053, N51009, N64269, N12588, N2844, N15807, N53476, N63647, N50055, N61973, N41492, N37125
U2869: N14282, N26262, N5981, N64606, N57426, N6056, N35393, N47902, N29490, N44698, N47433, N11940, N52662, N2277, N23805, N48350, N15066, N56278, N25015, N33311
U28700: N41626, N60750, N46887, N8373, N43102, N12910, N13864, N46969, N35389, N2649, N50879, N49292, N32641, N15838, N30372, N13568, N32702, N43083, N2045, N21290
U28704: N14780, N5940, N38733, N41934, N63550, N23446, N59981, N29830, N46396, N45912, N33576, N17340, N22061, N37384, N50004, N53013, N28091, N46577, N6399, N58553
U28717: N19592, N11929, N35815, N45912, N15234, N6926, N30253, N22061, N7092, N33490, N62358, N53599, N24981, N24136, N1180, N47412, N26650, N34925, N26286, N9621
U28718: N35045, N15249, N3589, N31212, N21312, N41717, N15469, N31289, N26762, N42678, N22908, N35486, N42890, N22731, N3034, N12029, N46178, N49833, N5940, N12523
U28727: N22457, N9284, N63174, N63550, N15855, N1019, N10812, N59933, N20025, N39015, N46917, N15628, N23767, N49180, N5940, N13604, N19661, N1065, N36495, N51033
U28738: N16447, N27376, N47612, N39184, N52424, N8214, N27639, N23942, N18010, N24429, N51963, N58131, N3517, N14929, N28477, N54315, N6745, N3708, N58814, N63259
U28744: N24532, N54988, N36933, N39978, N21375, N51954, N37437, N10993, N22188, N33203, N36414, N47737, N366, N7443, N34580, N27063, N32774, N24136, N61363, N291
U28749: N33576, N36545, N14170, N40973, N42803, N11546, N14699, N59267, N30201, N50060, N13270, N60647, N24272, N3708, N38442, N30870, N15678, N38294, N15097, N59186
U28757: N41594, N4661, N38620, N15194, N16081, N31289, N11768, N31978, N46887, N27975, N18708, N19746, N58098, N53013, N23642, N12523, N24176, N47380, N103, N50060
U28768: N5370, N30689, N49279, N55943, N64858, N17647, N30291, N24608, N40973, N16260, N61241, N38797, N15066, N38155, N21030, N62919, N6837, N34601, N1180, N53599
U28774: N51587, N29490, N13974, N60799, N55931, N57957, N30105, N54, N62700, N30374, N42248, N4485, N53031, N33005, N3737, N58264, N7757, N46662, N30172, N43445
U28804: N32945, N57462, N5226, N60647, N23394, N11681, N1768, N50245, N19998, N43083, N42457, N15855, N39602, N57359, N2159, N62518, N54408, N60750, N45017, N51536
U28814: N30099, N3007, N1709, N20036, N3234, N33828, N11718, N45479, N25980, N52138, N30283, N22117, N64958, N33012, N8687, N28569, N63859, N54867, N13854, N41817
U28820: N18729, N41717, N49279, N41626, N48824, N57367, N445, N9538, N22975, N19694, N52329, N10931, N8361, N1660, N55633, N29490, N51793, N37125, N8907, N62033
U28831: N47216, N24435, N30207, N55633, N1450, N15838, N41596, N41917, N46446, N23373, N25657, N47902, N54867, N24894, N25501, N37125, N28408, N19694, N13107, N61682
U28850: N9420, N17768, N58969, N4265, N22977, N50831, N59257, N31063, N2528, N24608, N26018, N57329, N11019, N402, N48448, N301, N58660, N63828, N17171, N4936
U28876: N25064, N59131, N53084, N31849, N59337, N57327, N40981, N42845, N62358, N7416, N40906, N23535, N45523, N57437, N16447, N33315, N61233, N44967, N5897, N2961
U28898: N56080, N61740, N19926, N43053, N31469, N7674, N1660, N51858, N50514, N55747, N21484, N39853, N54912, N6255, N54443, N50896, N38029, N29930, N44394, N48894
U28922: N60750, N61754, N32647, N50896, N47704, N45523, N34185, N8373, N51858, N38381, N14436, N15043, N8509, N54442, N52329, N38029, N51793, N29930, N16851, N2960
U28941: N49279, N56051, N58264, N41549, N38311, N8373, N63255, N9284, N23446, N63550, N32567, N46887, N23391, N60550, N61811, N22036, N49180, N52294, N59933, N3234
U28965: N28523, N54911, N14751, N2995, N23955, N39005, N34490, N14808, N10840, N59833, N55488, N33828, N8464, N58660, N30888, N1450, N10786, N35418, N36624, N49831
U28979: N21428, N38381, N34226, N35815, N48351, N63962, N57783, N26780, N5981, N30099, N20015, N56072, N13272, N47652, N53443, N30717, N61381, N61230, N25437, N29450
U29036: N60750, N41285, N42515, N53877, N10541, N26537, N2994, N21712, N19811, N50023, N4107, N8114, N49279, N41174, N17778, N23642, N31556, N29116, N47020, N58383
U29043: N58264, N1952, N41934, N59337, N28895, N55913, N49831, N34490, N24007, N5940, N11768, N14370, N94, N26525, N49634, N53304, N225, N14305, N30283, N17201
U29050: N33576, N35393, N62563, N37500, N28506, N40899, N14170, N24109, N59602, N43342, N17031, N41612, N46624, N33439, N26485, N13270, N22036, N42647, N7121, N22731
