U93097: N31373, N23938, N52492, N1575, N64273, N811, N37666, N35671, N9368, N27307, N22816, N49279, N26485, N47020, N13374, N23446, N54562, N53572, N938, N44289
U6054: N811, N48740, N37666, N13374, N47020, N23938, N35671, N52973, N15391, N938, N27307, N36416, N22816, N31373, N52492, N1575, N45416, N64273, N383, N53572
U50411: N37666, N811, N48740, N52973, N22816, N54562, N36416, N35671, N31373, N23938, N47020, N1575, N52492, N383, N64273, N938, N9368, N26485, N27307, N15391
U5231: N48740, N811, N26485, N37666, N53572, N31373, N36416, N23938, N52492, N1575, N64273, N22816, N27307, N23446, N54562, N59933, N10083, N46749, N9368, N938
U56664: N811, N37666, N48740, N35671, N52973, N52393, N10931, N9368, N36416, N23938, N31373, N22816, N27307, N52492, N1575, N49279, N64273, N44289, N54562, N15391
U38668: N811, N48740, N27307, N35671, N22816, N37666, N36416, N31373, N23938, N52492, N1575, N64273, N26485, N938, N54562, N49279, N9368, N47020, N13374, N18063
U46462: N811, N48740, N37666, N52973, N35671, N26485, N22816, N31373, N36416, N23938, N52492, N1575, N64273, N54562, N27307, N938, N9368, N43955, N23446, N47020
U29088: N811, N48740, N37666, N52973, N35671, N938, N36416, N31373, N54562, N23938, N52492, N1575, N64273, N53572, N13374, N9368, N383, N26485, N27307, N47020
U80721: N48740, N37666, N35671, N811, N22816, N52973, N47020, N23938, N36416, N31373, N1575, N52492, N64273, N13374, N46379, N8889, N54562, N43955, N53572, N938
U1135: N811, N35671, N48740, N52973, N37666, N27307, N36416, N23938, N31373, N49279, N52492, N1575, N64273, N47020, N53572, N26485, N22816, N23446, N9368, N54562
U13825: N48740, N37666, N811, N52973, N48426, N27307, N60675, N35671, N22816, N31373, N36416, N23938, N1575, N52492, N64273, N938, N9368, N26485, N53572, N47020
U74503: N31373, N1575, N23938, N52492, N64273, N47020, N811, N48740, N37666, N35671, N13374, N15391, N27307, N49279, N54562, N22816, N9368, N45416, N8889, N46379
U70044: N37666, N811, N48740, N52973, N22816, N35671, N47020, N9368, N23938, N36416, N31373, N54562, N52492, N1575, N27307, N64273, N49279, N383, N938, N53572
U5512: N811, N48740, N52973, N37666, N383, N35671, N22816, N27307, N31373, N36416, N23938, N1575, N52492, N64273, N53572, N54562, N13374, N938, N26485, N9368
U84700: N47020, N36416, N31373, N1575, N52492, N13374, N64273, N37666, N35671, N811, N48740, N15391, N27307, N49279, N36495, N15296, N436, N22816, N8889, N46379
U14322: N48740, N52973, N811, N37666, N26485, N35671, N9368, N31373, N36416, N52492, N23938, N1575, N64273, N58264, N22816, N53572, N27307, N59933, N10083, N23446
U59959: N37666, N36416, N23938, N52492, N35671, N1575, N64273, N48740, N52973, N811, N22816, N47020, N9368, N13374, N54562, N15391, N383, N53572, N44289, N27307
U93488: N48740, N52973, N811, N37666, N35671, N13270, N26485, N46624, N43955, N27307, N36416, N23938, N31373, N52492, N1575, N53572, N64273, N9368, N47020, N23446
U50519: N811, N48740, N37666, N35671, N22816, N54562, N26485, N53572, N27307, N31373, N36416, N44289, N23938, N1575, N52492, N64273, N9368, N13374, N23446, N49279
U58394: N811, N37666, N48740, N52973, N13374, N22816, N47020, N26485, N15391, N54562, N9368, N53572, N27307, N45416, N46379, N8889, N44289, N383, N57189, N938
U88172: N52103, N48740, N811, N37666, N14607, N52973, N42981, N26485, N44289, N35671, N27307, N36416, N36886, N49279, N31373, N23938, N9368, N1575, N52492, N53572
U44996: N811, N52973, N22816, N35671, N27307, N54562, N36416, N31373, N23938, N52492, N1575, N64273, N47020, N383, N13374, N53572, N938, N15391, N9368, N26485
U1771: N811, N37666, N52973, N22816, N31373, N35671, N36416, N23938, N52492, N1575, N64273, N26485, N9368, N13374, N383, N27307, N938, N53572, N47020, N15391
U30982: N37666, N811, N54562, N48740, N22816, N383, N31373, N23938, N36416, N52492, N1575, N64273, N52973, N47020, N13374, N2852, N27057, N44289, N9368, N938
U86196: N48740, N811, N52973, N27307, N36416, N47020, N49279, N35671, N31373, N26485, N1575, N23938, N52492, N64273, N9368, N53572, N54562, N52103, N22816, N15391
U25415: N811, N37666, N27307, N44289, N48740, N44789, N15391, N52973, N9368, N47020, N35671, N45416, N938, N32038, N22816, N61233, N383, N41881, N35725, N49279
U64998: N811, N48740, N37666, N22816, N35671, N52973, N53572, N54562, N31373, N36416, N23938, N52492, N1575, N64273, N38841, N383, N14354, N52907, N27307, N938
U9670: N52973, N48740, N811, N22816, N36416, N31373, N23938, N9368, N1575, N52492, N54562, N64273, N15391, N383, N35671, N33240, N47020, N938, N27307, N26485
U26700: N811, N37666, N48740, N52973, N22816, N35671, N31373, N36416, N23938, N52492, N1575, N54562, N13374, N64273, N47020, N9368, N26485, N938, N53572, N27307
U19002: N48740, N23938, N37666, N35671, N52973, N31373, N36416, N52492, N1575, N64273, N53572, N47020, N26485, N938, N54562, N1091, N383, N9368, N38841, N27307
U55699: N47020, N37666, N48740, N52973, N811, N27307, N49279, N35671, N23938, N36416, N31373, N15391, N52492, N22816, N1575, N64273, N35725, N53572, N13374, N45416
U91235: N45912, N37666, N52973, N26485, N48740, N811, N53572, N35671, N42647, N22816, N31373, N36416, N1575, N52492, N27307, N23938, N64273, N46749, N52103, N23446
U39120: N48740, N52973, N26485, N37666, N35671, N36416, N22816, N31373, N23938, N52492, N1575, N53572, N64273, N27307, N9368, N23446, N54562, N52103, N10083, N59602
U53245: N811, N48740, N37666, N22816, N27307, N35671, N383, N36416, N31373, N23938, N1575, N52492, N64273, N44289, N53572, N52973, N9368, N54562, N46783, N24802
U50773: N37666, N811, N48740, N47020, N22816, N52973, N54562, N35671, N383, N36416, N23938, N31373, N15391, N9368, N27307, N53572, N52492, N1575, N938, N64273
U56569: N37666, N811, N48740, N22816, N27307, N47020, N52973, N15391, N35671, N54562, N383, N1575, N23616, N9368, N36416, N54606, N44289, N23938, N31373, N52492
U74725: N811, N37666, N48740, N52973, N22816, N35671, N47020, N44289, N54562, N31373, N23938, N36416, N52492, N1575, N64273, N9368, N38841, N27307, N938, N15391
U50875: N47020, N811, N37666, N48740, N52973, N35671, N22816, N36416, N13374, N31373, N23938, N52492, N1575, N64273, N44289, N54562, N27307, N9368, N383, N49279
U3698: N37666, N48740, N811, N47020, N52973, N35671, N9368, N44289, N13374, N36416, N54562, N938, N31373, N22816, N23938, N52492, N1575, N64273, N15391, N63785
U63954: N48740, N26485, N811, N52973, N37666, N58264, N16344, N35671, N10083, N46749, N53572, N31373, N23446, N36416, N23938, N1575, N52492, N64273, N26262, N42647
U59438: N48740, N37666, N52973, N811, N35671, N22816, N54562, N27307, N47020, N15391, N31373, N383, N36416, N52492, N23938, N1575, N45416, N64273, N9368, N938
U75950: N37666, N811, N48740, N52973, N23938, N35671, N36416, N13374, N31373, N22816, N52492, N1575, N64273, N54562, N49279, N938, N53572, N44289, N23446, N41881
U4685: N37666, N13374, N811, N47020, N36416, N48740, N35671, N54562, N31373, N23938, N52492, N1575, N64273, N52973, N15391, N45416, N2852, N22816, N38841, N53572
U33769: N811, N35671, N48740, N37666, N13374, N36416, N31373, N23938, N47020, N52492, N22816, N52973, N1575, N64273, N54562, N8889, N46379, N938, N9368, N27307
U6422: N48740, N811, N37666, N27307, N23938, N35671, N36416, N52973, N15391, N31373, N13374, N49279, N52492, N1575, N64273, N54562, N22816, N52764, N26521, N45416
U81207: N52973, N48740, N811, N35671, N22816, N36416, N31373, N13374, N1575, N23938, N52492, N64273, N27307, N383, N9368, N15391, N47020, N57189, N54562, N53572
U5737: N811, N37666, N52973, N22816, N35671, N54562, N27307, N53572, N36416, N31373, N383, N23938, N52492, N1575, N64273, N938, N15391, N26485, N9368, N13374
U92846: N811, N27307, N48740, N22816, N47020, N52973, N36416, N35671, N31373, N23938, N52492, N1575, N64273, N49279, N53572, N54562, N15391, N44289, N4642, N938
U71785: N37666, N811, N48740, N52973, N47020, N22816, N383, N35671, N9368, N27307, N13374, N15391, N31373, N36416, N23938, N38841, N1575, N938, N52492, N64273
U39128: N37666, N811, N48740, N52973, N383, N31373, N52492, N36416, N23938, N1575, N64273, N22816, N938, N47020, N27307, N35671, N38841, N52907, N14354, N54562
U41664: N811, N35671, N37666, N52973, N22816, N54562, N13374, N9368, N53572, N27307, N47020, N383, N26485, N938, N44289, N38841, N35725, N14354, N52907, N18972
U86461: N811, N37666, N35671, N31373, N36416, N27307, N23938, N52492, N1575, N64273, N26485, N53572, N9368, N54562, N23446, N938, N383, N13374, N59933, N43955
U59831: N48740, N37666, N811, N52973, N22816, N383, N35671, N53572, N9368, N26485, N33791, N13374, N31373, N27307, N36416, N938, N23938, N52492, N1575, N64273
U70149: N32038, N61233, N811, N48740, N37666, N52973, N22816, N35671, N27307, N54562, N44289, N47020, N13374, N36416, N26485, N938, N9368, N31373, N23938, N52492
U35199: N37666, N48740, N811, N52973, N22816, N54562, N36416, N31373, N35671, N23938, N52492, N1575, N64273, N383, N26485, N47020, N53572, N27307, N15391, N13374
U31334: N48740, N811, N52973, N26485, N27307, N53572, N37666, N59933, N22816, N9368, N43955, N46749, N10083, N57560, N54562, N26262, N59602, N46624, N58264, N42844
U28131: N811, N37666, N48740, N26485, N52973, N53572, N54562, N35671, N22816, N9368, N36416, N23938, N52492, N31373, N1575, N64273, N383, N47020, N15391, N938
U8558: N52973, N48740, N811, N37666, N26485, N35671, N27307, N31373, N36416, N23938, N1575, N52492, N53572, N64273, N22816, N9368, N54562, N23446, N52103, N938
U48951: N48740, N811, N37666, N22816, N47020, N52973, N35671, N938, N9368, N27307, N36416, N49279, N31373, N26485, N13374, N52492, N44289, N23938, N1575, N64273
U17385: N811, N48740, N37666, N22816, N938, N26485, N52973, N54562, N35671, N13374, N27307, N15391, N53572, N50894, N45416, N36416, N31373, N23938, N52492, N37925
U1390: N48740, N37666, N811, N52973, N22816, N47020, N9368, N938, N35671, N27307, N383, N26485, N31373, N53572, N11415, N36416, N54562, N13374, N23938, N47854
U87354: N52973, N811, N48740, N59602, N37666, N35671, N27307, N26485, N64515, N53572, N31373, N33203, N36416, N23938, N52492, N1575, N64273, N54562, N17975, N9368
U68004: N23446, N27307, N811, N48740, N52973, N37666, N26485, N44556, N38779, N35671, N47020, N53572, N22816, N36416, N23938, N59415, N52764, N31373, N49279, N52492
U26585: N811, N48740, N35671, N22816, N36416, N31373, N23938, N52492, N1575, N64273, N9368, N27307, N47020, N938, N13374, N383, N23446, N44289, N43955, N15391
U63698: N48740, N37666, N27307, N52973, N811, N54562, N9368, N23446, N53572, N49279, N35671, N938, N26485, N22816, N43955, N10083, N11415, N15391, N31373, N44289
U7778: N37666, N47020, N811, N48740, N52973, N15391, N22816, N45416, N13374, N27307, N54562, N36416, N35671, N44289, N23938, N383, N31373, N9368, N52492, N53572
U86221: N37666, N48740, N52973, N27307, N22816, N35671, N53572, N26485, N31373, N36416, N23938, N52492, N1575, N64273, N47020, N383, N9368, N38841, N938, N54562
U37875: N48740, N37666, N52973, N22816, N32038, N61233, N35671, N27307, N9368, N36416, N31373, N23938, N938, N52492, N1575, N64273, N383, N13374, N54562, N47020
U71679: N811, N48740, N37666, N52973, N35671, N22816, N36416, N31373, N23938, N52492, N54562, N15391, N1575, N64273, N27307, N383, N26485, N49279, N53572, N45416
U64596: N811, N48740, N37666, N52973, N22816, N27307, N9295, N36416, N35671, N23938, N31373, N53572, N47020, N52492, N1575, N64273, N18063, N938, N9368, N7328
U7424: N811, N48740, N22816, N35671, N37666, N36416, N31373, N23938, N52492, N1575, N64273, N52973, N54562, N26485, N27307, N53572, N9368, N11415, N938, N44289
U46201: N48740, N811, N52973, N37666, N22816, N35671, N31373, N36416, N26485, N23938, N52492, N1575, N64273, N53572, N54562, N27307, N9368, N383, N13374, N57189
U88705: N811, N48740, N37666, N22816, N52973, N54562, N53572, N27307, N383, N15391, N26485, N35671, N47020, N9368, N36416, N23938, N46783, N1575, N44289, N31373
U49633: N811, N48740, N52973, N35671, N37666, N53572, N26485, N31373, N36416, N23938, N52492, N1575, N64273, N22816, N23446, N938, N27307, N54562, N9368, N13374
U84314: N52973, N48740, N811, N37666, N35671, N31373, N27307, N36416, N22816, N23938, N52492, N1575, N64273, N53572, N26485, N54562, N383, N9368, N43955, N49279
U33081: N48740, N811, N52973, N27307, N49279, N23446, N9368, N35671, N42844, N47020, N22816, N36416, N23938, N31373, N52492, N1575, N53572, N64273, N26262, N938
U90900: N48740, N811, N37666, N52973, N35671, N22816, N27307, N53572, N13374, N9368, N54562, N383, N47020, N26485, N44289, N35725, N23446, N32257, N38841, N18972
U44667: N48740, N811, N37666, N52973, N47020, N35671, N53572, N22816, N27307, N31373, N9368, N36416, N23938, N52492, N1575, N64273, N938, N54562, N23446, N49279
U29437: N811, N47020, N48740, N13374, N23938, N31373, N35671, N37666, N36416, N938, N1575, N52492, N64273, N15391, N9368, N52973, N45416, N54562, N41526, N22816
U74001: N37666, N52973, N48740, N811, N27307, N47020, N60647, N9368, N22816, N35671, N383, N938, N36416, N53572, N31373, N49279, N23938, N38841, N32257, N52492
U67476: N811, N48740, N35671, N37666, N36416, N22816, N23938, N31373, N52973, N52492, N1575, N64273, N47020, N26485, N27307, N53572, N54562, N383, N44289, N938
U57800: N48740, N811, N37666, N52973, N35671, N938, N47020, N27307, N23938, N36416, N31373, N49279, N52492, N1575, N64273, N13374, N53572, N383, N9368, N54562
U82477: N37666, N811, N47020, N52973, N22816, N15391, N35671, N27307, N13374, N49279, N36416, N45416, N54562, N31373, N23938, N9368, N383, N52492, N1575, N64273
U83209: N48740, N811, N37666, N47020, N52973, N9368, N22816, N27307, N13374, N35671, N41526, N54562, N383, N53572, N36416, N31373, N49279, N23938, N63650, N15391
U7494: N811, N37666, N35671, N13374, N48740, N31373, N23938, N36416, N52492, N22816, N1575, N64273, N47020, N45416, N52973, N15391, N2825, N53572, N54562, N938
U77316: N811, N48740, N37666, N22816, N35671, N52973, N54562, N13374, N938, N23938, N36416, N31373, N47020, N27307, N52492, N53572, N1575, N64273, N383, N9368
U70941: N48740, N811, N37666, N22816, N54562, N52973, N47020, N26485, N35671, N53572, N44289, N31373, N36416, N52492, N21019, N23938, N1575, N64273, N9368, N383
U83870: N811, N22816, N37666, N2825, N54606, N48740, N35671, N28597, N9370, N31373, N36416, N23938, N1575, N52492, N64273, N53572, N13374, N45498, N52973, N15391
U4361: N811, N48740, N37666, N23446, N22816, N36416, N31373, N23938, N52492, N1575, N53572, N64273, N26485, N49279, N26262, N44556, N38779, N938, N54562, N9368
U10852: N811, N37666, N48740, N35671, N22816, N383, N57189, N52973, N9368, N7330, N23938, N31373, N36416, N52492, N1575, N64273, N11186, N27908, N14333, N30562
U77237: N47020, N37666, N48740, N52973, N811, N23938, N31373, N36416, N54562, N22816, N13374, N35671, N938, N15391, N383, N52492, N9368, N26521, N1575, N27307
U654: N1336, N23406, N47216, N39771, N37666, N47020, N12683, N55405, N23657, N30874, N48796, N36886, N20838, N811, N23513, N5466, N64490, N36459, N13898, N13107
U55816: N811, N48740, N37666, N52973, N22816, N938, N35671, N18063, N13374, N9368, N15391, N36416, N23938, N31373, N45416, N52492, N1575, N64273, N38841, N54562
U53313: N52973, N811, N48740, N37666, N47020, N46069, N33738, N35671, N58070, N31332, N28851, N6102, N54562, N36416, N31373, N23938, N26485, N52492, N53572, N1575
U90699: N48740, N37666, N22816, N9368, N54562, N52973, N15391, N35671, N47020, N36416, N31373, N23938, N45416, N53572, N52492, N1575, N64273, N13374, N383, N23218
U42476: N48740, N811, N37666, N52973, N35671, N22816, N26485, N31373, N36416, N23938, N52492, N1575, N64273, N23446, N938, N53572, N54562, N27307, N59933, N15391
U35359: N37666, N48740, N22816, N36416, N31373, N23938, N35671, N52492, N1575, N64273, N44289, N52973, N26485, N53572, N54562, N383, N27307, N9368, N57189, N13374
U17170: N48740, N52973, N811, N37666, N36416, N9368, N47020, N23938, N35671, N22816, N26485, N52492, N31373, N938, N13374, N1575, N23446, N64273, N27307, N59933
U78830: N47020, N811, N37666, N48740, N36416, N52973, N35725, N22816, N35671, N13374, N54562, N19661, N31373, N15391, N23938, N383, N26485, N52492, N1575, N64273
U90939: N811, N48740, N48351, N63353, N13374, N53572, N27307, N35671, N52973, N37666, N938, N9368, N26485, N383, N47020, N22816, N23938, N32257, N31373, N36416
U50664: N37666, N811, N48740, N47020, N22816, N35671, N36416, N23938, N31373, N52492, N1575, N64273, N52973, N54562, N44289, N13374, N9368, N15391, N35340, N64808
U53611: N811, N48740, N37666, N52973, N35671, N22816, N36416, N31373, N23938, N52492, N1575, N64273, N27307, N9368, N47020, N383, N938, N54562, N53572, N13374
U11895: N49279, N27307, N37666, N48740, N811, N52973, N35671, N47020, N22816, N23446, N26485, N41881, N36416, N31373, N9368, N23938, N13374, N52492, N44289, N1575
U75198: N52973, N37666, N35671, N31373, N36416, N23938, N52492, N1575, N64273, N26485, N27307, N47020, N9368, N53572, N23446, N49279, N22816, N52103, N54562, N938
U15769: N48740, N811, N22816, N35671, N36416, N9368, N938, N31373, N23938, N52492, N1575, N27307, N64273, N49279, N26485, N53572, N15391, N44289, N383, N11415
U64014: N52973, N811, N22816, N37666, N27307, N48740, N35671, N31373, N52492, N23938, N36416, N1575, N64273, N53572, N26485, N54562, N383, N38841, N14354, N52907
U13635: N811, N13374, N41881, N47020, N37666, N48740, N22816, N49279, N35671, N44289, N36416, N23938, N31373, N9368, N1575, N64273, N52492, N52973, N42634, N44789
U92943: N37666, N48740, N811, N52973, N35671, N22816, N27307, N53572, N26485, N47020, N54562, N15391, N52103, N9368, N11415, N13374, N383, N938, N43955, N23446
U21503: N48740, N37666, N52973, N22816, N35671, N31373, N36416, N23938, N52492, N1575, N64273, N27307, N53572, N54562, N26485, N9368, N13374, N383, N938, N38841
U10332: N35671, N811, N9368, N37666, N20836, N48740, N36416, N27307, N31373, N23938, N52492, N1575, N936, N64273, N22816, N47020, N23616, N35725, N15391, N49279
U45000: N811, N52973, N37666, N48740, N35671, N31373, N47020, N36416, N53114, N9368, N23938, N1575, N52492, N13374, N64273, N26485, N938, N27307, N54562, N52103
U74279: N48740, N37666, N811, N47020, N52973, N35671, N27307, N54562, N9368, N22816, N15391, N53572, N36416, N31373, N23938, N45416, N13374, N52492, N938, N1575
U23200: N48740, N811, N52973, N35671, N47020, N31373, N36416, N23938, N52492, N1575, N64273, N27307, N13374, N54562, N938, N9368, N44289, N26485, N53572, N49279
U31059: N811, N48740, N9368, N49279, N37666, N35671, N47020, N938, N53114, N44289, N22816, N44789, N63650, N26485, N36416, N41881, N23938, N31373, N52492, N54562
U9011: N48740, N811, N37666, N52973, N22816, N35671, N31373, N36416, N23938, N52492, N9368, N1575, N64273, N54562, N27307, N26485, N47020, N38841, N14354, N52907
U86014: N37666, N52973, N811, N48740, N27307, N22816, N35671, N9368, N383, N31373, N36416, N53572, N26485, N23938, N52492, N1575, N64273, N54562, N938, N49279
U22356: N48740, N26485, N811, N27307, N52973, N59933, N23184, N35671, N36416, N57560, N31373, N43955, N23938, N52492, N1575, N64273, N49180, N53572, N37666, N42457
U71729: N37666, N48740, N811, N52973, N47020, N35671, N15391, N22816, N13374, N36416, N23938, N31373, N27307, N52492, N54562, N1575, N383, N64273, N45416, N9368
U63921: N37666, N811, N22816, N52973, N48740, N53572, N44289, N35671, N13374, N54562, N52492, N23938, N31373, N36416, N1575, N64273, N27307, N47020, N9368, N26485
U20103: N811, N48740, N52973, N22816, N47020, N35671, N13374, N54562, N27307, N9368, N31373, N36416, N26485, N383, N23938, N52492, N1575, N938, N64273, N15391
U48450: N61233, N48740, N37666, N52973, N35671, N27307, N22816, N36416, N31373, N26485, N23938, N52492, N53572, N1575, N64273, N938, N383, N9368, N54562, N15391
U51980: N811, N37666, N48740, N47020, N15746, N54562, N35671, N52973, N36416, N23938, N31373, N52492, N383, N1575, N64273, N21019, N938, N27307, N13374, N26485
U56031: N811, N48740, N53572, N23446, N38779, N44556, N35671, N52973, N36416, N31373, N23938, N52492, N37666, N1575, N64273, N26380, N35725, N22816, N26262, N26485
U37491: N37666, N48740, N52973, N54562, N35671, N53572, N36416, N31373, N52492, N23938, N1575, N64273, N26485, N383, N27307, N9368, N938, N13374, N15391, N35725
U62287: N37666, N48740, N811, N26485, N52973, N35671, N36416, N23938, N23446, N31373, N52492, N1575, N64273, N53572, N57560, N22816, N9368, N54562, N11415, N27307
U26136: N811, N48740, N35671, N37666, N52973, N22816, N26485, N54562, N53572, N27307, N938, N9368, N23446, N13374, N47020, N43955, N59933, N44289, N42844, N383
U40070: N48740, N52973, N35671, N37666, N31373, N36416, N23938, N52492, N938, N1575, N64273, N22816, N23446, N53572, N9368, N27307, N59933, N54562, N43955, N10083
U22361: N811, N22816, N48740, N54562, N53572, N35671, N52973, N36416, N31373, N23938, N52492, N1575, N64273, N27307, N46783, N24802, N13374, N9368, N26485, N383
U67151: N811, N37666, N48740, N52973, N22816, N35671, N36416, N53572, N47020, N383, N31373, N23938, N52492, N1575, N27307, N64273, N938, N54562, N13374, N9368
U70978: N48740, N811, N52973, N37666, N9368, N36416, N31373, N23938, N52492, N1575, N64273, N35671, N22816, N938, N27307, N26485, N47020, N54562, N13374, N53572
U25058: N811, N53572, N9368, N52973, N37666, N22816, N31978, N35671, N27307, N36416, N39978, N23938, N31373, N52492, N1575, N64273, N938, N26485, N38841, N54562
U33132: N48740, N811, N37666, N52973, N35671, N31373, N23938, N36416, N52492, N1575, N64273, N26485, N23446, N22816, N938, N53572, N27307, N9368, N47020, N13374
U91551: N48740, N37666, N811, N35671, N26485, N23446, N31373, N36416, N23938, N52492, N1575, N27307, N64273, N49279, N53572, N22816, N9368, N28091, N52103, N10083
U37691: N811, N48740, N52973, N37666, N35671, N22816, N36416, N31373, N23938, N52492, N1575, N64273, N27307, N15391, N383, N47020, N26485, N938, N45416, N8889
U69258: N48740, N811, N37666, N36416, N31373, N23938, N52492, N1575, N52973, N64273, N35671, N47020, N54562, N22816, N26485, N13374, N53572, N9368, N938, N383
U71651: N48740, N52973, N811, N37666, N22816, N31373, N36416, N23938, N52492, N1575, N64273, N13374, N53572, N27307, N9368, N26485, N15391, N383, N47020, N23446
U44096: N811, N48740, N26485, N37666, N52973, N35671, N47020, N27307, N49279, N31373, N36416, N9368, N23938, N52492, N1575, N54562, N53572, N64273, N10083, N22816
U55617: N811, N37666, N48740, N22816, N54562, N52973, N35671, N27307, N9368, N759, N18063, N44289, N47020, N52492, N383, N31373, N36416, N23938, N938, N1575
U19139: N811, N48740, N37666, N52973, N22816, N35671, N36416, N31373, N54562, N23938, N52492, N1575, N64273, N26485, N53572, N27307, N13374, N938, N383, N47020
U85869: N48740, N37666, N811, N52973, N35671, N36416, N22816, N31373, N23938, N47020, N52492, N1575, N54562, N64273, N9368, N27307, N15391, N13374, N26485, N53572
U18117: N811, N48740, N37666, N27307, N47020, N26262, N35671, N31373, N23938, N36416, N52973, N52492, N1575, N64273, N22816, N53572, N26485, N49279, N13374, N15391
U80559: N48740, N811, N52973, N26485, N53572, N35671, N27307, N43955, N37666, N36416, N31373, N52492, N23938, N1575, N64273, N22816, N54562, N9368, N23446, N938
U63458: N48740, N811, N52973, N37666, N35671, N53572, N27307, N31373, N52492, N36416, N22816, N23446, N23938, N1575, N64273, N43955, N9368, N10083, N54562, N42647
U18235: N811, N35671, N48740, N37666, N13374, N47020, N22816, N52973, N15391, N54562, N45416, N27307, N53572, N938, N383, N44289, N46379, N8889, N35725, N9368
U51567: N59602, N26485, N811, N48740, N52973, N37666, N35671, N53572, N31373, N27307, N36416, N23938, N52492, N1575, N64273, N23446, N10083, N43955, N42647, N13270
U53207: N48740, N37666, N811, N22816, N52973, N31373, N36416, N23938, N52492, N1575, N64273, N11415, N26485, N27307, N938, N13374, N54562, N53572, N9368, N47020
U50931: N811, N37666, N26485, N31373, N53572, N36416, N23446, N23938, N52492, N1575, N64273, N27307, N22816, N54562, N13374, N938, N57560, N15391, N383, N10083
U14895: N48740, N811, N37666, N22816, N383, N52973, N938, N54408, N35671, N41881, N54562, N9368, N47020, N27307, N26485, N15391, N44289, N36416, N31373, N23938
U47192: N811, N37666, N52973, N47020, N27307, N35671, N49279, N22816, N9368, N36416, N938, N31373, N23938, N52492, N1575, N64273, N23446, N13374, N26485, N383
U12153: N37666, N48740, N811, N52973, N22816, N47020, N54562, N383, N35671, N44289, N13374, N36416, N49279, N27307, N23938, N26485, N31373, N938, N52492, N9368
U47222: N811, N37666, N48740, N52973, N47020, N22816, N13374, N35671, N54562, N36416, N31373, N23938, N52492, N1575, N15391, N64273, N938, N383, N9368, N45416
U75782: N48740, N811, N938, N16344, N37666, N22816, N35671, N32639, N37905, N57426, N57368, N15391, N45416, N52973, N54562, N18972, N3045, N9368, N47020, N13374
U38499: N48740, N52973, N37666, N811, N22816, N27307, N23938, N36416, N31373, N9368, N52492, N1575, N64273, N26485, N47020, N938, N383, N53572, N35671, N54562
U59638: N37666, N811, N48740, N47020, N35671, N22816, N52973, N26485, N54562, N36416, N31373, N23938, N49279, N9368, N52492, N1575, N64273, N53572, N57189, N27307
U48295: N52973, N47020, N37666, N13374, N811, N48740, N35671, N36416, N23938, N31373, N52492, N9368, N1575, N44289, N64273, N15391, N49279, N26485, N22816, N36886
U17859: N36416, N31373, N1575, N52492, N13374, N64273, N35671, N15296, N37666, N39932, N15391, N13865, N36495, N64933, N37250, N436, N31136, N16237, N40409, N811
U19783: N811, N48740, N52973, N59602, N37666, N26485, N35671, N53572, N27307, N31373, N36416, N52492, N23938, N1575, N64273, N22816, N23446, N9368, N938, N54562
U14835: N48740, N52973, N37666, N22816, N35671, N27307, N31373, N36416, N23938, N52492, N1575, N53572, N64273, N9368, N54562, N938, N26485, N13374, N38841, N14354
U50688: N48740, N37666, N31373, N35671, N36416, N23938, N52492, N1575, N64273, N52973, N22816, N13374, N53572, N26485, N27307, N47020, N44289, N54562, N15391, N9368
U28167: N811, N35671, N37666, N27307, N23446, N52973, N36416, N31373, N23938, N49279, N52492, N1575, N64273, N13374, N47020, N22816, N26485, N53572, N9368, N54562
U6086: N48740, N811, N35671, N22816, N36416, N31373, N23938, N26485, N52492, N1575, N64273, N54562, N27307, N53572, N938, N47020, N13374, N38841, N23446, N14354
U56105: N811, N52973, N22816, N37666, N48740, N27307, N383, N35671, N54562, N31373, N23938, N36416, N52492, N9368, N1575, N64273, N53572, N26485, N44289, N13374
U59184: N48740, N811, N52973, N35671, N59933, N23446, N37666, N26485, N9368, N31373, N36416, N23938, N57560, N52492, N1575, N64273, N27307, N54562, N53572, N13374
U23046: N811, N48740, N37666, N52973, N22816, N13374, N36416, N31373, N52492, N23938, N35671, N47020, N1575, N64273, N27307, N35725, N9368, N938, N53572, N15391
U79169: N811, N48740, N22816, N35671, N54562, N53572, N13374, N383, N27307, N15391, N47020, N26485, N938, N9368, N44289, N38841, N45416, N14354, N52907, N35725
U5165: N811, N48740, N52973, N27307, N22816, N35671, N15391, N49279, N938, N53572, N26485, N54562, N23938, N36416, N31373, N9368, N23446, N52492, N383, N1575
U14970: N48740, N811, N52973, N26485, N27307, N53572, N35671, N23446, N31373, N36416, N23938, N52492, N1575, N64273, N9368, N22816, N49279, N54562, N52103, N47020
U17978: N37666, N811, N48740, N47020, N52973, N22816, N35671, N36416, N23938, N31373, N27307, N52492, N1575, N64273, N54562, N49279, N13374, N9368, N15391, N26485
U39461: N48740, N37666, N811, N52973, N38841, N14354, N52907, N18063, N31373, N36416, N23938, N52492, N1575, N54562, N64273, N35671, N47020, N27307, N1067, N13464
U23357: N811, N35671, N26485, N23446, N52973, N37666, N59933, N36416, N31373, N23938, N52492, N1575, N64273, N53572, N22816, N27307, N9368, N54562, N43955, N46749
