U10008: N17778, N41551, N409, N4662, N49766, N46137, N26584, N53590, N49510, N50645, N11846, N6935, N15429, N27831, N38898, N30724, N33959, N11627, N63828, N28413
U42004: N17252, N32626, N54830, N1364, N12403, N18375, N36288, N26878, N45010, N61197, N29772, N62003, N19230, N47165, N23938, N7416, N37078, N11768, N14257, N43254
U22190: N18010, N40130, N40670, N44556, N4254, N15977, N46901, N12788, N17605, N23194, N16138, N52674, N30290, N46662, N706, N22163, N49285, N25954, N47868, N33240
U13195: N46880, N47213, N32641, N2429, N4680, N30667, N36349, N55325, N35238, N33145, N33012, N33894, N23629, N18145, N38476, N1186, N21571, N64859, N3451, N59933
U23089: N47825, N25501, N3489, N6787, N9944, N48622, N16741, N57187, N115, N26915, N22348, N43770, N20614, N34668, N62633, N30870, N46862, N29228, N47400, N11932
U34513: N14270, N10651, N56641, N3489, N43053, N38311, N10867, N30049, N17368, N13133, N5553, N15959, N23809, N59213, N33738, N54171, N47190, N56142, N37786, N2563
U72181: N54862, N14049, N35359, N41549, N36886, N40956, N36987, N46718, N46693, N40743, N23028, N57655, N61878, N48455, N26380, N94, N32185, N59495, N62436, N28594
U27138: N51119, N15912, N15065, N40475, N26172, N37272, N25623, N7505, N39219, N62170, N14305, N48084, N23557, N5854, N51954, N52447, N39602, N19109, N45960, N2594
U84433: N35047, N26213, N47433, N34817, N36516, N19117, N7655, N16777, N14125, N58612, N29917, N7466, N18050, N9792, N40039, N61081, N15632, N45629, N53807, N53406
U86958: N15738, N12477, N27936, N9349, N64183, N50006, N5223, N46236, N7472, N53630, N42668, N50588, N34004, N25980, N40324, N41432, N56667, N20372, N53615, N64735
U92878: N63748, N19459, N39389, N2062, N34915, N14523, N42095, N3918, N36332, N21101, N5886, N57041, N56551, N32649, N55191, N7419, N10197, N28589, N7819, N3138
U9327: N24507, N18020, N2762, N53248, N41917, N61878, N22942, N40695, N14523, N51898, N51553, N353, N43498, N37866, N7556, N47119, N2970, N19915, N50924, N26091
U69921: N63913, N52984, N15481, N32710, N36495, N6739, N64617, N3234, N22353, N58251, N59494, N36243, N43887, N33469, N35486, N3190, N54422, N8344, N38924, N24832
U23933: N41551, N60041, N42928, N61567, N37463, N59749, N10616, N30471, N20711, N36886, N40728, N13941, N28640, N55544, N20165, N3761, N47401, N29517, N55860, N19415
U42035: N45887, N50776, N59471, N40983, N57367, N65145, N9267, N19019, N38215, N16851, N36740, N41424, N9806, N20764, N13865, N17721, N35405, N35907, N21111, N1450
U5080: N40156, N45479, N59126, N56943, N25257, N16929, N40420, N60281, N24108, N27663, N57733, N34081, N56879, N4034, N63647, N10930, N5077, N64037, N60779, N41975
U8882: N50502, N52764, N61233, N44897, N21710, N43919, N4923, N40332, N30372, N57625, N50912, N59469, N1660, N16300, N62465, N59267, N1394, N38461, N51914, N15171
U65089: N21590, N29536, N25999, N61969, N64372, N52562, N36638, N32774, N41288, N12359, N35576, N50565, N8322, N46203, N62355, N7842, N48351, N23060, N48100, N31578
U42715: N16525, N496, N7472, N19478, N39620, N57138, N6790, N40119, N17122, N49929, N41817, N49297, N4179, N35907, N25966, N37673, N27945, N45236, N13055, N1323
U83511: N12156, N62423, N22595, N53497, N50107, N55067, N17194, N62750, N37547, N53562, N36742, N35991, N28150, N23394, N5076, N42800, N62717, N26172, N64012, N32305
U67553: N15391, N5700, N6615, N34973, N12910, N40887, N46783, N46959, N49104, N28816, N45988, N21290, N46389, N21253, N35272, N33490, N13135, N32734, N40981, N7965
U67549: N20387, N12410, N11961, N52674, N14964, N17571, N17975, N56142, N47786, N9607, N36611, N7634, N21312, N28961, N46691, N53862, N28910, N13964, N19298, N35067
U79319: N27342, N18644, N21863, N26652, N35216, N48022, N21752, N33540, N48486, N30874, N48929, N21019, N32185, N3399, N35430, N24584, N63805, N34226, N53470, N17513
U42494: N16291, N26702, N26352, N11645, N43438, N54274, N51725, N33719, N22414, N34226, N18449, N3704, N22809, N15117, N36394, N25623, N28289, N4729, N23730, N51649
U76975: N48403, N36359, N56142, N41069, N44203, N60921, N33297, N19308, N63803, N27532, N10560, N53349, N49279, N36251, N4021, N26719, N37251, N28843, N46130, N16000
U83372: N54956, N44760, N55857, N60952, N38882, N3745, N30667, N33638, N22029, N11771, N761, N41288, N38550, N63748, N61318, N6347, N24017, N36382, N36793, N25398
U13563: N8, N15296, N4573, N57104, N27234, N4404, N26673, N4105, N63580, N24665, N15777, N5259, N26018, N56080, N57706, N53308, N26063, N54049, N33388, N36394
U26723: N14871, N42180, N26572, N38504, N7500, N57032, N11800, N55531, N30135, N54274, N8657, N48717, N17171, N62820, N43498, N761, N33896, N53815, N43634, N64037
U2685: N8964, N52020, N10825, N60757, N57013, N16851, N35907, N15951, N15574, N38311, N26852, N8399, N47195, N57260, N15768, N60848, N3836, N62260, N7347, N39151
U64865: N43826, N9580, N58212, N38239, N32870, N26408, N49522, N51690, N32776, N28251, N9321, N41979, N33526, N57085, N33894, N12288, N20236, N53001, N49292, N39399
U60528: N5854, N38718, N54869, N28275, N15155, N45017, N29751, N57202, N33311, N56746, N3836, N63421, N56194, N44737, N51966, N54422, N7371, N1561, N5197, N48187
U61238: N37338, N25598, N40983, N40591, N38556, N2904, N57733, N43801, N4505, N55981, N43911, N22917, N41975, N50845, N17513, N3841, N27932, N55036, N30536, N46495
U72422: N11565, N32185, N20015, N50879, N57413, N62621, N54630, N43102, N13864, N20776, N1952, N21701, N48340, N33877, N16260, N29404, N12570, N34635, N63650, N13011
U52345: N55029, N57120, N25315, N48410, N53332, N37636, N19998, N64372, N32759, N43715, N21914, N51418, N42378, N5669, N62207, N54845, N14604, N9928, N29322, N48622
U56595: N9298, N34044, N36480, N17234, N51309, N31948, N41503, N6102, N6074, N59186, N52286, N32196, N9420, N23805, N13690, N37994, N24275, N52810, N15887, N29536
U74782: N51287, N51848, N55897, N50727, N39184, N19568, N10934, N54397, N58950, N1371, N11675, N54562, N4635, N26956, N34495, N18828, N62423, N28176, N19013, N13135
U87974: N23039, N56493, N46342, N60539, N1897, N57818, N16054, N15083, N15898, N22595, N53122, N27339, N61326, N65103, N3704, N52438, N5913, N3617, N49633, N32900
U53574: N63952, N29418, N6051, N48693, N894, N28638, N5472, N51816, N39587, N59561, N50058, N48350, N2235, N51019, N17444, N5610, N33877, N45812, N28477, N14194
U25386: N38797, N31454, N28112, N40985, N35164, N12613, N50484, N3626, N50845, N30126, N62633, N45067, N14985, N32527, N22774, N59003, N42115, N43826, N51986, N34568
U71745: N44422, N25639, N41491, N22592, N47040, N23611, N36796, N59586, N29319, N3711, N17681, N20614, N11718, N52337, N1186, N43478, N47747, N18182, N20236, N677
U59688: N37007, N42457, N43102, N42593, N25107, N23629, N14354, N16657, N16065, N1396, N41660, N6712, N4610, N42904, N31080, N37287, N40886, N39448, N38029, N60059
U24650: N518, N32567, N8104, N570, N5597, N21914, N51875, N2844, N21042, N34973, N18349, N14985, N31468, N40221, N43190, N64613, N18151, N19444, N28496, N43360
U90100: N58924, N43887, N2058, N61898, N51867, N62212, N15773, N27102, N23805, N9734, N17447, N31370, N26656, N35676, N51581, N37895, N64857, N7336, N40943, N42666
U90018: N38324, N63773, N24713, N45701, N7819, N50007, N39204, N52484, N25147, N60695, N54274, N6950, N17605, N37866, N58171, N54422, N21290, N12343, N51704, N35930
U62246: N46500, N17513, N13261, N9287, N17122, N46178, N8455, N20180, N46966, N54321, N11771, N42361, N40981, N45479, N59494, N26956, N46100, N11817, N33738, N20507
U20471: N53828, N14597, N16990, N10786, N53862, N34185, N677, N42478, N60539, N50453, N11523, N64724, N36553, N53955, N31978, N29017, N41877, N44009, N7634, N54956
U22624: N4936, N63037, N41447, N22803, N59070, N57700, N24675, N19643, N802, N27195, N19036, N28983, N45986, N114, N46836, N2419, N49521, N61044, N21253, N54692
U25159: N1364, N39949, N46037, N11803, N21437, N62976, N4986, N729, N33630, N21381, N60799, N20647, N21063, N10560, N56211, N10776, N43259, N64748, N52520, N46921
U44398: N58765, N47190, N6477, N6638, N24083, N36252, N57311, N15297, N25124, N62089, N25837, N58427, N16680, N40420, N14049, N9775, N59307, N38404, N36394, N35418
U92994: N6382, N51309, N31813, N50757, N3064, N58542, N56278, N41673, N43655, N1539, N42410, N21967, N5576, N27318, N60539, N59317, N34736, N60035, N19292, N46393
U26032: N56166, N9276, N18291, N5716, N15518, N34004, N35671, N20287, N54197, N64794, N28669, N25325, N8347, N15773, N56879, N1450, N59213, N47433, N46338, N53910
U49673: N60599, N17444, N29462, N26917, N17340, N64477, N64327, N24826, N60647, N5107, N14270, N57260, N3097, N36495, N63155, N65094, N44346, N1847, N3075, N5259
U26318: N4663, N24713, N35067, N11041, N27333, N5437, N61296, N26199, N45462, N428, N39424, N54315, N29652, N32268, N14604, N59805, N357, N37848, N39109, N43173
U70964: N11930, N15738, N14273, N2765, N8045, N21983, N15547, N13626, N46864, N40886, N33620, N37104, N45551, N51202, N56227, N39000, N30933, N1180, N30572, N2551
U58402: N6994, N58965, N46501, N23691, N29553, N4556, N13408, N36555, N17672, N19542, N25303, N43822, N17759, N18145, N1709, N56474, N51019, N53572, N22564, N47652
U59553: N3234, N61885, N19990, N45804, N15982, N9193, N21679, N20601, N38578, N49872, N53863, N56585, N21039, N39616, N4477, N6837, N15750, N46864, N26220, N57852
U42022: N4442, N38263, N4038, N58950, N57515, N61039, N9997, N32381, N26499, N33894, N1021, N6578, N18729, N20709, N51140, N60027, N31917, N4107, N13887, N28855
U61789: N14978, N7995, N53528, N6202, N57000, N35268, N15469, N33347, N32719, N61190, N46917, N30135, N27891, N55942, N38319, N4105, N41621, N31112, N28910, N42163
U32076: N64786, N50565, N49522, N5838, N18253, N18862, N38504, N24826, N2892, N64515, N29017, N6890, N20903, N59436, N31958, N57783, N56249, N52424, N41113, N49527
U30400: N51848, N24539, N16260, N34940, N32548, N46193, N45947, N26831, N9822, N8929, N6761, N4884, N55860, N20939, N6549, N62341, N61885, N59933, N63682, N3380
U53361: N27737, N60027, N8711, N38333, N65036, N42410, N7874, N56645, N35576, N30874, N53170, N23218, N50055, N19444, N35619, N35771, N21037, N1107, N34187, N23682
U83856: N24754, N55059, N5329, N21885, N15746, N42112, N61429, N12218, N1107, N16725, N29627, N14354, N341, N56897, N46713, N56051, N49940, N33992, N44746, N25015
U1267: N12320, N50924, N55440, N44765, N22613, N40332, N2716, N35980, N62401, N11793, N54866, N1185, N46738, N16520, N10051, N39181, N13471, N1110, N37954, N41950
U91036: N11041, N14194, N409, N65221, N55723, N32257, N57821, N42167, N63746, N8929, N56943, N27318, N42666, N834, N58570, N37776, N59009, N1693, N56113, N63542
U87875: N18332, N13058, N56884, N63155, N22042, N11846, N16327, N2765, N12780, N41551, N33919, N20961, N46901, N43301, N61338, N1495, N37101, N28843, N52040, N57972
U52293: N757, N23557, N3460, N27252, N14181, N63860, N48365, N55303, N47409, N25334, N26687, N13930, N64933, N44698, N32457, N25163, N51937, N39442, N29534, N64228
U53921: N31509, N23460, N45760, N29168, N11551, N42672, N53630, N5669, N34555, N32205, N55059, N53728, N30172, N26515, N38070, N49872, N32701, N15777, N33005, N1790
U64525: N47068, N50080, N26690, N58765, N11015, N58884, N40164, N57987, N35359, N7757, N61363, N41387, N59022, N1065, N48084, N445, N29652, N51745, N2728, N40390
U37051: N51239, N48762, N27376, N3997, N63381, N15171, N27300, N51848, N7470, N17586, N49633, N16445, N27229, N35671, N64543, N6202, N57764, N36252, N57322, N64846
U16632: N35797, N64264, N5377, N23816, N40185, N13055, N2035, N13080, N11269, N12351, N58751, N59213, N41455, N4936, N20661, N32118, N3313, N33312, N61241, N43223
U91083: N34492, N5288, N54197, N65028, N44394, N50879, N12029, N1189, N23513, N38407, N23736, N4675, N4272, N53283, N41447, N28579, N51239, N26595, N65134, N11772
U82562: N23196, N16918, N34238, N13833, N58885, N17908, N37702, N63509, N53174, N43919, N55226, N26673, N45630, N31477, N7181, N62928, N13337, N31469, N37007, N31341
U90053: N23303, N36288, N32854, N39050, N48350, N8318, N4662, N565, N2429, N56471, N49249, N22037, N38490, N12043, N41651, N37688, N7132, N234, N41881, N35359
U2200: N7092, N19019, N36555, N45980, N37738, N1815, N29442, N35907, N9621, N3836, N47792, N10544, N64721, N31050, N9368, N4923, N50058, N59867, N28698, N18409
U25356: N41881, N33312, N32073, N34580, N234, N53615, N52505, N14637, N17376, N24686, N15020, N61061, N779, N5553, N32005, N341, N47861, N65049, N17073, N61040
U46992: N32986, N22120, N2528, N19623, N5293, N30436, N56347, N56551, N5048, N27579, N34488, N39028, N12981, N19117, N29534, N46738, N28816, N1495, N19891, N21437
U56807: N14604, N42666, N47400, N9243, N28251, N12162, N26415, N15898, N8, N39795, N17759, N4205, N43024, N19211, N15719, N38504, N47370, N46915, N1186, N41929
U12294: N17242, N35761, N28591, N46545, N7957, N17302, N46393, N17252, N44427, N51587, N19420, N30261, N19004, N20180, N308, N39918, N1019, N9368, N19423, N5576
U20068: N2636, N49879, N301, N1946, N45551, N33791, N40591, N729, N10020, N25437, N41934, N47370, N12162, N59890, N23611, N6382, N7895, N29889, N45760, N44422
U70629: N44823, N11360, N7470, N47119, N53470, N46887, N22257, N2233, N25583, N36436, N51793, N18943, N44787, N26687, N63919, N759, N9985, N13324, N43259, N21484
U18633: N26488, N17834, N56477, N20533, N28091, N56806, N8344, N52662, N55997, N17647, N53529, N20602, N44166, N27102, N13729, N51318, N36622, N33620, N43473, N1372
U38411: N27545, N234, N61909, N43277, N4226, N57023, N32381, N60799, N17242, N27742, N19568, N26352, N61707, N63746, N17599, N6209, N24108, N2961, N15366, N31141
U68367: N46219, N46407, N5138, N50588, N54956, N26811, N24136, N20510, N25509, N48613, N15728, N20413, N23132, N26154, N11961, N63390, N57236, N58609, N13464, N36622
U48085: N26673, N13626, N40152, N29528, N51195, N46959, N61404, N50657, N56387, N28994, N58857, N27025, N29292, N23767, N13601, N22942, N57260, N55229, N34360, N14169
U76193: N52835, N58785, N11940, N26537, N60658, N10105, N357, N3544, N59337, N59114, N23935, N62939, N51545, N38605, N41549, N16844, N12019, N51364, N46921, N38898
U64557: N10930, N18118, N62049, N28738, N3415, N7132, N27905, N56959, N5553, N46718, N25334, N55193, N2970, N45023, N45001, N42846, N32710, N60264, N19727, N29128
U25441: N20836, N3089, N18151, N54408, N18729, N42538, N32005, N9295, N24434, N47825, N2659, N10197, N33620, N43984, N42849, N19661, N51995, N3617, N3761, N41881
U66935: N15811, N60018, N11565, N58935, N2045, N1849, N305, N15244, N39109, N15391, N2393, N12547, N33507, N13107, N22965, N5051, N24458, N46069, N37126, N55555
U22370: N49188, N54398, N26750, N9806, N62809, N4059, N54571, N43246, N21513, N38759, N40752, N496, N56890, N42223, N60429, N31503, N11359, N7600, N9284, N55084
U43132: N24826, N51287, N12823, N6638, N41946, N32393, N54792, N56459, N29578, N31948, N42607, N58188, N36182, N24619, N45293, N37204, N14305, N9838, N39109, N42095
U5665: N62805, N59653, N16990, N38952, N37125, N23611, N44998, N225, N33385, N28998, N35405, N496, N16552, N27945, N32646, N40852, N51287, N56493, N31552, N21077
U19903: N24754, N60726, N23391, N28910, N25175, N46976, N33123, N13763, N43433, N46586, N17252, N40165, N10278, N19459, N47114, N37441, N40906, N6224, N39688, N32457
U61731: N28059, N2120, N31910, N20233, N61898, N42634, N43360, N1709, N34937, N12769, N23784, N51009, N55259, N3506, N7961, N51896, N14511, N28496, N4689, N61648
U71921: N9047, N47428, N34436, N13058, N57329, N40331, N50678, N54, N33490, N57987, N20386, N49940, N36396, N55198, N28179, N7670, N28636, N20985, N29801, N15977
U37523: N31688, N12019, N39215, N49831, N8709, N34081, N58092, N48025, N40923, N40329, N6935, N13439, N64120, N962, N50514, N50166, N9966, N12239, N16477, N28922
U69784: N8399, N23838, N30135, N45500, N33376, N62260, N3997, N24638, N41099, N49919, N12518, N61363, N44205, N32427, N50946, N59856, N52218, N48552, N32945, N40923
U75646: N43738, N1684, N28539, N1768, N483, N52312, N16914, N42328, N52714, N52858, N49940, N9196, N28248, N50039, N1372, N38324, N15171, N53072, N53069, N51797
U93500: N40130, N56041, N62104, N59868, N6566, N7245, N32630, N42800, N51318, N60035, N2811, N15331, N21825, N9354, N57992, N15072, N5880, N25127, N56300, N23110
U34570: N43473, N36288, N53484, N52577, N4384, N21200, N10825, N4680, N29772, N55086, N33896, N14507, N41658, N773, N44417, N62033, N51560, N4760, N31294, N64748
U19424: N21578, N58283, N32703, N39369, N25406, N21484, N16461, N32078, N14889, N50645, N60092, N24435, N4505, N5874, N50039, N16741, N6117, N55198, N52514, N10879
U50106: N5454, N6020, N18995, N5655, N24599, N49259, N22108, N37078, N62089, N9577, N25406, N45445, N57344, N28698, N55120, N47704, N38644, N18151, N56387, N49053
U52977: N31370, N27599, N3169, N3256, N4820, N9335, N48894, N57120, N54401, N11551, N50757, N44203, N37895, N40332, N20985, N42607, N55371, N36480, N28594, N13007
U5142: N3243, N47409, N46146, N42076, N12570, N36436, N42378, N42163, N15097, N28987, N44427, N54238, N56313, N48875, N23303, N21037, N28506, N64148, N31341, N51457
U63250: N52973, N63805, N27343, N36360, N28999, N34495, N29226, N63152, N15097, N61949, N2062, N496, N55885, N61230, N32239, N51104, N39771, N3978, N23589, N9580
U28661: N42622, N14333, N3737, N2712, N8657, N15366, N9792, N61969, N37104, N14889, N52284, N64490, N23028, N49180, N61039, N51401, N37715, N32136, N19061, N14223
U55609: N23547, N26584, N37263, N16065, N15347, N2822, N57359, N11974, N33945, N62947, N11869, N18145, N37547, N12216, N14266, N7288, N4857, N53219, N42011, N5542
U2208: N25325, N1372, N27869, N54422, N59003, N60799, N6566, N34185, N55555, N24584, N25581, N891, N64335, N938, N50179, N39620, N56930, N25191, N40973, N30503
U46774: N10423, N33792, N53242, N52493, N47357, N27110, N13270, N30713, N58171, N41541, N21313, N53807, N40752, N23278, N14713, N5050, N43919, N59577, N46959, N52939
U52633: N42115, N5765, N8711, N34642, N30201, N10912, N40705, N976, N56434, N19415, N22977, N25623, N7654, N7957, N52938, N36351, N46304, N3517, N32290, N17447
U9142: N29491, N47428, N36037, N2869, N8878, N24532, N63155, N64960, N49712, N22809, N34035, N31910, N65035, N42361, N44954, N41910, N60539, N28569, N53031, N31337
U56504: N11083, N2970, N52508, N60215, N53715, N46377, N13898, N35737, N11289, N13854, N62880, N2045, N53476, N6731, N42988, N11823, N26967, N26172, N61532, N20533
U76548: N56517, N39705, N3776, N52323, N56716, N17973, N28466, N36089, N50029, N36980, N2227, N57236, N28112, N49104, N31035, N56080, N43443, N24665, N33493, N62949
U77587: N51570, N32833, N9040, N36816, N3313, N48487, N47916, N49180, N8456, N45826, N49285, N9354, N63421, N53105, N38060, N53549, N36568, N46703, N57001, N25774
U79213: N56966, N4554, N5655, N54456, N23490, N57041, N5293, N59543, N35861, N28816, N57992, N20776, N27339, N24320, N59685, N29228, N45178, N31063, N13707, N30196
U67174: N35738, N40119, N49284, N63381, N28669, N63990, N19776, N15097, N26673, N3589, N63859, N3075, N23272, N48450, N8378, N4635, N8114, N11036, N24275, N25637
U93478: N52007, N47290, N15097, N58545, N49467, N9997, N1058, N39595, N32188, N11929, N37899, N32641, N6020, N43443, N19423, N55967, N25583, N22726, N4254, N14699
U7840: N33894, N61326, N9538, N13833, N31329, N34360, N35389, N40329, N45576, N43102, N23195, N2035, N37738, N48100, N43186, N46193, N42676, N17376, N7540, N34459
U48839: N15773, N13568, N977, N60041, N51109, N12703, N5050, N40121, N26702, N2847, N36898, N25183, N357, N42861, N9538, N21375, N15817, N12683, N13133, N6432
U32242: N43707, N11253, N52201, N41950, N13219, N19300, N28592, N59267, N2844, N53373, N40108, N5981, N49335, N43415, N43246, N48982, N5472, N53075, N25107, N46921
U84366: N15391, N2970, N49003, N32708, N16237, N26013, N58828, N747, N59904, N53182, N49364, N1847, N39781, N16929, N42803, N2573, N29994, N27098, N37266, N21826
U55189: N28998, N37346, N2324, N12570, N12843, N18794, N8929, N24509, N22666, N13704, N42212, N38267, N32548, N21265, N6914, N43033, N41717, N59003, N11940, N60692
U91682: N62939, N36916, N20510, N19013, N59385, N13347, N2649, N30503, N25441, N52447, N39318, N61, N52286, N61822, N47409, N22061, N42800, N6477, N48025, N7094
U33592: N17228, N6547, N48448, N15105, N29847, N28345, N53069, N50735, N52009, N61782, N34869, N8988, N29125, N15060, N28103, N12477, N38987, N52764, N18972, N8964
U46981: N15894, N54229, N62777, N27860, N5377, N60762, N53587, N58427, N36779, N48186, N56133, N3169, N42224, N32005, N18212, N11220, N62260, N11019, N22414, N6312
U51934: N5329, N33265, N45118, N40923, N61878, N34600, N27102, N39974, N60965, N32556, N15382, N27333, N57992, N52560, N48340, N33064, N27101, N60724, N45243, N28060
U44136: N4700, N57327, N18020, N740, N45208, N18394, N24686, N8132, N30495, N65036, N15773, N6935, N2728, N33738, N33959, N21386, N23547, N21030, N4505, N47095
U83453: N15422, N38390, N32078, N64808, N41708, N60895, N39215, N58109, N56777, N40094, N15065, N30309, N36910, N37251, N54471, N60264, N53838, N13704, N8464, N59415
U87338: N58857, N21931, N38461, N23800, N5886, N48929, N48084, N17122, N51253, N60322, N27110, N23272, N21484, N56434, N21375, N26818, N61228, N16445, N7416, N10142
U50074: N42590, N46024, N16953, N9805, N49252, N65221, N34190, N18059, N32381, N834, N46037, N41365, N60686, N62976, N34490, N26271, N51898, N17759, N37994, N39795
U48101: N9276, N61197, N26780, N56473, N11194, N62692, N16680, N32012, N3781, N652, N2819, N60244, N5085, N6171, N43834, N60895, N6547, N29152, N13689, N30699
U21446: N1020, N58885, N42644, N15435, N19477, N52322, N18324, N31112, N9023, N20180, N53228, N41717, N28589, N42590, N26624, N64748, N32268, N34276, N48403, N35676
U25113: N53346, N18476, N61039, N57813, N35757, N21967, N54577, N6098, N13864, N46130, N19003, N30722, N6013, N10083, N3707, N7600, N64130, N6020, N5553, N40983
U26425: N14721, N45338, N53715, N15382, N39595, N18531, N47346, N13051, N5595, N17510, N11569, N62423, N59277, N37629, N64632, N52764, N1067, N55668, N51401, N42909
U58829: N11523, N10105, N33719, N52714, N33493, N19040, N47280, N38206, N4857, N32703, N44417, N5591, N32012, N14054, N12171, N44145, N45561, N12136, N34580, N40194
U65217: N9267, N45353, N7584, N37441, N41946, N31915, N62563, N13738, N33240, N49955, N31477, N43016, N9822, N8247, N18020, N17194, N19211, N7995, N53105, N35521
U29137: N1946, N27020, N42904, N35773, N46304, N28390, N10857, N31031, N54, N39215, N17681, N49053, N779, N6926, N64037, N23557, N26445, N42928, N4485, N24981
U19639: N36840, N22221, N59194, N32393, N48875, N54125, N55132, N40194, N25881, N46304, N37636, N53013, N40156, N57451, N13704, N22813, N19061, N30536, N247, N28580
U37598: N27518, N35338, N14159, N11929, N36569, N37104, N23260, N1920, N39198, N64808, N22613, N50898, N21037, N22728, N61053, N45779, N19683, N59586, N29652, N45967
U22754: N30472, N11061, N10934, N39586, N45947, N54302, N7657, N18349, N48929, N59385, N6390, N14456, N31503, N20267, N37738, N14305, N51560, N28747, N5891, N27339
U81339: N46178, N27307, N11940, N57236, N52505, N19882, N64459, N56313, N12823, N7568, N46960, N41950, N45023, N24697, N36612, N38915, N44492, N5700, N42849, N48285
U26992: N19685, N3034, N7947, N37994, N18565, N37287, N51457, N47087, N39002, N53815, N42121, N3303, N57322, N4554, N37251, N12669, N9838, N19300, N28999, N45523
U78698: N891, N59908, N35381, N4205, N34238, N9267, N14637, N30291, N50308, N49297, N58885, N60281, N39998, N48762, N45793, N46393, N41491, N37666, N33315, N4273
U74213: N14652, N57340, N54443, N33240, N1307, N51187, N54845, N13324, N7819, N33656, N57813, N53031, N52329, N22742, N17017, N25457, N10350, N357, N56471, N32239
U11291: N36931, N832, N43528, N7799, N36628, N38504, N59835, N32646, N22575, N64037, N61412, N12043, N518, N26917, N12320, N62318, N677, N21508, N22885, N24275
U44575: N41910, N7658, N26224, N41288, N59471, N2551, N47902, N5796, N39432, N49576, N23180, N38461, N6916, N26917, N3972, N32344, N64287, N57675, N38770, N9000
U37398: N37346, N34062, N26624, N30222, N27234, N53897, N32990, N20510, N34226, N34185, N30502, N36777, N48186, N12224, N50898, N22613, N4254, N5981, N46887, N4273
U37691: N4500, N30630, N44084, N57180, N41551, N44934, N33388, N32641, N31150, N20766, N46069, N4485, N41737, N33113, N51133, N21063, N36888, N59142, N54471, N33620
U66254: N4661, N52984, N22885, N3075, N17122, N164, N64632, N62820, N46992, N54152, N57655, N43186, N52554, N32290, N24435, N14270, N30499, N1371, N25639, N22117
U44061: N26220, N47703, N39028, N27625, N6816, N26343, N57236, N44737, N47747, N39934, N13707, N6994, N50601, N23044, N35771, N37310, N24176, N21297, N2235, N10876
U33502: N27361, N46966, N44390, N43155, N52329, N7901, N23513, N53763, N1660, N52201, N7654, N33218, N59495, N23132, N59213, N28910, N724, N59423, N18032, N40451
U74307: N50912, N17694, N17393, N4663, N14878, N5669, N59814, N34258, N10786, N48740, N35994, N32381, N63552, N60192, N62658, N60085, N16741, N5051, N56275, N59323
U59231: N16327, N26445, N61754, N58857, N47198, N32237, N17975, N12980, N412, N11220, N26653, N44412, N39198, N35004, N20521, N64148, N11425, N43587, N58545, N22855
U83629: N46495, N37346, N63964, N60521, N63372, N35018, N61657, N50355, N62518, N14170, N12518, N8483, N50166, N4680, N43538, N47612, N19117, N19592, N53862, N22592
U37510: N26048, N15748, N22979, N42655, N6340, N4215, N7470, N61699, N60550, N44865, N61782, N2551, N11217, N58885, N41853, N37636, N28771, N62991, N4667, N43826
U12207: N35272, N37468, N18972, N44897, N32526, N40435, N64632, N12403, N7868, N31184, N32188, N46594, N38987, N30471, N6255, N33363, N3416, N44417, N41455, N59263
U54040: N13738, N42593, N65202, N5542, N15072, N62465, N1540, N42676, N3297, N14154, N64816, N59189, N30536, N291, N60192, N41853, N46477, N61922, N9047, N39463
U71598: N35063, N24358, N64376, N17973, N17252, N47165, N47576, N46024, N35060, N43190, N21019, N21101, N34697, N53072, N27932, N796, N43984, N31141, N54606, N48350
U23357: N51587, N12608, N36742, N21253, N3128, N53470, N46146, N43702, N5595, N36914, N53031, N61472, N50658, N33273, N8364, N28918, N3761, N30503, N7657, N31409
U66298: N19882, N57085, N13974, N45067, N15234, N41265, N30544, N63919, N52776, N46691, N10934, N7272, N14924, N926, N41380, N6712, N29087, N52484, N36796, N7634
U83786: N41714, N41673, N23767, N35471, N38356, N37749, N15481, N22874, N61951, N30598, N63552, N28922, N48812, N29268, N62092, N12696, N38985, N25673, N59732, N61079
U34830: N12433, N6255, N28751, N32489, N23355, N23373, N39318, N11218, N13080, N55281, N30689, N21615, N20901, N59323, N1597, N23779, N34258, N29952, N64412, N4644
U11323: N23918, N53046, N36292, N51848, N62920, N41950, N27376, N42928, N42981, N52329, N34490, N35730, N16854, N64857, N43871, N32118, N2728, N34711, N43227, N53838
U16178: N33919, N32784, N51071, N40327, N44967, N32548, N31329, N13007, N49834, N30630, N7600, N53615, N32277, N15898, N57032, N1410, N44499, N33273, N49831, N37007
U27237: N2592, N8047, N11390, N30933, N36779, N8132, N63381, N976, N25623, N26130, N32708, N48351, N47198, N40899, N44532, N41660, N1065, N64808, N12343, N1693
U28828: N18375, N22809, N20614, N13303, N55059, N57852, N25398, N64744, N64184, N37346, N2458, N24065, N15072, N56270, N47206, N38759, N16477, N42909, N35238, N46396
U52255: N38898, N1105, N10278, N28704, N7789, N22979, N53105, N64632, N16300, N23675, N10335, N46266, N60105, N9580, N2728, N46594, N23039, N43342, N43911, N26521
U62893: N811, N5050, N41505, N9822, N63919, N18151, N41503, N26918, N1860, N9592, N34937, N47646, N36178, N30528, N10931, N40899, N29004, N47409, N32567, N4637
