U93097: N27307, N22816, N31373, N64273, N49279, N9368, N43955, N18063, N23938, N35671, N26485, N5886, N58264, N52492, N1575, N811, N51867, N26057, N10612, N16461
U20268: N48740, N35671, N52973, N811, N26485, N43955, N46162, N27307, N64273, N5886, N31373, N53572, N58264, N57189, N36416, N52492, N1575, N51867, N26057, N16461
U6990: N52973, N22816, N37666, N35671, N48740, N54562, N15391, N28324, N46162, N58264, N47020, N64273, N811, N52492, N1575, N10612, N8889, N35725, N7173, N16461
U77574: N52973, N22816, N37666, N35671, N48740, N54562, N26485, N58264, N5886, N811, N64273, N43955, N36416, N52492, N1575, N46783, N51867, N26057, N10612, N16461
U48999: N48740, N35671, N22816, N811, N43955, N53572, N46162, N27307, N64273, N37666, N58264, N42844, N36416, N2994, N57189, N52492, N1575, N51867, N26057, N16461
U26977: N48740, N52973, N22816, N811, N35671, N54562, N43955, N46162, N27307, N37666, N64273, N58264, N36416, N2994, N52492, N1575, N46783, N51867, N26057, N16461
U25806: N57189, N9368, N811, N48740, N43955, N52764, N49279, N35671, N52973, N37666, N2994, N28324, N3128, N47020, N52492, N1575, N10612, N677, N16461, N7173
U37060: N48740, N64273, N52973, N811, N26485, N43955, N23446, N57189, N5886, N37666, N58264, N27307, N36416, N52492, N1575, N51867, N26057, N10612, N16461, N7173
U76264: N22816, N37666, N35671, N48740, N9368, N18972, N46162, N58264, N47020, N64273, N811, N36416, N52492, N1575, N10612, N8889, N35725, N51867, N26057, N16461
U51873: N48740, N64273, N52973, N22816, N811, N43955, N27307, N35671, N9368, N18063, N37666, N2994, N57189, N11551, N36416, N52492, N1575, N51867, N26057, N16461
U18264: N48740, N52973, N22816, N37666, N35671, N54562, N31978, N43955, N27307, N31373, N64273, N26485, N58264, N52492, N41400, N2994, N1575, N51867, N26057, N16461
U91458: N48740, N52973, N22816, N37666, N35671, N58264, N18972, N46162, N27307, N47020, N64273, N43955, N36416, N6056, N52492, N1575, N35725, N51867, N26057, N16461
U26755: N48740, N35671, N52973, N811, N26485, N15391, N43955, N18063, N27307, N57189, N37666, N58264, N13374, N2994, N51867, N35725, N26057, N10612, N64372, N16461
U88000: N48740, N35671, N52973, N22816, N811, N15391, N58264, N27307, N64273, N938, N37666, N43955, N57189, N11551, N52492, N1575, N35725, N51867, N26057, N16461
U85567: N37666, N52973, N22816, N35671, N48740, N54562, N383, N58264, N28324, N46162, N14333, N7330, N64273, N2994, N811, N30562, N47020, N1575, N52492, N26057
U15806: N48740, N52973, N22816, N37666, N35671, N58264, N27307, N811, N64273, N43955, N52835, N47020, N31373, N52492, N1575, N8889, N10612, N51867, N26057, N16461
U16610: N27307, N52973, N22816, N811, N64273, N26262, N53572, N48740, N37666, N41387, N43955, N43386, N36416, N58264, N52492, N1575, N35725, N51867, N26057, N16461
U18041: N47020, N35671, N48740, N54562, N9368, N58264, N46162, N37666, N52835, N43955, N13374, N23938, N811, N1091, N63546, N64264, N11015, N35725, N26057, N16461
U55019: N52973, N811, N35671, N48740, N43955, N18063, N46162, N29627, N37666, N41881, N9295, N2994, N36416, N64273, N47020, N52492, N1575, N46783, N26057, N16461
U68239: N48740, N52973, N37666, N35671, N54562, N49279, N46162, N58264, N1539, N308, N27307, N811, N64273, N28324, N11415, N52492, N1575, N677, N10612, N26057
U85561: N35671, N52973, N22816, N811, N48740, N43955, N53572, N46162, N64273, N9368, N37666, N52835, N58264, N57189, N31373, N1575, N52492, N51867, N26057, N16461
U51767: N48740, N52973, N22816, N811, N35671, N46162, N58264, N27307, N11551, N37666, N64273, N36416, N52492, N1575, N47020, N35725, N8889, N51867, N26057, N16461
U16677: N35671, N52973, N22816, N37666, N44289, N48740, N58264, N49279, N15194, N64273, N811, N2994, N57189, N13374, N52492, N1575, N51867, N26057, N10612, N16461
U59277: N48740, N35671, N52973, N37666, N43955, N49279, N27307, N64273, N811, N58264, N28324, N57189, N47020, N10612, N36416, N52492, N1575, N35725, N26057, N16461
U2113: N52973, N22816, N37666, N35671, N48740, N43955, N53572, N938, N811, N64273, N52835, N58264, N36416, N1575, N52492, N8889, N51867, N26057, N10612, N16461
U80962: N48740, N52973, N22816, N37666, N35671, N54562, N43955, N53572, N46162, N27307, N36416, N64273, N58264, N52492, N2994, N1575, N6056, N51867, N26057, N16461
U21042: N27307, N52973, N22816, N811, N35671, N54562, N46162, N58264, N11551, N37666, N64273, N47020, N36416, N52492, N1575, N8889, N35725, N51867, N26057, N16461
U83772: N52973, N22816, N37666, N35671, N48740, N54562, N58264, N47020, N64273, N811, N41400, N36416, N52492, N1575, N8889, N35725, N51867, N26057, N10612, N16461
U61299: N48740, N35671, N22816, N811, N26485, N43955, N27307, N64273, N11551, N37666, N53572, N58264, N57189, N31373, N52492, N1575, N35725, N51867, N26057, N16461
U61181: N48740, N52973, N22816, N811, N35671, N54562, N26262, N46162, N27307, N37666, N64273, N58264, N52835, N31373, N52492, N1575, N51867, N26057, N10612, N16461
U67914: N37666, N35671, N48740, N26023, N28324, N46162, N15194, N35094, N20413, N26917, N50029, N811, N64273, N62809, N52492, N1575, N44417, N35725, N28640, N26057
U88027: N37666, N52973, N22816, N35671, N54562, N18972, N53572, N51099, N31373, N11551, N64273, N52492, N1575, N47020, N46379, N8889, N51867, N26057, N35725, N16461
U30217: N48740, N22816, N811, N35671, N26485, N58264, N27307, N37666, N64273, N53572, N3841, N31373, N43386, N52492, N1575, N8889, N35725, N51867, N26057, N16461
U43001: N48740, N52973, N22816, N811, N35671, N43955, N53572, N46162, N27307, N18063, N37666, N64273, N58264, N31373, N2994, N52492, N1575, N51867, N26057, N16461
U30289: N37666, N52973, N22816, N35671, N48740, N43955, N811, N9368, N64273, N2994, N36416, N41400, N52492, N1575, N47020, N46379, N8889, N51867, N1091, N16461
U88181: N52973, N22816, N37666, N35671, N48740, N383, N46162, N58264, N18063, N811, N64273, N26023, N47020, N52492, N1575, N35725, N10612, N51867, N26057, N16461
U6045: N48740, N35671, N52973, N811, N26485, N43955, N27307, N64273, N47020, N58264, N57189, N23938, N2994, N36416, N1575, N52492, N10612, N51867, N26057, N16461
U54726: N27307, N52973, N22816, N811, N35671, N54562, N26485, N58264, N46162, N52835, N37666, N64273, N43955, N36416, N52492, N1575, N26048, N51867, N26057, N16461
U82715: N35671, N52973, N22816, N37666, N48740, N53572, N43955, N64273, N9368, N36416, N52835, N26485, N58264, N57189, N52492, N41400, N1575, N51867, N26057, N16461
U50666: N37666, N52973, N22816, N44289, N35671, N48740, N15391, N811, N11551, N64273, N47020, N41400, N52492, N1575, N46379, N8889, N35725, N51867, N26057, N16461
U75652: N48740, N35671, N52973, N22816, N811, N43955, N53572, N46162, N27307, N64273, N31373, N58264, N28324, N57189, N23938, N1575, N52492, N35725, N26057, N16461
U93426: N48740, N35671, N52973, N22816, N811, N54562, N46162, N58264, N27307, N64273, N11551, N37666, N57189, N13374, N52492, N1575, N35725, N51867, N26057, N16461
U11770: N35671, N52973, N22816, N811, N48740, N43955, N53572, N46162, N64273, N37666, N58264, N28324, N57189, N31373, N52492, N1575, N47020, N35725, N51867, N16461
U74273: N52973, N47020, N22816, N35671, N48740, N54562, N58264, N46162, N37666, N64273, N2994, N811, N36416, N52492, N1575, N8889, N51867, N1091, N10612, N16461
U3369: N48740, N52973, N37666, N35671, N54562, N43955, N53572, N46162, N27307, N36416, N64273, N58264, N52492, N6056, N47020, N2994, N1575, N51867, N26057, N16461
U39872: N48740, N35671, N52973, N22816, N811, N58264, N53572, N46162, N15194, N27307, N64273, N37666, N2994, N57189, N36416, N52492, N1575, N51867, N26057, N16461
U87758: N48740, N811, N52973, N22816, N35671, N43955, N28324, N23446, N31373, N11551, N64273, N27307, N36416, N52492, N1575, N46379, N8889, N35725, N51867, N16461
U56829: N48740, N35671, N52973, N22816, N37666, N46162, N58264, N64808, N25774, N27307, N64273, N811, N57189, N47020, N41400, N52492, N1575, N7173, N51867, N16461
U39154: N52973, N22816, N811, N35671, N54562, N383, N46162, N58264, N938, N37666, N64273, N6056, N47020, N52492, N1575, N35725, N51867, N10612, N26057, N16461
U63310: N35671, N52973, N22816, N811, N47854, N60675, N43955, N64273, N938, N37666, N383, N58264, N57189, N1575, N52492, N35725, N10612, N51867, N26057, N16461
U75060: N48740, N35671, N52973, N22816, N811, N43955, N53572, N46162, N27307, N64273, N37666, N58264, N57189, N23938, N2994, N52492, N1575, N51867, N26057, N16461
U86029: N48740, N52973, N22816, N811, N35671, N43955, N27307, N938, N37666, N64273, N58264, N18063, N13374, N2994, N52492, N1575, N51867, N26057, N10612, N16461
U42948: N48740, N52973, N22816, N37666, N35671, N26485, N43955, N27307, N938, N31373, N64273, N58264, N52492, N41400, N6056, N1575, N35725, N51867, N26057, N16461
U35815: N48740, N52973, N811, N35671, N26485, N43955, N27307, N37666, N64273, N53572, N58264, N40899, N31373, N60105, N52492, N6056, N1575, N2994, N51867, N26057
U57106: N48740, N35671, N52973, N22816, N37666, N58264, N53572, N46162, N27307, N64273, N811, N43955, N57189, N31373, N2994, N52492, N1575, N51867, N26057, N16461
U61991: N48740, N52973, N811, N35671, N26485, N26262, N46162, N27307, N5886, N37666, N64273, N53572, N43955, N36416, N58264, N52492, N1575, N51867, N26057, N16461
U659: N48740, N52973, N22816, N811, N35671, N26485, N58264, N46162, N27307, N37666, N64273, N43955, N36416, N6056, N52492, N1575, N35725, N51867, N26057, N16461
U2679: N48740, N52973, N811, N35671, N26485, N60105, N40899, N37666, N64273, N53572, N58264, N28506, N1575, N43955, N27307, N52492, N6056, N51867, N2994, N62393
U49840: N27307, N22816, N37666, N35671, N54562, N9368, N43955, N53572, N46162, N938, N36416, N64273, N58264, N1575, N6056, N52492, N2994, N51867, N26057, N16461
U84564: N35671, N52973, N811, N48740, N54562, N26485, N43955, N64273, N9368, N37666, N43386, N58264, N57189, N31373, N52492, N1575, N35725, N51867, N26057, N16461
U62347: N54274, N47167, N811, N35671, N48740, N46162, N58264, N52973, N22816, N31373, N64273, N52835, N9368, N52492, N1575, N677, N51867, N26057, N10612, N16461
U55126: N48740, N811, N52973, N22816, N35671, N27307, N37666, N11551, N64273, N36416, N41400, N52492, N1575, N47020, N46379, N8889, N35725, N51867, N26057, N16461
U25414: N27307, N35671, N52973, N22816, N37666, N43955, N11415, N64273, N811, N58264, N52835, N57189, N47020, N36416, N1575, N52492, N10612, N51867, N26057, N16461
U3011: N48740, N52973, N22816, N37666, N35671, N58264, N46162, N27307, N811, N64273, N43955, N31373, N6056, N47020, N2994, N52492, N1575, N51867, N26057, N10612
U68756: N52973, N22816, N37666, N35671, N26485, N58264, N45523, N46162, N811, N64273, N43955, N47020, N6056, N36416, N52492, N1575, N35725, N51867, N26057, N16461
U6872: N48740, N22816, N811, N35671, N58264, N18972, N53572, N46162, N30834, N27307, N37666, N64273, N43955, N36416, N52492, N1575, N46783, N51867, N26057, N16461
U8882: N48740, N64273, N22816, N37666, N54562, N9368, N43955, N27307, N57189, N811, N58264, N36416, N2994, N52492, N1575, N51867, N26057, N10612, N7173, N16461
U27625: N35671, N52973, N22816, N811, N44289, N48740, N43955, N46162, N27545, N64273, N5886, N37666, N58264, N57189, N23938, N1575, N52492, N7173, N26057, N16461
U14255: N48740, N35671, N22816, N37666, N44289, N43955, N53572, N46162, N27307, N64273, N31373, N58264, N7336, N57189, N52492, N2994, N1575, N51867, N26057, N16461
U87152: N53001, N22816, N37666, N64273, N48740, N54562, N383, N46162, N58264, N811, N35671, N38841, N57888, N7556, N52492, N1575, N35725, N51867, N26057, N16461
U3666: N48740, N52973, N47020, N35671, N43955, N49279, N11551, N27307, N13374, N64273, N58264, N811, N37666, N35725, N52492, N1575, N8889, N51867, N26057, N16461
U68597: N13374, N52973, N22816, N35671, N48740, N18972, N51099, N47020, N64273, N811, N37666, N52492, N46379, N8889, N1575, N35725, N51867, N26057, N10612, N16461
U29447: N48740, N64273, N52973, N22816, N36416, N43955, N49279, N27307, N57189, N9368, N31373, N58264, N28324, N41400, N52492, N1575, N35725, N51867, N26057, N16461
U37508: N35671, N52973, N22816, N811, N48740, N43955, N64273, N9368, N938, N37666, N52835, N58264, N57189, N36416, N52492, N1575, N51867, N26057, N10612, N16461
U74858: N48740, N52973, N811, N35671, N43955, N23446, N37666, N64273, N58264, N59933, N31373, N26262, N27307, N52492, N2994, N1575, N51867, N26057, N16461, N10612
U55209: N9368, N811, N35671, N48740, N26485, N383, N26262, N938, N52973, N37666, N64273, N43955, N5886, N52492, N58264, N1575, N10612, N16461, N51867, N26057
U52008: N52973, N22816, N37666, N35671, N54562, N18972, N46162, N58264, N13374, N64273, N811, N52492, N1575, N47020, N8889, N35725, N51867, N26057, N10612, N16461
U29567: N27307, N35671, N52973, N22816, N811, N26485, N43955, N23446, N64273, N37666, N31978, N2994, N57189, N31373, N41400, N52492, N1575, N51867, N26057, N16461
U73010: N52973, N22816, N37666, N35671, N48740, N26262, N53572, N9368, N938, N31373, N64273, N52835, N43955, N11551, N52492, N6056, N1575, N51867, N26057, N16461
U56486: N48740, N52973, N811, N35671, N43955, N49279, N18063, N27307, N37666, N64273, N6056, N53572, N40899, N31373, N52835, N1575, N52492, N51867, N26057, N16461
U5177: N48740, N35671, N52973, N811, N26485, N383, N58264, N46162, N27307, N57189, N13374, N15391, N43955, N52835, N46783, N2994, N29363, N35725, N26057, N42196
U86214: N811, N35671, N48740, N54562, N9368, N43955, N53572, N37666, N64273, N16525, N29627, N58264, N57972, N52492, N27555, N1575, N52835, N16461, N26057, N60472
U72746: N48740, N35671, N22816, N37666, N54562, N43955, N53572, N27307, N64273, N11551, N811, N58264, N52835, N57189, N31373, N52492, N1575, N51867, N26057, N10612
U93790: N52973, N22816, N811, N35671, N48740, N18972, N46162, N58264, N37666, N64273, N36416, N47020, N52492, N1575, N8889, N35725, N51867, N26057, N10612, N16461
U74090: N48740, N52973, N22816, N37666, N35671, N54562, N58264, N27307, N811, N64273, N43955, N36416, N2994, N52492, N1575, N8889, N51867, N26057, N10612, N16461
U27698: N35671, N52973, N811, N15391, N43955, N18063, N46162, N57189, N37666, N45416, N2994, N13374, N18972, N47020, N51867, N26057, N35725, N46783, N62423, N16461
U55876: N47020, N52973, N22816, N35671, N18972, N46162, N52835, N13374, N64273, N23938, N36416, N811, N52492, N1091, N46379, N8889, N26057, N35725, N10612, N16461
U78800: N52973, N53572, N811, N35671, N48740, N26262, N938, N46162, N26380, N37666, N64273, N43955, N31373, N58264, N1575, N52492, N35725, N51867, N26057, N16461
U52164: N9368, N22816, N811, N35671, N48740, N54562, N58264, N52973, N18063, N37666, N64273, N43955, N5886, N31373, N52492, N1575, N51867, N26057, N10612, N16461
U52625: N52973, N811, N35671, N48740, N53572, N43955, N37666, N46749, N26485, N6056, N36416, N64273, N31978, N3841, N52492, N28324, N1575, N35725, N26057, N16461
U53534: N48740, N35671, N22816, N811, N26485, N9368, N43955, N27307, N64273, N37666, N58264, N52835, N57189, N31373, N52492, N1575, N10612, N51867, N26057, N16461
U42235: N48740, N52973, N22816, N37666, N35671, N383, N26262, N27307, N23196, N811, N64273, N43955, N1575, N41400, N58264, N52492, N31884, N51867, N26057, N16461
U45251: N36416, N52973, N64273, N48740, N54562, N43955, N28324, N11551, N23938, N9368, N35671, N52492, N1575, N811, N47020, N46379, N8889, N35725, N51867, N16461
U88670: N27307, N52973, N22816, N31373, N35671, N26485, N43955, N46162, N52835, N938, N36416, N64273, N53572, N58264, N52492, N6056, N1575, N51867, N26057, N16461
U55698: N52973, N22816, N811, N35671, N48740, N53572, N23184, N37666, N64273, N52835, N26485, N43955, N31373, N58264, N52492, N54571, N1575, N51867, N26057, N16461
U35440: N48740, N52973, N22816, N37666, N64273, N53572, N43955, N46162, N27307, N5886, N31373, N35671, N26485, N58264, N1575, N6056, N52492, N51867, N26057, N16461
U85854: N48740, N35671, N52973, N811, N26485, N43955, N46162, N27307, N64273, N9368, N37666, N58264, N57189, N31373, N2994, N52492, N1575, N51867, N26057, N16461
U31668: N48740, N52973, N47020, N35671, N58264, N49279, N27307, N37666, N64273, N43955, N811, N2994, N13374, N52492, N1575, N8889, N10612, N51867, N26057, N16461
U38040: N46624, N52973, N811, N48740, N26485, N58264, N46162, N35671, N37666, N53572, N43955, N64273, N36416, N26262, N52492, N2994, N1575, N51867, N26057, N16461
U51071: N48740, N35671, N52973, N938, N811, N43955, N27307, N64273, N22816, N37666, N58264, N57189, N11551, N36416, N52492, N1575, N51867, N35725, N26057, N16461
U6747: N48740, N18063, N37666, N35671, N54562, N383, N58264, N27307, N22816, N811, N64273, N18972, N43955, N1575, N52492, N35725, N10612, N51867, N26057, N16461
U82720: N52973, N22816, N811, N35671, N48740, N58264, N53572, N46162, N37666, N64273, N52835, N43955, N47020, N31373, N1575, N52492, N51867, N46783, N26057, N16461
U79587: N27307, N52973, N37666, N35671, N54562, N49279, N46162, N58264, N48740, N811, N61623, N23938, N35725, N52492, N1575, N28640, N8889, N1091, N26057, N16461
U52802: N22816, N37666, N35671, N48740, N29009, N23044, N40356, N47020, N64273, N25620, N279, N811, N54571, N52492, N58264, N1575, N35725, N51867, N7173, N16461
U89756: N27307, N52973, N811, N22816, N64273, N43955, N53572, N46162, N5886, N37666, N26262, N59602, N52492, N58264, N31373, N1575, N51867, N26057, N1091, N16461
U76514: N35671, N52973, N22816, N48740, N54562, N383, N46783, N58264, N53572, N57189, N15391, N13374, N43955, N41400, N35725, N2994, N51867, N26057, N16461, N64372
U70524: N48740, N22816, N811, N64273, N26485, N43955, N14333, N27307, N36416, N35671, N58264, N23446, N31373, N6056, N52492, N2994, N1575, N30562, N51867, N26057
U4625: N48740, N35671, N52973, N22816, N811, N43955, N27307, N64273, N37666, N58264, N52835, N57189, N47020, N36416, N52492, N1575, N10612, N51867, N26057, N16461
U78087: N52973, N22816, N37666, N35671, N48740, N54562, N58264, N11551, N811, N43955, N46783, N24802, N47020, N677, N52492, N1575, N35725, N51867, N26057, N16461
U75924: N27307, N35671, N52973, N22816, N811, N26485, N43955, N46162, N52835, N64273, N9368, N37666, N58264, N57189, N31373, N52492, N1575, N51867, N26057, N16461
U79720: N48740, N811, N35671, N54562, N383, N43955, N27307, N37666, N15391, N2994, N52835, N13374, N46379, N8889, N51867, N35725, N26057, N46783, N10612, N16461
U8441: N48740, N52973, N22816, N37666, N35671, N54562, N58264, N52764, N46162, N27307, N811, N64273, N43955, N36416, N2994, N52492, N1575, N51867, N26057, N16461
U91154: N48740, N52973, N22816, N811, N35671, N26485, N58264, N27307, N37666, N64273, N43955, N37500, N31373, N6056, N1575, N52492, N51867, N26057, N35725, N16461
U42888: N48740, N52973, N22816, N811, N35671, N54562, N58264, N46162, N27307, N37666, N64273, N43955, N52835, N36416, N1575, N52492, N46783, N51867, N26057, N16461
U28661: N47020, N46749, N48740, N383, N58264, N53572, N46162, N37666, N35671, N28751, N43955, N28324, N811, N31978, N35725, N13941, N1575, N52492, N28640, N26057
U42236: N27307, N52973, N22816, N37666, N35671, N43955, N49279, N48740, N11551, N47020, N64273, N58264, N35725, N6056, N36416, N52492, N1575, N51867, N26057, N16461
U61647: N48740, N35671, N52973, N811, N43955, N2825, N27307, N64273, N37666, N58264, N52835, N57189, N13374, N52492, N1575, N47020, N51867, N10612, N26057, N16461
U77841: N52973, N22816, N811, N35671, N48740, N54562, N46162, N58264, N11551, N47020, N64273, N36416, N31373, N52492, N1575, N46783, N51867, N35725, N26057, N16461
U8112: N52973, N22816, N811, N35671, N48740, N43955, N53572, N37666, N64273, N58264, N23938, N4857, N2994, N47020, N41400, N52492, N1575, N8889, N54439, N51867
U84636: N48740, N35671, N52973, N22816, N811, N43955, N53572, N46162, N27307, N64273, N37666, N58264, N57189, N36416, N2994, N52492, N1575, N51867, N26057, N16461
U73687: N35671, N52973, N22816, N37666, N48740, N54562, N58264, N51099, N64273, N811, N57189, N13374, N52492, N1575, N47020, N35725, N51867, N26057, N10612, N16461
U16829: N9368, N811, N35671, N48740, N43955, N938, N49279, N1952, N57888, N32295, N37666, N64273, N52835, N33120, N43580, N16461, N51867, N52492, N1575, N42196
U66831: N27307, N52973, N22816, N811, N35671, N26485, N43955, N46162, N23446, N37666, N64273, N58264, N36416, N6056, N52492, N1575, N35725, N51867, N26057, N16461
U26654: N52973, N22816, N37666, N35671, N48740, N54562, N58264, N46162, N47020, N64273, N2994, N811, N36416, N52492, N1575, N46783, N51867, N10612, N26057, N16461
U61751: N52973, N22816, N36416, N64273, N48740, N54562, N18972, N46162, N58264, N13374, N35671, N52492, N1575, N811, N8889, N51867, N40390, N26057, N10612, N16461
U43221: N27307, N52973, N811, N35671, N26485, N43955, N18132, N52835, N9368, N37666, N64273, N26262, N938, N36416, N58264, N52492, N1575, N51867, N26057, N16461
U66724: N35671, N52973, N811, N48740, N54562, N26485, N58264, N64273, N37666, N53572, N43955, N57189, N36416, N2994, N52492, N1575, N51867, N26057, N10612, N16461
U72645: N35671, N52973, N22816, N811, N48740, N46162, N58264, N64273, N9368, N11551, N37666, N57189, N31373, N52492, N1575, N47020, N51867, N35725, N26057, N16461
U90299: N811, N52973, N48740, N54562, N53572, N64273, N43955, N14333, N23938, N26485, N2994, N31373, N28324, N52492, N1575, N7330, N51867, N26057, N8889, N16461
U88243: N35671, N52973, N22816, N811, N48740, N43955, N64273, N9368, N37666, N52835, N58264, N57189, N47020, N36416, N52492, N1575, N51867, N26057, N10612, N16461
U6188: N48740, N52973, N22816, N37666, N35671, N58264, N27307, N938, N811, N64273, N26262, N11551, N36416, N43955, N52492, N1575, N35725, N51867, N26057, N16461
U72552: N35671, N22816, N811, N48740, N54562, N9368, N53572, N46162, N58264, N64273, N11551, N37666, N57189, N36416, N52492, N1575, N35725, N51867, N26057, N16461
U9354: N52973, N22816, N811, N35671, N48740, N15391, N46162, N58264, N9368, N11551, N47020, N64273, N36416, N1575, N52492, N35725, N8889, N51867, N26057, N16461
U26885: N27307, N22816, N811, N35671, N54562, N383, N58264, N48740, N11551, N37666, N64273, N47020, N52492, N35725, N1575, N8889, N51867, N26057, N28640, N16461
U60839: N52973, N22816, N811, N35671, N48740, N43955, N53572, N36416, N64273, N23446, N58264, N31373, N2994, N52492, N1575, N8889, N10612, N51867, N26057, N16461
U64376: N48740, N52973, N22816, N37666, N64273, N46162, N58264, N27307, N811, N52835, N47020, N31373, N1575, N52492, N8889, N51867, N26057, N10612, N7173, N16461
U43177: N27307, N35671, N52973, N22816, N37666, N43955, N43386, N48740, N64273, N11551, N811, N58264, N57189, N47020, N31373, N52492, N1575, N35725, N51867, N26057
U63967: N52973, N22816, N811, N48740, N26485, N64273, N58264, N46162, N37666, N53572, N43955, N31373, N28324, N52492, N1575, N46783, N35725, N51867, N26057, N16461
U9859: N52973, N18063, N811, N35671, N48740, N26485, N383, N43955, N9368, N22816, N37666, N64273, N52835, N58264, N52492, N1575, N51867, N26057, N16461, N10612
U79578: N48740, N52973, N22816, N35671, N811, N383, N43955, N27307, N47020, N58264, N52835, N13374, N8889, N35725, N51867, N26057, N10612, N677, N16461, N64372
U19472: N48740, N52973, N22816, N811, N64273, N54562, N46162, N58264, N27307, N11551, N36416, N35671, N31373, N52492, N1575, N35725, N8889, N51867, N26057, N16461
U2763: N52973, N22816, N811, N35671, N48740, N26485, N58264, N46162, N37666, N64273, N53572, N43955, N23938, N6056, N52492, N1575, N35725, N51867, N26057, N16461
U40182: N15315, N22816, N811, N12409, N48740, N383, N59385, N52973, N37666, N35671, N279, N52492, N58264, N1575, N43955, N10612, N54571, N35725, N51867, N26057
U74929: N27307, N22816, N811, N35671, N26485, N26262, N46162, N938, N37666, N64273, N53572, N58264, N36416, N2994, N52492, N1575, N51867, N26057, N16461, N10612
U22381: N48740, N22816, N811, N35671, N54562, N383, N43955, N27307, N37666, N64273, N58264, N47020, N41172, N52492, N1575, N10612, N35725, N51867, N26057, N16461
U341: N52973, N22816, N811, N35671, N48740, N54562, N43955, N53572, N11551, N37666, N64273, N58264, N31373, N52492, N1575, N8889, N35725, N51867, N26057, N16461
U76740: N48740, N52973, N22816, N811, N35671, N26485, N43955, N27307, N11551, N37666, N64273, N58264, N31373, N52492, N1575, N35725, N8889, N51867, N26057, N16461
U75413: N52973, N13374, N22816, N35671, N48740, N58264, N53572, N811, N11551, N64273, N43955, N23938, N52492, N1575, N1091, N40390, N47020, N8889, N26057, N16461
U71745: N52973, N22816, N37666, N35671, N48740, N43955, N18972, N811, N64273, N58264, N47020, N36416, N1575, N52492, N8889, N35725, N51867, N10612, N26057, N16461
U78854: N48740, N35671, N22816, N37666, N9368, N43955, N53572, N46162, N27307, N64273, N811, N58264, N52835, N57189, N36416, N52492, N1575, N51867, N26057, N16461
U33466: N48740, N52973, N22816, N811, N35671, N54562, N58264, N46162, N31978, N27307, N37666, N64273, N43955, N36416, N2994, N52492, N1575, N51867, N26057, N16461
U1088: N52973, N938, N811, N35671, N43955, N46162, N52835, N9368, N22816, N37666, N64273, N58264, N36416, N6056, N47020, N52492, N1575, N51867, N26057, N10612
U79622: N27307, N35671, N52973, N22816, N811, N43955, N57189, N9368, N938, N37666, N58264, N5886, N18063, N13374, N51867, N26057, N35725, N16461, N64372, N40575
U27041: N52973, N22816, N811, N35671, N48740, N43955, N52764, N46162, N28132, N47020, N64273, N52835, N9368, N37666, N52492, N1575, N51867, N26057, N677, N16461
U35297: N48740, N35671, N52973, N44289, N811, N383, N43955, N46162, N27307, N64273, N47020, N58264, N52835, N57189, N31373, N1575, N52492, N51867, N26057, N16461
U3114: N48740, N52973, N811, N35671, N58264, N938, N46162, N27307, N31373, N64273, N43955, N36416, N6056, N47020, N52492, N1575, N35725, N51867, N26057, N16461
U52818: N64273, N52973, N22816, N811, N43955, N53572, N41387, N9368, N31373, N58264, N57189, N36416, N54571, N52492, N2994, N1575, N47020, N51867, N26057, N16461
U92013: N27307, N52973, N22816, N811, N35671, N26485, N43955, N46162, N52835, N9368, N37666, N64273, N58264, N31373, N26262, N52492, N1575, N51867, N26057, N16461
U29339: N52973, N22816, N811, N35671, N48740, N54562, N26485, N43955, N46162, N37666, N64273, N6056, N36416, N2994, N52492, N1575, N46783, N51867, N7173, N16461
U75067: N35671, N52973, N22816, N811, N48740, N58264, N64273, N9368, N47020, N43955, N57189, N37666, N2994, N36416, N52492, N1575, N10612, N51867, N26057, N16461
U54834: N48740, N46624, N37666, N43955, N53572, N46162, N11415, N35671, N811, N6056, N27307, N64273, N31373, N52835, N57189, N52492, N1575, N51867, N26057, N16461
U36841: N27307, N35671, N52973, N811, N26485, N43955, N46162, N23446, N64273, N5886, N37666, N53572, N58264, N57189, N36416, N52492, N1575, N51867, N26057, N16461
U34283: N48740, N35671, N52973, N22816, N811, N43955, N53572, N46162, N27307, N64273, N31373, N58264, N52835, N57189, N23938, N52492, N1575, N51867, N26057, N16461
U39845: N35671, N52973, N22816, N811, N48740, N53572, N43955, N64273, N37666, N52835, N26485, N58264, N57189, N36416, N54571, N1575, N52492, N51867, N26057, N16461
U44184: N52973, N47020, N22816, N35671, N54562, N58264, N18972, N46162, N37666, N64273, N43955, N811, N36416, N52492, N1575, N8889, N35725, N51867, N1091, N16461
U74017: N52973, N22816, N811, N35671, N48740, N54562, N58264, N512, N37666, N64273, N15194, N63231, N8889, N51867, N1575, N52492, N42196, N35725, N10612, N16461
U68201: N48740, N52973, N37666, N35671, N58264, N49279, N18063, N27307, N811, N64273, N43955, N11551, N47020, N36416, N52492, N1575, N35725, N51867, N26057, N16461
U40186: N27307, N52973, N22816, N811, N35671, N54562, N58264, N53572, N46162, N37666, N64273, N43955, N36416, N2994, N52492, N1575, N8889, N51867, N26057, N16461
U49468: N27307, N37666, N52973, N22816, N35671, N54562, N43955, N53572, N46162, N52835, N811, N64273, N28324, N31373, N52492, N1575, N46379, N8889, N51867, N16461
