U93097: N1020, N28747, N55347, N7043, N48552, N14736, N32784, N64273, N3417, N1575, N52492, N31373, N23938, N45757, N43528, N9883, N13353, N41004, N44737, N13133
U37624: N62992, N20165, N35159, N54000, N21428, N57542, N50657, N35737, N26251, N57368, N51776, N41122, N39616, N36741, N57260, N22917, N64627, N58941, N21019, N62485
U66850: N13964, N40591, N55303, N39456, N28725, N31868, N53452, N31060, N10876, N44153, N16520, N24617, N22803, N164, N64801, N23176, N25380, N41265, N64289, N8375
U31763: N22423, N55260, N15257, N49188, N2659, N52835, N4936, N11961, N43016, N22417, N56045, N46726, N61197, N18531, N36901, N58881, N17952, N17261, N25650, N54805
U65198: N53754, N57625, N53201, N15898, N31578, N37352, N52334, N45340, N9059, N39733, N22891, N52939, N54571, N33738, N58785, N42849, N38770, N60858, N54562, N37666
U56961: N62700, N32105, N37895, N62777, N44249, N47861, N51019, N59082, N24146, N55371, N45338, N24275, N20602, N38779, N44556, N38915, N29379, N16806, N31341, N27307
U952: N65058, N21101, N34225, N27552, N6522, N5228, N4215, N45779, N14370, N36243, N59067, N16138, N485, N38164, N16035, N35045, N26917, N37547, N17228, N53913
U59931: N55067, N21200, N48627, N11778, N34083, N1572, N5328, N30472, N53140, N59867, N59761, N63681, N16953, N29751, N41447, N9869, N39741, N64130, N42196, N17084
U40855: N48740, N19387, N13628, N2758, N52973, N11415, N59933, N26485, N811, N48426, N58098, N37666, N60675, N938, N4241, N43955, N47854, N23864, N9368, N14736
U57124: N14194, N5165, N20378, N44401, N52284, N64195, N57560, N25411, N21200, N46923, N51309, N61817, N4179, N58881, N17865, N11940, N16777, N18461, N32567, N56051
U12603: N46037, N62820, N11930, N5152, N15060, N25583, N45826, N63965, N64148, N30042, N40085, N12477, N64392, N55176, N7505, N30699, N46024, N63693, N42249, N40575
U93723: N43383, N55086, N50757, N59044, N29450, N49082, N48740, N52973, N9182, N7826, N43360, N14354, N52907, N811, N22816, N11770, N17821, N13374, N59602, N35671
U75490: N46545, N29217, N30725, N39932, N58129, N46921, N40409, N53756, N62673, N15296, N31005, N62170, N9321, N15249, N4107, N58506, N31556, N54302, N20816, N64835
U84914: N56884, N45294, N46446, N23373, N25657, N52530, N57725, N36901, N15066, N48843, N4905, N60631, N22965, N32702, N54016, N53697, N64037, N42877, N13887, N37666
U29046: N26650, N49505, N56551, N21375, N22774, N65016, N57311, N20331, N59257, N47868, N35045, N60592, N49297, N36545, N39028, N28899, N28112, N53717, N7895, N13599
U51036: N10146, N61595, N35769, N22809, N5377, N14057, N54534, N39814, N53529, N33064, N43508, N7657, N22414, N44463, N34276, N28539, N26154, N48241, N46088, N31014
U88156: N21967, N14924, N49634, N52989, N225, N49955, N5576, N522, N2277, N47851, N23132, N518, N19915, N38797, N10879, N49292, N46714, N6767, N7658, N23517
U38617: N9724, N13628, N37666, N811, N22816, N52973, N35671, N51104, N383, N45953, N54562, N938, N47020, N21019, N4156, N9368, N38841, N53572, N23938, N33791
U28557: N57216, N64902, N5358, N1410, N26626, N25428, N6354, N14846, N50007, N34344, N34063, N17721, N13827, N61326, N62358, N28895, N23081, N41526, N30089, N31050
U50472: N54113, N63342, N14025, N39814, N1540, N36182, N27866, N9869, N11772, N59003, N11569, N30818, N9135, N52635, N56551, N64632, N13011, N43871, N52508, N34360
U69500: N39489, N61969, N6258, N29208, N15748, N54164, N40943, N16066, N17289, N37776, N55029, N28884, N24539, N50725, N42158, N31578, N18978, N3168, N48302, N14159
U33709: N11846, N15882, N10386, N8709, N234, N9583, N11237, N59833, N8657, N48224, N10032, N52839, N16553, N44084, N17031, N7094, N1684, N26213, N29534, N31031
U3067: N570, N24754, N24017, N63251, N63965, N15768, N47872, N26762, N4034, N49003, N30528, N48025, N40039, N22566, N36408, N9724, N48740, N54866, N38368, N62044
U10453: N59833, N12902, N61817, N11846, N10386, N59337, N32295, N22061, N4247, N1372, N15882, N3128, N11417, N13133, N33120, N16327, N9583, N43955, N28132, N9763
U62143: N41979, N53634, N26293, N27333, N6638, N1815, N63828, N28725, N25325, N57202, N60059, N29418, N31884, N11119, N52153, N7893, N15568, N3761, N44554, N10020
U77599: N58092, N47710, N30713, N29541, N21186, N39796, N49183, N51560, N7789, N59469, N63255, N23446, N22036, N36545, N706, N46749, N8233, N28855, N63550, N17228
U46949: N27731, N55931, N19387, N44746, N57034, N53837, N33113, N6670, N811, N938, N52973, N35671, N54136, N37848, N6549, N37666, N26485, N43277, N53572, N6566
U18250: N14054, N13080, N54862, N34044, N23563, N61902, N9139, N19025, N54265, N62291, N39907, N53443, N47433, N60620, N7657, N53717, N24176, N51202, N62227, N4265
U39853: N51898, N27579, N48510, N24965, N62092, N59022, N1443, N15518, N26742, N40164, N36037, N61040, N57244, N28420, N51897, N28571, N29490, N55942, N20384, N63647
U58717: N22985, N59317, N37666, N52973, N811, N22816, N48740, N47888, N677, N53406, N15391, N13374, N938, N41881, N44289, N41174, N35671, N54562, N32237, N45416
U34293: N24832, N60757, N46545, N41670, N811, N48740, N22816, N52973, N3089, N27307, N383, N37666, N51703, N35671, N53572, N54562, N46783, N32257, N9368, N24802
U42664: N9869, N724, N31294, N54171, N22061, N17975, N62949, N21004, N23864, N32295, N5822, N27579, N36292, N6281, N9059, N3138, N729, N25226, N9340, N52662
U37429: N26782, N33145, N49046, N52714, N28895, N20519, N42845, N58301, N43064, N47357, N33620, N23107, N5669, N10556, N50912, N53584, N61197, N30273, N31423, N15632
U20700: N33240, N11675, N27908, N30562, N63965, N14333, N26762, N21914, N25024, N52447, N51109, N26968, N20287, N183, N49505, N23807, N22564, N34852, N383, N7125
U78764: N30668, N11600, N59067, N808, N65016, N32784, N50845, N6281, N40411, N28029, N22613, N5659, N46693, N60675, N47854, N27552, N22874, N17070, N21265, N57368
U39178: N55323, N37157, N13543, N33415, N26792, N31370, N1180, N9360, N51875, N20984, N48740, N44967, N52973, N42647, N1107, N26485, N53572, N52103, N35671, N57560
U6115: N21542, N1572, N56791, N27979, N47811, N65025, N64638, N53452, N21654, N130, N44203, N51914, N30372, N35411, N62505, N64802, N56493, N26762, N50653, N41526
U1215: N14194, N14615, N56551, N49180, N7975, N27307, N22816, N26485, N38155, N48740, N811, N35393, N54562, N35671, N36886, N23446, N12761, N53572, N46377, N36777
U86427: N50559, N31063, N58131, N41265, N33397, N29306, N34495, N39003, N48515, N31782, N16619, N30466, N1021, N37052, N26742, N26485, N46749, N39094, N32257, N40788
U77969: N1477, N13887, N52299, N30713, N37666, N27737, N52973, N63817, N22816, N48740, N811, N52839, N31978, N31782, N1006, N41782, N38841, N522, N54562, N14354
U44169: N5501, N52635, N64741, N4384, N3169, N36987, N9306, N48740, N30544, N61822, N44203, N53349, N19685, N9689, N51954, N43083, N52973, N2970, N1180, N27307
U24228: N46069, N25127, N12869, N32888, N45779, N65016, N34736, N56376, N3159, N23446, N834, N44499, N16439, N48740, N7993, N52973, N51470, N29491, N63174, N37666
U34818: N22908, N28785, N9527, N7017, N56132, N64269, N3173, N33896, N59427, N40109, N17084, N13055, N7654, N29228, N27589, N64960, N59412, N25303, N28597, N32649
U48817: N18202, N9284, N6903, N61079, N30713, N28983, N52973, N16020, N53011, N4505, N36224, N13854, N37204, N26485, N811, N37666, N23107, N9368, N59933, N10560
U1759: N8074, N37666, N22816, N52973, N48740, N811, N51895, N26485, N35671, N938, N53572, N59908, N51104, N30207, N2825, N54562, N32257, N38841, N18972, N14354
U83460: N25999, N39601, N59469, N50588, N7928, N59933, N14483, N53004, N23446, N56051, N15855, N63550, N58553, N36678, N15269, N38556, N63255, N58636, N1019, N21654
U46441: N5085, N63650, N59933, N62863, N23446, N23278, N49940, N46749, N22816, N32623, N48740, N63255, N43955, N22036, N10083, N45912, N16344, N42647, N14483, N56969
U54306: N52939, N16520, N23176, N64801, N31294, N31184, N24779, N58617, N740, N5328, N15249, N2541, N29952, N19019, N8656, N10541, N38356, N36836, N2869, N41884
U52428: N41447, N28895, N19080, N49919, N7416, N11803, N20112, N37352, N29693, N23184, N61949, N4644, N49925, N19387, N811, N53763, N63682, N51986, N32118, N41526
U51485: N23180, N54845, N32759, N8928, N18295, N46012, N7568, N64933, N30725, N56347, N25325, N43223, N60658, N11823, N1768, N35951, N59874, N36742, N37258, N34459
U84983: N9838, N46396, N2480, N36408, N60724, N103, N32854, N11469, N23956, N37715, N61760, N31704, N16918, N50227, N15403, N15325, N57032, N7419, N50355, N58345
U23821: N29313, N58098, N15982, N40184, N3984, N2811, N19036, N33155, N53697, N56300, N60130, N47020, N35671, N63599, N1058, N30465, N23184, N22722, N48448, N45340
U48747: N8029, N48350, N20187, N41133, N17531, N60779, N20912, N31503, N17261, N25226, N23391, N21310, N17405, N6371, N38070, N5576, N28987, N1477, N64459, N49940
U58204: N48407, N26538, N42890, N12730, N12410, N54825, N21863, N35338, N64724, N62779, N18310, N23502, N13864, N759, N31060, N5088, N53838, N23455, N23101, N10566
U29517: N60507, N63412, N16035, N52714, N14456, N31948, N50607, N10250, N11600, N7043, N5358, N3437, N4986, N1768, N41126, N52337, N63681, N60969, N13763, N28052
U67702: N52939, N38488, N4573, N36836, N59856, N18862, N20147, N64634, N43587, N29536, N13689, N59761, N31748, N60186, N52294, N53697, N52973, N23008, N41309, N26485
U91514: N8114, N41658, N7119, N23955, N11778, N58527, N34844, N64835, N1477, N4515, N43770, N52635, N51896, N59009, N22742, N58383, N739, N1667, N485, N52728
U92511: N36408, N46736, N30238, N38620, N58098, N15773, N22215, N60757, N10032, N48487, N44854, N49505, N54321, N31958, N30481, N9756, N57000, N43386, N34225, N47020
U24546: N12359, N61381, N26293, N29491, N14125, N51686, N12669, N15105, N30562, N14333, N28251, N38490, N34709, N32031, N39776, N50898, N42094, N19099, N60639, N63421
U89920: N31915, N64859, N53754, N1166, N52098, N46377, N27252, N4194, N19004, N17153, N27361, N65062, N7416, N40165, N20816, N20285, N3707, N4162, N31763, N33846
U11250: N58965, N6281, N50757, N47040, N11511, N52606, N55086, N13486, N51986, N34525, N21004, N2277, N22061, N12570, N26213, N55609, N45887, N13604, N3918, N32295
U15992: N30671, N21508, N32533, N34397, N1508, N15015, N47020, N59044, N18485, N62863, N4573, N25096, N45666, N44453, N24826, N33297, N35067, N6471, N42723, N49576
U79183: N63385, N27229, N46959, N52484, N30495, N52939, N4238, N35411, N7657, N23816, N20519, N33265, N3997, N5328, N4247, N14025, N7928, N34515, N21535, N33469
U66309: N39601, N52714, N35018, N47712, N24480, N811, N11648, N29364, N1443, N59162, N38764, N48740, N32344, N32257, N5676, N62092, N20676, N52973, N58636, N31978
U31833: N14036, N739, N55461, N28059, N15728, N23632, N9838, N31005, N52714, N58205, N11469, N63542, N6916, N39883, N63336, N15403, N22371, N53528, N31893, N54869
U62554: N41432, N31552, N2624, N35576, N54960, N32986, N55440, N46976, N24434, N496, N41787, N57332, N65036, N26782, N30345, N9763, N11823, N17242, N22423, N32015
U11406: N57216, N45500, N45958, N41064, N8941, N27832, N35671, N22908, N18202, N35619, N31799, N747, N811, N52973, N7094, N4331, N48740, N38490, N34709, N28251
U35077: N58751, N28345, N7852, N59149, N33120, N26538, N48350, N59602, N37666, N48740, N15768, N35998, N19036, N59933, N35220, N26485, N59469, N45779, N10250, N53923
U36014: N58965, N56493, N58785, N55553, N26878, N60660, N41365, N22979, N44492, N55397, N56194, N2728, N61760, N15568, N55460, N35521, N29354, N26018, N33347, N26811
U17020: N17393, N51120, N11360, N9869, N13854, N10088, N35671, N63859, N28112, N802, N13374, N62947, N11770, N9763, N47786, N54302, N46178, N42095, N4390, N60520
U10154: N31063, N58131, N1564, N45612, N40466, N11041, N42950, N21941, N2904, N42196, N37287, N6928, N51364, N21468, N305, N34059, N7556, N64627, N22917, N37776
U1224: N47102, N49527, N30724, N60085, N19036, N428, N14713, N42223, N16081, N9135, N59469, N48187, N57560, N38311, N58264, N33265, N32053, N12902, N59933, N46749
U86097: N52286, N44926, N26336, N445, N21508, N32533, N20984, N6928, N31060, N50725, N308, N61786, N24617, N8427, N15015, N8375, N24375, N46738, N8364, N28152
U20196: N33141, N35011, N37346, N13704, N33123, N40985, N54401, N38951, N64919, N21513, N20688, N65016, N22774, N24083, N11217, N24985, N18375, N37666, N32647, N36956
U74052: N45671, N16035, N54397, N31948, N4254, N42723, N21077, N59867, N45950, N13568, N43871, N3708, N6443, N20510, N47325, N11645, N6790, N51895, N37666, N53897
U41273: N49117, N6555, N43634, N51898, N8378, N12812, N63681, N37773, N40204, N412, N36816, N55977, N5655, N57813, N12344, N17870, N43927, N59044, N18146, N44184
U92459: N25380, N17821, N51587, N51104, N6735, N45264, N402, N15269, N56523, N57775, N49834, N42017, N35290, N28289, N38556, N44787, N54260, N34059, N55819, N25334
U56885: N43397, N15171, N30744, N11942, N36741, N22600, N31664, N57368, N34171, N21428, N12906, N40016, N37420, N14829, N62227, N17127, N7826, N9182, N43360, N2419
U39688: N30201, N51008, N61233, N32038, N55323, N8400, N12403, N29534, N35405, N10902, N5088, N24985, N52989, N51585, N59494, N52839, N24951, N63791, N22965, N16256
U64895: N3984, N2811, N42141, N27025, N50990, N52973, N739, N22809, N35769, N28222, N811, N36425, N46459, N36611, N22816, N35671, N48455, N54562, N9368, N37250
U86164: N20056, N42849, N17458, N11675, N4128, N53248, N43932, N32255, N52973, N53906, N34641, N58609, N29059, N58924, N18793, N3157, N24713, N49607, N56545, N30572
U56892: N32533, N21508, N64327, N4226, N14699, N8733, N33957, N43016, N18653, N557, N60921, N34844, N10522, N62991, N58562, N53497, N1665, N3781, N29229, N8656
U11733: N26742, N37636, N6399, N16619, N58542, N21436, N30818, N38985, N37052, N28179, N8711, N39832, N30466, N26485, N63919, N59367, N21019, N31782, N14652, N26953
U18414: N55253, N57226, N36689, N7961, N31939, N46178, N18291, N32523, N16725, N62391, N10050, N28420, N21513, N30769, N52009, N9883, N33169, N677, N57462, N46959
U47745: N60105, N29862, N45590, N496, N40899, N28506, N43386, N12570, N40368, N25650, N34225, N46178, N25303, N56884, N28203, N47040, N11218, N31086, N48740, N27866
U9721: N61162, N54302, N35272, N51120, N17393, N36182, N23671, N35570, N42158, N21967, N8559, N3089, N58462, N13573, N57104, N37666, N58264, N26485, N29536, N22244
U12077: N62779, N41660, N47020, N11645, N39387, N47325, N52714, N53897, N48740, N56966, N279, N54562, N811, N22816, N58828, N26521, N34973, N938, N3708, N58264
U2769: N33959, N40332, N58098, N23110, N13601, N3157, N47553, N10757, N31184, N10088, N53222, N5329, N24136, N39742, N445, N51005, N17510, N51318, N25325, N6021
U46526: N45548, N52322, N38053, N38780, N32701, N40156, N12380, N12436, N40695, N44153, N63037, N52858, N59307, N32786, N20177, N38882, N14501, N30658, N35272, N49833
U42121: N11718, N21508, N32533, N62779, N4948, N42972, N45630, N47902, N60322, N43538, N18729, N28579, N50245, N22813, N41950, N21719, N57733, N3160, N64289, N10876
U49134: N33846, N35671, N31477, N22816, N52973, N811, N31373, N52492, N54562, N1575, N64273, N36416, N23938, N37666, N9368, N43702, N938, N53572, N23446, N57189
U89687: N43222, N43710, N31329, N50039, N51140, N43016, N61306, N57734, N55253, N30421, N55622, N15748, N44422, N40204, N38142, N37773, N41714, N11359, N43871, N48740
U17838: N42972, N2482, N12635, N6549, N38835, N55435, N13471, N34090, N51202, N1394, N53443, N23144, N15279, N33448, N17952, N61338, N17543, N62401, N53562, N11974
U19676: N13864, N22896, N11762, N36821, N56573, N6928, N51858, N50896, N48875, N35671, N5794, N28855, N10020, N25664, N64289, N52973, N53496, N740, N10876, N6642
U69497: N63381, N40288, N17694, N4038, N57591, N7757, N14478, N17242, N61326, N49516, N12162, N32734, N53237, N40435, N63964, N54956, N32457, N36115, N10612, N42981
U28973: N26762, N51914, N39109, N19891, N30372, N47553, N32639, N58751, N49834, N8247, N39774, N35411, N41670, N26445, N36779, N31978, N1443, N40523, N15244, N29442
U17327: N56456, N9805, N43530, N45236, N811, N9284, N53572, N59933, N35671, N57560, N47851, N42647, N23446, N35398, N9368, N37666, N46749, N27307, N43955, N22816
U25205: N58693, N14601, N56551, N6532, N6664, N26572, N30818, N12162, N63328, N19477, N52202, N834, N409, N30963, N34729, N3798, N51898, N28413, N5364, N33121
U1366: N4661, N34949, N15882, N18992, N13272, N34844, N31492, N18010, N40983, N49516, N12162, N56746, N24386, N28281, N25992, N54125, N61952, N2594, N33670, N35957
U15275: N2594, N53140, N28725, N57053, N39050, N34480, N9689, N23409, N811, N48740, N13907, N15746, N52973, N22816, N49761, N26023, N938, N18063, N383, N35797
U56517: N47811, N51560, N39796, N49183, N3506, N36793, N1477, N27101, N811, N35671, N37666, N3313, N13374, N29541, N3737, N52973, N739, N58638, N52691, N63773
U81467: N32708, N27252, N17578, N46377, N2324, N38239, N11652, N64326, N47902, N5891, N47851, N4675, N45629, N60620, N23730, N39002, N1495, N28725, N13094, N2573
U67800: N48729, N48486, N31154, N42676, N37666, N6532, N30201, N10612, N55378, N52973, N58617, N60647, N49279, N49521, N50167, N26521, N811, N22816, N45057, N22874
U10524: N15382, N14181, N24832, N11572, N46338, N9577, N34185, N1495, N8427, N18485, N40094, N42844, N45967, N49259, N9792, N41737, N63385, N38239, N34400, N10522
U89173: N8941, N17416, N40664, N49510, N33846, N3497, N48740, N44558, N37666, N52973, N21965, N46810, N43083, N13165, N16020, N6258, N29009, N60647, N41881, N7043
U88657: N64296, N28132, N61466, N50463, N23444, N56474, N29977, N23489, N49892, N55120, N52284, N56387, N16990, N49541, N12288, N17242, N16311, N44608, N48740, N25620
U69897: N54113, N4635, N37500, N11772, N2573, N17647, N41697, N17393, N51120, N54016, N9139, N7895, N47248, N49180, N26262, N63465, N15683, N42457, N16914, N7121
U86911: N63014, N7505, N29735, N10879, N45953, N44621, N6247, N33121, N30283, N59213, N6432, N40956, N51966, N26518, N4905, N13887, N50808, N41503, N35486, N15947
U93003: N60620, N58098, N23730, N36793, N55347, N1693, N52069, N59561, N30283, N51005, N14736, N23481, N43143, N19643, N46263, N63682, N8876, N39907, N28999, N1920
U93251: N31086, N12780, N41074, N47248, N39050, N39883, N26154, N34459, N18476, N23490, N34297, N40368, N29059, N35576, N28589, N962, N19047, N30118, N17228, N24224
U62446: N51364, N6642, N25860, N1307, N33012, N43715, N24991, N62683, N10008, N94, N30606, N16291, N55860, N44926, N58540, N37776, N31014, N18024, N39742, N35773
U30748: N29494, N56343, N16549, N28448, N59850, N36553, N46917, N26953, N49279, N20603, N23446, N27307, N10032, N46749, N811, N26485, N35671, N52973, N59981, N48740
U40508: N18202, N22539, N26624, N49586, N62750, N25457, N40852, N64477, N10901, N53972, N49251, N34672, N13288, N15921, N3763, N4105, N2758, N45023, N47792, N48252
U5072: N61381, N29652, N60834, N5050, N42904, N15894, N41265, N54439, N47902, N45980, N30553, N58086, N64846, N38333, N45629, N4119, N56347, N57805, N37395, N9806
U15955: N63553, N47040, N54171, N9259, N21004, N34925, N62939, N11511, N33203, N5765, N16323, N46263, N2548, N36980, N22061, N5328, N25226, N36292, N39002, N25437
U79059: N35406, N35998, N483, N20378, N30528, N23346, N48151, N62436, N7600, N58293, N38319, N53228, N63155, N50808, N31915, N10083, N28203, N18010, N42647, N30741
U11174: N15477, N7600, N49833, N39463, N570, N24754, N47383, N10825, N43508, N41640, N20961, N49831, N53350, N31036, N32074, N21253, N31012, N37547, N1495, N45057
U24631: N39651, N58693, N19687, N3969, N22036, N59933, N57560, N54003, N8233, N1006, N25988, N36796, N19635, N17694, N48515, N44249, N16790, N17681, N23864, N33507
U69780: N3841, N53955, N43955, N10083, N46749, N56517, N64894, N51995, N58264, N38311, N64816, N28506, N7657, N16344, N37786, N25441, N42011, N48740, N28327, N7288
U51044: N6258, N57415, N60695, N86, N39974, N13374, N46708, N811, N52973, N39448, N49279, N48740, N938, N56620, N41881, N44289, N63650, N36886, N54408, N46379
U79787: N56113, N61545, N38407, N17017, N20985, N9792, N49259, N7017, N9527, N45340, N29125, N23558, N30668, N11600, N62777, N28579, N43538, N18729, N36741, N3173
U42132: N31626, N36836, N58638, N43587, N13689, N4573, N18862, N6343, N25091, N52294, N19300, N39949, N28811, N39918, N59761, N29536, N64228, N2045, N53697, N23008
U2999: N18202, N29490, N64327, N23517, N28669, N51898, N926, N24826, N52322, N4689, N57536, N15942, N6432, N54729, N25303, N37666, N14597, N22816, N25133, N18063
U15655: N21042, N4505, N31516, N45283, N37776, N31984, N42158, N16066, N7181, N46880, N48302, N28327, N40943, N45779, N40728, N18978, N53687, N27906, N53756, N20233
U14324: N54534, N28152, N40184, N11359, N52103, N41133, N6858, N3984, N24062, N50775, N23855, N21660, N45294, N2811, N30196, N30495, N50565, N52493, N63793, N31676
U3178: N5329, N63480, N23691, N23629, N46726, N26782, N33630, N23409, N11727, N48706, N25107, N12043, N24675, N19632, N23196, N48215, N12761, N36186, N55887, N60300
U49052: N48812, N27363, N12162, N28448, N22442, N55067, N4661, N64613, N4194, N54302, N46319, N17768, N811, N12843, N46379, N8889, N58935, N46901, N49251, N5293
U54412: N15942, N22037, N6258, N3234, N63828, N20072, N11460, N11600, N31141, N30658, N58216, N35671, N51954, N16323, N7658, N33738, N8399, N1360, N13374, N27639
U72317: N7895, N42248, N48552, N1693, N61909, N28669, N16619, N10912, N57451, N6532, N46923, N22896, N12436, N30562, N27908, N7330, N56641, N17821, N46261, N59908
U24937: N3126, N64195, N59469, N9763, N22036, N59933, N56051, N33265, N23446, N8233, N2819, N14483, N42457, N58553, N51210, N41447, N32295, N63255, N11360, N46923
U16387: N59655, N56681, N17973, N26125, N28289, N1564, N12547, N10556, N31602, N53332, N47490, N7965, N62744, N9023, N63650, N2482, N4270, N23736, N17368, N35671
U34756: N62341, N57311, N5656, N50029, N45353, N2159, N27906, N50797, N57225, N29217, N28716, N6615, N29124, N59257, N47020, N64859, N9321, N13980, N47868, N53955
U9603: N39160, N23110, N21004, N52102, N45912, N6463, N42647, N26485, N33203, N59602, N7121, N22301, N23855, N63656, N38442, N61381, N23446, N9340, N10123, N47646
U81998: N59561, N22348, N1564, N41004, N40982, N48740, N23446, N10083, N52973, N57560, N23675, N811, N43955, N35671, N13981, N53572, N61162, N30049, N17586, N37666
U22214: N28851, N58070, N31332, N58751, N64269, N11253, N62065, N22985, N14713, N14285, N61829, N26584, N19568, N15469, N35389, N63627, N51848, N47195, N11789, N17228
U74159: N4404, N55555, N22728, N23446, N35671, N48740, N54197, N10083, N6343, N11929, N811, N11415, N5428, N62365, N59933, N33507, N41004, N53572, N43955, N46477
U8818: N26624, N51210, N6566, N26293, N13288, N21004, N13543, N28725, N59501, N28539, N26213, N23558, N9583, N36292, N22061, N21147, N23002, N33347, N53599, N25226
U22242: N45548, N45236, N52973, N811, N48740, N37666, N27307, N22816, N53572, N26485, N32257, N5051, N383, N35671, N9368, N25127, N3704, N54562, N26023, N52907
U63421: N6903, N43863, N15977, N3216, N16300, N31031, N9284, N15882, N52202, N41491, N49872, N5078, N56983, N20901, N43984, N59162, N28043, N17655, N57521, N59602
U37728: N12940, N57236, N52484, N62777, N21615, N37895, N32295, N6258, N38267, N28716, N21375, N3711, N17701, N28132, N44412, N54475, N13604, N52034, N14228, N45980
U81855: N8928, N38490, N34709, N38540, N19117, N40368, N44853, N14535, N9734, N22442, N45523, N23778, N61593, N18426, N26650, N45701, N46389, N6056, N811, N22423
U2916: N14273, N31294, N63356, N9284, N64613, N23481, N34492, N22942, N25623, N976, N6354, N55931, N49925, N19643, N6903, N31948, N26626, N23107, N11675, N38637
U48646: N42767, N27905, N50797, N22566, N7789, N234, N22939, N1989, N3126, N33611, N60747, N40206, N23039, N12959, N11932, N18943, N5107, N1344, N34283, N16021
U92407: N16125, N6302, N53476, N21535, N19351, N20074, N832, N37666, N28420, N22816, N26768, N63353, N811, N10857, N26488, N54562, N48351, N23616, N31150, N17946
U43546: N19486, N61306, N58693, N63037, N6281, N35011, N34090, N24083, N15942, N16447, N49046, N32854, N43400, N13058, N6549, N36796, N15279, N1394, N5077, N48884
U41898: N41447, N59162, N28895, N16439, N63682, N39151, N27866, N41950, N21719, N20285, N55322, N4891, N53686, N56501, N26649, N60631, N51344, N30553, N17084, N6382
U74968: N6858, N5135, N16051, N41126, N33469, N41549, N53630, N28811, N17070, N1020, N31503, N1567, N48663, N2034, N12608, N61363, N12761, N29952, N33630, N62976
U67043: N28725, N34844, N54456, N53452, N63475, N39456, N55303, N40591, N55531, N41265, N32237, N30238, N59469, N7466, N22036, N38556, N59933, N8233, N12613, N23446
U71552: N19061, N5377, N59162, N16439, N36743, N15568, N41447, N14125, N53894, N31884, N28895, N39151, N63682, N28640, N21219, N29268, N27866, N17031, N42928, N42647
U72811: N26650, N26233, N54534, N22774, N65016, N28899, N10786, N60592, N46146, N10556, N775, N63421, N50080, N2960, N36182, N24062, N52973, N48740, N35771, N12162
U47005: N62065, N19568, N15469, N27436, N8090, N32647, N12843, N55067, N1091, N63546, N56217, N64264, N56270, N43822, N36689, N40403, N40390, N11289, N31939, N7961
U70132: N518, N1364, N27731, N17070, N62976, N12608, N48740, N811, N1567, N2034, N15768, N28669, N23196, N26485, N3841, N7328, N41548, N35671, N12761, N64634
U12630: N59067, N35045, N37589, N10825, N47383, N31005, N60161, N37688, N37629, N44084, N45294, N58054, N22728, N32784, N11569, N43016, N808, N4689, N41717, N35495
U85300: N9579, N15882, N52973, N811, N26485, N23824, N2034, N23517, N43955, N42647, N6566, N53572, N37666, N38620, N10083, N35671, N938, N4857, N50312, N17122
U10302: N4986, N42141, N60134, N3216, N24108, N55997, N5146, N54866, N6814, N62260, N44203, N33240, N15072, N45586, N47553, N29017, N52308, N34679, N55378, N28420
U25477: N43397, N58941, N37925, N2749, N33796, N14036, N27552, N57260, N60826, N47862, N42849, N40752, N13573, N57368, N40420, N12780, N60858, N23394, N62485, N18212
U49197: N59494, N11675, N53687, N33846, N23184, N21965, N63805, N62092, N26953, N301, N23671, N30572, N35327, N5152, N44009, N1443, N48740, N52973, N57700, N40329
U54849: N31670, N16311, N6258, N29536, N47263, N17363, N1495, N44145, N3292, N31150, N16552, N31964, N12351, N28060, N30135, N20603, N45612, N14056, N50312, N55435
U49809: N35051, N36182, N23816, N44084, N43863, N27552, N60826, N42015, N6463, N53587, N34580, N47862, N44516, N42849, N60858, N52907, N14354, N9349, N13573, N60577
U51655: N26224, N54227, N65202, N36624, N38333, N22896, N14511, N2541, N44528, N3064, N47133, N54862, N13080, N34044, N11511, N48533, N40130, N10522, N52393, N10931
U83425: N41258, N7125, N42378, N62805, N21042, N17468, N4241, N20545, N26915, N32548, N48663, N1849, N25064, N4573, N17073, N14929, N57005, N3517, N61081, N41380
U46704: N9724, N45236, N31184, N53715, N445, N3704, N39774, N25325, N45612, N64477, N25457, N40852, N17834, N7657, N15921, N26224, N811, N36553, N35340, N64808
U31840: N30374, N1597, N35570, N31652, N63481, N20287, N41088, N31027, N53079, N53452, N58941, N57987, N11194, N55303, N40591, N39456, N39432, N55860, N54315, N64195
U42990: N32708, N27252, N17578, N46377, N2324, N11652, N38239, N64326, N47902, N5891, N45629, N4675, N1495, N7466, N47020, N13094, N24434, N46586, N31670, N38690
U61279: N46069, N46178, N53242, N11270, N57413, N32703, N5476, N12488, N49878, N29116, N54238, N16577, N51033, N6547, N10344, N51140, N15912, N7865, N15429, N64063
U53974: N3707, N59833, N9724, N3069, N11762, N32305, N1323, N54577, N43738, N1410, N36359, N7500, N15051, N27025, N11930, N59162, N38690, N48740, N811, N35671
U10158: N40078, N24509, N64269, N39008, N45612, N3126, N11041, N54049, N53031, N63627, N51848, N30291, N55819, N56142, N30481, N9997, N49908, N56934, N23603, N44954
