U10008: N31893, N49712, N34344, N28324, N33212, N30630, N17073, N19882, N6873, N61466, N32641, N2649, N19635, N11645, N37629, N25774, N3996, N1344, N31294, N44789
U70251: N51745, N62820, N53308, N28324, N48049, N46236, N43173, N59415, N33469, N10379, N48084, N41640, N45095, N38390, N12570, N34457, N37458, N51187, N59526, N27979
U55151: N51745, N62820, N53308, N28324, N48049, N46236, N43173, N59415, N33469, N41064, N48084, N41640, N33363, N39050, N12570, N34457, N37458, N51187, N1091, N27979
U86920: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N48084, N41640, N33363, N2970, N12570, N34457, N37458, N5886, N59526, N27979
U13104: N51745, N62820, N51690, N28324, N11823, N46236, N38390, N59415, N33469, N5940, N48049, N28420, N51700, N33273, N12570, N34457, N37458, N51187, N48084, N27979
U21467: N51745, N62820, N37458, N28324, N48049, N46236, N38390, N59415, N33469, N10379, N48084, N39463, N45095, N39050, N12570, N34457, N45017, N51187, N59526, N27979
U50196: N51745, N62820, N45017, N28324, N44903, N46236, N39050, N59415, N33469, N41640, N48084, N10379, N45095, N38390, N12570, N20507, N51690, N51187, N59526, N27979
U60878: N51745, N62820, N45017, N28324, N48049, N46236, N39050, N59415, N33469, N10379, N48084, N41640, N37783, N38390, N12570, N20507, N53308, N51187, N59526, N27979
U61858: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N48084, N41640, N33363, N2970, N12570, N34457, N37458, N2994, N59526, N27979
U92092: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41640, N48084, N46084, N33363, N2970, N12570, N41064, N64954, N16461, N59526, N27979
U3948: N51745, N62820, N37458, N28324, N48049, N46236, N38390, N59415, N33469, N10379, N48084, N39463, N45095, N33273, N12570, N34457, N51690, N51187, N59526, N27979
U87879: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41640, N48084, N46178, N13270, N57244, N12570, N34004, N64954, N16461, N59526, N27979
U86125: N51745, N62820, N51690, N28324, N44903, N46236, N38390, N59415, N33469, N41064, N48084, N41640, N45095, N33273, N12570, N34457, N50565, N51187, N1091, N27979
U78242: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N34004, N48084, N26762, N33363, N57244, N12570, N41064, N64954, N16461, N59526, N27979
U31974: N51745, N62820, N37458, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N48084, N41640, N33363, N33273, N12570, N34457, N53308, N51187, N59526, N27979
U88974: N51745, N62820, N53308, N28324, N48049, N46236, N43173, N59415, N33469, N41640, N48084, N41064, N13270, N39050, N12570, N20507, N45017, N51187, N59526, N27979
U92906: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N48084, N41640, N33363, N2970, N12570, N5519, N37458, N2994, N59526, N27979
U24718: N51745, N62820, N37458, N28324, N32196, N46236, N2970, N59415, N33469, N41064, N48084, N41640, N33363, N43173, N12570, N34457, N53308, N5886, N59526, N27979
U59575: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41640, N48084, N41064, N33363, N2970, N12570, N5519, N37458, N2994, N59526, N27979
U9866: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N58427, N33469, N41064, N48084, N26762, N59415, N2970, N12570, N20601, N64954, N16461, N59526, N27979
U29406: N51745, N62820, N37458, N28324, N44903, N46236, N33273, N59415, N33469, N41064, N48084, N41640, N33363, N38390, N12570, N34457, N53308, N51187, N59526, N27979
U4721: N51745, N62820, N53308, N28324, N48049, N46236, N38390, N59415, N33469, N41064, N48084, N41640, N51700, N39050, N12570, N34457, N37458, N51187, N59526, N27979
U71335: N51745, N62820, N37458, N28324, N44903, N46236, N38390, N59415, N33469, N41064, N48084, N41640, N33363, N33273, N12570, N34457, N51690, N51187, N1091, N27979
U74802: N51745, N62820, N45017, N28324, N48049, N46236, N39050, N59415, N33469, N41640, N48084, N10379, N37783, N43173, N12570, N20507, N53308, N51187, N59526, N27979
U37472: N51745, N62820, N53308, N28324, N44903, N46236, N33273, N59415, N33469, N41064, N48084, N41640, N33363, N2970, N12570, N34457, N37458, N5886, N59526, N27979
U86108: N51745, N62820, N51690, N28324, N48049, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N37783, N38390, N12570, N34457, N50565, N51187, N59526, N27979
U91537: N51745, N62820, N51690, N28324, N48049, N46236, N39050, N59415, N33469, N41640, N48084, N41064, N13270, N38390, N12570, N34457, N37458, N51187, N1091, N27979
U51403: N51745, N62820, N53308, N28324, N32196, N46236, N39050, N59415, N33469, N41640, N48084, N41064, N45095, N43173, N12570, N20507, N45017, N51187, N59526, N27979
U77021: N51745, N62820, N53308, N28324, N32196, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N45666, N43173, N12570, N34457, N37458, N5886, N59526, N27979
U39162: N51745, N62820, N37458, N28324, N11823, N46236, N38390, N33363, N33469, N41064, N57225, N28420, N59415, N2970, N12570, N5519, N51690, N2994, N1091, N27979
U31152: N51745, N62820, N53308, N28324, N32196, N46236, N2970, N33363, N33469, N41064, N48084, N26762, N58427, N43173, N12570, N5519, N37458, N2994, N59526, N27979
U48079: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N48084, N39463, N33363, N57244, N12570, N5519, N37458, N51187, N59526, N27979
U40615: N51745, N62820, N37458, N28324, N32196, N46236, N2970, N33363, N33469, N41064, N48084, N41640, N59415, N43173, N12570, N34457, N53308, N2994, N59526, N27979
U93990: N51745, N62820, N51690, N28324, N11823, N46236, N38390, N59415, N33469, N1477, N35238, N26057, N51700, N33273, N12570, N34457, N50565, N51187, N1091, N27979
U13101: N51745, N62820, N37458, N28324, N48049, N46236, N38390, N59415, N33469, N41064, N48084, N41640, N45666, N39050, N12570, N34457, N53308, N5886, N59526, N27979
U4455: N51745, N62820, N37458, N28324, N32196, N46236, N2970, N59415, N33469, N41064, N48084, N41640, N33363, N43173, N12570, N34457, N53308, N51187, N59526, N27979
U52880: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N48084, N41640, N33363, N38390, N12570, N34457, N37458, N51187, N59526, N27979
U61438: N51745, N62820, N37458, N28324, N44903, N46236, N38390, N59415, N33469, N41064, N48084, N41640, N45095, N33273, N12570, N34457, N50565, N51187, N59526, N27979
U34778: N51745, N62820, N51690, N28324, N11823, N46236, N38390, N59415, N33469, N1477, N1091, N39463, N51700, N33273, N12570, N34457, N50565, N51187, N48084, N27979
U79435: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N48084, N41640, N33363, N39050, N12570, N34457, N37458, N51187, N59526, N27979
U16463: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N33363, N33469, N41064, N48084, N26762, N59415, N2970, N12570, N5519, N37458, N2994, N59526, N27979
U51090: N51745, N62820, N53308, N28324, N48049, N46236, N43173, N59415, N33469, N41064, N48084, N26762, N33363, N38390, N12570, N5519, N37458, N2994, N1091, N27979
U18666: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N59526, N26762, N33363, N2970, N12570, N5519, N37458, N2994, N48084, N27979
U61612: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N34004, N48084, N26762, N33363, N57244, N12570, N41064, N64954, N16461, N59526, N27979
U87636: N51745, N62820, N37458, N28324, N32196, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N33363, N38390, N12570, N34457, N53308, N51187, N59526, N27979
U10627: N51745, N62820, N45017, N28324, N48049, N46236, N39050, N59415, N33469, N41640, N48084, N41064, N13270, N38390, N12570, N20507, N53308, N51187, N59526, N27979
U91493: N51745, N62820, N37458, N28324, N32196, N46236, N43173, N59415, N33469, N10379, N48084, N39463, N45095, N38390, N12570, N34457, N53308, N51187, N59526, N27979
U37447: N51745, N62820, N37458, N28324, N44903, N46236, N38390, N59415, N33469, N41064, N48084, N39463, N45095, N33273, N12570, N34457, N50565, N51187, N1091, N27979
U30253: N51745, N62820, N53308, N28324, N32196, N46236, N39050, N59415, N33469, N41640, N48084, N41064, N13270, N43173, N12570, N34457, N37458, N51187, N59526, N27979
U36848: N51745, N62820, N50565, N28324, N44903, N46236, N38390, N59415, N33469, N41064, N1091, N41640, N33363, N33273, N12570, N34457, N51690, N51187, N48084, N27979
U57359: N51745, N34004, N64954, N28324, N33469, N27979, N43173, N33363, N32196, N31492, N48084, N62820, N58427, N2970, N12570, N26762, N53308, N16461, N24458, N37052
U6562: N51745, N62820, N37458, N28324, N32196, N27979, N64808, N59415, N33469, N39463, N48084, N10379, N33363, N35340, N12570, N5519, N53308, N2994, N59526, N46236
U24473: N51745, N62820, N37458, N28324, N32196, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N33363, N61657, N12570, N34457, N53308, N51187, N59526, N27979
U63070: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41640, N48084, N41064, N13270, N39050, N12570, N34457, N37458, N51187, N59526, N27979
U12447: N51745, N62820, N53308, N28324, N48049, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N37783, N38390, N12570, N20507, N37458, N51187, N59526, N27979
U747: N51745, N62820, N45017, N28324, N48049, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N37783, N38390, N12570, N34457, N53308, N51187, N59526, N27979
U25335: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N48084, N41640, N33363, N2970, N12570, N46084, N64954, N16461, N59526, N27979
U55172: N51745, N62820, N37458, N28324, N44903, N46236, N38390, N59415, N33469, N10379, N48084, N39463, N45095, N33273, N12570, N34457, N53308, N51187, N59526, N27979
U92356: N51745, N62820, N51690, N28324, N48049, N46236, N38390, N59415, N33469, N41064, N48084, N41640, N37783, N39050, N12570, N20507, N50565, N51187, N1091, N27979
U76980: N51745, N62820, N51690, N28324, N35238, N46236, N38390, N59415, N33469, N10379, N48084, N39463, N45095, N33273, N12570, N34457, N50565, N51187, N1091, N27979
U18448: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N59526, N39463, N33363, N57244, N12570, N5519, N37458, N2994, N48084, N27979
U25637: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N48084, N41640, N13270, N57244, N12570, N34457, N37458, N51187, N59526, N27979
U61361: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N48084, N41640, N33363, N57244, N12570, N46178, N64954, N16461, N59526, N27979
U68941: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41640, N48084, N46178, N13270, N57244, N12570, N49834, N64954, N16461, N59526, N27979
U34010: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N48084, N41640, N13270, N57244, N12570, N34457, N37458, N51187, N59526, N27979
U93924: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41640, N48084, N41064, N13270, N39050, N12570, N34457, N37458, N5886, N59526, N27979
U37699: N51745, N62820, N53308, N28324, N32196, N46236, N2970, N59415, N33469, N41064, N48084, N41640, N33363, N43173, N12570, N34457, N37458, N5886, N59526, N27979
U23476: N51745, N62820, N37458, N28324, N32196, N27979, N35340, N59415, N33469, N10379, N48084, N39463, N45095, N64808, N12570, N5519, N53308, N5886, N59526, N46236
U72556: N51745, N62820, N53308, N28324, N48049, N46236, N39050, N59415, N33469, N41640, N48084, N41064, N37783, N43173, N12570, N34457, N37458, N51187, N59526, N27979
U46260: N51745, N62820, N53308, N28324, N32196, N27979, N43173, N59415, N33469, N46084, N48084, N39463, N33363, N2970, N12570, N5519, N37458, N2994, N59526, N46236
U53898: N51745, N62820, N45017, N28324, N48049, N46236, N39050, N59415, N33469, N5940, N48084, N41640, N57560, N38390, N12570, N20507, N53308, N51187, N59526, N27979
U73980: N51745, N62820, N45017, N28324, N48049, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N37783, N38390, N12570, N20507, N53308, N51187, N59526, N27979
U90676: N51745, N62820, N51690, N28324, N48049, N46236, N38390, N59415, N33469, N41064, N48084, N41640, N33363, N43173, N12570, N34457, N37458, N51187, N1091, N27979
U67468: N51745, N62820, N37458, N28324, N32196, N46236, N38390, N59415, N33469, N10379, N48084, N39463, N45095, N35340, N12570, N34457, N52588, N5886, N59526, N27979
U4618: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N48084, N41640, N33363, N2970, N12570, N34457, N37458, N51187, N59526, N27979
U43548: N51745, N62820, N52588, N28324, N48049, N46236, N38390, N59415, N33469, N10379, N48084, N39463, N45095, N39050, N12570, N34457, N45017, N51187, N59526, N27979
U5138: N51745, N62820, N51690, N28324, N48049, N46236, N38390, N59415, N33469, N41064, N48084, N41640, N51700, N39050, N12570, N34457, N50565, N51187, N1091, N27979
U2354: N51745, N62820, N53308, N28324, N32196, N46236, N2970, N59415, N33469, N41064, N48084, N41640, N33363, N43173, N12570, N34457, N37458, N2994, N59526, N27979
U32478: N51745, N62820, N45017, N28324, N48049, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N45095, N38390, N12570, N34457, N53308, N51187, N59526, N27979
U59816: N51745, N62820, N37458, N28324, N32196, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N24675, N2970, N12570, N34457, N53308, N5886, N59526, N27979
U75296: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N48084, N41640, N33363, N2970, N12570, N5519, N37458, N2994, N59526, N27979
U61633: N51745, N62820, N50565, N28324, N44903, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N45095, N38390, N12570, N34457, N51690, N51187, N1091, N27979
U8943: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N33363, N33469, N41640, N48084, N41064, N59415, N2970, N12570, N5519, N37458, N2994, N59526, N27979
U36436: N51745, N62820, N45017, N28324, N44903, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N45095, N38390, N12570, N20507, N50565, N51187, N59526, N27979
U42213: N51745, N62820, N53308, N28324, N48049, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N57560, N43173, N12570, N20507, N45017, N51187, N59526, N27979
U22177: N51745, N62820, N50565, N28324, N44903, N46236, N38390, N59415, N33469, N41064, N48084, N41640, N33363, N33273, N12570, N34457, N51690, N51187, N1091, N27979
U30126: N51745, N62820, N51690, N28324, N11823, N46236, N33273, N59415, N33469, N1477, N35238, N26057, N51700, N32523, N12570, N34457, N50565, N51187, N1091, N27979
U1029: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N48084, N41640, N33363, N57244, N12570, N5519, N37458, N51187, N59526, N27979
U73755: N51745, N62820, N53308, N28324, N32196, N46236, N2970, N33363, N33469, N41064, N48084, N26762, N59415, N43173, N12570, N20601, N64954, N16461, N59526, N27979
U11958: N51745, N62820, N37458, N28324, N44903, N46236, N38390, N45095, N33469, N10379, N48084, N41640, N59415, N33273, N12570, N34457, N52588, N51187, N59526, N27979
U39656: N51745, N62820, N45017, N28324, N48049, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N45095, N38390, N12570, N20507, N51690, N51187, N59526, N27979
U27465: N51745, N62820, N53308, N28324, N48049, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N37783, N38390, N12570, N20507, N45017, N51187, N59526, N27979
U15516: N51745, N62820, N51690, N28324, N48049, N46236, N38390, N59415, N33469, N10379, N48084, N41640, N45095, N39050, N12570, N20507, N37458, N51187, N59526, N27979
U92271: N51745, N62820, N37458, N28324, N32196, N46236, N38390, N59415, N33469, N10379, N48084, N39463, N45095, N39050, N12570, N34457, N53308, N51187, N59526, N27979
U91118: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41640, N48084, N41064, N13270, N57244, N12570, N34457, N37458, N51187, N59526, N27979
U38506: N51745, N62820, N51690, N28324, N11823, N46236, N38390, N59415, N33469, N41064, N48084, N41640, N33363, N39050, N12570, N34457, N37458, N51187, N1091, N27979
U91625: N51745, N62820, N53308, N28324, N44903, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N45095, N38390, N12570, N34457, N37458, N51187, N59526, N27979
U58942: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N48084, N41640, N33363, N33273, N12570, N34457, N37458, N51187, N59526, N27979
U61585: N51745, N62820, N37458, N28324, N32196, N46236, N39050, N59415, N33469, N10379, N48084, N41640, N45095, N35340, N12570, N34457, N53308, N51187, N59526, N27979
U50186: N51745, N62820, N51690, N28324, N48049, N46236, N38390, N59415, N33469, N41064, N48084, N39463, N37783, N33273, N12570, N34457, N37458, N51187, N1091, N27979
U376: N51745, N62820, N37458, N28324, N32196, N27979, N38390, N59415, N33469, N10379, N48084, N39463, N51700, N43173, N12570, N34457, N53308, N51187, N59526, N46236
U32619: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N33363, N33469, N41064, N48084, N26762, N59415, N2970, N12570, N46084, N64954, N16461, N59526, N27979
U7508: N51745, N62820, N51690, N28324, N44903, N46236, N38390, N59415, N33469, N10379, N48084, N41640, N45095, N33273, N12570, N34457, N50565, N51187, N1091, N27979
U43683: N51745, N62820, N37458, N28324, N32196, N46236, N43173, N33363, N33469, N41064, N48084, N26762, N59415, N38390, N12570, N5519, N53308, N2994, N1091, N27979
U71879: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41640, N48084, N10379, N13270, N39050, N12570, N20507, N37458, N51187, N59526, N27979
U28658: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41640, N48084, N46178, N13270, N57244, N12570, N41064, N64954, N16461, N59526, N27979
U81855: N51745, N62820, N53308, N28324, N48049, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N57560, N57244, N12570, N20507, N45017, N51187, N59526, N27979
U33714: N51745, N62820, N51690, N28324, N44903, N46236, N38390, N59415, N33469, N10379, N48084, N39463, N45095, N33273, N12570, N34457, N37458, N51187, N59526, N27979
U1939: N51745, N62820, N37458, N28324, N44903, N46236, N38390, N59415, N33469, N10379, N48084, N39463, N45095, N33273, N12570, N34457, N52588, N51187, N59526, N27979
U56236: N51745, N62820, N45017, N28324, N48049, N46236, N39050, N59415, N33469, N10379, N48084, N39463, N45095, N38390, N12570, N20507, N53308, N51187, N59526, N27979
U29658: N51745, N62820, N37458, N28324, N44903, N46236, N38390, N59415, N33469, N41064, N48084, N41640, N45095, N39050, N12570, N34457, N51690, N51187, N1091, N27979
U46360: N51745, N62820, N53308, N28324, N32196, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N33363, N43173, N12570, N34457, N37458, N51187, N59526, N27979
U6886: N51745, N62820, N37458, N28324, N48049, N46236, N38390, N59415, N33469, N41064, N48084, N41640, N51700, N33273, N12570, N34457, N51690, N51187, N1091, N27979
U63586: N51745, N62820, N50565, N28324, N44903, N46236, N38390, N59415, N33469, N41064, N48084, N41640, N33363, N33273, N12570, N34457, N37458, N51187, N1091, N27979
U81425: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N33363, N33469, N41064, N48084, N41640, N59415, N2970, N12570, N5519, N37458, N2994, N59526, N27979
U74234: N51745, N62820, N50565, N28324, N44903, N46236, N38390, N59415, N33469, N41064, N48084, N41640, N45095, N33273, N12570, N34457, N37458, N51187, N1091, N27979
U86183: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N48084, N41640, N33363, N2970, N12570, N34457, N37458, N51187, N59526, N27979
U43780: N51745, N62820, N53308, N28324, N32196, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N57560, N43173, N12570, N34457, N45017, N51187, N59526, N27979
U7641: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N48084, N41640, N33363, N2970, N12570, N34457, N37458, N2994, N59526, N27979
U1419: N51745, N62820, N50565, N28324, N44903, N46236, N38390, N59415, N33469, N10379, N48084, N39463, N45095, N33273, N12570, N34457, N51690, N51187, N1091, N27979
U88783: N51745, N34004, N64954, N28324, N33469, N27979, N43173, N33363, N32196, N62820, N48084, N31492, N58427, N2970, N12570, N26762, N53308, N16461, N24458, N37052
U3259: N51745, N62820, N37458, N28324, N48049, N46236, N38390, N59415, N33469, N41064, N48084, N41640, N51700, N33273, N12570, N34457, N53308, N51187, N1091, N27979
U34068: N51745, N62820, N53308, N28324, N48049, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N37783, N38390, N12570, N20507, N37458, N51187, N59526, N27979
U56286: N51745, N62820, N45017, N28324, N48049, N46236, N39050, N59415, N33469, N5940, N48084, N41640, N57560, N38390, N12570, N20507, N51690, N51187, N59526, N27979
U84055: N51745, N62820, N37458, N28324, N32196, N46236, N43173, N59415, N33469, N10379, N48084, N39463, N45095, N64808, N12570, N34457, N53308, N5886, N59526, N27979
U85474: N51745, N62820, N45017, N28324, N48049, N46236, N39050, N57560, N33469, N5940, N48084, N41640, N59415, N57244, N12570, N20507, N53308, N51187, N59526, N27979
U40107: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N48084, N41640, N33363, N33273, N12570, N34457, N37458, N5886, N59526, N27979
U41988: N51745, N62820, N50565, N28324, N48049, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N45095, N38390, N12570, N34457, N37458, N51187, N1091, N27979
U8192: N51745, N62820, N37458, N28324, N48049, N46236, N38390, N59415, N33469, N10379, N48084, N39463, N45095, N64808, N12570, N34457, N52588, N5886, N59526, N27979
U6022: N51745, N62820, N45017, N28324, N48049, N46236, N39050, N59415, N33469, N5940, N48084, N41640, N57560, N38390, N12570, N20507, N51690, N51187, N59526, N27979
U16512: N51745, N62820, N45017, N28324, N44903, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N45095, N38390, N12570, N20507, N53308, N51187, N59526, N27979
U23614: N51745, N62820, N51690, N28324, N35238, N46236, N38390, N59415, N33469, N1477, N1091, N41640, N51700, N39050, N12570, N34457, N50565, N51187, N48084, N27979
U24921: N51745, N62820, N45017, N28324, N48049, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N37783, N38390, N12570, N34457, N53308, N51187, N59526, N27979
U37573: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N48084, N39463, N37783, N57244, N12570, N34457, N37458, N5886, N59526, N27979
U74556: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N48084, N41640, N33363, N2970, N12570, N34457, N37458, N51187, N59526, N27979
U10730: N51745, N62820, N51690, N28324, N11823, N46236, N38390, N59415, N33469, N10379, N48084, N39463, N45095, N33273, N12570, N34457, N50565, N51187, N1091, N27979
U19783: N51745, N62820, N53308, N28324, N48049, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N37783, N57244, N12570, N20507, N45017, N51187, N59526, N27979
U45130: N51745, N62820, N37458, N28324, N44903, N46236, N33273, N59415, N33469, N41064, N48084, N41640, N33363, N38390, N12570, N34457, N50565, N51187, N1091, N27979
U16978: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N33363, N33469, N34004, N48084, N26762, N59415, N2970, N12570, N41064, N64954, N16461, N59526, N27979
U70600: N51745, N62820, N37458, N28324, N44903, N46236, N38390, N59415, N33469, N10379, N48084, N39463, N45095, N33273, N12570, N34457, N53308, N51187, N59526, N27979
U20268: N51745, N62820, N45017, N28324, N48049, N46236, N39050, N59415, N33469, N41640, N48084, N41064, N13270, N38390, N12570, N20507, N53308, N51187, N59526, N27979
U14934: N51745, N62820, N53308, N28324, N48049, N46236, N39050, N59415, N33469, N41640, N48084, N46178, N37783, N43173, N12570, N20507, N45017, N5886, N59526, N27979
U26772: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N39463, N48084, N41064, N33363, N2970, N12570, N5519, N37458, N2994, N59526, N27979
U65829: N51745, N62820, N45017, N28324, N48049, N46236, N39050, N59415, N33469, N5940, N48084, N41640, N57560, N57244, N12570, N20507, N53308, N51187, N59526, N27979
U88501: N51745, N62820, N45017, N28324, N48049, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N57560, N38390, N12570, N20507, N51690, N51187, N59526, N27979
U33429: N51745, N62820, N53308, N28324, N48049, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N37783, N43173, N12570, N34457, N37458, N51187, N59526, N27979
U31613: N51745, N62820, N51690, N28324, N11823, N46236, N38390, N59415, N33469, N10379, N35238, N26057, N51700, N33273, N12570, N34457, N50565, N51187, N48084, N27979
U42949: N51745, N62820, N51690, N28324, N48049, N46236, N38390, N59415, N33469, N41064, N48084, N41640, N37783, N39050, N12570, N20507, N37458, N51187, N1091, N27979
U22296: N51745, N62820, N37458, N28324, N32196, N27979, N38390, N59415, N33469, N10379, N48084, N39463, N45095, N35340, N12570, N34457, N52588, N51187, N59526, N46236
U26004: N51745, N62820, N45017, N28324, N48049, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N37783, N38390, N12570, N20507, N53308, N51187, N59526, N27979
U92099: N51745, N62820, N53308, N28324, N32196, N27979, N43173, N59415, N33469, N10379, N48084, N39463, N33363, N38390, N12570, N34457, N37458, N51187, N59526, N46236
U55724: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N48084, N41640, N33363, N2970, N12570, N46084, N64954, N16461, N59526, N27979
U47018: N51745, N62820, N37458, N28324, N44903, N46236, N33273, N59415, N33469, N14252, N48084, N41640, N45095, N38390, N12570, N34457, N50565, N5886, N1091, N27979
U50847: N51745, N62820, N45017, N28324, N48049, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N45666, N38390, N12570, N34457, N50565, N51187, N59526, N27979
U93828: N51745, N62820, N53308, N28324, N32196, N46236, N2970, N33363, N33469, N41064, N48084, N41640, N59415, N43173, N12570, N34457, N37458, N2994, N59526, N27979
U82787: N51745, N62820, N37458, N28324, N48049, N46236, N38390, N59415, N33469, N41064, N48084, N41640, N33363, N33273, N12570, N34457, N53308, N5886, N59526, N27979
U15572: N51745, N62820, N45017, N28324, N48049, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N37783, N43173, N12570, N20507, N53308, N51187, N59526, N27979
U6856: N51745, N62820, N45017, N28324, N48049, N46236, N39050, N59415, N33469, N41640, N48084, N5940, N13270, N43173, N12570, N20507, N53308, N51187, N59526, N27979
U74416: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N46084, N48084, N41640, N33363, N57244, N12570, N5519, N37458, N2994, N59526, N27979
U17991: N51745, N62820, N53308, N28324, N32196, N27979, N43173, N59415, N33469, N41064, N48084, N39463, N33363, N2970, N12570, N5519, N37458, N2994, N59526, N46236
U63900: N51745, N62820, N37458, N28324, N44903, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N45095, N38390, N12570, N34457, N50565, N51187, N1091, N27979
U36723: N51745, N62820, N37458, N28324, N44903, N46236, N38390, N59415, N33469, N41064, N48084, N41640, N45095, N33273, N12570, N34457, N53308, N51187, N59526, N27979
U31787: N51745, N62820, N37458, N28324, N32196, N46236, N38390, N59415, N33469, N41064, N48084, N41640, N33363, N43173, N12570, N34457, N51690, N51187, N1091, N27979
U61436: N51745, N62820, N53308, N28324, N32196, N46236, N43173, N59415, N33469, N41064, N48084, N41640, N13270, N57244, N12570, N34457, N37458, N51187, N59526, N27979
U38334: N51745, N62820, N45017, N28324, N48049, N46236, N39050, N59415, N33469, N41064, N48084, N41640, N45095, N38390, N12570, N34457, N37458, N51187, N59526, N27979
U49592: N51745, N62820, N37458, N28324, N32196, N46236, N38390, N59415, N33469, N41064, N48084, N41640, N33363, N33273, N12570, N34457, N53308, N2994, N1091, N27979
