U10008: N16081, N28800, N34344, N44249, N31676, N44789, N11645, N50924, N49712, N6873, N39432, N3138, N27055, N53242, N35495, N46130, N61296, N43386, N61929, N38488
U34830: N60750, N41221, N2159, N16461, N7173, N41176, N23513, N25064, N4610, N21290, N47216, N53728, N1336, N35216, N59868, N49712, N62170, N38797, N4556, N50946
U11323: N60750, N41221, N36037, N46037, N7173, N51140, N57462, N35216, N61241, N1477, N4610, N32288, N49046, N25064, N50946, N30689, N62170, N16461, N59526, N59337
U16178: N60750, N41221, N62170, N46037, N7173, N50946, N57462, N35216, N4610, N21290, N27079, N24458, N49046, N25064, N25605, N38333, N26537, N47433, N48084, N49279
U27237: N60750, N21290, N45017, N16461, N7173, N41176, N23513, N35216, N4610, N37007, N27079, N24458, N57462, N3589, N60848, N39463, N61970, N15559, N48077, N49279
U28828: N23446, N61241, N26537, N46037, N59526, N51140, N57000, N25064, N41221, N29363, N28643, N24458, N49046, N35216, N60750, N1667, N51690, N52835, N48084, N41176
U52255: N60750, N41221, N36037, N46037, N7173, N41176, N23513, N35216, N4610, N37007, N39184, N41387, N57462, N25064, N59868, N7568, N30288, N41400, N61973, N59337
U62893: N60750, N19477, N46037, N36037, N7173, N4729, N23513, N35216, N4610, N41221, N37007, N61973, N1450, N50990, N51793, N39463, N45017, N16461, N48084, N41176
U93695: N23446, N64095, N5886, N15559, N29322, N41176, N57000, N44787, N39184, N21290, N57521, N41387, N49046, N35216, N59868, N49712, N36037, N47433, N7173, N59337
U49957: N60750, N49712, N36037, N38797, N7173, N41176, N23513, N35216, N64095, N15194, N21290, N54439, N57000, N4649, N59868, N41221, N5886, N15559, N4610, N50946
U62057: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N29363, N26537, N5886, N59526, N51552
U30694: N60750, N41221, N46037, N41285, N59526, N51140, N57462, N35216, N61241, N47902, N30689, N53728, N49046, N565, N50946, N4610, N26537, N21590, N48084, N51552
U3901: N23446, N61241, N51690, N16461, N27738, N3745, N57462, N25064, N30689, N1667, N33297, N28420, N39151, N28091, N49180, N5940, N52835, N43361, N48302, N56051
U73636: N60750, N41221, N30288, N46037, N59526, N41176, N39151, N26415, N4610, N21290, N39184, N40324, N49046, N25064, N55123, N2649, N62170, N41400, N48084, N59337
U23698: N51793, N19477, N18295, N47433, N61973, N24435, N1450, N50990, N47216, N37007, N4610, N41387, N23513, N49688, N19694, N29450, N36037, N46037, N7173, N4729
U10802: N60750, N49712, N36037, N46037, N7173, N41176, N49046, N35216, N39184, N21290, N29322, N3138, N57000, N25064, N59868, N41221, N5886, N15559, N57521, N50946
U1276: N60750, N41221, N62170, N46037, N41497, N51140, N49046, N35216, N61241, N47902, N30689, N32288, N39151, N25064, N50946, N29363, N26537, N5886, N59526, N51552
U39961: N60750, N47902, N26537, N5886, N61973, N51140, N1450, N9815, N47216, N11652, N61241, N53728, N23513, N35216, N19694, N19477, N36037, N46037, N48084, N4729
U57758: N60750, N21290, N45017, N46037, N7173, N41176, N23513, N35216, N61241, N47902, N30689, N53728, N57462, N3589, N60848, N41221, N36037, N38797, N35671, N59337
U6001: N60750, N49712, N30288, N47433, N7173, N41176, N23513, N3589, N4610, N21290, N39184, N24458, N49046, N35216, N59868, N19477, N62170, N46037, N54439, N49279
U83526: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N4610, N26537, N5886, N59526, N51552
U52944: N60750, N41221, N36037, N46037, N59526, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N29363, N26537, N5886, N48084, N59337
U61554: N60750, N41221, N62170, N46037, N41497, N51140, N49046, N35216, N61241, N47902, N30689, N32288, N39151, N25064, N50946, N4610, N26537, N5886, N59526, N51552
U88174: N60750, N41221, N62170, N46037, N48084, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N29363, N26537, N5886, N59526, N59337
U84367: N60750, N49712, N5886, N15559, N29322, N41176, N49046, N35216, N39184, N21290, N57521, N3138, N36332, N25064, N59868, N41221, N36037, N46037, N7173, N50946
U9894: N60750, N41221, N62170, N46037, N41497, N51140, N49046, N35216, N61241, N47902, N30689, N32288, N39151, N25064, N50946, N4610, N26537, N5886, N59526, N51552
U71236: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N4610, N26537, N5886, N59526, N51552
U29988: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N4610, N26537, N5886, N59526, N51552
U7468: N60750, N49712, N36037, N1344, N7173, N41176, N49046, N35216, N64095, N15194, N21290, N54439, N23513, N4649, N59868, N41221, N5886, N15559, N4610, N50946
U75167: N60750, N41221, N36037, N46037, N59526, N51140, N57462, N35216, N61241, N1477, N29363, N53728, N49046, N25064, N50946, N30689, N62170, N16461, N48084, N59337
U87859: N60750, N41221, N51187, N60472, N7173, N23446, N25064, N23513, N4610, N21290, N64095, N24458, N35216, N57000, N41176, N29322, N45017, N44249, N59526, N49279
U36312: N60750, N19685, N11931, N46037, N54437, N51140, N57462, N51700, N61241, N5940, N34457, N7173, N49046, N35216, N50946, N30689, N42196, N16461, N47380, N59337
U2987: N60750, N41221, N46037, N41285, N59526, N51140, N57462, N35216, N61241, N47902, N30689, N53728, N49046, N25064, N50946, N29363, N26537, N5886, N48084, N51552
U6302: N60750, N41221, N36037, N46037, N7173, N50946, N57462, N25064, N61241, N5693, N4610, N61466, N23513, N35216, N49279, N41658, N26537, N16461, N64469, N51140
U8515: N60750, N19477, N2159, N46037, N7173, N4729, N23513, N25064, N47216, N39463, N4610, N61466, N52138, N50990, N51793, N29450, N2704, N16461, N61973, N24435
U25206: N51793, N47902, N55723, N18295, N61973, N24435, N1450, N50990, N47216, N37007, N4610, N41387, N23513, N49688, N19694, N19477, N8162, N5886, N48084, N50896
U82566: N60750, N41221, N36037, N46037, N7173, N50946, N57462, N35216, N61241, N34457, N30689, N32288, N39151, N25064, N55123, N47902, N26537, N5886, N41497, N51140
U73999: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N4610, N26537, N5886, N59526, N51552
U13491: N60750, N41221, N46037, N53013, N48084, N51140, N49046, N35216, N47380, N5693, N29363, N61466, N57462, N14751, N50946, N3045, N26537, N16461, N7173, N49279
U10249: N60750, N41221, N2994, N15559, N4610, N41176, N35216, N39151, N61241, N23184, N29363, N40324, N49046, N25064, N59868, N43460, N26537, N46037, N7173, N50946
U24542: N60750, N41221, N62170, N46037, N59526, N51140, N57462, N35216, N61241, N34457, N30689, N28420, N49046, N25064, N50946, N29363, N26537, N5886, N7173, N59337
U71446: N60750, N41221, N62170, N308, N7173, N41176, N23513, N25064, N4610, N37007, N47216, N46915, N1336, N35216, N51793, N47902, N45017, N5886, N61973, N50946
U7550: N60750, N41221, N46037, N62170, N59526, N51140, N49046, N35216, N61241, N1477, N29363, N40324, N57462, N25064, N50946, N30689, N36037, N16461, N48084, N41176
U60502: N60750, N41221, N62170, N46037, N48084, N51140, N57462, N35216, N61241, N47902, N30689, N28420, N39151, N25064, N50946, N4610, N26537, N5886, N59526, N51552
U8437: N60750, N19685, N62170, N46037, N7173, N51140, N57462, N51700, N61241, N41221, N29363, N28420, N49046, N35216, N50946, N47380, N26537, N16461, N4556, N59337
U33371: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N4610, N26537, N5886, N59526, N51552
U70066: N51793, N19477, N2159, N16461, N7173, N24435, N1450, N9815, N47216, N47902, N39463, N61973, N23513, N50990, N19694, N29450, N4107, N2994, N4610, N4729
U687: N60750, N41221, N36037, N46037, N59526, N51140, N57462, N35216, N61241, N34457, N30689, N32288, N49046, N25064, N50946, N29363, N26537, N5886, N48084, N51552
U87379: N60750, N49712, N36037, N46037, N7173, N50946, N57462, N35216, N64095, N21290, N4610, N24458, N49046, N25064, N59868, N41221, N2704, N308, N54439, N41176
U28671: N23446, N61241, N51690, N46037, N41497, N3745, N44558, N57462, N34457, N28800, N41658, N9409, N28091, N42167, N49180, N1667, N52835, N26537, N59526, N56051
U79183: N23446, N28800, N52835, N43361, N34457, N49180, N28091, N57462, N1667, N48407, N41221, N41497, N43522, N39151, N9284, N46703, N36037, N46037, N39015, N3745
U8477: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N29363, N26537, N5886, N59526, N51552
U16686: N60750, N41221, N30288, N308, N7173, N49279, N23513, N25064, N4610, N21290, N64095, N53728, N49046, N35216, N59868, N5693, N62170, N1344, N54439, N50946
U64014: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N4610, N26537, N5886, N59526, N51552
U23510: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N29363, N26537, N5886, N59526, N51552
U20908: N60750, N47902, N26537, N5886, N61973, N51140, N23513, N35216, N41221, N4610, N37007, N48084, N57462, N50990, N54867, N19477, N46037, N41285, N53728, N60848
U84179: N23446, N61241, N51690, N46037, N41497, N3745, N57462, N28091, N30689, N34457, N41658, N20764, N49046, N25064, N60750, N41221, N52835, N43361, N47902, N49180
U44431: N60750, N41221, N46037, N36037, N59526, N51140, N57462, N35216, N61241, N1477, N29363, N53728, N49046, N25064, N50946, N30689, N62170, N16461, N48084, N59337
U44388: N60750, N41221, N62170, N1344, N7173, N41176, N23513, N25064, N4610, N21290, N47216, N53728, N1336, N35216, N59868, N39463, N45017, N38797, N4556, N50946
U45326: N60750, N41221, N46037, N62170, N7173, N51140, N57462, N35216, N61241, N47902, N30689, N28420, N39151, N25064, N50946, N33297, N26537, N16461, N48084, N41176
U24491: N60750, N47902, N26537, N51187, N61973, N24435, N1450, N9815, N47216, N37007, N4610, N53728, N52138, N50990, N19694, N19477, N46037, N42196, N39463, N54867
U11955: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N29363, N26537, N5886, N59526, N51552
U55856: N60750, N47902, N26537, N5886, N61973, N24435, N23513, N35216, N47216, N11652, N61241, N53728, N1450, N9815, N19694, N19477, N36037, N46037, N7173, N51140
U23150: N60750, N47902, N26537, N5886, N7173, N41176, N49046, N50990, N64095, N15194, N21290, N48084, N23513, N35216, N59868, N49712, N30288, N47433, N59526, N50946
U43922: N60750, N41221, N36037, N46037, N61973, N41176, N23513, N25064, N4610, N37007, N39184, N41387, N57462, N44787, N59868, N24109, N45017, N47433, N7173, N59337
U4217: N60750, N41221, N36037, N1344, N7173, N41176, N23513, N25064, N4610, N49712, N21290, N54439, N57000, N35216, N59868, N5693, N62170, N47433, N48084, N49279
U40338: N60750, N49712, N30288, N46037, N7173, N41176, N23513, N25064, N4610, N21290, N39184, N53728, N49046, N35216, N59868, N41221, N5886, N15559, N21941, N50946
U66041: N60750, N41221, N62170, N46037, N7173, N23446, N23513, N25064, N4610, N37007, N47216, N53728, N1336, N35216, N51793, N19477, N2159, N16461, N61973, N41176
U63711: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N4610, N26537, N5886, N59526, N51552
U7115: N60750, N41221, N2159, N46037, N7173, N41176, N23513, N25064, N4610, N21290, N27079, N61466, N1336, N35216, N59868, N39463, N45017, N16461, N4556, N23446
U76463: N60750, N21290, N45017, N46037, N7173, N41176, N23513, N35216, N27079, N37007, N4610, N53728, N39151, N25064, N55123, N41221, N30288, N47433, N54439, N59337
U77071: N60750, N41221, N30288, N1344, N7173, N50946, N25064, N23513, N4610, N5693, N21290, N48084, N49046, N35216, N59868, N19477, N62170, N16461, N54439, N49279
U84473: N23446, N39184, N52835, N60472, N40451, N41176, N49046, N25064, N64095, N1667, N61241, N3138, N57000, N35216, N60750, N41221, N36037, N46037, N7173, N50946
U15868: N60750, N41221, N30288, N1344, N7173, N49279, N25064, N23513, N4610, N5693, N21290, N52577, N49046, N35216, N59868, N19477, N36037, N16461, N61973, N50946
U74222: N60750, N47902, N26537, N52835, N41497, N23446, N57462, N565, N41221, N61241, N34457, N59526, N23513, N35216, N49180, N11652, N51690, N51187, N61973, N51140
U10978: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N4610, N26537, N5886, N59526, N51552
U13040: N23446, N4610, N45017, N51187, N7173, N41176, N23513, N25064, N47216, N37007, N1667, N59526, N15838, N35216, N60750, N41221, N5886, N60472, N61973, N56051
U57969: N60750, N41221, N62170, N46037, N41497, N51140, N49046, N35216, N61241, N47902, N30689, N32288, N39151, N25064, N50946, N4610, N26537, N5886, N59526, N51552
U13057: N60750, N41221, N62170, N308, N7173, N41176, N25064, N23513, N4610, N21290, N64095, N53728, N35216, N39151, N59868, N5693, N30288, N1344, N54439, N49279
U44642: N59868, N49712, N30288, N47433, N7173, N41176, N49046, N35216, N39184, N21290, N29363, N41387, N57000, N4649, N60750, N15194, N45017, N5886, N48084, N50946
U16000: N60750, N41221, N46037, N36037, N59526, N51140, N57462, N35216, N61241, N47902, N30689, N53728, N49046, N25064, N50946, N29363, N26537, N5886, N48084, N51552
U50255: N60750, N41221, N36037, N46037, N7173, N50946, N57462, N25064, N61241, N5693, N4610, N61466, N23513, N35216, N49279, N41658, N26537, N16461, N64469, N51140
U84751: N60750, N37553, N26537, N16461, N7173, N41176, N23513, N25064, N47380, N19685, N4610, N61466, N57462, N51700, N51793, N5940, N2159, N46037, N4556, N38138
U89990: N60750, N41221, N36037, N46037, N7173, N51140, N57462, N35216, N61241, N1477, N21941, N32288, N49046, N25064, N50946, N30689, N62170, N16461, N59526, N59337
U46749: N60750, N41221, N36037, N46037, N59526, N51140, N49046, N25064, N39184, N47902, N61241, N3138, N57000, N35216, N59868, N7568, N62170, N41400, N48084, N50946
U19714: N60750, N41221, N62170, N46037, N41497, N51140, N49046, N25064, N61241, N47902, N30689, N32288, N39151, N35216, N50946, N29363, N26537, N5886, N59526, N51552
U74124: N23446, N29363, N18151, N52835, N59526, N3745, N43522, N39151, N1667, N1952, N11569, N41387, N44787, N22457, N49180, N41221, N5886, N60472, N48084, N56051
U18160: N60750, N41221, N46037, N41285, N59526, N51140, N57462, N35216, N61241, N47902, N30689, N53728, N49046, N25064, N50946, N29363, N26537, N5886, N48084, N51552
U71189: N60750, N41221, N62170, N46037, N7173, N41176, N25064, N57000, N4610, N21290, N39184, N53728, N39151, N35216, N59868, N5693, N30288, N38797, N54439, N50946
U18592: N23446, N61241, N51690, N46037, N41497, N3745, N57462, N28091, N34457, N30689, N48407, N24458, N49046, N25064, N49180, N41221, N52835, N43361, N1667, N60750
U55022: N60750, N19685, N2994, N4107, N4610, N51140, N57462, N50555, N33297, N41221, N7173, N42877, N23513, N25064, N25605, N1477, N2159, N46037, N39015, N50946
U40871: N23446, N4610, N45017, N5886, N7173, N41176, N25064, N23513, N41221, N21941, N21290, N59526, N57000, N44787, N60750, N5693, N36037, N46037, N54439, N56051
U74774: N60750, N21290, N45017, N46037, N54439, N59337, N23513, N35216, N4610, N41221, N61241, N53728, N52329, N3589, N60421, N47902, N36037, N61970, N59526, N41176
U29381: N23446, N61241, N51690, N46037, N41497, N3745, N57462, N28091, N34457, N30689, N48407, N9409, N49046, N25064, N60750, N41221, N52835, N43361, N47902, N49180
U67416: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N4610, N26537, N5886, N59526, N51552
U76696: N60750, N41221, N36037, N46037, N41497, N51140, N61545, N57462, N61241, N34457, N30689, N32288, N49046, N35216, N50946, N29363, N53910, N62170, N59526, N51552
U21382: N23446, N39184, N46037, N62170, N59526, N3745, N49046, N43522, N1667, N59022, N36249, N48084, N57000, N25064, N49180, N41221, N52835, N60472, N40451, N41176
U131: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N29363, N26537, N5886, N59526, N51552
U6533: N60750, N41221, N36037, N46037, N59526, N51140, N57462, N35216, N61241, N34457, N30689, N32288, N49046, N25064, N50946, N29363, N26537, N5886, N48084, N51552
U36937: N23446, N39184, N52835, N60472, N40451, N41176, N49046, N44787, N64095, N1667, N61241, N24458, N57000, N25064, N60750, N49712, N5886, N15559, N29322, N50946
U29312: N60750, N41221, N2159, N16461, N7173, N50946, N23513, N35216, N4610, N49712, N41658, N61466, N57462, N25064, N59868, N47902, N26537, N5886, N48084, N41176
U50862: N60750, N41221, N36037, N46037, N7173, N50946, N49046, N35216, N29363, N21290, N64095, N41387, N50653, N25064, N59868, N47902, N26537, N5886, N48084, N41176
U93215: N60750, N41221, N46037, N62170, N7173, N51140, N57462, N35216, N61241, N47902, N30689, N28420, N39151, N25064, N50946, N33297, N26537, N16461, N48084, N41176
U25551: N60750, N41221, N62170, N46037, N59526, N50946, N39151, N35216, N61241, N47902, N30689, N53728, N49046, N25064, N51140, N29363, N45017, N5886, N48084, N41176
U31194: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N4610, N26537, N5886, N48084, N51552
U72958: N60750, N41221, N62170, N46037, N7173, N51140, N57462, N35216, N61241, N1477, N4610, N61466, N39151, N25064, N50946, N33297, N26537, N16461, N64469, N41176
U44904: N60750, N19477, N8162, N51187, N61973, N4729, N23513, N25064, N47216, N39463, N4610, N53728, N1450, N50990, N37125, N41221, N1344, N30288, N48084, N24435
U32726: N60750, N47902, N26537, N34031, N61973, N24435, N23513, N25064, N47216, N39463, N4610, N53728, N1450, N9815, N51793, N19477, N2159, N308, N7173, N4729
U51302: N60750, N49712, N5886, N8162, N7173, N41176, N23513, N35216, N4610, N41221, N21290, N48084, N60085, N25064, N59868, N47087, N45017, N2994, N54439, N49279
U57707: N60750, N41221, N62170, N46037, N41497, N51140, N49046, N35216, N61241, N47902, N30689, N32288, N39151, N25064, N50946, N4610, N26537, N5886, N59526, N51552
U60742: N60750, N41221, N62170, N46037, N7173, N41176, N23513, N25064, N4610, N39463, N47216, N53728, N1336, N35216, N59868, N21290, N45017, N1344, N54439, N50946
U73821: N23446, N39184, N52835, N60472, N59526, N3745, N28091, N57000, N1667, N61241, N41221, N40451, N49046, N43522, N49180, N34457, N51690, N5886, N41497, N56051
U69392: N60750, N19685, N2159, N16461, N7173, N49279, N57462, N51700, N47380, N41221, N4610, N61466, N10840, N35216, N10786, N37553, N26537, N46037, N64469, N50946
U28905: N60750, N41221, N62170, N46037, N48084, N51140, N39151, N25064, N61241, N47902, N30689, N32288, N57462, N35216, N25605, N1477, N36037, N16461, N59526, N59337
U3336: N60750, N49712, N30288, N47433, N7173, N41176, N23513, N3589, N4610, N21290, N39184, N24458, N49046, N35216, N59868, N29930, N45017, N5886, N54439, N49279
U753: N60750, N41221, N36037, N46037, N7173, N51140, N57462, N35216, N61241, N1477, N29363, N32288, N49046, N25064, N50946, N30689, N62170, N16461, N59526, N59337
U39899: N60750, N41221, N36037, N46037, N59526, N51140, N57462, N35216, N61241, N1477, N29363, N32288, N49046, N25064, N50946, N30689, N62170, N16461, N48084, N59337
U16719: N60750, N49712, N30288, N47433, N7173, N50946, N49046, N35216, N39184, N47902, N61241, N41387, N57000, N25064, N59868, N41221, N5886, N8162, N48084, N41176
U58238: N60750, N49712, N30288, N47433, N7173, N41176, N23513, N25064, N4610, N19477, N21290, N52577, N1336, N35216, N59868, N29930, N45017, N5886, N48084, N50946
U85081: N60750, N47902, N18295, N4661, N7173, N50946, N23513, N35216, N47216, N29930, N37007, N61973, N52138, N50990, N19694, N41221, N30288, N51099, N48084, N51140
U29598: N60750, N41221, N36037, N46037, N59526, N51140, N57462, N35216, N61241, N34457, N30689, N32288, N49046, N25064, N50946, N29363, N26537, N5886, N48084, N51552
U76209: N60750, N41221, N36037, N46037, N59526, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N29363, N26537, N5886, N48084, N51552
U29937: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N4610, N26537, N5886, N59526, N51552
U75216: N60750, N41221, N46037, N41285, N48084, N51140, N57462, N35216, N61241, N47902, N30689, N53728, N49046, N565, N50946, N4610, N26537, N5886, N59526, N51552
U74100: N60750, N41221, N2159, N16461, N7173, N41176, N23513, N25064, N4610, N49712, N61241, N61466, N1336, N35216, N51793, N5693, N62170, N47433, N4556, N4700
U47629: N60750, N41221, N46037, N40221, N7173, N41176, N35216, N39151, N4610, N43460, N19998, N41387, N49046, N50555, N50946, N29363, N26537, N2994, N48084, N49279
U31717: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N29363, N26537, N5886, N59526, N51552
U4745: N60750, N41221, N36037, N46037, N59526, N51140, N57462, N35216, N61241, N34457, N30689, N32288, N49046, N25064, N50946, N4610, N26537, N5886, N48084, N51552
U84327: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N29363, N26537, N5886, N59526, N51552
U10221: N60750, N19477, N8162, N51187, N61973, N4729, N1450, N50990, N47216, N47902, N39463, N48084, N23513, N9815, N37125, N41221, N1344, N40221, N7173, N24435
U68985: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N4610, N26537, N5886, N59526, N51552
U93994: N60750, N41221, N30288, N308, N7173, N49279, N23513, N25064, N4610, N21290, N64095, N53728, N39151, N35216, N59868, N5693, N62170, N1344, N54439, N50946
U17376: N60750, N41221, N2159, N16461, N7173, N41176, N23513, N25064, N4610, N49712, N61241, N53728, N1336, N35216, N59868, N19477, N62170, N47433, N48084, N50946
U73578: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N29363, N26537, N5886, N59526, N51552
U45526: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N4610, N26537, N5886, N59526, N51552
U19282: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N4610, N26537, N5886, N59526, N51552
U6689: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N4610, N26537, N5886, N59526, N51552
U50638: N60750, N41221, N36037, N46037, N48084, N41176, N25064, N49046, N4610, N21290, N27079, N40324, N35216, N39151, N49279, N29363, N26537, N5886, N59526, N50946
U40041: N60750, N41221, N36037, N46037, N59526, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N4610, N26537, N5886, N48084, N51552
U55598: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N29363, N26537, N5886, N59526, N51552
U39598: N60750, N41221, N62170, N46037, N7173, N41176, N23513, N25064, N4610, N21290, N64095, N53728, N57462, N35216, N59868, N5693, N40221, N1344, N54439, N49279
U16365: N60750, N41221, N46037, N62170, N59526, N41176, N49046, N25064, N39184, N21290, N29363, N3138, N57000, N35216, N59868, N15194, N26537, N5886, N48084, N51140
U5378: N23446, N61241, N51690, N46037, N41497, N3745, N57462, N28091, N34457, N28800, N33297, N28420, N43522, N42167, N49180, N1667, N52835, N26537, N39015, N56051
U29830: N60750, N19477, N2994, N8162, N7173, N41176, N23513, N35216, N4610, N41221, N21290, N48084, N1336, N50990, N59868, N29930, N45017, N5886, N61973, N49279
U16825: N60750, N41221, N5886, N8162, N7173, N41176, N23513, N35216, N64095, N21290, N4610, N41387, N49046, N59277, N59868, N49712, N36037, N47433, N48084, N50946
U27889: N60750, N41221, N62170, N46037, N4556, N50946, N57462, N25064, N47902, N29952, N11569, N41387, N39151, N35216, N5822, N1477, N52098, N308, N59526, N51552
U38484: N51793, N47902, N18295, N55723, N61973, N24435, N1450, N50990, N47216, N37007, N4610, N53728, N23513, N33448, N60750, N19477, N30288, N51099, N48084, N4729
U90436: N60750, N41221, N36037, N46037, N59526, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N4610, N26537, N5886, N41497, N51552
U59525: N60750, N41221, N36037, N46037, N59526, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N4610, N26537, N5886, N48084, N51552
U69962: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N29363, N26537, N5886, N59526, N51552
U71725: N60750, N41221, N36037, N46037, N7173, N50946, N49046, N35216, N39184, N21290, N29363, N3138, N57000, N25064, N59868, N49712, N5886, N60472, N40451, N41176
U71823: N60750, N41221, N36037, N46037, N59526, N51140, N57462, N35216, N61241, N34457, N30689, N32288, N49046, N25064, N50946, N4610, N26537, N5886, N48084, N51552
U62313: N23446, N61241, N51690, N46037, N41497, N3745, N28091, N57462, N34457, N28800, N48407, N9409, N44558, N42167, N49180, N1667, N52835, N26537, N59526, N56051
U67525: N60750, N37553, N26537, N16461, N7173, N51140, N57462, N51700, N47380, N5940, N42890, N28420, N52742, N35216, N25605, N19685, N42196, N46037, N61241, N41176
U72756: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N29363, N26537, N5886, N59526, N51552
U74942: N60750, N21290, N45017, N46037, N7173, N41176, N49046, N25064, N4610, N49712, N61241, N46915, N57000, N35216, N59868, N41221, N62170, N1344, N54439, N50946
U80420: N60750, N41221, N46037, N62170, N7173, N41176, N57462, N25064, N4610, N30834, N7568, N48084, N39151, N35216, N55123, N1477, N53013, N38797, N4556, N59337
U15047: N60750, N41221, N62170, N46037, N7173, N51140, N57462, N25064, N61241, N34457, N30689, N53728, N23513, N35216, N50946, N4610, N26537, N5886, N54439, N51552
U28163: N60750, N41221, N46037, N41285, N7173, N51140, N57462, N35216, N61241, N19685, N4610, N28420, N49046, N565, N50946, N47380, N26537, N16461, N54437, N41176
U1526: N60750, N41221, N30288, N46037, N7173, N59337, N49046, N26415, N61241, N7568, N29363, N46915, N39151, N35216, N55123, N21290, N26537, N16461, N48084, N41176
U58249: N60750, N41221, N2159, N46037, N7173, N49279, N57462, N25064, N4610, N5693, N33297, N61466, N23513, N35216, N55123, N1477, N62170, N16461, N54439, N50946
U62124: N60750, N41221, N62170, N46037, N59526, N51140, N49046, N35216, N61241, N47902, N30689, N53728, N57462, N25064, N50946, N29363, N26537, N5886, N48084, N51552
U9461: N23446, N33297, N26537, N46037, N7173, N41176, N57462, N25064, N61241, N41221, N4610, N28420, N49046, N44787, N60750, N5940, N36037, N16461, N64469, N51140
U86098: N60750, N41221, N36037, N46037, N54439, N41176, N57462, N25064, N4610, N37007, N39184, N32288, N23513, N35216, N59868, N7568, N62170, N38797, N7173, N50946
U65212: N51793, N19477, N18295, N51099, N61973, N24435, N1450, N50990, N47216, N47902, N39463, N7173, N23513, N9815, N19694, N29450, N8162, N5886, N48084, N4729
U65645: N60750, N41221, N36037, N46037, N41497, N51140, N57462, N35216, N61241, N47902, N30689, N32288, N49046, N25064, N50946, N29363, N26537, N5886, N59526, N51552
