U10008: N1508, N59526, N18151, N11551, N24109, N26139, N28855, N34492, N42670, N3841, N21290, N7173, N24358, N37587, N44203, N1952, N15559, N47433, N62092, N13930
U79061: N19949, N1952, N34081, N46037, N28420, N37104, N13374, N39094, N47572, N11681, N20764, N48302, N32523, N8456, N43530, N4556, N58129, N61970, N36916, N5135
U79062: N57264, N20325, N52098, N38797, N41387, N57981, N18943, N1957, N19433, N38556, N18145, N28420, N61079, N60663, N3075, N64273, N13347, N41400, N24458, N63805
U79085: N5377, N64335, N677, N41400, N7173, N51344, N42666, N56501, N5940, N47380, N32489, N32288, N23557, N18850, N53084, N60531, N25837, N38797, N54437, N46236
U79086: N42433, N4556, N9846, N61970, N1860, N63627, N1768, N46923, N39463, N59833, N54437, N29722, N47151, N43887, N30553, N48049, N62001, N39399, N61466, N2636
U79089: N59749, N49609, N34344, N25163, N59526, N45912, N8456, N33474, N1952, N40670, N36689, N26792, N33078, N28340, N42365, N26781, N37346, N16461, N52577, N46076
U79116: N38239, N39463, N16914, N16461, N54437, N11220, N43498, N25064, N47370, N4610, N31289, N32288, N23629, N19632, N54966, N59833, N37346, N46037, N19536, N32053
U79121: N42158, N35436, N42196, N36408, N47553, N62049, N15481, N15469, N29920, N48084, N19477, N32786, N25064, N52138, N49516, N20984, N13498, N279, N19536, N40808
U79131: N10083, N32288, N11289, N17510, N48077, N55176, N41675, N46923, N31289, N19477, N19536, N15194, N57755, N38490, N7865, N1477, N51187, N62393, N12613, N22908
U79133: N4700, N19433, N52588, N5886, N56347, N63415, N60085, N7443, N1663, N5085, N20576, N32288, N44897, N64120, N1019, N48077, N43400, N34031, N54439, N41176
U79146: N32945, N1067, N13640, N53335, N59526, N19047, N25303, N28043, N29363, N47370, N11569, N24458, N3234, N22726, N46024, N54587, N59960, N21590, N53630, N12730
U79149: N23838, N26262, N15559, N38797, N64335, N43772, N30835, N9371, N48487, N15811, N59526, N3007, N34055, N62805, N5051, N23184, N52201, N34031, N35671, N31964
U79153: N39602, N23184, N51187, N53011, N40451, N49279, N28855, N39094, N39463, N64095, N50670, N52577, N56501, N1450, N7584, N21142, N26488, N15559, N38901, N55518
U79156: N48706, N47380, N3416, N62393, N55555, N32295, N10960, N1768, N32221, N33212, N29364, N19536, N9621, N27932, N17586, N47652, N43386, N43822, N32288, N33265
U79166: N58969, N47572, N60472, N61970, N54437, N4700, N33957, N18943, N39184, N9971, N14809, N28420, N51700, N55747, N20819, N12477, N2159, N46037, N4556, N23730
U79204: N58848, N6371, N44249, N59908, N59526, N61749, N35094, N25124, N20576, N26262, N18312, N29627, N28176, N3589, N11036, N49712, N5886, N49038, N43955, N56551
U79210: N54066, N5940, N56270, N43386, N41387, N50227, N53346, N32774, N33469, N1914, N48049, N3138, N50463, N3589, N39442, N60264, N30288, N47433, N19536, N3492
U79243: N5437, N53815, N56217, N38797, N54437, N3034, N16126, N28059, N43984, N37553, N39015, N18485, N18972, N45676, N46951, N41658, N26537, N43386, N7173, N37527
U79264: N9284, N33670, N51187, N28983, N48084, N23446, N26915, N25064, N31289, N31782, N45163, N33623, N38550, N61451, N20614, N35725, N60472, N3416, N59526, N52662
U79306: N43772, N57521, N51187, N31556, N46915, N53615, N6926, N33474, N39463, N1952, N13464, N59526, N29462, N34852, N26343, N17234, N5886, N28983, N52577, N42433
U79308: N30466, N15279, N8711, N1344, N35671, N24320, N12588, N31341, N1914, N32641, N18485, N19536, N3318, N27928, N52286, N19477, N47190, N2994, N59526, N48875
U79346: N63481, N47975, N26537, N21590, N59526, N62532, N94, N28998, N19477, N17778, N29722, N30639, N14601, N3318, N9883, N20478, N39932, N51187, N46915, N24802
U7935: N32945, N18063, N11551, N13640, N7173, N11153, N9295, N40941, N33212, N60105, N38142, N9409, N11817, N4500, N13055, N28072, N55723, N52201, N19536, N64327
U79350: N25256, N2235, N8162, N21590, N33623, N30466, N22726, N28751, N3007, N27936, N30639, N23409, N12403, N65073, N9039, N24617, N52492, N11551, N61973, N44760
U7937: N53223, N24109, N58264, N15559, N29363, N41432, N41004, N49197, N54587, N17342, N31676, N47553, N9295, N28176, N61595, N1067, N52835, N28983, N9409, N31910
U7938: N47213, N49712, N42196, N2994, N48077, N27555, N12588, N7010, N42670, N32708, N19536, N60105, N23370, N9196, N4384, N1952, N40221, N43386, N59526, N45319
U79383: N23942, N30562, N45017, N5886, N7173, N40152, N7181, N27342, N12843, N47087, N30536, N26057, N29735, N37783, N42894, N5288, N31014, N46037, N54439, N2960
U79411: N38324, N15194, N15559, N6056, N32641, N63303, N30818, N14964, N39184, N23918, N59526, N63681, N60663, N35147, N31477, N26781, N60472, N21590, N51867, N225
U79436: N23489, N46379, N13347, N41400, N54437, N54956, N51700, N25992, N42890, N8889, N57225, N28420, N48450, N18972, N20819, N54752, N31014, N46037, N27738, N64894
U79441: N6706, N59526, N16914, N41400, N22690, N41881, N45500, N41380, N34457, N46783, N61973, N28072, N47786, N18118, N43540, N54571, N34081, N59385, N7173, N57332
U79449: N52129, N34949, N46037, N36037, N7173, N44967, N33315, N36796, N47087, N60531, N27079, N32288, N18118, N30222, N32278, N31423, N18151, N51187, N48084, N15628
U7950: N39002, N39184, N53011, N21590, N40324, N26154, N62044, N33474, N51875, N6471, N5085, N30639, N59841, N8214, N56075, N46783, N11551, N18291, N33623, N7416
U79530: N46069, N61466, N36408, N52492, N7112, N54911, N41179, N11186, N46084, N57521, N51867, N28072, N56746, N52138, N45178, N24617, N16461, N41285, N775, N56641
U79543: N54911, N26271, N60472, N25163, N61466, N29393, N7010, N12588, N1663, N23409, N47380, N20764, N41548, N27928, N2844, N1952, N27906, N11551, N61973, N11570
U79548: N38294, N53593, N56217, N46037, N4556, N41737, N60663, N19292, N27079, N37007, N36916, N20764, N53606, N46923, N39742, N59833, N15559, N39399, N51489, N39679
U79552: N277, N30562, N18151, N51187, N9409, N35730, N25064, N60000, N31395, N48077, N51875, N61973, N7462, N22977, N7928, N706, N30288, N11551, N52577, N58212
U79566: N39000, N22975, N30288, N16461, N59526, N8509, N15051, N27499, N15194, N39184, N3007, N35671, N31917, N3174, N19776, N23184, N11092, N308, N19536, N30346
U79587: N17720, N51875, N50775, N1344, N7173, N28589, N12588, N7010, N24701, N41064, N37553, N30639, N53346, N7462, N46459, N40985, N43438, N34031, N61466, N19542
U79601: N23838, N58656, N40221, N39399, N54437, N25133, N4089, N1768, N47216, N37007, N42890, N24458, N18972, N57000, N23444, N19477, N53011, N28324, N47380, N15683
U79652: N32158, N19536, N13640, N53335, N35436, N49279, N5880, N53242, N19477, N29363, N32641, N41387, N27499, N44853, N58969, N53443, N30288, N4661, N48084, N24320
U79688: N55518, N19536, N39399, N31556, N39463, N3781, N40973, N64808, N42223, N28640, N24109, N52577, N9621, N35340, N44554, N1952, N38797, N30288, N41387, N36394
U79690: N14291, N49609, N53013, N16461, N54437, N5377, N30722, N6816, N32786, N46130, N38504, N19536, N22977, N31341, N51898, N8889, N27906, N41400, N28420, N9870
U79712: N31154, N23602, N16461, N28281, N52577, N42676, N27807, N63342, N15194, N31978, N43460, N19536, N23513, N57354, N5138, N60105, N58264, N2159, N61973, N54956
U79725: N19017, N48049, N60472, N36408, N53381, N64731, N50555, N6066, N38733, N24109, N39184, N28420, N4649, N14964, N48403, N1667, N26537, N51187, N301, N15234
U79740: N53984, N30689, N56804, N11551, N1091, N55067, N9371, N29862, N61241, N26792, N6471, N26057, N50727, N22423, N584, N39463, N37458, N41400, N36689, N42433
U79757: N41626, N19477, N308, N34081, N20764, N60130, N50404, N60000, N35436, N26781, N14170, N53728, N61571, N39796, N41424, N10379, N11551, N2159, N54439, N28786
U79782: N39346, N5085, N28983, N34031, N54439, N8914, N35147, N64594, N47652, N3007, N19623, N9409, N9295, N35340, N40808, N38142, N37346, N16461, N61973, N44760
U79813: N40119, N19477, N15559, N47433, N4290, N17691, N3489, N4089, N3007, N28800, N57888, N61973, N7181, N9295, N61190, N46162, N40752, N44249, N32288, N41492
U79815: N63542, N47380, N42196, N26488, N17952, N41133, N3159, N33474, N37553, N39184, N33623, N1067, N13834, N26719, N16794, N59526, N51187, N8162, N56456, N9368
U79817: N15628, N19433, N56270, N6056, N27738, N62104, N54315, N34852, N25130, N15194, N22456, N26057, N34709, N33078, N5610, N31395, N11551, N15559, N31884, N62968
U79818: N35676, N49001, N2994, N62393, N40899, N34679, N21030, N15481, N41387, N31978, N37500, N11359, N23513, N43102, N2592, N50372, N39399, N34081, N59526, N57049
U79822: N62919, N19433, N2994, N18151, N35671, N17161, N47916, N23370, N26262, N54571, N40906, N59526, N51005, N32548, N47040, N47087, N279, N18295, N32288, N17468
U79828: N40194, N8907, N30288, N38797, N19536, N41493, N15469, N19459, N3007, N7330, N7173, N3841, N9621, N35094, N60887, N58354, N2994, N8162, N33623, N25669
U79840: N46976, N22975, N11551, N53013, N53630, N4675, N31080, N33332, N24467, N29541, N7826, N41387, N32207, N27055, N4741, N40906, N3416, N8162, N59526, N35268
U79876: N39814, N59526, N40752, N38797, N38333, N18010, N27342, N63342, N5085, N42670, N24109, N53630, N18409, N60663, N49279, N50657, N2994, N60472, N33623, N48740
U79881: N43772, N32641, N36408, N47190, N61973, N37636, N25303, N40941, N32139, N17936, N54018, N20764, N5880, N39094, N43738, N29722, N50775, N34031, N29627, N52939
U79893: N62391, N21290, N41400, N18151, N9409, N16311, N16568, N34492, N43460, N45793, N57888, N19536, N383, N32207, N51780, N41221, N28281, N47433, N33623, N24963
U79896: N10088, N33297, N56434, N39399, N32288, N22774, N4485, N41258, N47370, N21941, N31289, N28420, N48350, N14049, N18032, N46178, N56804, N11551, N35671, N65016
U7991: N42365, N47572, N21710, N41400, N4556, N3492, N64130, N12588, N8657, N39432, N20601, N64469, N43498, N38381, N58345, N50670, N2994, N46501, N20764, N44528
U79916: N18010, N18449, N45754, N29217, N51867, N41176, N27869, N52675, N34949, N21290, N19433, N23682, N13834, N10350, N59317, N29450, N51187, N42196, N15194, N30372
U7992: N2761, N21290, N26488, N60472, N52577, N49554, N94, N34852, N19433, N16117, N9354, N24458, N41179, N32923, N17720, N16477, N37346, N45754, N53630, N58283
U79942: N16439, N37553, N42196, N46037, N26271, N59427, N49892, N7443, N53735, N41221, N59526, N4680, N18118, N3451, N10600, N42670, N60472, N34031, N31294, N22908
U79961: N11436, N62033, N15559, N46037, N47652, N29107, N1450, N35147, N51875, N35436, N26781, N40451, N17017, N46219, N60255, N11083, N38869, N51187, N48084, N44760
U79967: N22825, N31395, N60472, N21590, N59526, N20015, N1058, N34044, N60550, N5085, N9971, N54437, N34055, N38371, N61230, N1663, N30288, N16461, N36689, N55897
U79975: N43568, N42223, N52492, N1344, N64469, N42328, N22942, N62291, N49609, N25015, N35238, N32288, N38550, N5880, N23502, N26781, N4107, N16461, N33297, N11153
U79976: N63353, N29920, N18151, N51187, N9409, N2463, N10840, N28592, N35436, N41006, N20576, N46915, N27342, N35991, N57733, N38901, N20394, N21590, N41387, N22417
U79983: N1540, N54439, N61970, N37346, N20984, N2659, N42698, N7010, N24467, N52577, N11930, N39463, N50653, N31652, N7965, N2649, N1344, N24424, N48084, N1313
U80012: N22221, N19387, N61296, N36408, N51867, N15382, N23089, N9295, N1952, N21290, N19433, N23682, N26917, N22977, N26139, N40356, N25163, N677, N31676, N5501
U80066: N56075, N19025, N47190, N25163, N7173, N47167, N57560, N28043, N46917, N23918, N47380, N3138, N51700, N28855, N7965, N23184, N30288, N41400, N19536, N49279
U80082: N5822, N5519, N15559, N26488, N33297, N55421, N10943, N5880, N1952, N47902, N61466, N14170, N3159, N16854, N14726, N22575, N52492, N28324, N25015, N46459
U80096: N65134, N39184, N16461, N13498, N35671, N32105, N52675, N64120, N18895, N27318, N42877, N301, N32000, N39369, N23446, N19321, N53011, N5886, N56347, N46304
U80140: N61429, N12843, N27906, N1344, N61973, N7799, N23557, N28592, N1952, N39463, N14809, N20764, N1450, N56746, N8746, N31782, N52492, N46037, N64469, N43772
U80150: N56133, N33297, N61969, N46037, N20764, N17228, N56459, N45586, N59876, N31492, N41658, N61466, N27788, N6935, N529, N30689, N55229, N1344, N39015, N5676
U80175: N60647, N26762, N43438, N46037, N48084, N56075, N44621, N22731, N51875, N7112, N11015, N20764, N1837, N42604, N53072, N27731, N28983, N1344, N40451, N6790
U80190: N57700, N8889, N53013, N47433, N41387, N7584, N1768, N53322, N42890, N1477, N35671, N37007, N51700, N47151, N23444, N46379, N44645, N16461, N54437, N3123
U80193: N41626, N28725, N27906, N1344, N61466, N63481, N62128, N33474, N1952, N29722, N32196, N40324, N15051, N19057, N761, N41064, N53011, N34031, N48084, N52635
U80195: N2659, N32641, N24275, N41400, N53381, N32158, N53242, N27499, N19477, N7826, N21290, N19536, N62805, N15051, N43770, N56456, N13640, N16461, N3138, N16021
U8023: N42457, N14170, N40752, N39399, N3138, N10812, N23805, N20270, N33212, N1477, N15194, N54439, N38442, N25664, N17865, N33526, N28983, N11551, N24458, N13930
U80236: N402, N14252, N41400, N13640, N53630, N51344, N18972, N23513, N15279, N53443, N10008, N9409, N11817, N36459, N13107, N47370, N8711, N16461, N52577, N15738
U80238: N52939, N45793, N40575, N21590, N52577, N6706, N57919, N30069, N27936, N50670, N21290, N33623, N27788, N94, N63481, N57451, N60472, N28324, N47848, N18729
U80247: N25226, N3007, N28983, N16461, N35671, N1985, N30069, N11940, N64273, N39463, N59526, N28152, N27788, N14993, N37629, N15194, N11289, N17510, N29627, N39442
U8025: N42365, N52312, N8162, N25163, N48084, N11436, N51185, N44621, N23602, N47087, N51875, N52577, N39151, N36288, N21539, N28725, N53011, N2994, N40451, N61902
U80283: N19013, N64273, N43361, N39399, N20576, N19990, N15481, N25491, N4610, N18895, N64095, N56347, N8483, N23805, N46069, N39463, N59960, N46037, N29627, N49516
U80318: N49833, N46084, N52835, N47190, N59526, N64515, N28592, N60663, N33469, N19477, N41658, N40324, N25491, N2970, N35471, N51033, N12330, N39399, N48084, N60092
U80320: N27307, N5085, N2994, N28983, N59526, N40852, N43707, N49197, N39184, N24109, N19623, N41387, N43102, N60000, N60134, N24467, N11551, N30288, N56347, N27020
U80325: N42433, N29511, N61969, N34031, N53728, N38239, N56746, N44897, N39463, N130, N33670, N54437, N16851, N1957, N55518, N51489, N50565, N1344, N36689, N64409
U80332: N9368, N14252, N30288, N43386, N59526, N9883, N44855, N38070, N6371, N21290, N17936, N48084, N60018, N15051, N22117, N38333, N62001, N47433, N46915, N64958
U80371: N30466, N30929, N42196, N38797, N47206, N43872, N27342, N36459, N5085, N54439, N18332, N48407, N61571, N9538, N32745, N31782, N8162, N51187, N59526, N58086
U80377: N20776, N20325, N64954, N11551, N7173, N3034, N57764, N33474, N53815, N41658, N4287, N61466, N51560, N19882, N21519, N7568, N44645, N46037, N64469, N37527
U80391: N32806, N47572, N64077, N61970, N19433, N10088, N31509, N57764, N4556, N32708, N30689, N31423, N29404, N45602, N55123, N46379, N55229, N11551, N64469, N33203
U80407: N51009, N11569, N62001, N11551, N54439, N57260, N60000, N40121, N2235, N34805, N9971, N30639, N445, N47916, N60343, N436, N24424, N47433, N54437, N12713
U80408: N9368, N36612, N51187, N34344, N53381, N53599, N30222, N34852, N1952, N24109, N19433, N40324, N56501, N23370, N1985, N48487, N33120, N11289, N59526, N41717
U80414: N7965, N47975, N2159, N61970, N61973, N18260, N12588, N22731, N19998, N26762, N29722, N3293, N33474, N27807, N57854, N19477, N60472, N34031, N51867, N47938
U80416: N7957, N46917, N44249, N15559, N33831, N48841, N47916, N37587, N7173, N24109, N15811, N48487, N56501, N24272, N40194, N39184, N34081, N38797, N3138, N30481
U80418: N60750, N39463, N58264, N59908, N54439, N30466, N15066, N49328, N59833, N37007, N7826, N9409, N54862, N60000, N47213, N60059, N28983, N34031, N29627, N7928
U80437: N52129, N5288, N13498, N38797, N48084, N7113, N20270, N63773, N15194, N22456, N3007, N59526, N37384, N15066, N44746, N46915, N28983, N21590, N6873, N63309
U80453: N23807, N19477, N8162, N51187, N54439, N30553, N15481, N28592, N1952, N39463, N35436, N20764, N1450, N3256, N51793, N42223, N40221, N46037, N19536, N56075
U80455: N40331, N41658, N37272, N46037, N20764, N19486, N51725, N34973, N11944, N29930, N21290, N61973, N28895, N35381, N44305, N4905, N40221, N1344, N61466, N60130
U80464: N305, N23184, N51187, N53011, N24458, N26325, N60663, N28091, N39184, N28072, N29511, N41387, N34852, N23784, N18653, N1952, N44249, N4107, N24701, N50938
U80470: N2463, N5519, N15559, N36408, N54018, N4700, N5450, N25064, N60264, N29722, N20576, N23682, N14049, N31511, N62692, N7568, N60472, N51187, N52577, N41176
U80480: N6224, N42877, N25163, N15559, N4128, N17231, N5669, N5088, N63390, N22664, N31036, N15194, N38356, N10960, N55377, N27532, N20394, N11551, N775, N22855
U80554: N29497, N55531, N64077, N61623, N32489, N18653, N45953, N20903, N39015, N46178, N51489, N50670, N40700, N2872, N53069, N18895, N61970, N15559, N42890, N17416
U80573: N38201, N58251, N27906, N41400, N20764, N54606, N17115, N32015, N41113, N60531, N35436, N28420, N44853, N18943, N61446, N19998, N43822, N46037, N61466, N43222
U8058: N30309, N1952, N34344, N25163, N40324, N5854, N43269, N53346, N28072, N36916, N43301, N52577, N3234, N27499, N56075, N16804, N53335, N15559, N32239, N22825
U80589: N27552, N21312, N60472, N34031, N4556, N62260, N18476, N5152, N26690, N49712, N6767, N61466, N58171, N6816, N26286, N38504, N2159, N36408, N52577, N51552
U8060: N6432, N32239, N42196, N17510, N37553, N63962, N11929, N27499, N36689, N47975, N49609, N30834, N24624, N44558, N22257, N54439, N53168, N53910, N17360, N50023
U80639: N52129, N48084, N16914, N16461, N1539, N47938, N37587, N24358, N11083, N39184, N28072, N52577, N33474, N28289, N23809, N24467, N37346, N41400, N63390, N16081
U80655: N28248, N38733, N25837, N21590, N48084, N43772, N44621, N64120, N7112, N14257, N11569, N56347, N21313, N14456, N20676, N5519, N62001, N2994, N53381, N59323
U80670: N58848, N19811, N62393, N45754, N32489, N38138, N37101, N61061, N1477, N13916, N39015, N28152, N12823, N44737, N63805, N18895, N4107, N39399, N3380, N56133
U80679: N51745, N39298, N40221, N35252, N54439, N15043, N33656, N65025, N19025, N46441, N32196, N56347, N22977, N4179, N21654, N34805, N677, N5886, N40451, N31376
U80680: N53069, N2235, N37346, N39399, N53381, N61230, N50776, N7181, N1663, N23918, N40670, N59526, N50653, N30251, N32945, N26781, N58129, N41400, N63390, N45576
U80704: N28747, N39184, N51187, N15559, N9135, N53223, N62044, N7181, N31289, N49712, N51867, N38504, N5669, N55253, N49279, N47380, N17510, N8162, N32288, N41492
U80728: N31954, N15194, N61970, N30288, N59526, N20603, N44897, N57919, N1952, N9971, N42877, N35671, N35094, N46923, N29578, N32708, N46501, N16461, N52577, N64409
U80744: N402, N39463, N52588, N11551, N64469, N32918, N25064, N62518, N60531, N8889, N4610, N46915, N49183, N2872, N41626, N46379, N53013, N16461, N4556, N42433
U80808: N38924, N24109, N6056, N53011, N59526, N3123, N7041, N3589, N14170, N34457, N42670, N41387, N6926, N28855, N18202, N58656, N30288, N39399, N33623, N42634
U80818: N7865, N3007, N28983, N16461, N32288, N2761, N37783, N57755, N11015, N15194, N14170, N40324, N15066, N27737, N53916, N60550, N11289, N38797, N48084, N56675
U80821: N2573, N18332, N37146, N11551, N52577, N61429, N15547, N20510, N37589, N39463, N61363, N54437, N1336, N7010, N31150, N18063, N2159, N16461, N64469, N52447
U80841: N18059, N51875, N35252, N60472, N59526, N64902, N28855, N27342, N58660, N47087, N46586, N53728, N39151, N49188, N51745, N6916, N8162, N5886, N33623, N5897
U8085: N39651, N61466, N57403, N61970, N32489, N30042, N28855, N4649, N12843, N37055, N48077, N20764, N5450, N3256, N37310, N20601, N2159, N16461, N7173, N43530
U80862: N56523, N19477, N2704, N47433, N41387, N10560, N30725, N45479, N64273, N37007, N53443, N19536, N779, N445, N55176, N63860, N30288, N16461, N61973, N24320
U80870: N56075, N42655, N47190, N2994, N48084, N32467, N32870, N43498, N47975, N16804, N53593, N775, N61061, N52329, N16096, N39463, N18151, N11551, N31294, N64037
U80871: N36553, N42670, N308, N13498, N61973, N13131, N37783, N48476, N24109, N48487, N39184, N46915, N23089, N49831, N39028, N15194, N2994, N28983, N54439, N31212
U8088: N51745, N39463, N58264, N59908, N54439, N42433, N23513, N7010, N31782, N59526, N47553, N19623, N36459, N57764, N47094, N9971, N50775, N38797, N61929, N43772
U8089: N36545, N20576, N41172, N15559, N48487, N7344, N30222, N60663, N39184, N24458, N24109, N59367, N23805, N14964, N37326, N61760, N39399, N58129, N4556, N23446
U80895: N38324, N15194, N37346, N61970, N41387, N29354, N27788, N55913, N40078, N6873, N3007, N48084, N30069, N27342, N43222, N14257, N8162, N51187, N59526, N32053
U80896: N24963, N52577, N18151, N34031, N57521, N36777, N23629, N26023, N21290, N21312, N48077, N46915, N33656, N24358, N63481, N20601, N15559, N47433, N31289, N52939
U80901: N4700, N1952, N46037, N15559, N41658, N49279, N31341, N33474, N27079, N15194, N35671, N37553, N41380, N3268, N56194, N19477, N2159, N16461, N64469, N14391
U80905: N55633, N29722, N61970, N37346, N52577, N52508, N7181, N6312, N1663, N34360, N32641, N61466, N64594, N55977, N40836, N21156, N1344, N15559, N61241, N30553
U8091: N44971, N8907, N46037, N2159, N54439, N49554, N33474, N25064, N46130, N4610, N39463, N36689, N27932, N55913, N55633, N18332, N11551, N40221, N35671, N41717
U80929: N43222, N15194, N15559, N61970, N24213, N3492, N30069, N26023, N58660, N47087, N52577, N24109, N27788, N28289, N46304, N19477, N37346, N41400, N48084, N36777
U80939: N58345, N31395, N37346, N46037, N54437, N6113, N51700, N33078, N59653, N7826, N36689, N18895, N62673, N28340, N51337, N31492, N30288, N41400, N7173, N13833
U80942: N57625, N32288, N55723, N2159, N48077, N51344, N38356, N64120, N3380, N24109, N59526, N15194, N57000, N61811, N29059, N49001, N15559, N38797, N32196, N56051
U8095: N11153, N14170, N55723, N29217, N59526, N33630, N6926, N60000, N59367, N26262, N38333, N63390, N44772, N50463, N18260, N27079, N5886, N8162, N41387, N50023
U80971: N29578, N39463, N16461, N26537, N61973, N52939, N34973, N37783, N50657, N20507, N20576, N26057, N52329, N23805, N43397, N57521, N2994, N46203, N59526, N53587
U80988: N43772, N4610, N11289, N61970, N61973, N5897, N54442, N38070, N62033, N15194, N32139, N20764, N4179, N16126, N43222, N19477, N43361, N308, N42499, N54956
U81000: N31421, N18978, N53013, N53335, N20764, N12146, N42112, N27219, N27532, N48302, N47652, N3138, N7443, N12588, N54956, N33505, N10541, N16461, N4556, N30162
U81028: N54966, N27079, N4107, N39399, N35238, N39832, N53634, N483, N8889, N18978, N20764, N11359, N60085, N53322, N52424, N6916, N47190, N2994, N28420, N38924
U81031: N53984, N26690, N15559, N53335, N38333, N25256, N9371, N57354, N18332, N35436, N39463, N48084, N7443, N26521, N51009, N1952, N11551, N21063, N29627, N49279
U81064: N23446, N48487, N51187, N28983, N31676, N4247, N25064, N32548, N33670, N63255, N24109, N59526, N15066, N53349, N41073, N5940, N44249, N42196, N45163, N19109
U81080: N3034, N33297, N43438, N43386, N54437, N37527, N1768, N6816, N60531, N61466, N28800, N29722, N12588, N44737, N22666, N29091, N56217, N38797, N32288, N14726
U81094: N12523, N49001, N44249, N42196, N35447, N59933, N30222, N62805, N46917, N37553, N52577, N42877, N16553, N34852, N14408, N63255, N61296, N39399, N7173, N42457
U81102: N21310, N15194, N24275, N52835, N61973, N49279, N45095, N14964, N7173, N21142, N57521, N46130, N20287, N8214, N8373, N26762, N1344, N20394, N48084, N58293
U81111: N41493, N20325, N43361, N1344, N32708, N4156, N22742, N18476, N27318, N38504, N11675, N56347, N779, N50179, N26305, N29952, N2159, N38797, N4556, N18260
U81135: N412, N6578, N4107, N51187, N42890, N1006, N25491, N36459, N58354, N57521, N40670, N54437, N53304, N51424, N22666, N49609, N43361, N39399, N52299, N38323
U81153: N29497, N1067, N18151, N5886, N39015, N29917, N23784, N10350, N54587, N23603, N31036, N32288, N28751, N3318, N38509, N46178, N11931, N11551, N61973, N56227
U81168: N57675, N30562, N28983, N25163, N59526, N23816, N44737, N44897, N3007, N64273, N23409, N35671, N53322, N27499, N27908, N26781, N8711, N46037, N30639, N20136
U81199: N35392, N2235, N51187, N34344, N48084, N18324, N53606, N38442, N23602, N15194, N39463, N35671, N28275, N19292, N29497, N5940, N15559, N39399, N35725, N54966
U81203: N57854, N28725, N30288, N47433, N61466, N11425, N43932, N28043, N29722, N20325, N31454, N59526, N55747, N43269, N61446, N1952, N13498, N1344, N61973, N62880
U81225: N29497, N23409, N13498, N61970, N48084, N47280, N47786, N20270, N31884, N19477, N29363, N46915, N37384, N45500, N43770, N31423, N16914, N52835, N19536, N366
U81250: N5472, N31492, N11551, N9846, N46915, N3243, N47916, N9592, N23602, N29364, N1539, N9409, N4485, N20056, N63627, N15194, N58264, N49878, N63390, N62104
U81263: N47734, N6578, N27553, N38797, N61973, N51009, N18972, N52329, N29722, N59685, N46586, N53728, N5880, N17543, N34035, N53443, N18151, N51187, N31676, N10522
U81264: N10876, N22975, N38797, N11289, N54439, N9039, N49831, N31509, N28725, N42499, N26792, N35671, N31812, N51560, N6735, N7961, N61040, N11551, N30639, N64327
U81272: N41626, N29722, N18151, N51187, N4556, N15043, N45095, N37587, N45561, N4610, N31289, N61466, N9538, N43269, N57120, N38951, N27906, N1344, N31294, N14391
U8128: N62692, N9135, N43646, N17510, N7173, N5897, N11269, N38356, N39184, N18312, N31036, N41387, N62673, N64120, N29490, N15811, N53011, N51187, N53630, N38201
U81280: N25256, N49001, N47433, N37146, N53630, N33677, N30818, N7909, N31978, N55555, N62423, N41387, N9621, N5880, N44698, N59022, N38797, N42196, N48659, N39814
U8131: N29107, N17342, N16461, N43361, N39463, N39346, N28150, N50990, N4610, N18332, N54439, N43460, N23657, N17543, N52308, N5085, N55723, N2159, N36689, N29772
U81310: N5981, N40899, N58264, N8711, N59526, N26538, N48350, N49197, N37500, N35725, N32221, N54439, N54862, N53634, N28506, N1539, N47433, N16725, N3138, N48187
U81334: N45023, N46586, N33120, N53011, N41387, N52286, N30222, N6066, N1539, N18312, N24686, N61973, N28592, N60663, N35803, N48049, N41172, N39932, N40324, N1796
U81375: N36382, N31395, N15559, N21590, N30562, N41491, N58109, N33656, N42670, N61466, N14333, N21142, N29862, N15947, N584, N46178, N52492, N1344, N35671, N48533
U8138: N20819, N3007, N28983, N16461, N35671, N32188, N27788, N14993, N51489, N32239, N23184, N4556, N30069, N35147, N39442, N47380, N60599, N308, N28420, N23502
U81384: N46459, N3007, N28983, N46037, N39015, N61902, N56746, N20056, N24213, N29364, N27079, N40324, N18118, N46923, N4700, N51489, N15559, N1344, N39184, N41176
U81394: N51793, N39463, N37458, N16461, N19536, N43772, N44897, N6171, N39184, N38504, N32196, N20764, N5880, N57354, N33728, N46130, N43822, N308, N64469, N7799
U81400: N9284, N34495, N15559, N44249, N18485, N37994, N23784, N60000, N40078, N28851, N59526, N50670, N34709, N7041, N42158, N58070, N28983, N39399, N61973, N62401
U8145: N33439, N60105, N55723, N11289, N54439, N46736, N35147, N60000, N6471, N24109, N1067, N61973, N45294, N35815, N47213, N52312, N47433, N42196, N48717, N39814
U81467: N50023, N26762, N31556, N11551, N36689, N27579, N29889, N22731, N48049, N58354, N47975, N54439, N43498, N3159, N54125, N37553, N26537, N16461, N20764, N11425
U81472: N42433, N47652, N52492, N1344, N52577, N21752, N1450, N33448, N39463, N4610, N19477, N61973, N36459, N50990, N41946, N55531, N26537, N16461, N61466, N37125
U81478: N35486, N20984, N40752, N34031, N54439, N11546, N25664, N38442, N3007, N1952, N20507, N36689, N60085, N18476, N54966, N59833, N39399, N11289, N53381, N20603
