U10008: N31893, N49712, N34344, N2994, N61466, N37629, N17073, N19882, N6873, N25774, N52764, N3138, N11645, N19635, N32626, N38882, N3996, N21590, N31294, N30630
U49010: N63656, N53735, N39109, N51099, N31294, N5048, N54401, N64786, N48455, N38333, N50657, N26057, N5450, N18972, N34869, N19387, N61970, N13640, N39015, N7995
U49011: N61483, N54571, N6056, N33326, N33623, N409, N5370, N35094, N53754, N51581, N55555, N775, N9621, N43498, N31915, N4754, N47433, N49038, N11569, N51287
U49018: N20437, N6578, N44249, N64077, N49955, N9284, N22457, N61811, N36249, N59022, N30345, N7173, N57591, N9912, N19211, N63255, N64954, N47433, N27738, N16396
U49032: N21826, N29533, N53011, N34031, N51867, N9267, N23805, N35769, N60747, N39463, N34360, N61929, N29517, N53549, N28408, N52312, N62393, N38797, N37007, N24951
U49050: N35062, N59526, N55723, N43646, N9734, N57484, N29905, N52138, N34601, N4290, N29364, N48084, N38442, N15481, N62844, N64095, N39399, N13498, N24458, N24951
U49070: N49279, N33469, N6056, N11289, N35671, N16844, N32923, N3589, N15194, N22975, N41387, N1539, N41651, N61079, N51745, N23547, N39932, N51187, N53630, N3123
U49080: N49634, N1952, N29217, N5886, N1091, N19764, N56620, N32523, N45793, N39463, N29363, N46915, N18426, N51008, N4689, N50484, N59908, N52835, N31676, N32188
U49087: N39346, N30118, N43646, N16461, N59526, N59060, N7181, N20647, N41547, N41640, N40451, N61593, N11186, N21437, N51703, N35857, N61970, N59908, N30639, N16657
U49097: N48740, N33469, N45754, N13347, N27738, N7245, N50007, N1058, N27079, N2530, N31676, N18312, N5358, N7472, N47114, N19998, N51187, N8162, N56347, N51745
U49106: N56227, N35436, N46203, N21590, N48084, N23446, N24358, N21950, N24467, N33877, N15194, N59526, N23346, N34973, N35689, N49712, N53013, N46037, N40324, N53697
U49112: N20112, N61466, N57403, N40468, N62894, N29168, N15678, N34130, N9354, N6916, N47087, N54437, N47151, N6926, N29830, N23184, N62393, N5886, N54571, N5652
U49116: N52286, N39463, N28983, N46037, N31676, N43115, N24570, N62044, N8595, N3007, N53443, N301, N23370, N28340, N43083, N46379, N11931, N38797, N59526, N51553
U49118: N61754, N28072, N59385, N59908, N7173, N41717, N45953, N57041, N44640, N43460, N33469, N24458, N49046, N34063, N54692, N39184, N57403, N11551, N39015, N31212
U49150: N23502, N26762, N52588, N16461, N54437, N43254, N44897, N63231, N19623, N29533, N35238, N23682, N51700, N28150, N10105, N33469, N52492, N53335, N61973, N17416
U49157: N63037, N8306, N45754, N60472, N61466, N33123, N64594, N56517, N5693, N20576, N47975, N48084, N23089, N62044, N38215, N24617, N37346, N46037, N46915, N10544
U49162: N32053, N5576, N25163, N45017, N29627, N51848, N34225, N38371, N59653, N33469, N64335, N40324, N1435, N21292, N50389, N52764, N30288, N1344, N61973, N62532
U49191: N6761, N5940, N41285, N47433, N36689, N21701, N22036, N10840, N34668, N30345, N11569, N24458, N54315, N37101, N43445, N15811, N63546, N46037, N1091, N3123
U49211: N14507, N16066, N43361, N61970, N48302, N17416, N40470, N65025, N3380, N28152, N54792, N32288, N35381, N30658, N17194, N1477, N27553, N16461, N28420, N17228
U4923: N26352, N6471, N44249, N60472, N27738, N44453, N43528, N22457, N22664, N33469, N36249, N775, N16327, N12018, N60300, N19998, N25163, N4107, N18312, N63550
U49232: N55943, N7568, N60472, N5886, N48084, N4637, N58857, N46132, N1952, N39463, N59526, N42877, N24272, N23805, N7655, N41006, N15559, N11551, N4290, N56075
U4924: N52129, N20576, N53335, N53011, N59526, N26485, N23657, N13729, N46703, N31289, N4610, N41387, N22942, N1450, N51937, N39463, N59960, N39399, N31676, N35486
U49267: N24963, N15331, N53013, N16461, N301, N12359, N20961, N59814, N57225, N8889, N42890, N23682, N43102, N59213, N15525, N15194, N51187, N16914, N54437, N65094
U4927: N53079, N5940, N13347, N46037, N28420, N37899, N28523, N45479, N44903, N1477, N28152, N54437, N30725, N10943, N61429, N16680, N64077, N59385, N28640, N1364
U49282: N2463, N34457, N40752, N21590, N54439, N15429, N8876, N49046, N39184, N47902, N25130, N20764, N36821, N53606, N41626, N2649, N40221, N1344, N53381, N16271
U49284: N32945, N20601, N34344, N21590, N31294, N54113, N9371, N19882, N58660, N49955, N32641, N46915, N40700, N41179, N24460, N25774, N38869, N1344, N30639, N12999
U4929: N50006, N48077, N36408, N52492, N35671, N24435, N23657, N5370, N39463, N4610, N2235, N48084, N34973, N23805, N51745, N49834, N16461, N24424, N59526, N46662
U49296: N51745, N1477, N52492, N39399, N48084, N39974, N31373, N56501, N27079, N16066, N33469, N32288, N56459, N40973, N4820, N9321, N11092, N28324, N18310, N49279
U49305: N49180, N36249, N18151, N28324, N30345, N9284, N57560, N22457, N49955, N59022, N33877, N3138, N61811, N9912, N23446, N33469, N44249, N3996, N27738, N42457
U49323: N9997, N59022, N28324, N24424, N58030, N57329, N24358, N22624, N24467, N48084, N29364, N32196, N25064, N64594, N24136, N63255, N21590, N53011, N59526, N58098
U49330: N21826, N15194, N58264, N11289, N64469, N4700, N30888, N51587, N14170, N19685, N48084, N4680, N50463, N23195, N26330, N7568, N53011, N25163, N59526, N16713
U49335: N50946, N11569, N34344, N53910, N61466, N22885, N60675, N53346, N21290, N60192, N33469, N3138, N26023, N41380, N30840, N49712, N53011, N5886, N3293, N24963
U4934: N4156, N61466, N26537, N2994, N48077, N33203, N63599, N48261, N61241, N42248, N7173, N38882, N2728, N36178, N24532, N3841, N21681, N44249, N32288, N10544
U4935: N58383, N28420, N29217, N34031, N45760, N5223, N52742, N51700, N27318, N28152, N19811, N32288, N24062, N22942, N41541, N18895, N37272, N16461, N10885, N33953
U49357: N42845, N42890, N42196, N34031, N46379, N54866, N50776, N1768, N32489, N8889, N47380, N20764, N51700, N59213, N42141, N45793, N53013, N11551, N54437, N28565
U4936: N28734, N25015, N46203, N5886, N64469, N41612, N23513, N31917, N14170, N29450, N33469, N32288, N18118, N27869, N17031, N46917, N15559, N51187, N4610, N3123
U49364: N30126, N30562, N42196, N58264, N37553, N27908, N45479, N54238, N15279, N39463, N14333, N56347, N20961, N6378, N53741, N44765, N2994, N40575, N10885, N27860
U49369: N3711, N21290, N38869, N39399, N61466, N13568, N53346, N36288, N9135, N64095, N11569, N56347, N57344, N26023, N24963, N33469, N5886, N45017, N40451, N4384
U4937: N63913, N63681, N24275, N46037, N26057, N19040, N64786, N36725, N33469, N57763, N47652, N46915, N565, N18182, N56275, N1663, N40221, N1344, N775, N46236
U49371: N35689, N10869, N53013, N47433, N64469, N11153, N23180, N38490, N48077, N26262, N33297, N32288, N50463, N23195, N42365, N23184, N15559, N51187, N59367, N32012
U49379: N56113, N60105, N40752, N51187, N48084, N58885, N36178, N37666, N65103, N36612, N33469, N24458, N25064, N6066, N63152, N17578, N43386, N31014, N35671, N4247
U49404: N30963, N1477, N52492, N51099, N35671, N42457, N61811, N31373, N27079, N18895, N33469, N20764, N51725, N57462, N27659, N19685, N58129, N16461, N36689, N56051
U49422: N57081, N52502, N34081, N1344, N41497, N64748, N60085, N24675, N4857, N60264, N53515, N40451, N46592, N49467, N46396, N49001, N37346, N38797, N46915, N37338
U49435: N65094, N27936, N49038, N16461, N31289, N4510, N20056, N23254, N40451, N31492, N32277, N28072, N24272, N28978, N45264, N59653, N31014, N51099, N63390, N59805
U49437: N36396, N63746, N13498, N46037, N30639, N35951, N11309, N27342, N706, N33634, N35436, N23682, N6745, N36796, N7092, N41006, N11931, N16461, N61973, N53599
U49449: N55949, N3007, N59586, N16461, N19536, N49279, N27788, N36178, N42670, N9971, N4610, N20764, N30069, N45353, N56930, N706, N51187, N4107, N32277, N47020
U49479: N62318, N46084, N53011, N28324, N32196, N47596, N1336, N6020, N64095, N41640, N59526, N46441, N49328, N58617, N59495, N557, N60472, N34031, N19536, N45340
U49480: N42678, N54136, N13640, N46037, N61466, N24894, N24985, N40700, N24467, N4610, N39463, N59526, N5152, N41179, N64735, N64095, N60472, N5886, N61973, N64545
U49504: N40156, N56347, N56270, N46037, N20478, N1495, N14929, N20498, N10008, N20764, N56132, N17952, N56501, N14964, N40109, N1477, N41285, N11551, N35671, N14924
U49507: N20746, N49609, N41400, N27906, N54439, N2892, N39094, N58506, N48077, N1914, N3007, N41497, N45479, N63342, N11718, N33634, N28983, N46037, N29627, N27860
U49521: N49279, N59526, N28983, N51187, N48077, N41934, N62128, N48261, N3007, N39184, N59367, N61466, N29517, N37384, N63415, N26762, N60472, N61970, N48084, N31192
U49537: N14780, N5940, N53013, N308, N54437, N46236, N51700, N50463, N33469, N46379, N47380, N61466, N1768, N12156, N43772, N59981, N43646, N16461, N59526, N22666
U49543: N59186, N32641, N50775, N46037, N59526, N43053, N28592, N15898, N33469, N24467, N46586, N61466, N35815, N45095, N42491, N34457, N26584, N34031, N61973, N41717
U49587: N53599, N19998, N51187, N8162, N48084, N49279, N26687, N32923, N34949, N15194, N20576, N3138, N22595, N31624, N23446, N12843, N5886, N52201, N40451, N42457
U49608: N40403, N53443, N28983, N5886, N10885, N58092, N45479, N9538, N557, N34805, N39463, N51867, N29292, N34973, N23824, N46084, N11931, N308, N775, N40788
U49618: N3123, N38733, N51187, N45017, N48084, N56051, N29462, N32000, N5940, N33469, N20576, N3138, N61811, N26915, N63550, N15811, N39932, N5886, N29627, N23391
U49627: N8509, N60550, N47433, N31014, N7173, N11942, N23691, N37384, N3841, N64095, N1539, N3138, N51587, N39050, N21019, N49712, N5886, N34344, N63390, N44698
U49641: N45023, N7173, N45017, N11551, N40906, N34869, N13133, N5152, N18312, N57225, N24467, N54437, N24675, N41258, N4510, N32277, N53013, N17510, N61466, N40886
U49658: N51745, N46379, N8711, N1344, N32288, N63962, N45416, N55936, N33469, N8889, N32759, N20764, N38356, N50776, N32305, N61951, N43361, N2994, N32239, N24017
U49663: N52484, N33469, N57001, N40468, N35671, N4247, N19050, N25064, N9135, N27079, N29627, N28072, N3517, N62805, N51937, N52312, N51187, N49038, N43246, N57005
U49667: N6347, N48084, N18151, N51187, N33469, N57023, N33791, N16954, N1952, N21142, N53630, N62820, N64326, N15249, N61682, N18332, N30288, N1344, N61973, N52782
U49682: N50005, N27079, N41285, N41400, N30639, N42767, N47151, N28592, N33469, N59494, N16804, N3138, N3174, N64786, N3169, N32641, N8162, N40468, N46915, N39005
U49686: N6347, N48084, N51187, N28983, N33469, N39974, N40973, N50463, N32196, N7470, N59526, N20507, N31373, N23805, N41881, N3007, N46203, N16461, N35671, N29009
U49700: N60750, N5940, N11289, N16461, N48084, N50054, N7462, N32923, N936, N24458, N11823, N16477, N13374, N25064, N57437, N9321, N34344, N51187, N33623, N51140
U49710: N9039, N56132, N62393, N1344, N53735, N11436, N18182, N63231, N33469, N57972, N54437, N39463, N64808, N45095, N43538, N32277, N61970, N43646, N31294, N28579
U49719: N15052, N62894, N4661, N13640, N3138, N35930, N3589, N23370, N33831, N6471, N63681, N7173, N39003, N60085, N12029, N54571, N26488, N33326, N40451, N4021
U49724: N43738, N47572, N40575, N61970, N40451, N29009, N55086, N9592, N20576, N9321, N33469, N3138, N36288, N2728, N24355, N24109, N46203, N1344, N7173, N4384
U49758: N35062, N50372, N21590, N53011, N35671, N7990, N11186, N36821, N557, N11930, N28072, N48084, N57344, N33919, N38323, N39463, N59385, N60472, N59526, N796
U49785: N53599, N33469, N13498, N53910, N41497, N51963, N22595, N31868, N5085, N4290, N6209, N41387, N60663, N31917, N48403, N20507, N45017, N5886, N40451, N22855
U49809: N30840, N62436, N53011, N5886, N59526, N6343, N51008, N31917, N1539, N15194, N64095, N61466, N63342, N25064, N28811, N60550, N24424, N47433, N19536, N63309
U49814: N55943, N29364, N36408, N63546, N24458, N41881, N23805, N35769, N34601, N59526, N61593, N13916, N38442, N64594, N33677, N48084, N39399, N62001, N30834, N24951
U49822: N62532, N60550, N30288, N43386, N54439, N60757, N2340, N34225, N28448, N7826, N51033, N9409, N58857, N52329, N16081, N10008, N28983, N28324, N33469, N7670
U4984: N41881, N36612, N51187, N8162, N59526, N53599, N32923, N61811, N33469, N49712, N20576, N3138, N26687, N50463, N51745, N29364, N11289, N53910, N48084, N23446
U49856: N62863, N49712, N28281, N16461, N30639, N46236, N9592, N64120, N21941, N51875, N46783, N46915, N428, N3517, N64376, N45163, N28103, N52835, N41497, N59835
U49859: N56051, N38733, N51187, N16725, N48084, N42457, N61811, N57244, N5940, N33469, N18145, N32288, N14993, N23938, N23391, N27079, N13498, N39399, N36689, N23446
U49861: N51009, N33469, N53335, N43646, N36689, N35418, N23513, N58857, N39463, N6578, N18485, N61973, N28998, N28496, N30207, N18332, N5886, N60472, N46915, N19420
U49873: N21539, N3007, N28983, N46037, N40324, N41881, N33957, N60018, N34949, N3841, N11569, N41387, N23254, N58884, N55949, N7568, N25163, N29217, N31676, N12043
U49896: N19776, N15194, N6056, N43822, N41387, N12570, N33311, N50463, N33469, N49001, N19004, N24458, N48350, N60085, N4247, N59981, N39399, N11289, N48084, N55897
U4992: N5908, N1952, N31014, N43386, N31676, N12812, N3517, N5880, N44640, N40356, N11569, N40324, N13729, N63342, N25471, N19433, N53335, N49038, N65103, N41934
U49931: N15060, N20507, N51187, N45017, N3138, N10544, N55851, N29462, N20576, N15811, N7112, N61466, N23691, N52675, N37786, N23602, N59908, N5886, N1091, N17865
U49944: N31050, N33212, N43386, N25837, N31676, N23563, N37783, N21950, N5940, N21941, N39463, N48084, N56501, N33332, N49586, N64095, N37346, N47433, N3138, N40886
U49954: N40438, N17952, N58264, N27906, N30639, N55421, N35094, N34492, N8907, N37500, N29541, N61466, N38155, N38371, N16096, N58656, N41400, N40221, N301, N36436
U50030: N20776, N27318, N27553, N16461, N28420, N63962, N51700, N24062, N10869, N54437, N31289, N28152, N56459, N11929, N17228, N8889, N34081, N47433, N41497, N46236
U50034: N11150, N33469, N43438, N5886, N61973, N48894, N44519, N57013, N24109, N19623, N29533, N51867, N44394, N12588, N39853, N62033, N61970, N62393, N61593, N54912
U50088: N38697, N6471, N57001, N16461, N53728, N773, N25620, N5358, N28072, N27079, N33469, N61466, N32000, N39369, N45445, N33212, N41172, N8162, N63390, N2960
U50108: N42634, N19004, N53335, N4107, N19623, N4247, N4485, N15481, N39463, N33469, N61466, N30929, N25064, N33332, N20729, N35436, N51187, N45017, N35671, N24176
U50136: N48403, N5085, N37346, N61970, N41497, N51963, N22595, N14964, N33469, N49712, N14978, N46915, N31868, N26687, N5051, N26781, N60472, N51187, N40451, N46146
U50139: N53283, N7568, N60472, N44249, N40324, N6194, N62128, N23629, N1663, N16477, N25130, N24458, N7010, N42698, N39883, N1952, N40575, N52835, N3138, N63415
U50165: N61158, N47370, N1344, N24424, N59526, N18828, N52138, N36821, N2235, N4610, N38333, N48084, N23513, N32870, N11193, N39463, N58264, N53011, N19536, N35418
U50203: N12570, N45561, N44166, N16461, N46915, N10544, N41258, N3256, N42670, N24109, N33469, N9409, N38356, N43102, N926, N58354, N59908, N5886, N53630, N28934
U50211: N31212, N33469, N61970, N64372, N54437, N40987, N34218, N22731, N53364, N26762, N25015, N64469, N56313, N51700, N62318, N58354, N43646, N16461, N52577, N53650
U50239: N33203, N34949, N46037, N61472, N31676, N52484, N16327, N46103, N14257, N7112, N47848, N56347, N25064, N31868, N21297, N3841, N3416, N31014, N59526, N24176
U50244: N29116, N18332, N64077, N46037, N16804, N17447, N52850, N28751, N29363, N21142, N43984, N61466, N28998, N64786, N17655, N42877, N27906, N61970, N7173, N57598
U5029: N20187, N33469, N33120, N33326, N24458, N18202, N39050, N26380, N4754, N54571, N24109, N7173, N33311, N57000, N59186, N48487, N28324, N62001, N43460, N14607
U503: N3123, N38733, N52492, N61970, N54437, N42457, N61811, N57244, N5940, N42890, N48049, N32288, N14993, N23938, N63550, N1667, N33326, N17510, N35671, N56051
U50300: N4247, N33469, N51187, N10541, N59526, N52484, N48416, N15942, N36612, N19433, N18449, N35671, N28132, N33332, N54277, N52312, N39399, N12330, N29627, N42981
U50305: N46477, N31884, N41172, N53011, N40451, N19211, N14054, N7041, N33831, N936, N24109, N63390, N57764, N45953, N50107, N53593, N16461, N43646, N7173, N8427
U50310: N60221, N27891, N27906, N1344, N53728, N25286, N63231, N28150, N23409, N59685, N39463, N61973, N63155, N23513, N44009, N15279, N24424, N51099, N10885, N45280
U50327: N16525, N62820, N16725, N51187, N29627, N52484, N27219, N28592, N1663, N16431, N53735, N3138, N30069, N2872, N30108, N16577, N30288, N51099, N7173, N62949
U50330: N51287, N26130, N51187, N45017, N35671, N13439, N23490, N60018, N26262, N11569, N33469, N41387, N13729, N41380, N57957, N49712, N43386, N57001, N31676, N22908
U50355: N56681, N33469, N52588, N51187, N64469, N247, N1450, N22731, N19477, N29369, N26762, N61973, N12588, N64326, N28734, N17936, N61970, N62170, N36689, N6790
U50380: N40109, N49712, N34344, N5886, N31676, N16081, N25491, N7909, N29363, N1477, N11569, N3138, N34225, N42167, N51963, N6873, N24275, N28324, N27731, N64424
U5041: N43911, N35619, N24424, N1344, N52577, N37738, N46132, N7600, N11930, N51875, N46917, N3138, N35381, N37157, N25444, N30639, N59908, N53910, N20576, N43587
U50463: N48982, N36612, N51187, N15559, N33469, N7344, N12403, N61811, N46917, N20507, N4290, N32288, N11186, N23805, N55943, N14257, N53013, N39399, N7173, N37786
U50472: N37801, N7826, N28983, N5886, N40324, N36360, N1435, N47868, N103, N11569, N3841, N33623, N34382, N35094, N19926, N60550, N39932, N51187, N41387, N15525
U50486: N64490, N5693, N51187, N60472, N59526, N50471, N1336, N12156, N46586, N31782, N60059, N54439, N15481, N38442, N34998, N3045, N308, N40752, N61973, N59375
U50487: N51937, N49712, N57001, N16461, N59526, N4573, N58427, N19050, N20576, N36612, N33469, N3138, N56501, N48476, N57437, N21290, N45017, N39399, N33623, N57005
U50504: N48929, N48077, N24424, N36408, N61466, N12570, N24272, N40973, N63860, N55555, N48049, N41387, N12156, N1768, N53572, N31782, N9846, N39399, N1091, N27979
U5051: N64376, N61466, N46203, N51187, N19433, N14478, N24985, N27219, N52764, N21290, N48084, N47975, N15051, N17115, N64632, N21142, N50565, N46037, N20764, N14523
U50524: N33953, N47206, N57180, N43386, N32288, N30291, N41675, N45479, N12843, N28152, N54437, N3007, N26719, N39094, N64846, N41387, N61472, N35252, N18978, N51797
U50535: N51239, N26792, N15559, N61970, N4290, N21752, N55253, N21437, N28800, N39298, N31884, N26057, N28998, N58857, N485, N7568, N18295, N46037, N775, N41176
U50537: N31192, N27891, N52492, N16461, N61466, N48796, N35815, N58617, N17936, N16804, N2235, N54437, N64808, N28592, N56641, N56132, N51187, N60472, N61973, N24375
U50549: N21428, N30834, N59385, N15559, N59876, N3089, N60000, N45479, N30929, N60105, N59526, N39463, N49046, N22414, N38835, N4905, N2994, N40575, N48084, N24608
U506: N33871, N59367, N41172, N33326, N40324, N21019, N38442, N41651, N34601, N54571, N43460, N35671, N9621, N53634, N17647, N31978, N38797, N12330, N24458, N35521
U5060: N31621, N1539, N11551, N49038, N60550, N36186, N38490, N24272, N15194, N50657, N61466, N32196, N41651, N49831, N53861, N16477, N21590, N40752, N48084, N12043
U5062: N14523, N62820, N61296, N53910, N54439, N42845, N57995, N34973, N936, N26762, N35436, N61466, N19635, N10840, N56227, N45793, N11551, N11041, N59526, N49279
U50621: N10294, N37007, N61970, N60472, N19536, N62809, N45953, N27342, N4610, N18350, N61929, N39463, N54743, N33957, N29319, N41006, N13498, N46037, N59526, N57202
U50629: N41717, N2062, N43361, N51187, N33469, N44967, N5695, N39151, N46917, N46915, N7852, N5085, N33315, N16854, N36931, N26781, N8162, N25163, N61929, N10754
U50647: N59126, N25015, N61970, N40221, N59526, N19211, N35815, N43522, N1952, N34457, N48717, N3138, N57591, N39050, N61532, N26781, N60472, N44249, N48084, N49279
U50667: N20477, N33505, N39399, N28983, N61973, N7799, N38442, N35340, N28327, N58070, N19477, N7173, N58857, N31703, N25501, N11652, N55723, N33326, N24458, N37258
U5068: N20603, N48487, N36408, N43822, N24458, N24951, N46389, N57344, N7112, N49834, N32708, N59526, N2035, N6066, N42846, N4034, N39399, N4107, N14170, N41950
U50682: N5223, N38898, N11931, N53910, N36689, N61786, N12299, N52520, N29091, N18895, N60035, N28420, N23657, N9815, N28973, N8889, N34081, N308, N27738, N20776
U50756: N21468, N1952, N5886, N53011, N59526, N6382, N52329, N56072, N18063, N32641, N11083, N61973, N23513, N53242, N41626, N24467, N46037, N13640, N31676, N19611
U50763: N17127, N38142, N13498, N46037, N59526, N20003, N58171, N46389, N63681, N35436, N7568, N51867, N23629, N46137, N41626, N29722, N24275, N51187, N46915, N3313
U50766: N40420, N18063, N46037, N13640, N46915, N8353, N30648, N53346, N24467, N47848, N12613, N3138, N10960, N60663, N12043, N54136, N11551, N13347, N31676, N53084
U50781: N58785, N9354, N279, N15559, N33469, N26742, N58857, N37666, N3865, N32393, N3841, N29627, N38080, N54988, N38578, N13408, N2994, N59908, N59526, N47248
U50799: N49279, N19433, N51187, N50775, N775, N524, N24985, N15838, N33297, N41064, N33469, N61466, N38371, N33957, N9420, N18449, N10541, N46037, N29627, N51552
U50867: N9997, N19998, N25163, N8162, N31676, N51816, N19770, N20270, N52502, N18132, N40324, N42499, N51954, N21292, N19605, N52764, N41400, N33326, N41497, N19643
U5088: N10879, N42670, N4107, N47433, N43460, N13165, N28132, N41380, N55830, N18312, N19004, N28420, N36414, N33332, N34930, N24467, N30288, N11551, N33623, N46182
U50885: N62049, N8889, N27906, N1344, N36689, N35737, N62341, N4485, N39463, N32139, N20764, N18978, N18476, N15838, N3157, N29091, N8711, N46037, N53728, N48613
U50887: N52907, N33469, N13640, N61970, N31294, N16844, N25678, N40700, N47572, N1663, N47975, N40451, N46892, N30472, N51745, N57972, N1344, N40221, N3138, N42017
U50914: N38215, N60550, N52835, N53011, N33623, N17031, N25064, N34218, N9135, N11015, N24109, N35671, N13729, N56313, N27545, N33670, N53335, N24424, N41387, N22061
U50919: N23814, N33212, N4661, N34344, N19536, N41594, N23195, N1768, N103, N47380, N51867, N15194, N11817, N10840, N512, N38733, N35252, N43646, N20764, N9047
U50939: N43083, N26762, N16725, N46037, N20764, N281, N12403, N18476, N21312, N61466, N31289, N47087, N58171, N7462, N30572, N46379, N33326, N1344, N33623, N26673
U5095: N49505, N13941, N11551, N43646, N48084, N33005, N50653, N20521, N18449, N39184, N32277, N24458, N49046, N33828, N23535, N29722, N25163, N40752, N39015, N7685
U50977: N53599, N62894, N15559, N61970, N24109, N59142, N14511, N33311, N29363, N26057, N33877, N46379, N16126, N3589, N56473, N60105, N64077, N53910, N33212, N8509
U50986: N27831, N30689, N43386, N33326, N3138, N10472, N3256, N57344, N15194, N33297, N38053, N35671, N45283, N35815, N13887, N48077, N58264, N24424, N36689, N496
U50991: N39160, N49834, N24424, N43386, N19536, N41850, N25064, N57244, N33469, N62436, N59526, N52299, N3589, N15249, N23956, N63860, N43822, N39399, N35671, N22908
U51014: N36480, N16431, N38869, N51187, N31294, N51704, N12403, N26687, N58660, N21290, N29363, N3138, N53346, N35216, N29319, N31454, N3996, N1344, N63390, N7993
U51017: N3726, N64744, N52835, N40575, N40451, N16280, N63599, N50463, N38311, N58070, N45163, N1091, N8045, N57344, N41830, N9734, N13980, N5886, N35671, N37848
U51070: N34750, N17952, N17510, N52492, N53728, N54912, N26687, N28998, N54014, N53754, N54571, N46915, N1790, N37666, N53838, N17778, N3416, N53011, N19536, N17973
U51078: N33871, N48084, N11289, N40468, N15194, N12570, N25064, N31373, N936, N3841, N35671, N16066, N56459, N7462, N19592, N64273, N28324, N11092, N18312, N57437
U51079: N41626, N59067, N37346, N39399, N41497, N28843, N58944, N28998, N59042, N26762, N29363, N20764, N58857, N31509, N58950, N29722, N61970, N57034, N54439, N58751
U51085: N55943, N36612, N39399, N63546, N24458, N52040, N38442, N11186, N28327, N27079, N1189, N35671, N46389, N60085, N33677, N33469, N55723, N43822, N59526, N56672
U51094: N53561, N30536, N28983, N46037, N301, N30309, N52295, N28638, N3007, N29363, N3293, N31395, N28340, N28150, N30481, N29722, N27906, N6056, N31676, N30283
U51123: N26624, N37589, N41400, N37346, N41387, N6051, N483, N51008, N31395, N48084, N3007, N33469, N28978, N27737, N22564, N8907, N8162, N28324, N28851, N13288
U51124: N9340, N41497, N53013, N58264, N15194, N3069, N19770, N38371, N39463, N20816, N29920, N59526, N15469, N15481, N62355, N18332, N41285, N38797, N41387, N52606
U51125: N63334, N5085, N13640, N61970, N40451, N4700, N21950, N36288, N706, N40670, N33469, N26057, N2728, N55936, N53635, N24109, N64077, N53910, N57521, N1170
U51129: N36628, N34601, N53011, N2994, N48084, N51585, N22977, N19292, N26690, N3007, N20331, N59526, N46103, N45095, N64228, N1952, N60472, N28324, N61241, N47280
U51145: N51009, N27891, N8711, N28324, N33469, N20836, N33448, N36459, N52202, N46586, N53728, N19623, N36742, N5880, N3788, N44765, N24424, N11551, N61973, N45950
U5116: N48186, N557, N13640, N46037, N41497, N16657, N50831, N34492, N48077, N58354, N21290, N59526, N22977, N6745, N56391, N23682, N18295, N61970, N12703, N1170
U51164: N13930, N6916, N16461, N11289, N59526, N53072, N35216, N52138, N33469, N23184, N19536, N26762, N36178, N32923, N13907, N15194, N26488, N9846, N35671, N36351
U5121: N63415, N21290, N18151, N46037, N3138, N22885, N18118, N28751, N33469, N49712, N20576, N40324, N21950, N56517, N33872, N4128, N13640, N47433, N53630, N27110
U51225: N3920, N29930, N28983, N25163, N61973, N29107, N44772, N28275, N29363, N3007, N56211, N41387, N29292, N3116, N29116, N31395, N46037, N43361, N3045, N61648
U51228: N62318, N26057, N43646, N61970, N4610, N22666, N14964, N23805, N59981, N26762, N19536, N15194, N60663, N61061, N41670, N10869, N52492, N308, N4556, N60343
U51229: N4477, N7112, N62001, N51187, N59526, N42647, N46389, N7472, N64744, N40206, N30834, N35671, N13729, N7566, N23956, N48487, N64954, N55723, N24458, N39160
U51230: N29344, N24109, N38797, N45017, N41387, N5981, N25064, N34130, N50372, N47087, N53754, N24458, N33332, N25124, N63656, N7112, N55723, N4107, N14170, N12029
U51249: N37994, N20507, N43646, N53335, N33623, N50946, N57000, N17355, N57521, N49712, N60041, N3138, N52675, N64326, N59044, N24109, N45017, N47433, N35671, N33663
U51250: N22809, N29364, N53335, N33326, N61929, N35994, N35769, N13270, N30834, N27079, N40956, N48084, N46923, N49328, N17988, N41640, N16461, N59960, N59526, N29009
U51267: N1323, N11681, N8711, N46037, N35671, N1495, N53242, N23513, N32139, N39463, N29722, N54437, N45676, N34382, N17659, N63860, N4107, N34031, N54587, N34459
U5127: N8427, N1952, N47190, N5886, N56347, N18010, N49467, N19050, N5693, N32196, N35436, N46915, N61811, N10840, N38764, N6578, N37346, N46037, N48084, N47020
U51287: N529, N31289, N28983, N43386, N1091, N33357, N32523, N7500, N24109, N33469, N1477, N48084, N31373, N12299, N54125, N3007, N49038, N35252, N62820, N32527
U51320: N63962, N61466, N32073, N1344, N40390, N32918, N21513, N22942, N64264, N32288, N33486, N18895, N53756, N28340, N39651, N28152, N41285, N35252, N54437, N29772
U51333: N51745, N19477, N24424, N46037, N36689, N36351, N26750, N27869, N33469, N7568, N17778, N26057, N9592, N19882, N49576, N62820, N46501, N21590, N29627, N56045
U51343: N12029, N59981, N51187, N4107, N15194, N29344, N24272, N25064, N55555, N11015, N1539, N41387, N40973, N60663, N5051, N38053, N11289, N38797, N36689, N20770
U51344: N529, N31289, N45017, N43386, N1091, N33357, N32523, N12299, N24109, N33469, N1477, N30639, N31373, N64786, N32527, N3007, N28983, N16461, N35671, N10876
U5137: N11217, N46379, N27906, N46037, N48084, N53741, N45479, N34973, N39463, N30562, N1952, N61466, N32031, N3116, N60421, N3007, N28983, N16461, N10885, N11469
