U10008: N16081, N3996, N6873, N44249, N11645, N35495, N34344, N49712, N28800, N50924, N61296, N39432, N28327, N43386, N61970, N64077, N51875, N31676, N3138, N28324
U8936: N19694, N47902, N26537, N44249, N1450, N47216, N24435, N19477, N4610, N33448, N37007, N55723, N61973, N61241, N51099, N53728, N53011, N41285, N43361, N28324
U71072: N60750, N45017, N21290, N1344, N41176, N23513, N64095, N4610, N49712, N35216, N7173, N57888, N32196, N30288, N5886, N45754, N15559, N53728, N60472, N28324
U23256: N60750, N26537, N21290, N46037, N41176, N39151, N26415, N4610, N41221, N64095, N29541, N15194, N30288, N26488, N59526, N5886, N15559, N60472, N40324, N28324
U36096: N60750, N41221, N2159, N46037, N23513, N4610, N41176, N47216, N25064, N26537, N39463, N61241, N29930, N7173, N61970, N53728, N8162, N34031, N15559, N28324
U855: N60750, N41221, N36037, N46037, N50946, N49046, N39184, N35216, N21941, N61241, N45017, N21290, N15194, N7173, N5886, N45754, N60472, N15559, N3138, N28324
U70517: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U55581: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U54442: N60750, N45017, N21290, N308, N49279, N25064, N23513, N4610, N27079, N41221, N15194, N61241, N30288, N7173, N5886, N45754, N15559, N53728, N60472, N28324
U85224: N60750, N26537, N34457, N5886, N51140, N61241, N57462, N30689, N41221, N25064, N29363, N36037, N46037, N30834, N59526, N43361, N45754, N60472, N24458, N28324
U90739: N60750, N41221, N2994, N15559, N41176, N23513, N64095, N4610, N35216, N21290, N45017, N47087, N7173, N41387, N11569, N45754, N8711, N1344, N8162, N28324
U26411: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U19687: N60750, N26537, N47902, N51187, N51140, N57462, N61241, N41221, N4610, N25064, N30689, N46037, N37007, N36037, N59526, N43361, N41387, N61970, N60472, N28324
U67345: N23446, N52835, N51690, N29363, N49180, N61241, N34457, N44558, N57462, N30689, N41221, N36037, N41497, N46037, N37007, N55723, N9409, N43361, N60472, N28324
U430: N60750, N26537, N39463, N46037, N57462, N50946, N61241, N25064, N4610, N41221, N27079, N36037, N7173, N4107, N15194, N5886, N29217, N61970, N61466, N28324
U1319: N51793, N19477, N36037, N46037, N1450, N4729, N47216, N4610, N37007, N47902, N9815, N61973, N61241, N45017, N51187, N41387, N8162, N55723, N15559, N28324
U23394: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U56378: N60750, N26537, N21290, N46037, N59337, N39151, N61241, N4610, N41221, N25064, N30689, N30288, N15194, N59526, N45754, N5886, N15559, N40324, N60472, N28324
U7984: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U22192: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N62170, N37007, N46037, N48084, N43361, N45754, N40575, N28420, N28324
U81093: N60750, N26537, N46037, N30834, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N34457, N59526, N43361, N45754, N5886, N32288, N40575, N28324
U3606: N60750, N45017, N21290, N47433, N41176, N23513, N4610, N64095, N49712, N35216, N7173, N32196, N15194, N62170, N61970, N8162, N34031, N15559, N46915, N28324
U80177: N60750, N26537, N47902, N5886, N51140, N57462, N41221, N61241, N35216, N29363, N62170, N20816, N43361, N21290, N64469, N46037, N45754, N28420, N60472, N28324
U16677: N60750, N26537, N15194, N5886, N51140, N57462, N61241, N41221, N35216, N29363, N30689, N62170, N38333, N48084, N45754, N46037, N43361, N60472, N40324, N28324
U72217: N60750, N26537, N34457, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N40575, N28324
U52644: N60750, N26537, N39463, N16461, N23513, N41176, N4610, N25064, N47216, N33297, N41221, N2159, N7173, N29930, N4661, N5886, N4107, N53728, N59908, N28324
U53341: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U57876: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U73914: N60750, N19477, N2159, N46037, N23513, N47216, N4610, N24435, N25064, N39463, N47902, N26537, N61241, N7173, N4661, N53728, N8162, N34031, N4107, N28324
U90122: N60750, N45017, N21290, N47433, N41176, N23513, N4610, N39184, N25064, N49712, N29930, N36037, N32196, N4661, N5886, N7173, N53728, N8162, N15559, N28324
U83104: N60750, N26537, N39463, N16461, N23513, N4610, N41176, N25064, N47216, N41221, N61241, N29930, N7173, N2159, N4661, N53728, N4107, N5886, N8162, N28324
U85757: N60750, N45017, N21290, N16461, N23513, N41176, N4610, N25064, N47216, N41221, N7173, N61241, N29930, N2159, N53728, N4661, N34031, N15559, N8162, N28324
U5187: N60750, N41221, N62170, N46037, N57462, N49279, N4610, N35216, N26537, N47380, N7173, N27079, N39463, N15194, N4107, N61970, N5886, N29217, N61466, N28324
U28795: N60750, N41221, N36037, N46037, N51140, N49046, N61241, N26537, N47902, N35216, N30689, N29363, N30834, N59526, N45754, N5886, N32288, N8162, N49038, N28324
U41169: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N37007, N41497, N43361, N45754, N32288, N40575, N28324
U12138: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U81554: N60750, N26537, N21290, N46037, N57462, N49279, N25064, N27079, N4610, N61241, N41221, N7173, N2159, N42877, N4107, N5886, N40575, N45754, N61466, N28324
U80058: N60750, N26537, N18485, N51187, N23513, N41176, N4610, N25064, N47216, N61241, N2159, N41221, N7173, N4107, N37007, N16461, N61466, N4661, N29217, N28324
U26738: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U89094: N60750, N26537, N47902, N5886, N51140, N57462, N41221, N61241, N30689, N35216, N4610, N46037, N37007, N41285, N59526, N43361, N45754, N40575, N53728, N28324
U75629: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U79259: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U18254: N60750, N26537, N2994, N42877, N49279, N57462, N50555, N23184, N6532, N54571, N7173, N30834, N61241, N46037, N2159, N279, N61466, N40575, N15559, N28324
U90069: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U41869: N60750, N47902, N45017, N5886, N23513, N41176, N47216, N4610, N19477, N50990, N37007, N18295, N61973, N46586, N8162, N41387, N4661, N47433, N15559, N28324
U46012: N60750, N26537, N47902, N5886, N51140, N57462, N61241, N41221, N30689, N35216, N29363, N46037, N36037, N30834, N59526, N43361, N45754, N40575, N53728, N28324
U4060: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U62926: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N37007, N41497, N43361, N45754, N32288, N40575, N28324
U77779: N60750, N26537, N46037, N30834, N57462, N51140, N61241, N41221, N30689, N35216, N4610, N7173, N2159, N2994, N47902, N40575, N4107, N61466, N61970, N28324
U80112: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U93087: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N37007, N59526, N43361, N45754, N32288, N40575, N28324
U14673: N60750, N41221, N62170, N46037, N23513, N47216, N4610, N50946, N25064, N39463, N47902, N26537, N61241, N7173, N53728, N8162, N61970, N34031, N4107, N28324
U71617: N60750, N19477, N2159, N1344, N23513, N4610, N41176, N47216, N25064, N39463, N45017, N32196, N29930, N7173, N45754, N53728, N34031, N8162, N15559, N28324
U46755: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U72232: N60750, N45017, N21290, N46037, N41176, N57462, N25064, N4610, N41221, N61241, N27079, N7173, N2159, N15194, N4107, N40575, N61970, N61466, N5886, N28324
U91760: N60750, N41221, N46037, N62170, N51140, N49046, N61241, N35216, N47902, N26537, N29363, N30689, N37007, N59526, N45754, N5886, N53728, N40575, N15559, N28324
U5962: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U17181: N23446, N61241, N26537, N46037, N60750, N57462, N25064, N30689, N5940, N48302, N36037, N1667, N41497, N4107, N52835, N37007, N28420, N29217, N61970, N28324
U42738: N23446, N4610, N36037, N26488, N49180, N44787, N39151, N2649, N39184, N21290, N45017, N1667, N5886, N29541, N59526, N46037, N60472, N24458, N15559, N28324
U19136: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U30248: N60750, N41221, N36037, N46037, N50946, N49046, N39184, N35216, N21941, N61241, N45017, N21290, N15194, N7173, N5886, N45754, N60472, N3138, N15559, N28324
U36029: N60750, N41221, N36037, N46037, N51140, N49046, N39184, N26537, N25064, N29363, N61241, N15194, N5886, N59526, N21290, N60472, N4661, N3138, N15559, N28324
U21135: N60750, N45017, N21290, N46037, N41176, N49046, N64095, N4610, N35216, N49712, N7173, N15194, N32196, N30288, N5886, N45754, N15559, N60472, N46915, N28324
U44831: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U75862: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U38931: N23446, N4610, N45017, N5886, N60750, N25064, N23513, N27079, N41221, N21290, N15194, N36037, N61241, N7173, N24458, N60472, N45754, N308, N15559, N28324
U80629: N60750, N26537, N34457, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N40575, N28324
U39133: N60750, N26537, N47902, N5886, N51140, N61241, N30689, N57462, N41221, N35216, N4610, N36037, N46037, N37007, N41497, N43361, N45754, N32288, N40575, N28324
U85467: N60750, N19477, N51187, N8162, N23513, N41176, N47216, N4610, N35216, N7173, N45017, N39463, N29930, N47380, N61970, N16461, N53013, N24458, N15559, N28324
U92203: N60750, N45017, N21290, N1344, N41176, N23513, N4610, N25064, N41221, N64095, N61241, N7173, N62170, N15194, N61970, N53728, N51187, N40575, N4107, N28324
U1802: N60750, N19477, N8162, N34031, N23513, N47216, N4610, N4729, N35216, N39463, N7173, N29930, N32196, N45017, N61970, N53013, N1344, N53728, N15559, N28324
U17477: N60750, N45017, N39463, N16461, N50946, N57462, N25064, N4610, N41221, N47380, N7173, N64095, N62170, N15194, N61970, N29217, N4107, N53728, N2994, N28324
U62062: N60750, N45017, N21290, N1344, N49279, N23513, N4610, N25064, N41221, N64095, N61241, N7173, N62170, N15194, N45754, N53728, N5886, N40575, N4107, N28324
U46967: N60750, N26537, N21290, N46037, N59337, N39151, N61241, N41221, N4610, N25064, N30689, N62170, N15194, N59526, N26488, N5886, N15559, N60472, N40324, N28324
U69324: N60750, N26537, N39463, N16461, N23513, N4610, N47216, N41176, N25064, N61241, N41221, N47902, N2159, N7173, N4661, N53728, N4107, N34031, N8162, N28324
U86289: N60750, N26537, N47902, N5886, N51140, N61241, N49046, N30689, N41221, N25064, N29363, N62170, N46037, N37007, N41497, N45754, N43361, N32288, N40575, N28324
U20520: N23446, N61241, N26537, N46037, N60750, N57462, N25064, N27079, N36037, N41221, N48302, N1667, N7173, N5886, N30834, N4107, N24458, N45754, N40575, N28324
U64395: N60750, N41221, N62170, N1344, N50946, N25064, N4610, N23513, N45017, N64095, N21290, N61241, N7173, N15194, N45754, N53728, N34031, N40575, N15559, N28324
U85581: N60750, N41221, N36037, N46037, N41176, N39184, N49046, N35216, N21941, N61241, N45017, N21290, N15194, N7173, N5886, N15559, N45754, N60472, N56347, N28324
U86950: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U35439: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U44148: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U5741: N60750, N41221, N30288, N1344, N23513, N49279, N4610, N25064, N47216, N45017, N39463, N32196, N15194, N7173, N61970, N53728, N51187, N8162, N15559, N28324
U70436: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U74185: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U80797: N60750, N26537, N55531, N46037, N57462, N33297, N51140, N29952, N52098, N41221, N35216, N48302, N43361, N39015, N2994, N47902, N61466, N40575, N45754, N28324
U85977: N60750, N26537, N47902, N5886, N57462, N51140, N61241, N27079, N25064, N41221, N4610, N36037, N43361, N46037, N37007, N64469, N40575, N28420, N45754, N28324
U13744: N60750, N19477, N18295, N1344, N23513, N47216, N4610, N24435, N35216, N47902, N39463, N45017, N7173, N32196, N8162, N53728, N5886, N61970, N15559, N28324
U42760: N23446, N64095, N5886, N60472, N49180, N30049, N1667, N57000, N41221, N29363, N45017, N59526, N21290, N36037, N46037, N32196, N24458, N58264, N15559, N28324
U16598: N60750, N41221, N2159, N16461, N23513, N4610, N47216, N50946, N25064, N47380, N39463, N45017, N7173, N18485, N4107, N61466, N29217, N61970, N34031, N28324
U10263: N60750, N26537, N46037, N30834, N51140, N57462, N41221, N61241, N35216, N30689, N4610, N62170, N47902, N7173, N43361, N45754, N5886, N28420, N59908, N28324
U31583: N60750, N41221, N62170, N46037, N23446, N25064, N49046, N4610, N45017, N64095, N30834, N7173, N32196, N15194, N5886, N45754, N24458, N8162, N15559, N28324
U45007: N60750, N19477, N8162, N34031, N23513, N47216, N4610, N24435, N47902, N39463, N25064, N26537, N61241, N7173, N53728, N61970, N2159, N16461, N4107, N28324
U45105: N23446, N45017, N4610, N5886, N60750, N57462, N25064, N36037, N27079, N41221, N61241, N1667, N46037, N7173, N21290, N4107, N24458, N60472, N45754, N28324
U58093: N60750, N41221, N5886, N8162, N41176, N23513, N4610, N21290, N35216, N26537, N47902, N61241, N27079, N48084, N40221, N61970, N46037, N24458, N15559, N28324
U26583: N60750, N26537, N34457, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N40575, N50946
U56780: N60750, N26537, N21290, N16461, N41176, N23513, N4610, N25064, N41221, N61241, N39184, N2159, N7173, N15194, N61970, N4107, N5886, N53728, N29217, N28324
U11604: N60750, N26537, N34457, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N40575, N28324
U91544: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U14431: N23446, N4610, N45017, N5886, N60750, N25064, N23513, N41221, N27079, N21290, N36037, N15194, N32196, N7173, N24458, N46037, N45754, N60472, N15559, N28324
U48634: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N40575, N28324
U10469: N60750, N47902, N45017, N5886, N23513, N50946, N4610, N47216, N19477, N50990, N37007, N30288, N61973, N3045, N8162, N4661, N47433, N41387, N15559, N28324
U24083: N60750, N45017, N21290, N308, N49279, N23513, N4610, N25064, N41221, N64095, N61241, N15194, N7173, N30288, N45754, N5886, N53728, N60472, N15559, N28324
U54798: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N40575, N28324
U59135: N60750, N26537, N39463, N46037, N23513, N4610, N41176, N25064, N47216, N61241, N41221, N47902, N2159, N7173, N4661, N53728, N4107, N40575, N5886, N28324
U22406: N60750, N41221, N2994, N15559, N49279, N35216, N39151, N26537, N61241, N4610, N30834, N27079, N7173, N42877, N279, N46037, N40221, N40324, N8162, N28324
U66733: N60750, N26537, N21290, N46037, N57462, N41176, N61241, N25064, N41221, N4610, N27079, N7173, N2159, N4107, N15194, N61970, N61466, N29217, N5886, N28324
U56602: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U91889: N60750, N26537, N46037, N37007, N51140, N61241, N57462, N30689, N41221, N35216, N36037, N29363, N47902, N7173, N42196, N59908, N28420, N45754, N5886, N28324
U33695: N23446, N61241, N51690, N46037, N60750, N57462, N30689, N34457, N41221, N44558, N52835, N36037, N29363, N41497, N30834, N55723, N43361, N9409, N60472, N28324
U24186: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U87245: N60750, N47902, N45017, N5886, N47216, N23513, N24435, N4610, N19477, N37007, N50990, N61973, N61241, N55723, N30288, N60472, N53728, N51099, N15559, N28324
U41306: N60750, N26537, N34457, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N40575, N28324
U16383: N60750, N26537, N39463, N46037, N57462, N41221, N51140, N48302, N35216, N41658, N47902, N29952, N39015, N2704, N4107, N2994, N40575, N61466, N45754, N28324
U54459: N60750, N26537, N47902, N5886, N51140, N57462, N61241, N41221, N30689, N4610, N35216, N37007, N46037, N36037, N48084, N43361, N45754, N53728, N8162, N28324
U12526: N60750, N26537, N47902, N5886, N51140, N57462, N61241, N41221, N30689, N35216, N4610, N46037, N62170, N30834, N7173, N43361, N28420, N45754, N59908, N28324
U29920: N60750, N41221, N62170, N46037, N50946, N39151, N61241, N35216, N29363, N30689, N47902, N45017, N30834, N59526, N45754, N5886, N40575, N53728, N15559, N28324
U14891: N60750, N41221, N36037, N46037, N51140, N49046, N61241, N26537, N47902, N35216, N30689, N29363, N30834, N53910, N59526, N52835, N32288, N8162, N49038, N28324
U76886: N60750, N19477, N2159, N16461, N23513, N47216, N4610, N4729, N39463, N29930, N25064, N26537, N32196, N7173, N61970, N53728, N8162, N34031, N4107, N28324
U20373: N60750, N26537, N21290, N46037, N59337, N39151, N61241, N41221, N26415, N4610, N30689, N62170, N15194, N26488, N59526, N5886, N15559, N60472, N40324, N28324
U49943: N23446, N61241, N51690, N46037, N49180, N34457, N57462, N52835, N30689, N28091, N41221, N36037, N4610, N41497, N30834, N55723, N9409, N43361, N60472, N28324
U24918: N60750, N45017, N21290, N46037, N23446, N25064, N49046, N64095, N4610, N41221, N7173, N47087, N36037, N5886, N32196, N61970, N24458, N59908, N15559, N28324
U68291: N19694, N47902, N26537, N44249, N1450, N47216, N24435, N19477, N4610, N37007, N33448, N61973, N61241, N55723, N51099, N53728, N8162, N41285, N43361, N28324
U1775: N60750, N41221, N46037, N36037, N25064, N41176, N57462, N4610, N45017, N15194, N27079, N39463, N32196, N48084, N5886, N61970, N29217, N24458, N4107, N28324
U9523: N60750, N26537, N39463, N46037, N23513, N4610, N41176, N25064, N61241, N47216, N41221, N47902, N2159, N7173, N4661, N53728, N34031, N4107, N40575, N28324
U77714: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N59526, N43361, N45754, N40575, N53728, N28324
U41621: N60750, N41221, N2994, N40575, N41176, N39151, N35216, N61241, N26537, N21290, N4610, N27079, N42877, N7173, N46037, N45754, N36037, N24458, N15559, N28324
U67771: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U9773: N60750, N26537, N47902, N5886, N51140, N61241, N49046, N30689, N41221, N35216, N4610, N62170, N46037, N30834, N41497, N45754, N43361, N32288, N40575, N28324
U68948: N60750, N26537, N34457, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N40575, N28324
U68974: N60750, N41221, N62170, N1344, N50946, N25064, N23513, N4610, N45017, N64095, N32196, N39463, N15194, N7173, N61970, N34031, N53728, N8162, N15559, N28324
U19059: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U23827: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N62170, N37007, N48084, N46037, N43361, N45754, N40575, N28420, N28324
U5891: N60750, N41221, N62170, N1344, N50946, N25064, N23513, N4610, N45017, N21290, N64095, N32196, N15194, N7173, N45754, N5886, N53728, N8162, N15559, N28324
U81966: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U67496: N60750, N26537, N47902, N5886, N51140, N57462, N41221, N61241, N30689, N35216, N29363, N46037, N43460, N41285, N59526, N43361, N45754, N40575, N53728, N28324
U22449: N60750, N41221, N36037, N46037, N50946, N49046, N39184, N35216, N21941, N61241, N45017, N21290, N15194, N7173, N5886, N45754, N60472, N15559, N3138, N28324
U61100: N60750, N45017, N21290, N308, N49279, N25064, N23513, N4610, N41221, N64095, N15194, N32196, N7173, N30288, N5886, N45754, N53728, N60472, N15559, N28324
U30419: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U58483: N60750, N26537, N2994, N47902, N57462, N33297, N51140, N29952, N41221, N50555, N48302, N7173, N4107, N52098, N46037, N55531, N61466, N39932, N45754, N28324
U91639: N23446, N47380, N16725, N16461, N49180, N57462, N5940, N27318, N25064, N4610, N37553, N62170, N7173, N42196, N1667, N51187, N61466, N59908, N61970, N28324
U33971: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U89111: N60750, N41221, N36037, N46037, N51140, N57462, N61241, N30689, N26537, N35216, N4610, N30834, N15194, N59526, N45754, N5886, N40575, N53728, N62393, N28324
U24483: N23446, N61241, N51690, N46037, N49180, N57462, N34457, N52835, N30689, N28091, N41221, N36037, N29363, N41497, N30834, N55723, N9409, N43361, N60472, N28324
U35700: N60750, N41221, N62170, N46037, N49279, N25064, N4610, N23513, N26537, N61241, N64095, N21290, N7173, N15194, N61970, N34031, N29217, N15559, N40324, N28324
U69370: N23446, N61241, N51690, N46037, N49180, N34457, N57462, N52835, N30689, N28091, N41221, N36037, N4610, N41497, N30834, N55723, N9409, N43361, N60472, N28324
U62952: N60750, N26537, N47902, N5886, N57462, N61241, N51140, N30689, N25064, N41221, N4610, N11931, N46037, N4107, N64469, N37553, N28420, N40575, N61970, N28324
U53985: N60750, N45017, N21290, N1344, N23513, N4610, N41176, N47216, N25064, N49712, N29930, N7173, N32196, N45754, N30288, N53728, N5886, N8162, N15559, N28324
U54715: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U36337: N60750, N41221, N62170, N46037, N50946, N57462, N35216, N4610, N26537, N61241, N21290, N7173, N27079, N15194, N5886, N61970, N8162, N24458, N15559, N28324
U60484: N60750, N41221, N2994, N8162, N41176, N39151, N35216, N26537, N61241, N43460, N4610, N19998, N47902, N7173, N46037, N40221, N45754, N41387, N15559, N28324
U26989: N60750, N45017, N16461, N37553, N49279, N57462, N47380, N4610, N35216, N56211, N7173, N5693, N53013, N4107, N20764, N61970, N29217, N39298, N34031, N28324
U80314: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U10601: N23446, N61241, N51690, N46037, N49180, N57462, N30689, N34457, N44558, N41221, N52835, N36037, N29363, N41497, N30834, N55723, N9409, N43361, N60472, N28324
U18361: N60750, N26537, N21290, N38797, N41176, N23513, N4610, N25064, N39184, N41221, N61241, N7173, N29930, N62170, N45754, N53728, N34031, N15559, N8162, N28324
U79628: N60750, N26537, N47902, N5886, N51140, N57462, N41221, N61241, N35216, N30689, N29363, N46037, N41285, N38333, N59526, N43361, N45754, N40575, N53728, N28324
U81968: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U3503: N60750, N21290, N45017, N38797, N59337, N23513, N27079, N4610, N61241, N35216, N47902, N41221, N30288, N61970, N35671, N25163, N53728, N8162, N15559, N28324
U49850: N60750, N45017, N21290, N16461, N50946, N57462, N4610, N25064, N61241, N41221, N27079, N62170, N7173, N4107, N15194, N45754, N5886, N46915, N40575, N28324
U84969: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N4610, N35216, N36037, N30834, N46037, N41497, N43361, N45754, N53728, N8162, N28324
U58666: N60750, N45017, N21290, N47433, N23513, N41176, N4610, N64095, N25064, N41221, N7173, N15194, N61241, N36037, N5886, N45754, N53728, N15559, N8162, N28324
U50028: N60750, N41221, N46037, N40221, N51140, N49046, N61241, N30689, N35216, N4610, N47902, N26537, N37007, N48084, N45754, N5886, N41387, N8162, N15559, N28324
U89407: N60750, N26537, N47902, N5886, N57462, N51140, N41221, N61241, N35216, N30689, N29363, N36037, N46037, N30834, N48084, N43361, N45754, N32288, N40575, N28324
U33183: N60750, N45017, N21290, N47433, N41176, N64095, N49046, N25064, N57521, N49712, N7173, N32196, N15194, N5886, N30288, N61970, N24458, N15559, N8162, N28324
U48821: N60750, N26537, N47902, N5886, N51140, N57462, N61241, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N48084, N43361, N45754, N32288, N40575, N28324
U35235: N60750, N19477, N62170, N1344, N23513, N47216, N4610, N4729, N25064, N39463, N47902, N26537, N32196, N7173, N53728, N8162, N61970, N34031, N15559, N28324
