U10008: N28855, N59526, N2235, N11551, N1508, N26139, N34492, N42670, N24109, N3841, N54571, N15559, N18151, N61623, N19811, N56804, N34344, N9409, N2994, N28324
U91487: N27342, N53443, N52577, N28983, N46662, N55633, N60663, N46178, N19433, N17342, N30288, N21290, N46738, N53011, N41387, N49038, N58264, N46037, N34031, N28324
U91536: N729, N31423, N38869, N44249, N23513, N56075, N6578, N23691, N20576, N59526, N8162, N43246, N16461, N38333, N46130, N53013, N61970, N62393, N46915, N28324
U91559: N32015, N17952, N59685, N2704, N44605, N24320, N20413, N36459, N28983, N3007, N33120, N7112, N19536, N46586, N46037, N40324, N8162, N51187, N49038, N28324
U91566: N42223, N53283, N30288, N11551, N59685, N22348, N28851, N61878, N33634, N52577, N5886, N33670, N3116, N53308, N279, N33469, N41387, N42196, N8162, N28324
U9157: N29722, N12146, N27906, N58264, N62128, N14170, N51133, N43498, N26690, N12843, N19477, N54437, N62393, N29217, N32288, N10541, N27532, N46037, N34031, N28324
U91584: N63364, N3841, N36408, N63546, N51344, N14170, N27532, N64095, N7181, N33828, N57521, N15811, N18571, N15559, N39015, N32288, N38797, N34031, N47190, N28324
U9160: N29126, N19811, N34344, N26488, N35405, N26917, N5450, N46915, N29722, N1952, N19433, N20236, N31676, N53593, N11092, N62092, N11551, N52835, N64077, N28324
U91620: N54475, N53910, N13640, N55555, N5152, N35609, N25064, N63255, N32641, N50942, N18151, N21142, N59908, N44249, N43386, N13628, N61929, N62393, N46915, N28324
U91634: N61754, N37007, N25837, N11551, N39814, N10943, N33474, N31395, N1952, N32641, N7826, N51187, N52577, N17936, N24424, N53335, N28324, N39932, N62393, N40324
U91652: N18010, N1667, N26537, N34031, N46236, N48407, N53634, N42890, N13729, N19536, N46178, N40575, N20325, N38333, N36408, N34081, N26057, N16461, N64077, N28324
U91657: N584, N5085, N15559, N35252, N46917, N7173, N49279, N60085, N23184, N3007, N6979, N46203, N33326, N4610, N32196, N39932, N21590, N20764, N41400, N28324
U91706: N10931, N38333, N25837, N308, N39003, N63919, N50657, N59307, N46915, N34852, N53815, N20576, N53910, N23409, N8162, N11092, N31676, N21590, N28324, N15559
U91725: N53219, N27532, N37458, N11551, N57733, N19623, N1663, N59067, N46586, N55747, N34190, N64077, N44645, N60472, N61973, N18312, N33120, N34031, N9409, N28324
U9174: N23730, N53735, N61970, N40575, N305, N2649, N2624, N3131, N59833, N54439, N40206, N61466, N53308, N8711, N26762, N19623, N46037, N42196, N34031, N28324
U91743: N25064, N35238, N29722, N10541, N31849, N54966, N39151, N40906, N36916, N29533, N59385, N44640, N53013, N19536, N21590, N53011, N42196, N308, N9409, N28324
U91761: N64594, N706, N29722, N5886, N57329, N43473, N43269, N63681, N58070, N43646, N308, N28983, N46379, N53011, N36408, N40324, N38915, N7173, N15559, N28324
U91774: N9621, N64095, N40899, N63546, N5981, N56225, N23184, N6066, N38797, N55723, N43460, N11569, N41387, N44249, N48487, N15559, N18151, N28324, N59526, N53011
U91776: N25471, N57521, N25837, N34031, N53322, N38509, N49712, N5078, N3007, N20576, N60550, N35671, N53013, N15194, N4661, N47433, N24458, N4107, N53011, N28324
U91794: N37142, N1952, N11551, N30288, N57919, N50227, N17115, N5085, N40906, N12613, N11569, N64933, N19477, N60472, N26488, N53630, N5886, N9409, N49038, N28324
U91800: N19003, N61970, N53011, N39463, N4649, N43772, N5152, N20478, N48084, N25130, N24467, N26792, N7112, N13640, N50565, N16461, N62393, N34031, N23682, N28324
U91808: N41176, N22975, N37346, N46037, N57053, N63342, N63793, N7112, N4290, N18151, N7568, N47572, N29722, N5886, N60472, N26057, N7173, N53910, N42196, N28324
U91846: N7173, N63356, N16914, N1344, N15982, N46263, N31036, N46917, N62128, N59867, N7826, N38882, N1575, N46915, N29217, N53910, N47572, N15559, N44249, N28324
U9186: N43438, N43222, N26762, N1344, N12843, N22731, N2159, N61429, N35381, N38915, N1477, N65103, N61466, N7173, N61970, N29217, N38504, N64077, N34031, N28324
U91867: N35737, N29217, N58264, N36689, N53170, N1597, N9971, N29722, N14456, N50372, N47433, N53754, N3138, N44645, N58656, N31556, N4107, N21590, N35436, N28324
U91871: N55303, N19433, N61970, N56217, N63481, N33078, N13408, N59526, N62128, N7568, N42877, N33297, N41400, N61466, N18151, N8162, N21290, N15559, N51187, N28324
U91886: N45950, N11681, N34081, N46037, N18943, N60750, N28340, N31556, N6767, N20764, N21290, N48302, N18485, N36689, N46130, N4107, N29217, N34031, N35252, N28324
U91897: N7584, N21290, N28983, N41400, N3761, N30835, N44621, N6371, N15194, N36916, N32641, N53201, N40324, N59526, N21590, N11931, N279, N8162, N42196, N28324
U91903: N33397, N15559, N26262, N44249, N3123, N34709, N1663, N35327, N38915, N45017, N13640, N3045, N51875, N29217, N61973, N18312, N6056, N24458, N38797, N28324
U91910: N32267, N41387, N28983, N44249, N22855, N60192, N50727, N60675, N3007, N20331, N33326, N15194, N35671, N11675, N30562, N53335, N29217, N43386, N43361, N28324
U91912: N23132, N14170, N58264, N53011, N42365, N44853, N21142, N18312, N53201, N48084, N14333, N308, N49328, N34031, N50372, N61466, N28983, N57403, N28324, N62393
U91923: N42457, N28983, N51187, N30562, N54743, N7246, N3007, N23671, N63255, N47380, N26781, N15194, N61970, N48084, N42196, N30288, N41387, N46037, N8162, N28324
U91933: N62856, N38311, N44249, N60472, N64515, N34055, N20984, N60550, N1539, N58264, N40752, N35815, N3007, N3841, N59526, N30288, N43386, N24458, N42196, N28324
U91983: N29497, N23918, N20236, N2994, N63990, N52295, N54442, N33469, N46178, N28851, N58264, N2159, N52577, N38333, N60550, N16461, N40324, N8162, N64077, N28324
U91987: N18895, N27318, N56459, N308, N1477, N48285, N55229, N31556, N62992, N42499, N29217, N13944, N48487, N19536, N31423, N59385, N62393, N61466, N44249, N28324
U91995: N5152, N49712, N61973, N21590, N14270, N34225, N28786, N64273, N33469, N20576, N40906, N2159, N28983, N3416, N39298, N60472, N41387, N16461, N28324, N49038
U92012: N57919, N19433, N45017, N61466, N37587, N13097, N37250, N59003, N64264, N48084, N9135, N32641, N1344, N11931, N8162, N63681, N61970, N34031, N43361, N28324
U92017: N35147, N18151, N47087, N32641, N24320, N50107, N54752, N28855, N50484, N43460, N35436, N60472, N41400, N2994, N9409, N6056, N61973, N4107, N37346, N28324
U92023: N32031, N19536, N44645, N23184, N20819, N11153, N48049, N31556, N62673, N42890, N29217, N39184, N40906, N20764, N15194, N42196, N16461, N5886, N17510, N28324
U92040: N56347, N13648, N10008, N26537, N46178, N50312, N62195, N51033, N48077, N7181, N53013, N49038, N47087, N40906, N21590, N8162, N59526, N26488, N46037, N28324
U92060: N14170, N57104, N40752, N46037, N25867, N13374, N23184, N50670, N49188, N4128, N27906, N7826, N62092, N19536, N29217, N58264, N15559, N51187, N20764, N28324
U92069: N34679, N39463, N43361, N58264, N11681, N18102, N54439, N48302, N60960, N27906, N51489, N45479, N1477, N10541, N9409, N29920, N29217, N46037, N21590, N28324
U92083: N18708, N47433, N64273, N4107, N60105, N45479, N21519, N6916, N52675, N54571, N16914, N6056, N21290, N2994, N14170, N2159, N3138, N36689, N28324, N29217
U92093: N17720, N62170, N61466, N46037, N27788, N30273, N40752, N94, N59833, N15559, N26690, N20576, N30639, N60472, N31423, N7568, N45754, N1189, N34031, N28324
U92123: N4741, N63546, N1477, N39399, N55325, N21681, N29004, N27079, N3007, N32288, N35671, N42499, N48077, N50404, N62393, N34031, N55723, N18312, N29217, N28324
U92165: N16918, N38797, N23184, N24424, N48350, N14364, N58264, N40899, N28275, N59022, N43460, N52588, N48487, N1539, N24458, N34031, N42196, N59526, N28324, N40575
U92185: N44322, N27079, N15559, N51187, N21539, N49328, N57995, N40451, N3045, N42223, N7112, N39463, N50565, N47902, N60472, N11289, N61466, N11551, N53335, N28324
U92204: N51745, N36408, N39463, N40575, N7799, N4610, N49892, N38381, N46130, N19536, N31289, N11681, N47975, N10541, N16461, N52492, N46915, N43361, N34031, N28324
U92214: N7181, N46283, N31423, N17510, N2872, N26537, N28973, N27906, N31421, N39149, N40670, N4107, N18978, N29217, N35671, N8889, N61466, N52835, N46037, N28324
U92225: N9023, N21290, N52588, N11551, N24617, N29126, N27342, N14456, N35436, N16804, N53593, N18485, N775, N11931, N21590, N4661, N61466, N62393, N8162, N28324
U92233: N63415, N24109, N40752, N16461, N64095, N49279, N6171, N9371, N46586, N26262, N48487, N47902, N15559, N19536, N34344, N6056, N18295, N51187, N46915, N28324
U92237: N10812, N60472, N40906, N58264, N3123, N20521, N63475, N46917, N52835, N48487, N15194, N18151, N26262, N1539, N61973, N2159, N47433, N15559, N28420, N28324
U92241: N47020, N31789, N52776, N11551, N63415, N57521, N57000, N4179, N50565, N20601, N17952, N3007, N5886, N16680, N35671, N29217, N20764, N6056, N42196, N28324
U92282: N19321, N52492, N28669, N1344, N1105, N2235, N23784, N677, N64808, N16804, N15559, N5519, N14809, N28072, N35671, N8162, N4661, N23682, N51187, N28324
U92283: N8878, N61970, N4290, N42196, N50924, N28698, N1344, N29952, N47975, N2994, N16568, N3865, N18295, N677, N24109, N14809, N54439, N60472, N9409, N28324
U92288: N55221, N15194, N31556, N25163, N20603, N42604, N24272, N39184, N29450, N6873, N4290, N3007, N48084, N40324, N44645, N59908, N58264, N16461, N15559, N28324
U92292: N46459, N53335, N53011, N28072, N1110, N42604, N37587, N39184, N2649, N53381, N58070, N29722, N40221, N50775, N308, N38733, N5886, N40324, N15559, N28324
U92295: N23446, N40752, N38797, N51489, N49001, N9621, N7792, N29364, N3007, N44249, N63255, N54743, N54571, N53013, N3416, N41387, N19536, N42196, N53011, N32012
U92298: N57328, N51187, N5940, N62393, N54956, N62805, N28251, N1952, N52577, N35436, N15194, N39463, N13640, N677, N55723, N32196, N53011, N39399, N28324, N20764
U9230: N20601, N37587, N18145, N16461, N39814, N4254, N48887, N42670, N40221, N28072, N52201, N677, N7173, N29363, N46915, N61363, N36408, N51187, N15559, N28324
U92319: N22742, N1952, N15194, N25163, N56075, N26488, N7792, N61571, N30639, N40078, N25837, N57521, N62393, N11551, N41387, N39463, N8711, N64335, N28324, N39932
U92353: N63385, N29364, N53013, N58264, N31511, N1768, N33677, N31978, N57521, N19477, N21290, N57225, N301, N39399, N25837, N61466, N53011, N2994, N28324, N4107
U92357: N52939, N1952, N59908, N51187, N28947, N12800, N1539, N19433, N44853, N47433, N41387, N29627, N31395, N6056, N46162, N43460, N61296, N18151, N49038, N28324
U92378: N4384, N7826, N26537, N25163, N21290, N10083, N5695, N13464, N1768, N7330, N19004, N26488, N54439, N44166, N22575, N60472, N3138, N43361, N41400, N28324
U92379: N56051, N59022, N44249, N15559, N49180, N36249, N54315, N15194, N48717, N48487, N15947, N23184, N28983, N38797, N3416, N35671, N53013, N32288, N39932, N28324
U92383: N11681, N17513, N16461, N56270, N677, N49003, N25064, N48077, N17510, N47380, N26915, N15194, N19536, N18350, N40906, N42196, N5886, N23682, N8162, N28324
U92387: N6371, N34852, N28327, N51187, N12999, N34679, N3589, N54439, N31289, N28983, N8711, N31782, N3007, N32489, N16461, N28420, N43361, N58264, N59908, N28324
U92409: N29578, N40752, N39463, N39399, N52662, N38053, N27318, N6555, N47380, N53013, N13486, N48077, N24458, N62393, N55555, N59526, N6056, N8162, N5886, N28324
U92418: N3128, N43438, N12613, N34031, N44897, N26967, N62820, N59841, N58354, N20325, N14170, N13347, N3138, N42196, N39399, N37553, N1091, N59908, N3416, N28324
U92424: N4119, N61970, N54439, N38504, N10901, N26518, N32786, N31782, N43438, N31341, N4107, N49609, N18295, N14809, N21142, N60472, N16461, N34031, N20764, N28324
U92436: N23489, N39463, N28983, N39399, N51344, N1768, N42890, N50453, N46379, N51700, N2994, N53013, N54437, N47380, N40899, N279, N53011, N42196, N20764, N28324
U92455: N33297, N5659, N61969, N46037, N44448, N53593, N18895, N36495, N7961, N64372, N47190, N7112, N61970, N17393, N15559, N32288, N27738, N9118, N51187, N28324
U92466: N64095, N61811, N15559, N3007, N48186, N57521, N40941, N13640, N42457, N28983, N44249, N15811, N15194, N47433, N55723, N31289, N19536, N41387, N29217, N28324
U92471: N35147, N6371, N31454, N4107, N62921, N52606, N46501, N52675, N33623, N40468, N18063, N2994, N6873, N44645, N29541, N8657, N46037, N41387, N8162, N28324
U92484: N61241, N23513, N49712, N16461, N49180, N30689, N17340, N48077, N3451, N4556, N53013, N51875, N45612, N15194, N56347, N29217, N6056, N62393, N5886, N28324
U92500: N19433, N5135, N37272, N5886, N63334, N64095, N1768, N20576, N35147, N49712, N775, N36037, N32288, N42877, N43460, N53011, N308, N6056, N62393, N28324
U92529: N8353, N11551, N62750, N12330, N4059, N27807, N38142, N60000, N35436, N21590, N15194, N37272, N40906, N4661, N4290, N24458, N39932, N15559, N51867, N28324
U92531: N7799, N28983, N35436, N5886, N42635, N51424, N31341, N60550, N1667, N3007, N46130, N46586, N61973, N46037, N46915, N3416, N52492, N53011, N15559, N28324
U92559: N27079, N19211, N2994, N60472, N18151, N16954, N61822, N54571, N3268, N38556, N279, N16804, N36249, N18295, N15194, N308, N41387, N52577, N49038, N28324
U92564: N11572, N62033, N1344, N50565, N47094, N34852, N26690, N7173, N53364, N40221, N62128, N29722, N59908, N62207, N15559, N61466, N26762, N53335, N34031, N28324
U92570: N37346, N10876, N22975, N11551, N63334, N28043, N9295, N29268, N60472, N61970, N62750, N9734, N63390, N26690, N26537, N24109, N9409, N34031, N62393, N28324
U92571: N58969, N47975, N25837, N21590, N52577, N61446, N20056, N13408, N27342, N59067, N19433, N11551, N1539, N8162, N37346, N47572, N61970, N61466, N4107, N28324
U92587: N584, N16477, N12330, N4661, N6979, N37905, N33526, N47861, N21142, N43246, N46917, N18571, N62750, N59526, N15559, N39932, N26057, N11551, N5886, N17289
U92611: N42515, N61969, N40670, N46037, N56133, N27906, N56459, N1477, N11675, N64264, N33919, N48302, N21590, N29217, N43361, N26057, N64469, N28152, N45754, N28324
U92617: N7272, N1539, N58264, N29217, N4741, N29722, N53242, N7419, N45561, N9971, N5886, N48487, N16461, N11681, N13640, N48084, N20764, N16914, N28324, N43361
U92622: N55943, N50670, N58264, N15559, N49279, N36288, N28855, N59367, N4290, N58656, N18151, N6642, N61973, N28072, N11289, N308, N53011, N5886, N32288, N28324
U92625: N57700, N5734, N43386, N12330, N31289, N53923, N41675, N4663, N21290, N60105, N6873, N59685, N39015, N31556, N24458, N4661, N8162, N21590, N43361, N28324
U92650: N39814, N48077, N43361, N34031, N61233, N1768, N54437, N14170, N37783, N16461, N5519, N11289, N31395, N42670, N31556, N32288, N37553, N40468, N60472, N28324
U92661: N23244, N39463, N61970, N15559, N4610, N42433, N56746, N23513, N2235, N47652, N32641, N52577, N36037, N56434, N8162, N51187, N18485, N41387, N43386, N28324
U92665: N5009, N19998, N37346, N1344, N46266, N58171, N41179, N31289, N26537, N58354, N41387, N26488, N26762, N42890, N47190, N59526, N1667, N49038, N21590, N28324
U92722: N39184, N19061, N28324, N28571, N35392, N20270, N8137, N23409, N31036, N26488, N46915, N26781, N35436, N11551, N3007, N31179, N48084, N15559, N47190, N21590
U92728: N35991, N26488, N57521, N21290, N63748, N57329, N50007, N27936, N15559, N61844, N28324, N20576, N5085, N18151, N7173, N2159, N3138, N308, N52201, N52835
U92731: N46477, N14170, N53335, N52201, N7010, N584, N23657, N38142, N31782, N64954, N4610, N61466, N39463, N677, N28327, N7173, N34031, N308, N43361, N28324
U92743: N18324, N51187, N31978, N42196, N42365, N21030, N55555, N11551, N6056, N7909, N38053, N24109, N48487, N4290, N28983, N11289, N35671, N29217, N41387, N28324
U92748: N41309, N29952, N40575, N5886, N1023, N46130, N5838, N47095, N39109, N775, N31884, N36916, N29920, N62092, N30288, N15559, N43386, N40468, N26057, N28324
U92759: N183, N60472, N59526, N52835, N13628, N18010, N37384, N14601, N11092, N26537, N31036, N16431, N36916, N18449, N60264, N15559, N26488, N46915, N11551, N28324
U92767: N45095, N61466, N32139, N27906, N23807, N46193, N35238, N48084, N4107, N13374, N29217, N50775, N25015, N36916, N39463, N46130, N1344, N51187, N6056, N28324
U92796: N50023, N58030, N30288, N58264, N11817, N3489, N47938, N35436, N3007, N38797, N62436, N47380, N50484, N23682, N28983, N52577, N21590, N42196, N8162, N28324
U928: N5223, N34081, N45760, N16461, N31509, N46459, N38898, N4107, N6767, N5669, N10541, N4556, N8889, N29217, N18895, N26057, N16477, N6056, N51187, N28324
U92831: N15559, N20603, N6873, N61970, N18118, N9420, N47190, N7330, N41179, N26781, N37346, N60105, N59526, N3007, N46203, N35725, N9409, N41400, N51187, N28324
U92846: N14756, N19477, N37346, N46037, N28800, N43530, N56746, N7181, N52577, N7112, N47902, N61970, N26762, N45017, N33505, N60472, N64077, N51187, N61466, N28324
U92858: N39814, N47652, N21590, N53011, N53606, N23838, N17360, N9295, N28851, N21142, N58264, N2235, N308, N59367, N28983, N52577, N11289, N15559, N28324, N24458
U92868: N41612, N59526, N25163, N677, N30069, N31341, N31893, N45793, N31679, N40906, N49001, N34817, N6056, N42196, N6873, N41400, N41387, N61296, N53011, N28324
U92923: N31492, N43498, N11359, N41400, N11681, N39725, N22417, N51700, N58264, N11041, N3007, N28983, N28152, N42890, N20764, N54439, N42196, N47190, N34031, N28324
U92939: N4700, N4290, N46037, N59960, N57053, N20510, N48487, N20056, N42877, N7568, N31789, N53013, N17510, N51875, N4107, N51187, N60472, N27738, N32288, N28324
U92961: N5085, N27499, N39184, N21590, N46484, N29379, N34225, N49712, N6873, N48084, N21290, N28851, N8162, N28983, N9409, N58264, N13640, N46037, N15559, N28324
U92991: N41176, N60472, N46917, N25163, N7119, N20056, N7568, N46037, N39015, N27342, N64077, N31884, N62170, N50565, N28129, N51875, N61466, N25015, N61970, N28324
U93031: N5037, N60192, N45163, N13640, N53296, N48929, N40752, N53630, N25620, N54752, N4661, N31289, N21290, N5886, N32277, N24458, N41400, N52201, N28324, N4107
U93041: N57202, N49609, N1344, N11041, N32381, N47848, N16066, N56459, N26537, N14333, N53815, N4556, N38504, N58748, N20764, N51187, N42196, N8162, N53335, N28324
U93049: N25837, N60255, N16461, N32708, N49609, N22257, N40470, N1477, N44648, N59385, N42877, N44645, N20576, N34031, N48487, N64469, N60472, N15559, N56347, N28324
U93079: N43772, N62170, N7173, N46037, N47068, N27079, N47151, N6873, N48049, N43438, N20507, N57560, N42196, N53593, N3007, N47190, N26057, N53910, N5886, N28324
U93088: N49609, N44897, N39463, N43386, N19477, N26537, N41717, N51711, N18476, N1539, N58264, N8711, N36916, N5519, N40575, N20764, N21590, N54439, N43361, N28324
U93100: N18032, N53593, N64372, N1344, N56746, N44305, N4290, N48450, N37272, N47652, N18895, N39015, N25015, N15559, N26690, N8162, N6056, N34031, N20764, N28324
U9312: N5048, N17998, N53013, N41400, N43770, N51700, N54437, N48049, N46379, N1768, N52588, N42890, N20764, N57888, N51187, N47190, N28072, N41172, N62393, N28324
U93122: N27020, N4661, N28072, N15559, N60085, N29126, N6916, N27342, N13941, N40752, N34805, N4290, N55555, N16461, N34031, N54439, N31014, N61466, N8162, N19003
U93155: N41626, N16461, N32708, N10541, N63303, N62128, N24272, N15194, N58264, N14170, N31492, N46917, N2159, N20764, N7826, N35671, N42196, N8162, N21590, N28324
U93171: N38356, N9354, N31395, N47433, N59908, N44528, N7990, N42196, N35447, N30288, N31676, N37553, N16914, N61079, N20764, N57888, N27079, N25163, N279, N28324
U93186: N63828, N2235, N24424, N11551, N14637, N1952, N9295, N29363, N49197, N26762, N63390, N39298, N62001, N53910, N62393, N32641, N8162, N9409, N51187, N28324
U93191: N27079, N8483, N18895, N46037, N5223, N11823, N57403, N29217, N26584, N25867, N1477, N35671, N4107, N41387, N7010, N59367, N28152, N40468, N34031, N28324
U93205: N44448, N34495, N5886, N15559, N26415, N4021, N27079, N28716, N48077, N41172, N3841, N14170, N7173, N16725, N24109, N30288, N8162, N20764, N38797, N28324
U93213: N33297, N55421, N43400, N46037, N20709, N30689, N22742, N56347, N28059, N19433, N47902, N40451, N13347, N16117, N29217, N18895, N49038, N26488, N34031, N28324
U93214: N41626, N15194, N21590, N45017, N27639, N27499, N9295, N20576, N49712, N11015, N7826, N61970, N21290, N59526, N16461, N41387, N13347, N29217, N4107, N28324
U9324: N44897, N15194, N60550, N44249, N23446, N34617, N44394, N5576, N15811, N48717, N59385, N39463, N52588, N39399, N61973, N53013, N62393, N24458, N53011, N28324
U9325: N19433, N24539, N58264, N15559, N64095, N16120, N2649, N29722, N5428, N57344, N53381, N41387, N51187, N25130, N30834, N47433, N37346, N46501, N47190, N28324
U93259: N60255, N31492, N44645, N46037, N28800, N17161, N35815, N51489, N64469, N43246, N30222, N16914, N26792, N32708, N15559, N60472, N51187, N20764, N36408, N28324
U93292: N6814, N45612, N9971, N11551, N23602, N36777, N16854, N6816, N60531, N29364, N26690, N59526, N24424, N49712, N28324, N58264, N34031, N62393, N39932, N32288
U93296: N29319, N50670, N28983, N34031, N6066, N10754, N43269, N42670, N1539, N49712, N59526, N36916, N53011, N9971, N52492, N46915, N58264, N43386, N15559, N28324
U93314: N38404, N31556, N55555, N2994, N26336, N57344, N6312, N5288, N4661, N41387, N8162, N103, N11551, N29541, N35436, N53630, N40906, N30288, N28324, N4107
U93315: N46393, N62750, N60472, N21590, N8907, N61228, N28998, N54442, N54439, N30562, N16804, N18485, N52299, N61466, N26488, N50565, N27906, N64077, N308, N28324
U93329: N30222, N64095, N24109, N8162, N39028, N1170, N39399, N29450, N57521, N4661, N14049, N4290, N41387, N60105, N28324, N2994, N21681, N24424, N4556, N15559
U93330: N59526, N23558, N58264, N30288, N15898, N54277, N45317, N36612, N59685, N15194, N35725, N46915, N51875, N38797, N51187, N17234, N62393, N53011, N20236, N28324
U93373: N4700, N15559, N4287, N26488, N57053, N49712, N30725, N63773, N45163, N18291, N49252, N52577, N46037, N51875, N20576, N60472, N46501, N41387, N51187, N28324
U9341: N61296, N58293, N58264, N29363, N37261, N34225, N19477, N60000, N60059, N52502, N9971, N32641, N62001, N9409, N61973, N1344, N60472, N42196, N52835, N28324
U93424: N5076, N51187, N59833, N42196, N7584, N52312, N60000, N20521, N28327, N28448, N46915, N4661, N38797, N61929, N59367, N52588, N14170, N24424, N28324, N8162
U93429: N23490, N40221, N1663, N17952, N33361, N57327, N36408, N26915, N24275, N7826, N16461, N54018, N46379, N59908, N51187, N32708, N64469, N64077, N9409, N28324
U93455: N43222, N19477, N41285, N46037, N43872, N27342, N15481, N35436, N59526, N18485, N19025, N39463, N53728, N47380, N26537, N42196, N8162, N21590, N4661, N28324
U93475: N22117, N42223, N31014, N28324, N10088, N23513, N7600, N50372, N32288, N62423, N64469, N46501, N5519, N39463, N64077, N34031, N57521, N29217, N58264, N1344
U93489: N7010, N40221, N36689, N46084, N58542, N32105, N57462, N33212, N13980, N18978, N13941, N29920, N24109, N52835, N40324, N29217, N43361, N16461, N53335, N28324
U93492: N1952, N53346, N29722, N51187, N13297, N17289, N62128, N32196, N18978, N26057, N63546, N29217, N56434, N64469, N29450, N40906, N15559, N1344, N279, N28324
U93504: N7674, N19623, N52492, N53335, N43936, N49328, N20287, N9971, N46586, N18485, N47652, N23547, N8162, N28983, N11551, N61929, N53728, N4107, N5886, N28324
U93575: N42635, N52492, N61466, N6056, N26953, N13374, N1952, N33297, N56501, N8162, N39463, N30118, N7112, N15194, N52577, N56434, N2994, N43361, N47433, N28324
U93583: N6706, N57403, N52502, N39399, N16918, N53349, N27807, N9971, N49712, N58264, N7173, N49955, N32641, N57521, N46203, N62393, N24458, N44249, N59908, N28324
U93588: N5940, N7965, N42196, N11551, N57120, N31289, N30614, N7010, N19057, N29920, N48077, N8711, N37553, N43438, N54439, N25163, N29217, N26057, N53910, N28324
U9360: N53284, N59526, N16461, N28983, N46459, N5037, N39184, N58070, N44897, N15811, N9971, N29364, N3416, N59876, N53011, N56804, N20764, N44249, N15559, N28324
U9361: N61230, N18145, N43361, N1344, N16628, N1768, N7010, N49878, N7173, N1663, N21681, N30422, N28725, N26762, N26792, N56347, N29217, N25163, N53335, N28324
U93633: N48350, N48487, N4754, N4107, N58092, N36933, N47433, N59022, N31679, N43460, N61623, N45416, N49973, N44249, N37146, N35238, N24458, N28324, N35671, N39932
U93634: N60750, N37458, N61466, N16461, N54260, N34973, N31782, N47553, N60244, N54439, N30929, N4610, N7010, N38504, N62393, N52492, N8162, N61970, N51187, N28324
U93665: N63007, N15194, N17510, N56270, N4290, N33576, N49183, N59841, N50372, N26262, N32288, N40906, N43400, N35671, N6873, N5886, N8162, N15559, N308, N28324
U93677: N50312, N51033, N21590, N47190, N20984, N57700, N53242, N23184, N36459, N30288, N39463, N10008, N26537, N36408, N5085, N59526, N16461, N41387, N4107, N28324
U93678: N27499, N15194, N51187, N1952, N37204, N53635, N57560, N28072, N26262, N6873, N55723, N18151, N1539, N53381, N13640, N52201, N38797, N40324, N15559, N28324
U93691: N57437, N40670, N59385, N29217, N40941, N10088, N45500, N5693, N62894, N61593, N6994, N34081, N35238, N28983, N27738, N5886, N56347, N41400, N49038, N28324
U93737: N42433, N48487, N28983, N34031, N39463, N20819, N44897, N14993, N46178, N15194, N53011, N20576, N58264, N10278, N30288, N16461, N54439, N41387, N15559, N28324
U93746: N35272, N27906, N38504, N4661, N6706, N1663, N52329, N19477, N39015, N11675, N35570, N14333, N39463, N26537, N29217, N43361, N20764, N34031, N1344, N28324
U93747: N36408, N6142, N17936, N11092, N57216, N31341, N34601, N20984, N1952, N40941, N20236, N41640, N39432, N7173, N2994, N47433, N62393, N60472, N9409, N28324
U93780: N23444, N30401, N40221, N16461, N49292, N8468, N33474, N19623, N39463, N19025, N46586, N61973, N45612, N8162, N53443, N61466, N34031, N42196, N26488, N28324
U93793: N43083, N13640, N6056, N5085, N49279, N8137, N24272, N34031, N7173, N7852, N50484, N43460, N49001, N28983, N16461, N59367, N32288, N8162, N42196, N28324
U93804: N23657, N34805, N61466, N6056, N36638, N34617, N7010, N43438, N50657, N37007, N47190, N46037, N41006, N5519, N1539, N2704, N54439, N4107, N34031, N28324
U93808: N61429, N6873, N677, N51187, N27499, N63627, N22731, N54437, N43361, N4290, N26762, N19998, N19477, N47975, N44645, N46037, N279, N40575, N20764, N28324
U93810: N48403, N38869, N30345, N51187, N21468, N27342, N39151, N1952, N20601, N61241, N7173, N26762, N35252, N59307, N2159, N46037, N60472, N62393, N20764, N28324
U93847: N40752, N22885, N55555, N5886, N60009, N39050, N29363, N33929, N58660, N20576, N7173, N38797, N33634, N56217, N5940, N55723, N24458, N47190, N42196, N28324
U9386: N28043, N61466, N1663, N1344, N2844, N63481, N57919, N48084, N45017, N53754, N30834, N5085, N20601, N12703, N8162, N37346, N21590, N53335, N43361, N28324
U93865: N6578, N56051, N43361, N44249, N9284, N61811, N54437, N3007, N28983, N5450, N11359, N48302, N15811, N53013, N38504, N39932, N20764, N35252, N1344, N28324
U93916: N41176, N27079, N46037, N2159, N7010, N18975, N1450, N7568, N26537, N38333, N31294, N35436, N42196, N61970, N31884, N47190, N38882, N51187, N23682, N28324
U93921: N29578, N39463, N26537, N16461, N20836, N56746, N43974, N33526, N57403, N5940, N47216, N4610, N53011, N61973, N55723, N17360, N34031, N24458, N4107, N28324
U93947: N29722, N41626, N40221, N53910, N61230, N12588, N35216, N1952, N7173, N1344, N49712, N26537, N32708, N47380, N14333, N61466, N59908, N34031, N43361, N28324
U93983: N35430, N28983, N3007, N1344, N56075, N5152, N1952, N25303, N15194, N29363, N4754, N58264, N59908, N40221, N48407, N44249, N31676, N62393, N56347, N28324
U94000: N43772, N308, N1952, N30288, N35730, N49831, N28043, N41387, N19477, N17360, N47572, N46283, N48077, N3416, N53011, N31556, N51187, N61973, N4107, N28324
